,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
32,2133,62,False,False,0,8927.707579729096,-3090.6298828125,-3513.760009765625,166.07000732421875,-7191.500244140625,14637.7001953125,2954.2001342773438,3871.199951171875,2395.2999877929688,3908.3999633789062,0.0,-1.1358498287032257,2.002277902412884,0.9202403617083157,76561198039309853,enpitsu,27.0,-3042.969970703125,-3582.110107421875,47.09000015258789,-1983.3999633789062,14125.10009765625,1834.9000549316406,-3788.0999755859375,-3629.2999267578125,1651.4999389648438,255.0,128.0,False,0.07119633637235616,1.903140847111565,-0.020899551564463062,True,11,False,12,165.0,False,,bf81d8692db,games5425898691,24.0,-3573.860107421875,-3574.1201171875,373.260009765625,-10650.899658203125,8508.800048828125,-138.90000343322754,-657.3000335693359,-208.50000381469727,5456.500244140625,255.0,119.0,,-1.127346316769718,-1.9969257878955107,1.8393362210704707,4,15,157.0,False,20,True,,Brainy_rl,b0f3597202b,8,-2758.72998046875,-2073.6298828125,17.049999237060547,-1753.3000183105469,12094.69970703125,2.5999999046325684,0.0,-0.7000000029802322,0.0,255.0,128.0,False,0.016701463071201413,1.7147709725996763,6.457129381152058e-05,True,22,255.0,False,24,6,,eeast11,2535415867892561,7.0,-3956.550048828125,-2041.97998046875,49.34000015258789,-3858.9999389648438,12088.800048828125,2105.5999755859375,-940.5000305175781,2245.2000427246094,-2109.4000244140625,255.0,0.0,-0.16681307205615703,1.8701462504029769,0.47424951609622584,True,255.0,False,10,False,6,,False
33,2213,65,False,False,1,5781.699861422187,3876.530029296875,185.75999450683594,107.93000030517578,-6161.199951171875,15547.2998046875,7491.7999267578125,2923.5000610351562,-2105.8999633789062,4797.60009765625,1.0,1.4080585391864815,1.317189841385456,2.683988518971861,b0f3597202b,Brainy_rl,8.0,3881.830078125,14.260000228881836,23.280000686645508,8681.699829101562,11031.099853515625,1254.8999786376953,343.49998474121094,-2765.0,-294.20000076293945,255.0,128.0,False,0.11011348717775431,2.287858857745922,-0.11808414113627683,True,22,6,24,236.2100987921479,True,,2535415867892561,eeast11,7.0,3852.590087890625,-1882.1400146484375,18.829999923706055,-1516.7999267578125,-14112.60009765625,-69.60000038146973,86.5999984741211,231.90000534057617,-1169.3000030517578,178.0,0.0,False,-0.01577866698055079,-1.4651442175909488,0.07239152926841513,False,6,255.0,False,10,True,,enpitsu,76561198039309853,27,2316.179931640625,837.6900024414062,17.049999237060547,-4678.299865722656,12957.7001953125,2.5,0.09999999776482582,-0.9000000357627869,-17.799999713897705,255.0,128.0,False,-0.016743197573751065,1.2265987111449501,8.375872003812422e-05,True,12,165.0,False,12,False,,games5425898691,bf81d8692db,24.0,3466.7900390625,2521.780029296875,17.010000228881836,-9620.10009765625,7901.300048828125,2.800000011920929,-4.000000059604645,-2.5999999046325684,-2176.7999267578125,255.0,0.0,-0.009296791624919852,0.7315832172874915,-0.00014672926358713125,True,187.0,False,20,4,16,,
34,2270,67,False,False,0,8647.986456015513,-2651.89990234375,-3327.85009765625,218.02000427246094,-12058.00048828125,-2221.9000244140625,-8282.7001953125,-2983.2998657226562,-2056.9000244140625,-4782.099914550781,0.0,-1.4326413124388822,-1.9232788189389314,-3.1356954742883083,76561198039309853,enpitsu,27.0,-2447.169921875,-3372.409912109375,237.1699981689453,-10261.400146484375,-8188.2000732421875,-151.899995803833,-4853.299865722656,-1481.4999389648438,2121.3999938964844,128.0,0.0,,-0.36987688767217486,-2.8765194676108257,2.3104587953749243,True,13,False,14,156.0,False,,bf81d8692db,games5425898691,24.0,-2466.02001953125,-4841.0,17.010000228881836,12636.600341796875,-1007.3999786376953,2.3999999463558197,-0.09999999776482582,0.19999999552965164,2200.5999755859375,128.0,255.0,,0.009619433303768467,-0.013578869747115934,3.719265856404324e-05,4,16,187.0,False,20,True,,Brainy_rl,b0f3597202b,8,-3220.409912109375,-3318.320068359375,170.64999389648438,16620.2001953125,-10878.499755859375,-4883.299865722656,2267.7000427246094,4301.499938964844,2569.8001098632812,255.0,0.0,,-0.4894410577966588,1.4036048138308899,3.0977609082770363,True,23,122.65478711487147,True,26,6,,eeast11,2535415867892561,7.0,-2129.610107421875,1292.02001953125,17.020000457763672,3656.9000244140625,-12515.30029296875,0.7000000029802322,0.3999999910593033,-1.7000000178813934,-578.8000106811523,186.0,128.0,0.009579274485246628,-1.3361054521158804,0.000199721116631109,True,255.0,False,10,False,6,,
35,2275,67,False,False,1,2632.299107980329,2827.510009765625,3351.6298828125,96.87999725341797,-12513.299560546875,-10692.5,-152.2000026702881,-1684.1000366210938,1027.7999877929688,5666.300048828125,1.0,1.0337254817239427,-2.3701624813885545,-1.7864027387595054,b0f3597202b,Brainy_rl,8.0,2930.010009765625,3495.919921875,95.4000015258789,-15047.39990234375,9881.799926757812,-529.1999816894531,-2388.6000061035156,-2372.7000427246094,4348.999938964844,128.0,0.0,,0.8880414392988049,-1.1987567790575526,-1.7269805001596084,True,23,6,26,107.0878452434335,True,,2535415867892561,eeast11,7.0,2076.8701171875,-1068.56005859375,17.020000457763672,-2718.3999633789062,12928.299560546875,0.7000000029802322,0.19999999552965164,-1.4000000059604645,-100.39999961853027,186.0,114.0,,-0.009579669719502797,1.367167664997596,6.610447456044503e-05,False,6,255.0,False,10,True,,enpitsu,76561198039309853,27,2604.760009765625,3527.199951171875,235.17999267578125,8555.499877929688,9045.30029296875,-154.20000076293945,4520.400085449219,1689.7000122070312,2638.0999755859375,128.0,128.0,,0.464940664743503,2.760206584146209,-2.7633590058626467,True,14,156.0,False,14,False,,games5425898691,bf81d8692db,24.0,2243.25,4809.4501953125,17.010000228881836,-10375.10009765625,-3832.6998901367188,2.3999999463558197,0.29999999329447746,0.09999999776482582,2243.6000061035156,128.0,255.0,-0.00964272103201199,-0.41359463145567715,4.410697369472221e-05,True,187.0,False,20,4,16,,
36,2323,69,False,False,1,3380.4024172027907,949.4400024414062,1760.02001953125,93.1500015258789,-8912.5,-7494.69970703125,0.0,3456.099853515625,-4253.500061035156,2441.6000366210938,1.0,0.18772254543594127,-1.237104059507129,2.9086147939632605,2535415867892561,eeast11,7.0,953.8800048828125,1608.510009765625,17.020000457763672,-11651.8994140625,16416.600341796875,0.7000000029802322,-0.0,0.29999999329447746,0.0,255.0,128.0,,-0.009614950025525043,0.953542216358333,-1.7611669678528083e-05,True,6,False,10,193.0,False,,b0f3597202b,Brainy_rl,8.0,994.27001953125,4225.33984375,17.0,-9290.700073242188,-1619.1000366210938,14.900000095367432,-2.3000000417232513,-11.000000238418579,20.999999046325684,255.0,128.0,,-0.016104635434811037,-0.175576546066564,-0.00028851350470419316,6,24,72.0,False,26,True,,enpitsu,76561198039309853,27,3541.0,4103.68017578125,16.149999618530273,-2999.1000366210938,-7183.499755859375,-122.39999771118164,2.800000011920929,775.1999664306641,-2537.4000549316406,255.0,0.0,False,-0.008101539399652979,-1.1301680188376835,0.0005311873099127474,True,14,137.19909660790555,True,14,False,,games5425898691,bf81d8692db,24.0,605.1099853515625,2727.909912109375,30.530000686645508,-8047.0001220703125,-20050.799560546875,-535.9000015258789,932.5,2627.39990234375,-1066.2000274658203,255.0,255.0,-0.021073039633247657,-1.166241744694142,0.45035919197607943,True,128.5609718984173,True,20,4,16,,
37,2404,72,False,False,1,2520.8071323845106,-965.7100219726562,3440.43994140625,181.97999572753906,4505.0,2339.499969482422,8022.60009765625,4632.099914550781,-3813.2998657226562,-44.49999809265137,1.0,0.8449653120826144,-2.890265257791239,1.148261838545584,b0f3597202b,Brainy_rl,8.0,-1038.52001953125,3346.360107421875,98.18000030517578,5309.2999267578125,1306.199951171875,2378.5000610351562,-4733.800048828125,2765.10009765625,440.99998474121094,128.0,255.0,,-0.04503783681340843,-2.6663383392601343,-0.6635633459283672,True,25,6,28,133.0,False,7.0,2535415867892561,eeast11,7.0,-1429.3499755859375,5072.72021484375,467.20001220703125,-10849.599609375,-596.6999816894531,-1803.3999633789062,-512.7000045776367,296.8000030517578,647.0999908447266,128.0,128.0,,1.0055682175536989,-0.030003588169354417,1.6347793030020699,False,6,144.0,False,12,True,,enpitsu,76561198039309853,27,-686.989990234375,4375.85986328125,17.040000915527344,-4939.100036621094,-10878.800048828125,4.600000083446503,0.5999999865889549,-0.09999999776482582,2383.9999389648438,0.0,128.0,False,-0.016732479194443515,-1.209654700726491,-2.2239010523198264e-05,True,14,61.0,False,14,False,,games5425898691,bf81d8692db,24.0,1962.8499755859375,3764.77001953125,17.0,-11450.699462890625,19239.3994140625,3.3000001311302185,-0.19999999552965164,0.3999999910593033,7.799999713897705,255.0,128.0,-0.00959103506775839,1.0328995569824164,-5.510679512108873e-05,True,80.0,False,20,4,16,,
38,2457,74,False,False,0,9035.014987379847,144.77000427246094,-3834.8701171875,538.72998046875,2960.5999755859375,12775.30029296875,10576.700439453125,-111.00000381469727,-3600.5999755859375,2567.7999877929688,0.0,0.08095739881282202,-2.8117801368304245,0.2042477494099934,bf81d8692db,games5425898691,24.0,82.23999786376953,-3932.89990234375,331.8599853515625,11278.900146484375,4620.899963378906,4870.4998779296875,-1033.1999969482422,1570.0999450683594,792.6999664306641,255.0,128.0,,-1.1778127931848867,-0.708364704669077,1.8709674059238106,True,17,4,22,60.821685911506734,True,,76561198039309853,enpitsu,27.0,504.2699890136719,-4681.47998046875,17.040000915527344,-635.6000137329102,-898.0000305175781,3.400000035762787,3.100000023841858,9.200000166893005,-6.600000262260437,255.0,255.0,False,0.01721380958064079,2.523958895645438,-0.00016296938075816616,False,14,61.0,False,14,True,,Brainy_rl,b0f3597202b,8,66.75,-3734.6298828125,319.2900085449219,-5096.199951171875,-5234.000244140625,2558.300018310547,544.0000152587891,-2166.199951171875,5026.000061035156,128.0,255.0,,-0.2416388393117511,-1.0394537095837355,0.08425258350429117,True,26,101.54419765933868,True,30,8,,eeast11,2535415867892561,7.0,2607.669921875,-4129.1298828125,17.020000457763672,-4528.299865722656,10501.099853515625,0.5999999865889549,-1.2999999523162842,3.4999999403953552,-572.599983215332,254.0,128.0,0.009553157315809514,1.938076641269646,0.00012147599918185009,True,144.0,False,12,False,6,,False
39,2555,77,False,False,1,5964.896313047873,-1131.1800537109375,-469.8599853515625,131.77999877929688,17688.1005859375,-11302.7001953125,1360.2999877929688,3382.39990234375,-4692.9998779296875,-1591.7999267578125,1.0,0.3153503438346957,0.0768616054622115,2.05640440143405,2535415867892561,eeast11,7.0,-1342.5,-385.4599914550781,17.020000457763672,12106.600341796875,-9115.399780273438,-2.0000000298023224,-3.4999999403953552,2.5999999046325684,586.5999984741211,255.0,128.0,,-0.009596934367944364,-2.5394727911107173,-0.00018363015315840686,True,6,False,12,156.10790534686015,True,,b0f3597202b,Brainy_rl,8.0,3628.989990234375,3598.6298828125,39.380001068115234,20074.3994140625,-10625.999755859375,-2601.400146484375,2380.800018310547,2484.4000244140625,-1188.7000274658203,255.0,0.0,,0.26100812233377774,-2.470034467092833,0.06904303240047269,8,28,255.0,False,32,True,,enpitsu,76561198039309853,27,-929.7899780273438,52.689998626708984,84.66999816894531,-2313.5000610351562,-22699.3994140625,2882.3001098632812,3255.5999755859375,397.09999084472656,659.5999908447266,255.0,255.0,,-0.15894552929467387,-1.2350495112897866,-0.01120337640691007,True,15,31.0,False,16,False,,games5425898691,bf81d8692db,24.0,-1048.489990234375,1747.719970703125,17.010000228881836,6710.7000732421875,-11097.39990234375,2.3000000417232513,0.7000000029802322,-1.0999999940395355,-2025.5000305175781,255.0,15.0,-0.009558721717954561,-2.0747276429696115,-0.00016266910889495541,True,75.0,False,22,4,18,,
40,2650,81,False,False,1,9280.86792484734,3628.93994140625,-3729.360107421875,93.1500015258789,9628.200073242188,-7000.2001953125,0.0,3609.1000366210938,4788.999938964844,-198.60000610351562,1.0,-1.0979623218061796,-0.37974538349787973,-0.334920220077276,b0f3597202b,Brainy_rl,8.0,3915.56005859375,-3718.85009765625,35.08000183105469,745.5000305175781,-20999.3994140625,307.1999931335449,1164.800033569336,-3395.10009765625,805.8999633789062,255.0,255.0,False,0.05493434153658512,-1.587116501529782,0.3535324302706733,True,30,8,34,183.0,False,,2535415867892561,eeast11,7.0,3543.6298828125,-4068.68994140625,16.989999771118164,15175.799560546875,8004.69970703125,4.799999892711639,-0.5999999865889549,-0.19999999552965164,1886.199951171875,255.0,255.0,,-0.009577282526107971,2.5988723822439566,9.434648735801047e-05,False,6,255.0,False,12,True,,enpitsu,76561198039309853,27,-3336.75,-2466.070068359375,17.049999237060547,12595.899658203125,9371.300048828125,2.5,0.3999999910593033,0.09999999776482582,-643.4999847412109,255.0,128.0,,-0.01677758800532156,2.555987616882734,0.00025152130247704183,True,16,255.0,False,16,False,,games5425898691,bf81d8692db,24.0,4079.419921875,-1202.8299560546875,269.9800109863281,107.5,-22430.400390625,5085.7000732421875,1267.2000122070312,-776.8000030517578,221.49999618530273,255.0,16.0,0.2227682739343998,-1.5885627345407887,1.5584103204768596,True,196.89907965865183,True,24,4,20,,
41,2652,81,False,False,1,9356.764318414569,3713.800048828125,-3782.389892578125,97.43000030517578,4482.900085449219,13342.39990234375,5994.89990234375,3769.8001098632812,1028.0000305175781,4553.0999755859375,1.0,-0.7036446311154884,0.08656860018861717,-0.992534311893416,2535415867892561,eeast11,7.0,3685.300048828125,-3975.06005859375,17.100000381469727,13207.19970703125,10492.7001953125,66.70000076293945,-7.900000214576721,-311.1000061035156,1989.4999694824219,254.0,255.0,,-0.006078261840832412,2.4050296470484205,-0.003118988013951026,True,6,False,12,255.0,False,,b0f3597202b,Brainy_rl,8.0,3914.989990234375,-3924.080078125,66.20999908447266,-791.9000244140625,-19790.699462890625,5585.8001708984375,-3668.800048828125,-2015.5999755859375,-180.49999237060547,255.0,255.0,False,0.2847496658191538,-1.5876673027171113,0.588003461821883,8,30,183.0,False,34,True,,enpitsu,76561198039309853,27,-3250.8701171875,-2406.530029296875,17.049999237060547,13055.6005859375,8659.500122070312,2.5,-1.0999999940395355,-0.5999999865889549,-243.09999465942383,255.0,128.0,,-0.01676582991342854,2.581746323161629,0.00019990996064537804,True,16,255.0,False,16,False,,games5425898691,bf81d8692db,24.0,4079.6298828125,-1353.6400146484375,300.04998779296875,-53.29999923706055,-22636.298828125,4073.0999755859375,507.40001678466797,51.10000133514404,-33.499999046325684,255.0,128.0,0.16225950656824503,-1.5764780529365803,1.5871798222128972,True,190.61663665822752,True,24,4,20,,
42,2670,81,False,False,0,3768.2239665070088,-3981.280029296875,2976.5400390625,335.0400085449219,17099.7998046875,22149.49951171875,-4813.900146484375,-1819.6000671386719,-2726.099853515625,-5025.5999755859375,0.0,1.0621891858527603,0.4470270784614799,2.033023041972123,bf81d8692db,games5425898691,24.0,-4079.0,2726.6201171875,391.4599914550781,2.0000000298023224,22525.90087890625,-4645.5999755859375,-636.1999893188477,2.199999988079071,-0.29999999329447746,255.0,128.0,,0.24031758437133763,1.5806761821166473,1.5732966947001852,True,20,4,24,134.2657722683362,True,,76561198039309853,enpitsu,27.0,2361.280029296875,1861.1400146484375,17.049999237060547,-13034.89990234375,-8582.5,2.8999999165534973,-2.0999999344348907,-1.4000000059604645,1159.3000030517578,255.0,255.0,,0.0167656126107466,-2.5594464844290683,0.0002638489026280746,False,16,242.55451203674397,True,16,True,,Brainy_rl,b0f3597202b,8,-3388.75,4651.08984375,692.5499877929688,9939.69970703125,9939.600219726562,-390.49999237060547,-2278.9999389648438,2280.2999877929688,0.3999999910593033,255.0,0.0,False,0.2167607580353489,0.8025400627360536,1.5744683069928946,True,30,183.0,False,34,8,,eeast11,2535415867892561,7.0,-4074.02001953125,3131.93994140625,219.6999969482422,-321.6999816894531,-13891.8994140625,1860.0999450683594,1382.7000427246094,768.7999725341797,211.39999389648438,128.0,128.0,-0.012227037673857863,-1.5861865355579816,-1.4234660780476198,True,255.0,False,12,False,6,,
43,2717,83,False,False,1,9454.643082872077,1767.0799560546875,-4274.43017578125,187.9600067138672,-4698.399963378906,17123.900146484375,1405.7000732421875,-2470.2999877929688,-211.70000076293945,5463.699951171875,1.0,-0.18990285929717662,1.2651140814262027,-1.6274954940018853,b0f3597202b,Brainy_rl,8.0,1755.3599853515625,-4416.85009765625,72.69000244140625,-1686.1000061035156,703.1999969482422,2926.4999389648438,1883.3999633789062,4477.300109863281,-0.5000000074505806,0.0,128.0,False,0.1139651116115145,0.39826243971599845,1.9984067459313533e-05,True,31,8,36,183.0,False,,2535415867892561,eeast11,8.0,3174.1201171875,-2825.639892578125,17.010000228881836,-10767.19970703125,-2332.899932861328,2.0999999344348907,-0.5000000074505806,-0.5000000074505806,0.09999999776482582,255.0,128.0,False,-0.009506935867241589,-0.21342131639288817,-6.135098657597581e-05,False,6,255.0,False,12,True,,enpitsu,76561198039309853,27,-426.69000244140625,-2143.679931640625,17.049999237060547,12582.900390625,-13974.89990234375,2.5999999046325684,-0.29999999329447746,0.19999999552965164,430.40000915527344,255.0,128.0,False,-0.016785316110881295,-2.3406393520618005,-0.00016394535807377162,True,16,170.0,False,16,False,,games5425898691,bf81d8692db,24.0,1824.8800048828125,-4703.97998046875,17.010000228881836,-18920.2001953125,13077.5,-0.19999999552965164,-2.3999999463558197,2.0999999344348907,-1307.8999328613281,255.0,120.0,-0.009591385463699737,0.6803429618607222,0.00011336637164413418,True,58.68345814366494,True,24,4,20,,
44,2745,84,False,False,0,2563.4342565188476,-1320.510009765625,2611.9599609375,126.80000305175781,-12073.00048828125,-23620.400390625,5181.400146484375,956.9999694824219,4201.000061035156,4175.4998779296875,0.0,0.29203041979029964,-1.8764124221085352,-2.24746624415575,bf81d8692db,games5425898691,24.0,-1154.3800048828125,2762.85009765625,51.4900016784668,-12233.1005859375,-16060.0,1296.9000244140625,-1206.6999816894531,-1833.800048828125,-481.89998626708984,255.0,0.0,,0.01993005223997342,-2.1347830970387025,0.2831905642677304,True,20,4,24,53.0,False,,76561198039309853,enpitsu,27.0,-1047.9599609375,2749.070068359375,88.18000030517578,-11240.50048828125,-11896.800537109375,2874.89990234375,-570.9000015258789,-253.70000839233398,-945.5999755859375,255.0,255.0,False,-0.0350219324887377,2.5912162901651303,0.041248092676835366,False,16,113.60720854933547,True,16,True,,Brainy_rl,b0f3597202b,8,-1541.75,4325.080078125,33.150001525878906,1876.7999267578125,-883.6000061035156,-2717.9000854492188,-2108.699951171875,-2042.2999572753906,318.0999946594238,255.0,128.0,False,0.179118419366457,-0.6547622249562698,0.30179319555935447,True,32,183.0,False,36,8,,eeast11,2535415867892561,8.0,-1814.449951171875,2681.030029296875,17.010000228881836,11443.199462890625,-12232.099609375,-0.09999999776482582,2.5999999046325684,-3.0000001192092896,-1479.1000366210938,255.0,128.0,0.009595698793134965,-0.890769805401576,5.219893150522293e-05,True,211.2571180123155,True,12,False,6,,False
45,2884,89,False,False,1,1503.123934641518,2306.4599609375,4620.39990234375,193.8000030517578,-19864.100341796875,8938.200073242188,-1318.9999389648438,364.90001678466797,-572.599983215332,5961.400146484375,1.0,0.7126424812785613,0.8187121608008878,3.036869475392241,b0f3597202b,Brainy_rl,8.0,2503.840087890625,4484.240234375,147.47000122070312,-7276.5997314453125,18686.600341796875,713.6000061035156,2168.8999938964844,-4357.300109863281,-2365.0999450683594,255.0,255.0,,0.3300237346911875,0.8419523706528481,-1.6544526606024934,True,36,8,42,113.0,False,,2535415867892561,eeast11,8.0,3478.719970703125,-361.0899963378906,107.20999908447266,2186.999969482422,-15798.199462890625,-2799.8001098632812,1071.1000061035156,3741.9000244140625,-1928.0000305175781,128.0,255.0,,0.3121360337336438,-1.124970630482073,1.3099672824980537,False,6,229.0,False,14,True,,enpitsu,76561198039309853,27,2747.159912109375,4420.64990234375,17.040000915527344,-18036.099853515625,12822.7001953125,3.799999952316284,-1.0000000149011612,0.09999999776482582,391.6999816894531,128.0,255.0,,-0.016822455811077868,0.5812786976264593,-0.00021723375609715879,True,18,248.0,False,18,False,,games5425898691,bf81d8692db,24.0,285.8900146484375,3963.139892578125,17.010000228881836,-3516.6000366210938,12338.00048828125,2.3999999463558197,1.2999999523162842,-0.0,-1829.4000244140625,128.0,0.0,-0.00991405045770644,1.3488397142259503,-3.1360645931427626e-05,True,24.0,False,28,4,24,,
46,2950,92,False,False,0,10372.85698795611,1344.0799560546875,-4988.08984375,117.41999816894531,27611.298828125,1309.4999694824219,-3298.800048828125,2065.0,1522.7999877929688,955.6999969482422,0.0,0.020305151487850413,2.2343939993353357,2.894062838301366,76561198039309853,enpitsu,27.0,1178.760009765625,-5000.02978515625,99.0,22886.201171875,2015.0999450683594,666.6999816894531,-1620.3999328613281,5255.0,94.20000076293945,255.0,128.0,,1.1683800876540789,0.33942036083927407,0.04223811836858544,True,19,False,20,137.0,False,,bf81d8692db,games5425898691,24.0,976.8800048828125,-5011.6201171875,213.72999572753906,18177.2998046875,2868.800048828125,121.80000305175781,-88.80000114440918,5490.5999755859375,308.1999969482422,255.0,166.0,,1.0783701154199867,0.12108811502234601,0.1005479728097125,4,25,0.0,False,30,True,,Brainy_rl,b0f3597202b,8,1070.300048828125,-4334.97998046875,155.88999938964844,22370.0,4739.89990234375,-2472.5,-65.70000171661377,1935.0999450683594,-40.79999923706055,128.0,128.0,,-0.4950421168623886,0.04598265039176569,-0.023994723716137513,True,38,29.0,False,44,8,,eeast11,2535415867892561,7.0,-639.1099853515625,1453.780029296875,100.16999816894531,19077.80029296875,-617.5,-1432.1000671386719,114.89999771118164,2923.800048828125,22.799999713897705,255.0,128.0,-0.5521564674619241,-0.044472764774622864,0.009298272598098234,True,229.0,False,16,False,8,,
47,2991,93,False,False,0,10351.719266011189,3825.010009765625,-4072.5,736.6099853515625,10299.49951171875,16398.499755859375,4039.2999267578125,-2410.7000732421875,5486.6998291015625,290.10000228881836,0.0,0.35999140349856484,0.9289676266989333,-1.1651585226738452,76561198039309853,enpitsu,27.0,3757.080078125,-4282.81982421875,755.219970703125,12882.39990234375,12883.599853515625,9525.499877929688,-1379.1999816894531,1382.2999572753906,-1.0999999940395355,255.0,255.0,False,-0.4301032572565232,0.7670342542718614,-1.563188748175514,True,20,False,20,87.0,False,,bf81d8692db,games5425898691,24.0,3474.340087890625,-4257.41015625,19.75,4475.5999755859375,14012.900390625,-872.6000213623047,1432.8999328613281,2141.999969482422,1843.6000061035156,255.0,255.0,,0.058852733427876294,1.3440390810209968,-0.11436484869543828,4,26,0.0,False,30,True,,Brainy_rl,b0f3597202b,8,4011.25,-3945.56005859375,363.4599914550781,2412.4000549316406,7015.8001708984375,14294.100341796875,34.50000047683716,9.800000190734863,528.1000137329102,255.0,128.0,,-1.100394162311157,1.1990140155085904,-1.6045559186535587,True,38,255.0,False,44,8,,eeast11,2535415867892561,7.0,1916.1500244140625,2096.9599609375,17.010000228881836,12624.100341796875,3188.2000732421875,2.3000000417232513,0.7000000029802322,0.0,-2039.4999694824219,254.0,0.0,0.00956952946924452,0.21018743255749434,-0.000156905386853949,True,229.0,False,16,False,8,,
48,2996,93,False,False,1,5046.736339488102,-3962.43994140625,3774.31005859375,817.0499877929688,7615.2001953125,-15531.099853515625,13568.599853515625,4099.700012207031,1230.199966430664,-4204.5001220703125,1.0,-1.1334405246030346,-1.2651328128974872,-0.3425385366966267,b0f3597202b,Brainy_rl,8.0,-4049.360107421875,3822.949951171875,617.5900268554688,-1581.4999389648438,-6179.0997314453125,13550.899658203125,-955.5999755859375,2.5999999046325684,788.1999969482422,255.0,0.0,,1.1261779449105955,-1.2882340936761119,-1.5408885264464984,True,38,8,44,255.0,False,,2535415867892561,eeast11,7.0,-2110.02001953125,-2114.93994140625,17.010000228881836,-12993.299560546875,737.7999877929688,2.3000000417232513,-0.09999999776482582,-0.0,-2262.899932861328,254.0,0.0,,-0.009579842188366047,0.11908692070522733,-3.6057283791865784e-05,False,8,229.0,False,16,True,,enpitsu,76561198039309853,27,-3960.139892578125,4045.010009765625,855.739990234375,-10387.80029296875,-15988.00048828125,2763.0999755859375,2244.7000122070312,-1294.7999572753906,2446.3999938964844,255.0,128.0,False,0.04812534749603795,-1.0241897727931881,-1.574033350593159,True,20,87.0,False,20,False,,games5425898691,bf81d8692db,24.0,-3509.64990234375,3995.550048828125,16.739999771118164,-476.50001525878906,-14321.8994140625,60.900001525878906,55.999999046325684,135.6999969482422,-594.5000076293945,255.0,0.0,-0.0065918774871808585,-1.5823139039200382,0.007965097785941684,True,0.0,False,30,4,26,,
