,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
0,178,0.0,False,True,1,5203.262284194206,0.25,14.420000076293945,98.27999877929688,-1690.3999328613281,27604.89990234375,8989.69970703125,5999.0997314453125,-103.29999923706055,-2.199999988079071,1.0,-0.0012125196031420556,5.865061959753869e-05,-0.07000128876774078,76561198039309853,enpitsu,26.0,13.109999656677246,-282.3800048828125,17.049999237060547,361.3999938964844,22135.2001953125,-1.0999999940395355,-0.0,-0.09999999776482582,-7.699999809265137,255.0,128.0,,-0.016793305390891227,1.587956682246015,8.502821360640845e-06,True,0.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,2952.10009765625,-4039.280029296875,17.010000228881836,11738.599853515625,-15999.69970703125,2.800000011920929,0.29999999329447746,-0.0,-1963.699951171875,128.0,0.0,-0.009632019137201962,-2.128971780127528,-1.756092007530504e-05,True,False,False,255.0,False,False,310.0,joaoosilva_02,be7f90f4ecb,11,173.02999877929688,2440.590087890625,17.049999237060547,-1245.4000091552734,-17594.599609375,-1.1999999731779099,-0.0,0.7000000029802322,-76.70000076293945,255.0,128.0,,-0.016793082715173498,-1.4930556942990458,7.984503248493243e-05,True,False,False,False,16.12098914320751,True,,FoquinhaJ,beae9a3162b,11.0,1384.5899658203125,3836.679931640625,17.049999237060547,-894.1000366210938,11417.900390625,3.8999998569488525,-0.09999999776482582,-0.0,2387.7999877929688,255.0,255.0,False,-0.016700490908457377,1.4356006499871148,6.538587127838155e-06,True,False,False,False,114.0,False,,
1,227,1.0,False,False,0,9978.160701434283,289.79998779296875,-4767.4501953125,647.9299926757812,6071.400146484375,-1312.5,4597.900085449219,1675.0999450683594,-2296.1000061035156,5284.000244140625,0.0,-0.05062317775490184,0.0539433324773659,1.9203898486386797,beae9a3162b,FoquinhaJ,13.0,294.17999267578125,-4867.22998046875,540.6599731445312,12415.6005859375,-5255.8001708984375,2959.89990234375,2506.4999389648438,-64.49999809265137,-4895.199890136719,255.0,128.0,False,-1.4408844172974655,0.059965912340490646,1.9138905262734724,True,63.0,False,4,4,False,,be7f90f4ecb,joaoosilva_02,11.0,1003.3400268554688,-797.9400024414062,15.989999771118164,3854.5999145507812,3071.0000610351562,133.00000190734863,6.800000071525574,-13.999999761581421,-817.7999877929688,255.0,128.0,0.0168109745805567,1.9463011829506296,0.0011980332243594766,True,False,False,0.0,False,False,,enpitsu,76561198039309853,26,161.1199951171875,-1560.8800048828125,15.760000228881836,893.3000183105469,-2582.0999145507812,124.60000038146973,-33.90000104904175,5.5000001192092896,-17.699999809265137,255.0,255.0,,0.01629784930114151,-2.810558015841934,-0.002183805266767424,True,False,False,False,31.0,False,,games5425898691,bf81d8692db,19.0,-1335.6500244140625,4232.0,16.989999771118164,12330.10009765625,-17987.5,2.800000011920929,-0.09999999776482582,0.19999999552965164,-185.40000915527344,255.0,128.0,,0.009597917715984712,-0.9885183214195941,0.00010437356396421746,True,False,False,False,182.93885578391377,True,,
2,305,4.0,False,False,1,2648.6484690450366,-1710.5999755859375,4669.919921875,104.43000030517578,1245.6999969482422,14532.39990234375,6889.6002197265625,3893.800048828125,1335.8999633789062,-4364.89990234375,1.0,0.47575916149143355,1.178303493221463,-1.7778500984286765,76561198039309853,enpitsu,26.0,-1730.989990234375,4503.93017578125,15.640000343322754,-10892.2998046875,13899.100341796875,90.29999732971191,-2.0999999344348907,11.299999952316284,-50.19999980926514,255.0,128.0,,-0.023997979921161056,0.899738950501136,-0.0004632027745389804,True,31.0,False,2,False,2,,bf81d8692db,games5425898691,19.0,-2170.530029296875,874.1500244140625,16.989999771118164,-5872.0001220703125,19295.30029296875,5.199999809265137,0.29999999329447746,-0.09999999776482582,-883.7000274658203,255.0,73.0,-0.009620166250073435,1.3121797775311173,3.5349712570713525e-05,True,False,False,162.0,False,False,,joaoosilva_02,be7f90f4ecb,11,-3475.659912109375,65.20999908447266,17.059999465942383,-14145.0,3543.699951171875,2.3999999463558197,-0.9000000357627869,0.29999999329447746,-2005.2999877929688,255.0,0.0,,-0.01678757566171518,0.2946892837575115,-0.00010824052138784057,True,False,False,False,255.0,False,,FoquinhaJ,beae9a3162b,13.0,-2727.0,4529.85009765625,17.049999237060547,-10192.000122070312,-10257.60009765625,3.1999999284744263,0.3999999910593033,-0.29999999329447746,9.599999785423279,255.0,128.0,,-0.016732777924159756,-0.7898567947465952,1.882676811173961e-06,True,4,False,4,14.0,False,,
3,345,6.0,False,False,1,2758.571607997764,-1627.989990234375,4026.81005859375,100.0199966430664,25418.20068359375,388.8999938964844,-5901.5997314453125,-1013.7999725341797,225.10000228881836,-5909.4000244140625,1.0,-0.5175441434842019,-1.5789018480429144,1.7955684248088237,bf81d8692db,games5425898691,19.0,-1842.530029296875,4046.070068359375,146.72999572753906,9681.099853515625,18456.099853515625,-101.09999656677246,2677.9998779296875,4681.099853515625,-1079.1999816894531,255.0,0.0,,-0.18446179023223622,2.3062815875632072,1.3736476703517335,True,89.02208168532256,True,4,False,3,3.0,76561198039309853,enpitsu,26.0,-2813.60009765625,4655.93017578125,16.809999465942383,1798.0999755859375,-11121.500244140625,53.80000114440918,90.69999694824219,95.60000419616699,26.500000953674316,255.0,128.0,-0.011502069834496842,-1.7334559783421044,0.004451105105264725,True,False,2,31.0,False,2,,joaoosilva_02,be7f90f4ecb,11,-3737.260009765625,1906.31005859375,17.049999237060547,2553.0999755859375,13883.00048828125,3.1999999284744263,-0.7999999821186066,3.1999999284744263,0.09999999776482582,255.0,128.0,,-0.016698678891671353,1.7526083050810697,-0.00019677726296011208,True,False,False,False,255.0,False,,FoquinhaJ,beae9a3162b,11.0,-2010.469970703125,3774.2099609375,17.049999237060547,8783.499755859375,10438.199462890625,2.8999999165534973,0.9000000357627869,1.2999999523162842,369.50000762939453,255.0,128.0,False,-0.01673476882376628,2.2333933269424184,-0.0002779816116273936,True,4,False,4,247.0,False,,False
4,435,9.0,False,False,0,9504.842717678637,-3951.6201171875,-3860.2900390625,467.95001220703125,207.80000686645508,18910.799560546875,13411.400146484375,-2799.7000122070312,455.09998321533203,-1271.1000061035156,0.0,1.1922130847503911,0.5538618651665028,-0.19817794910311923,beae9a3162b,FoquinhaJ,11.0,-3978.4599609375,-4020.64990234375,297.55999755859375,-6428.4002685546875,11505.799560546875,15643.00048828125,-809.4999694824219,1455.3999328613281,-1305.5000305175781,255.0,128.0,False,-0.8800912404932427,2.044543933267924,1.585935835134259,True,226.83592248988407,True,4,4,False,,be7f90f4ecb,joaoosilva_02,11.0,-852.1199951171875,-4162.0,17.059999465942383,-18628.399658203125,-4499.200134277344,2.0000000298023224,-0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,0.016819255190307452,-2.904591644110231,-3.488908938125244e-05,True,False,4,255.0,False,4,,enpitsu,76561198039309853,26,3081.179931640625,948.989990234375,87.23999786376953,4557.099914550781,21855.90087890625,1474.2999267578125,-5439.89990234375,808.0999755859375,59.40000057220459,255.0,128.0,False,1.2891923267723082,-1.7633823538128561,3.094927351545957,False,5,False,6,0.0,False,,games5425898691,bf81d8692db,19.0,-236.61000061035156,-4255.5400390625,60.02000045776367,-3517.6998901367188,1471.0000610351562,153.100004196167,-2520.2999877929688,4886.600036621094,134.49999809265137,255.0,128.0,,-0.00011997524556056276,-1.091151835458761,2.2311865645353484,True,4,4,False,143.0,False,,
5,553,13.0,False,False,0,3220.8903719676637,-3822.4599609375,3794.64990234375,107.30999755859375,19630.0,21771.99951171875,-4885.0,-3567.3001098632812,-424.0999984741211,-36.90000057220459,0.0,0.889622571944403,-1.2928713060689316,-1.8432731351934617,beae9a3162b,FoquinhaJ,11.0,-4023.5,3638.43994140625,102.37000274658203,10515.2001953125,14556.500244140625,-12991.400146484375,105.9000015258789,-5447.9998779296875,-746.6000366210938,255.0,128.0,,0.617601910738132,0.8702501160020923,0.6454436797624287,True,155.48438717216573,True,4,4,False,,be7f90f4ecb,joaoosilva_02,11.0,-3248.300048828125,1236.300048828125,17.059999465942383,7960.0,13109.599609375,1.899999976158142,-0.3999999910593033,-0.7999999821186066,-330.99998474121094,255.0,128.0,0.016781737180301667,0.9922742931206987,0.000219547875269521,True,False,4,255.0,False,4,,enpitsu,76561198039309853,26,-303.4599914550781,5035.56982421875,17.059999465942383,795.6999969482422,787.3000335693359,1.899999976158142,-0.5000000074505806,0.0,0.0,,,,0.016736215247292067,-2.361522295294758,-3.184054687742783e-05,True,6,False,6,255.0,False,,games5425898691,bf81d8692db,19.0,444.8599853515625,1685.800048828125,17.010000228881836,11547.39990234375,18667.099609375,2.5999999046325684,-0.19999999552965164,-0.19999999552965164,-654.3000030517578,255.0,74.0,,0.009589899202878569,1.0038097244354853,-6.028730205703938e-05,True,6,6,False,148.0,False,,
6,686,18.0,False,False,0,4322.143056237726,3384.699951171875,4542.89990234375,247.4199981689453,1073.3999633789062,-7781.199951171875,-610.2999877929688,2869.1000366210938,1787.2999572753906,4957.099914550781,0.0,0.7001945879274518,-0.5938103026019956,0.8042738826961106,beae9a3162b,FoquinhaJ,11.0,3326.06005859375,4446.740234375,26.329999923706055,-1368.9999389648438,-1023.8999938964844,-360.6999969482422,-500.09998321533203,295.79999923706055,873.4999847412109,255.0,255.0,False,0.19297359556933222,-2.664876875679824,-0.06319895910149677,True,164.0,False,6,6,False,,be7f90f4ecb,joaoosilva_02,11.0,-2073.3701171875,-723.6799926757812,150.94000244140625,-4153.399963378906,-17923.599853515625,-145.10000228881836,5409.0997314453125,-995.5000305175781,4.4999998807907104,255.0,128.0,-0.8250625262880876,1.389650362482191,3.140390847402952,False,False,5,255.0,False,6,,enpitsu,76561198039309853,26,312.9800109863281,5258.81982421875,17.049999237060547,-5083.999938964844,5949.0997314453125,3.4999999403953552,0.0,-0.09999999776482582,-3390.4000854492188,255.0,128.0,False,0.016655368675655792,1.1856179527108601,-5.3116684445914466e-05,True,6,False,6,241.0,False,,games5425898691,bf81d8692db,19.0,-38.060001373291016,5045.39990234375,17.010000228881836,3838.800048828125,-6380.30029296875,2.5999999046325684,-0.5999999865889549,1.0999999940395355,-94.49999809265137,255.0,128.0,,0.009502704505005555,-1.040711783890527,0.00014441538724469687,True,8,8,False,92.0,False,,
7,703,19.0,False,False,0,4478.577621258071,3451.330078125,4063.719970703125,95.37999725341797,1216.500015258789,-6198.699951171875,2652.9998779296875,4787.39990234375,939.4999694824219,3492.5,0.0,-0.1948085153621746,-2.8140040720821395,1.4783105135150163,beae9a3162b,FoquinhaJ,11.0,3216.47998046875,4198.33984375,17.059999465942383,274.50000762939453,-7504.000244140625,2.5999999046325684,1.5000000596046448,0.0,2438.6000061035156,255.0,255.0,False,0.016582905224349867,-1.5252506421906635,1.1396284997144776e-05,True,164.0,False,6,6,False,,be7f90f4ecb,joaoosilva_02,11.0,-2351.0400390625,-1923.02001953125,43.529998779296875,-4195.400085449219,-18165.2001953125,-3613.900146484375,1037.699966430664,-190.40000915527344,0.5000000074505806,255.0,128.0,-0.08578707452073257,-1.753017481791911,0.00040444419156217943,False,False,6,255.0,False,6,,enpitsu,76561198039309853,26,212.69000244140625,5563.2900390625,25.31999969482422,298.99999618530273,859.0000152587891,34.100000858306885,-1.8000000715255737,1.899999976158142,-12.300000190734863,128.0,128.0,False,0.02960093038280228,-0.3335426080669137,0.03694643923370534,True,6,False,6,241.0,False,,games5425898691,bf81d8692db,19.0,503.239990234375,4750.06005859375,17.010000228881836,10859.69970703125,-2367.2999572753906,2.5999999046325684,-0.3999999910593033,0.09999999776482582,-102.60000228881836,255.0,95.0,,0.009546888532712927,-0.21031864186454802,-5.8324716623446855e-05,True,8,8,False,92.0,False,,
8,726,19.0,False,False,0,4718.953365741826,3550.340087890625,3559.31005859375,93.4000015258789,1092.6000213623047,-5562.7001953125,1592.8999328613281,5132.1002197265625,1008.0000305175781,2940.1998901367188,0.0,0.14572270494526146,2.5861175345914305,2.470104825956818,beae9a3162b,FoquinhaJ,11.0,3681.989990234375,3650.47998046875,17.059999465942383,5301.9000244140625,-9289.500122070312,2.5999999046325684,0.5000000074505806,-0.5999999865889549,-2338.2000732421875,255.0,0.0,False,0.016698136886450117,-1.095813399586544,-7.136287354032986e-05,True,164.0,False,6,6,False,,be7f90f4ecb,joaoosilva_02,11.0,-2566.8701171875,-3404.68994140625,17.059999465942383,2740.2999877929688,-17988.800048828125,2.3000000417232513,0.0,0.5999999865889549,1960.5000305175781,255.0,255.0,0.016774381274580346,-1.356277510222434,7.191359519981579e-05,False,False,6,255.0,False,6,,enpitsu,76561198039309853,26,218.24000549316406,5579.02001953125,25.90999984741211,-2.5999999046325684,-9.599999785423279,4.099999964237213,0.3999999910593033,0.3999999910593033,0.19999999552965164,128.0,128.0,False,0.029708000081020557,-0.3346866846769375,0.037243393126067836,True,6,False,6,241.0,False,,games5425898691,bf81d8692db,19.0,1443.6600341796875,4337.5498046875,17.010000228881836,12632.80029296875,-4885.199890136719,2.7000001072883606,-2.3999999463558197,0.7999999821186066,407.5,255.0,128.0,,0.00958485633781101,-0.34484761128689884,-2.0951363538604486e-05,True,8,8,False,92.0,False,,
9,739,20.0,False,False,0,4850.412910845276,3594.639892578125,3306.7900390625,100.4000015258789,-3229.1000366210938,-4785.7000732421875,1121.6000366210938,3527.2000122070312,74.6999979019165,1179.4999694824219,0.0,0.29395264499273105,-2.127972950486173,0.360048432955713,beae9a3162b,FoquinhaJ,11.0,3712.699951171875,3278.72998046875,16.579999923706055,-862.0999908447266,-3005.1998901367188,-247.60000228881836,-102.20000267028809,-281.299991607666,-198.09999465942383,128.0,128.0,False,0.017149344361158173,-1.9584048089695825,0.006563124444095957,True,164.0,False,6,6,False,,be7f90f4ecb,joaoosilva_02,11.0,-2103.27001953125,-4050.89990234375,17.059999465942383,14812.2998046875,-7515.8001708984375,2.3000000417232513,0.19999999552965164,0.0,2041.1000061035156,255.0,255.0,0.016769611958127616,-0.40120948131986756,-2.419271047754793e-05,True,False,6,255.0,False,6,,enpitsu,76561198039309853,26,218.24000549316406,5579.02001953125,25.90999984741211,-2.5999999046325684,-9.599999785423279,4.099999964237213,0.3999999910593033,0.3999999910593033,0.19999999552965164,128.0,128.0,False,0.029708000081020557,-0.3346866846769375,0.037243393126067836,True,6,False,6,241.0,False,,games5425898691,bf81d8692db,19.0,2062.159912109375,4046.590087890625,17.010000228881836,12325.999755859375,-8196.400146484375,0.29999999329447746,1.0000000149011612,-0.3999999910593033,-299.20000076293945,255.0,128.0,,0.009584977808729517,-0.6050229619183946,5.475022515935623e-05,True,8,8,False,113.6026493477565,True,,
