,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect
38,2679,72,False,True,1,2998.4610255078437,-4.489999771118164,2279.949951171875,96.27999877929688,-3839.8001098632812,17878.900146484375,3910.0,1717.5999450683594,-2702.3001098632812,-5074.100036621094,1.0,0.13859510965531727,0.38292012019153304,0.9226999173370958,bf81d8692db,games5425898691,24.0,-25.6200008392334,2101.590087890625,17.010000228881836,-11127.5,16575.899658203125,0.0,2.0999999344348907,-2.7000001072883606,-1220.8000183105469,255.0,0.0,,-0.009608594378064736,0.9907511047428456,-0.00018185815582116033,True,90.24972923853059,True,12,False,12,,76561198039309853,enpitsu,26.0,-358.9100036621094,3869.47998046875,17.059999465942383,-9103.200073242188,-8866.199951171875,1.5000000596046448,1.1999999731779099,1.0000000149011612,-191.49999618530273,255.0,128.0,False,-0.01672227576515418,-0.7506100879199631,0.0001925310907950885,True,31.0,False,6,False,4,,YokiiRL,b565931fd5b,9.0,1075.0899658203125,3496.739990234375,17.010000228881836,-10190.10009765625,-8595.700073242188,2.5,0.7000000029802322,0.7999999821186066,-1384.2999267578125,255.0,0.0,False,-0.009572195151859414,-0.7203971532745169,-0.0003898100636801641,True,57.0,False,18,6,12,,iSlowiX Off,bf9e268243b,6.0,-205.92999267578125,4587.4599609375,17.010000228881836,1764.1000366210938,-10345.400390625,2.3000000417232513,0.09999999776482582,-1.7000000178813934,-684.1000366210938,248.0,128.0,False,-0.009546271375298388,-1.6849810672401864,0.00023993897645979836,True,16,False,,False,16,
39,2696,73,True,True,1,2108.691381157618,-231.49000549316406,3358.050048828125,213.47999572753906,3505.2999877929688,22501.69921875,4349.100036621094,-3254.5001220703125,-2913.699951171875,2729.89990234375,1.0,1.127979221175205,-2.7647121524960947,0.15450531627937278,bf81d8692db,games5425898691,24.0,-333.4599914550781,3159.18994140625,101.80000305175781,4698.999938964844,13727.099609375,3884.5999145507812,2930.10009765625,3123.0999755859375,-3451.099853515625,255.0,0.0,,0.039962438626836606,2.108254607046194,0.0579938905274604,True,82.0,False,14,False,13,,76561198039309853,enpitsu,25.0,-964.0800170898438,3319.860107421875,17.059999465942383,-10947.39990234375,-8644.500122070312,2.0000000298023224,0.3999999910593033,0.29999999329447746,-1560.7000732421875,255.0,128.0,False,-0.01674237738986573,-0.6612295213173159,-0.0002712877968582619,True,61.0,False,6,False,4,,YokiiRL,b565931fd5b,9.0,342.6400146484375,3389.820068359375,17.010000228881836,-12380.30029296875,6722.19970703125,0.3999999910593033,-0.3999999910593033,-0.0,-2235.500030517578,255.0,0.0,False,-0.009558571452702239,0.5656714912931107,-3.076126081731075e-05,True,75.48205618191791,True,18,6,12,,iSlowiX Off,bf9e268243b,6.0,-280.8999938964844,3925.409912109375,88.91999816894531,-1576.1000061035156,-11714.200439453125,4346.600036621094,-1020.8999633789062,24.30000066757202,3018.2000732421875,255.0,157.0,False,0.10311358446499236,-1.8682174321819487,-0.015739545605605105,True,18,False,,False,16,
40,2971,74,False,False,0,5199.495909930596,10.640000343322754,20.15999984741211,93.38999938964844,10696.700439453125,16065.999755859375,587.9000091552734,1369.1999816894531,-208.09999465942383,-5837.8997802734375,0.0,-0.0025966609335293933,-0.17728068830631533,0.04191057596960371,bf9e268243b,iSlowiX Off,6.0,-116.0199966430664,-77.1500015258789,79.79000091552734,-7302.60009765625,20472.80029296875,2318.6000061035156,-3153.2998657226562,4425.0,-851.3999938964844,255.0,0.0,True,0.10325451987479914,2.1138107053919297,0.7966448124818978,True,0.0,False,6,False,5,,b565931fd5b,YokiiRL,9.0,-750.8400268554688,-1289.31005859375,17.010000228881836,9460.0,7847.9998779296875,2.3999999463558197,1.0999999940395355,0.7999999821186066,-252.00000762939453,255.0,128.0,,0.009571039477595647,0.6747838415600981,4.734433823954143e-05,True,116.0,False,4,False,4,,enpitsu,76561198039309853,26.0,3235.179931640625,4133.10009765625,16.65999984741211,3570.5999755859375,4795.299987792969,77.89999961853027,43.00000190734863,-30.899999141693115,0.0,255.0,0.0,,0.013392589320442532,-2.2107917240819375,5.487879715447941e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-37.15999984741211,364.70001220703125,90.04000091552734,4140.199890136719,-22411.8994140625,2441.999969482422,5491.300048828125,305.6999969482422,39.20000076293945,128.0,128.0,,0.7169873559045623,-1.507060809850022,0.018418359237305414,True,4,False,0.0,False,3,
41,2973,74,False,False,1,5340.876763202247,-86.55000305175781,-109.72000122070312,99.75,-21570.70068359375,11023.00048828125,3992.5,3910.7998657226562,-334.00001525878906,4537.9998779296875,1.0,0.01731736726527779,0.4238216755991267,0.04580708797593173,bf81d8692db,games5425898691,24.0,37.15999984741211,-364.70001220703125,90.04000091552734,-4140.199890136719,22411.8994140625,2441.999969482422,-5491.300048828125,-305.6999969482422,39.20000076293945,128.0,128.0,,-0.7169873559045623,1.507060809850022,0.018418359237305414,True,0.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-3259.550048828125,-4165.85986328125,17.010000228881836,-1479.9000549316406,-1987.2999572753906,13.799999952316284,-7.599999904632568,5.199999809265137,0.0,255.0,0.0,,-0.015776390665004338,2.210783084615755,2.052167164733374e-05,True,255.0,False,2,False,2,,YokiiRL,b565931fd5b,9.0,750.8400268554688,1289.31005859375,17.010000228881836,-9460.0,-7847.9998779296875,2.3999999463558197,-1.0999999940395355,-0.7999999821186066,-252.00000762939453,255.0,128.0,,-0.009571039477595647,-0.6747838415600981,4.734433823954143e-05,True,116.0,False,4,False,4,,iSlowiX Off,bf9e268243b,6.0,116.0199966430664,77.1500015258789,79.79000091552734,7302.60009765625,-20472.80029296875,2318.6000061035156,3153.2998657226562,-4425.0,-851.3999938964844,255.0,0.0,True,-0.10325451987479914,-2.1138107053919297,0.7966448124818978,True,6,False,0.0,False,5,
42,3173,81,False,False,1,4091.6619987818876,-3144.52001953125,4495.10009765625,161.22999572753906,5741.7999267578125,27665.10009765625,4242.5,-2510.8999633789062,345.49999237060547,729.3000030517578,1.0,1.1583194219157908,-0.770374239444502,3.0635618361410524,76561198039309853,enpitsu,26.0,-3204.669921875,4206.8798828125,105.23999786376953,-1433.0000305175781,22633.701171875,3178.599853515625,-0.0,-0.19999999552965164,-0.3999999910593033,128.0,128.0,,-0.016785250807786565,1.5075972400694462,1.1519628051133736e-05,True,89.0,False,4,False,2,,bf81d8692db,games5425898691,24.0,-27.950000762939453,231.57000732421875,17.010000228881836,-605.2000045776367,14086.99951171875,2.3000000417232513,-0.0,0.7999999821186066,0.0,255.0,128.0,,-0.009593873152261864,1.5278204376175841,-6.853879996645583e-05,True,92.0,False,6,False,6,,YokiiRL,b565931fd5b,10.0,-2903.669921875,4295.3701171875,124.83999633789062,-16386.199951171875,8523.599853515625,3171.6000366210938,2797.39990234375,-4712.9998779296875,460.09998321533203,128.0,170.0,False,0.026711222928169513,0.21620726033819396,-0.24654671750039847,True,158.29331616945163,True,6,False,5,,iSlowiX Off,bf9e268243b,6.0,-2118.02001953125,4942.16015625,17.43000030517578,-17180.999755859375,13461.300048828125,266.9000053405762,1271.9999694824219,243.89999389648438,432.5,189.0,128.0,False,0.005951537646536427,0.6530693906688999,-0.013722168588304405,True,10,False,255.0,False,10,
43,3183,81,False,False,0,10724.646501363903,2705.510009765625,-4961.83984375,391.7099914550781,-5041.300048828125,15091.300048828125,9964.400024414062,-71.70000076293945,-632.0999908447266,5966.099853515625,0.0,-1.042598293805578,-0.4838623387829322,-0.3578395716812965,bf9e268243b,iSlowiX Off,6.0,2619.1201171875,-5101.35986328125,299.19000244140625,12199.89990234375,815.2999877929688,11370.799560546875,480.99998474121094,945.9999847412109,1248.3999633789062,186.0,255.0,False,-0.7776099148709311,0.06454547902936215,-1.6006677153437727,True,255.0,False,10,False,10,,b565931fd5b,YokiiRL,10.0,3302.39990234375,-4545.52001953125,172.50999450683594,-2171.199951171875,780.8000183105469,970.8999633789062,2003.3000183105469,3712.39990234375,-3528.9999389648438,255.0,128.0,False,0.7293856251154541,-2.8416168115719023,-2.079280575608656,True,145.0,False,6,False,5,,enpitsu,76561198039309853,26.0,3390.669921875,-4590.5,184.8699951171875,2323.800048828125,1060.8999633789062,1165.5999755859375,1601.9999694824219,-2907.2000122070312,-796.5000152587891,255.0,0.0,,-0.5637038415997057,-2.1819864304923113,-0.2061788983594585,True,89.0,False,4,False,2,,games5425898691,bf81d8692db,24.0,51.95000076293945,-795.0900268554688,17.010000228881836,605.2000045776367,-14086.99951171875,2.3000000417232513,0.0,-0.7999999821186066,0.0,255.0,128.0,,0.009593873152261864,-1.5278204376175841,-6.853879996645583e-05,True,6,False,92.0,False,6,
44,3274,85,False,False,0,5700.6649321380655,1114.199951171875,-194.47999572753906,112.73999786376953,-3407.6998901367188,9747.000122070312,6668.3001708984375,-5010.899963378906,-1751.9000244140625,2796.6000366210938,0.0,-1.0464274030057024,1.0093497507766536,-0.8370171079745343,bf9e268243b,iSlowiX Off,6.0,844.4600219726562,-280.8599853515625,165.44000244140625,-12829.000244140625,18077.7001953125,-6132.80029296875,167.29999542236328,-3411.9000244140625,-976.2000274658203,222.0,255.0,False,0.15025210267027733,1.2269814115171143,0.33208096053616837,True,94.0,False,12,4,10,,b565931fd5b,YokiiRL,10.0,1567.719970703125,-1618.56005859375,16.989999771118164,-3182.3001098632812,17595.0,4.799999892711639,0.0,-0.5000000074505806,0.0,255.0,128.0,False,0.009592328140869693,1.7497234035002946,6.381498935018154e-05,True,75.0,False,6,False,6,,enpitsu,76561198039309853,26.0,1396.9000244140625,-1179.0699462890625,17.049999237060547,-9750.499877929688,18297.60009765625,2.7000001072883606,-0.29999999329447746,0.0,0.0,255.0,128.0,,0.016751937362671762,2.060409754909912,-6.6243362712084305e-06,True,0.0,False,4,False,2,,games5425898691,bf81d8692db,25.0,-819.5599975585938,376.30999755859375,88.19000244140625,6051.300048828125,21923.701171875,-775.0,-3501.4999389648438,1922.7999877929688,-209.79999542236328,255.0,128.0,,-1.0151846042559032,1.3538909501716827,-0.2712698308762287,True,8,False,48.0,False,8,
45,3316,86,False,True,0,4168.590511983637,608.9000244140625,1252.530029296875,365.260009765625,-8956.400146484375,27983.701171875,1122.7999877929688,-3939.1000366210938,-1451.6000366210938,3067.5,0.0,1.0252986973776645,-2.928182551689596,-0.3669255994320037,b565931fd5b,YokiiRL,10.0,674.469970703125,1022.5399780273438,288.30999755859375,-2830.4998779296875,22710.0,2289.7999572753906,-3698.800048828125,2601.400146484375,3130.5999755859375,128.0,74.0,False,-0.031046198265155343,1.9031338136520932,0.859537121701309,True,18.76894639384362,True,8,False,7,,bf9e268243b,iSlowiX Off,6.0,26.309999465942383,2595.8798828125,16.989999771118164,-13782.39990234375,18060.699462890625,4.900000095367432,-0.3999999910593033,0.7000000029802322,1435.5000305175781,255.0,255.0,False,0.009598264970922529,2.2494720949343856,0.00017606566034909546,False,0.0,False,12,4,10,,enpitsu,76561198039309853,26.0,511.739990234375,1659.510009765625,90.55999755859375,-1448.9999389648438,6037.80029296875,2489.7000122070312,3686.0000610351562,884.1000366210938,0.0,0.0,128.0,,-0.17876359890855797,1.8063099505396736,3.776394314722148e-05,True,31.0,False,6,False,3,,games5425898691,bf81d8692db,25.0,-1540.4000244140625,3290.580078125,17.010000228881836,-6625.999755859375,19182.60009765625,2.5,-0.19999999552965164,0.5000000074505806,-1976.9000244140625,255.0,0.0,,0.009571478184279884,1.8304743719180538,-5.822975554996767e-05,True,8,False,48.0,False,8,
46,3347,87,False,False,1,9494.140684525766,372.010009765625,-4339.669921875,100.86000061035156,-14686.099853515625,15947.19970703125,6470.9002685546875,4736.400146484375,2094.9000549316406,-3029.4000244140625,1.0,-0.9692014959482572,-2.754768190514979,-0.7131699743591399,bf81d8692db,games5425898691,25.0,495.8900146484375,-4494.58984375,57.33000183105469,-18349.000244140625,6629.0997314453125,3252.60009765625,-1563.2000732421875,-2011.7999267578125,-1884.1999816894531,255.0,68.0,,-0.05369882421177943,0.3296996598030783,0.006005648338396268,True,48.0,False,10,False,9,,76561198039309853,enpitsu,26.0,-352.6600036621094,-2324.0400390625,39.06999969482422,1460.0999450683594,-6091.199951171875,-3077.3001098632812,-1247.699966430664,-298.6000061035156,0.0,255.0,128.0,,-0.056580620668171704,-1.8061028988474457,-0.0002505103320190543,True,31.0,False,6,False,4,,YokiiRL,b565931fd5b,10.0,-340.3500061035156,-3417.360107421875,200.44000244140625,3057.3001098632812,-21928.89892578125,-3352.9000854492188,1230.8999633789062,-303.6000061035156,476.89998626708984,255.0,128.0,False,0.34606947420622625,-1.404410827280413,0.38369356738850907,True,13.0,False,8,False,8,,iSlowiX Off,bf9e268243b,6.0,2171.159912109375,-3768.43994140625,16.989999771118164,20763.60107421875,-9633.599853515625,4.799999892711639,-0.0,-0.09999999776482582,-6.899999976158142,255.0,128.0,False,-0.009611082639559131,-2.7062876316848428,1.269486546857654e-05,True,12,4,34.0,False,10,
47,3452,91,False,True,1,6639.83568673678,-3994.610107421875,648.969970703125,390.8999938964844,6757.80029296875,19003.00048828125,6381.199951171875,-5398.0999755859375,-57.69999980926514,-2618.599853515625,1.0,-0.31264171528589707,-0.3848859285261782,2.6778765698482667,76561198039309853,enpitsu,26.0,-4081.590087890625,519.1400146484375,372.4800109863281,313.99999618530273,13341.500244140625,12173.199462890625,-2752.6998901367188,-415.29998779296875,-8.999999761581421,255.0,0.0,,0.6737579031175442,1.59683782250256,1.6181407863180062,True,232.0,False,8,False,6,,bf81d8692db,games5425898691,25.0,-3007.35009765625,-1078.4599609375,17.020000457763672,17796.800537109375,10318.699951171875,1.0000000149011612,0.19999999552965164,0.5000000074505806,-11.200000047683716,255.0,142.0,,-0.009563908002777937,2.6242180943490117,2.5123110716655116e-05,True,209.0,False,10,False,10,,YokiiRL,b565931fd5b,9.0,-1401.72998046875,-3322.139892578125,16.510000228881836,-6145.8001708984375,7900.30029296875,93.29999923706055,16.799999475479126,-21.90000057220459,-1543.8999938964844,255.0,142.0,False,-0.00929389542586883,0.8849309627693122,0.0017871905945287924,True,0.0,False,8,False,10,,iSlowiX Off,bf9e268243b,6.0,1399.550048828125,2603.1201171875,15.670000076293945,-5815.8001708984375,21825.6005859375,-584.7000122070312,-771.9000244140625,1538.0000305175781,790.8999633789062,255.0,128.0,False,-0.007528149067946171,1.259709908061021,-0.004866373183880458,True,16,4,191.0,False,14,
48,3511,93,False,False,0,10388.874005012207,2735.27001953125,-4593.580078125,265.6700134277344,31481.99951171875,-8321.799926757812,681.1000061035156,3201.0000610351562,1064.000015258789,-4961.9000244140625,0.0,0.26808112537172457,0.1396238689522229,3.018353623935919,bf9e268243b,iSlowiX Off,6.0,2448.18994140625,-4583.9501953125,191.83999633789062,22880.400390625,-302.7000045776367,2158.2000732421875,-146.5999984741211,206.20000839233398,505.0,128.0,243.0,False,-0.22947377935931385,0.12827546886973037,-0.017899128007117168,True,167.0,False,18,4,14,,b565931fd5b,YokiiRL,10.0,2232.570068359375,-99.56999969482422,20.90999984741211,3884.2001342773438,-20520.90087890625,-1888.0999755859375,3706.099853515625,706.6999816894531,4.000000059604645,255.0,128.0,False,-0.10962053927911361,-1.383704971317021,1.1952526942321229e-05,True,39.0,False,10,False,12,,enpitsu,76561198039309853,26.0,2877.52001953125,-4514.14013671875,51.63999938964844,-15642.900390625,-16503.299560546875,3455.10009765625,401.6999816894531,-475.49999237060547,-2478.2000732421875,255.0,128.0,,0.03487834978856228,-2.5379642831897296,-0.0014089152305317078,True,242.0,False,10,False,6,,games5425898691,bf81d8692db,25.0,8.15999984741211,-872.6599731445312,17.020000457763672,-1274.3000030517578,-12796.099853515625,1.2999999523162842,0.0,0.0,2288.5000610351562,255.0,255.0,,0.0095611401182794,-1.6048785936218892,4.9237549798169764e-06,True,10,False,240.0,False,10,
49,3568,95,False,False,1,5446.17479189908,-2832.760009765625,1170.469970703125,218.88999938964844,-12958.900146484375,14770.0,7792.0001220703125,3513.3999633789062,1801.300048828125,-4517.799987792969,1.0,-0.6254855909008116,-2.3545342493994643,-0.2832337614065724,bf81d8692db,games5425898691,25.0,-2724.68994140625,965.8200073242188,142.36000061035156,-16624.49951171875,4634.4000244140625,1428.699951171875,-4423.800048828125,-1332.2000122070312,2983.9999389648438,255.0,78.0,,-0.5329405733821205,0.9149640532807897,0.43663712307501407,True,170.0,False,12,False,11,,76561198039309853,enpitsu,26.0,-705.9500122070312,4975.14013671875,17.049999237060547,8379.89990234375,675.5999755859375,7.900000214576721,-0.29999999329447746,-1.1999999731779099,-2476.199951171875,255.0,0.0,,-0.016724133531282076,3.0856549498338763,4.1517139597516586e-05,True,242.0,False,10,False,6,,YokiiRL,b565931fd5b,10.0,-3398.280029296875,2180.239990234375,17.010000228881836,-1378.6000061035156,-11330.2001953125,2.800000011920929,-0.0,-0.09999999776482582,2381.0000610351562,255.0,255.0,False,-0.00954049955899294,-1.5110479140266044,-1.7950344056689835e-05,True,39.0,False,10,False,12,,iSlowiX Off,bf9e268243b,6.0,-3922.919921875,2602.739990234375,34.38999938964844,52.10000038146973,-15192.80029296875,-10.90000033378601,17.40000009536743,71.90000057220459,43.20000171661377,0.0,156.0,False,-0.002423274492805241,-1.5417840254998472,-0.35010955587220394,True,18,4,93.0,False,14,
50,3628,97,False,False,0,9634.46137606125,3102.300048828125,-3625.639892578125,246.33999633789062,11254.000244140625,-13004.599609375,-2649.2001342773438,311.3999938964844,4516.700134277344,3937.2000122070312,0.0,-0.03071588410822321,-2.2412306402316386,-0.30180078231512514,bf9e268243b,iSlowiX Off,6.0,2929.669921875,-3563.219970703125,201.85000610351562,1059.000015258789,-18191.300048828125,2545.399932861328,-839.5999908447266,-36.500000953674316,2309.9000549316406,,255.0,,-0.2772043387454843,-0.6260220195175479,-0.08909717429711471,True,79.87033122585666,True,20,4,14,,b565931fd5b,YokiiRL,10.0,2127.3798828125,-2514.669921875,103.05999755859375,-9374.600219726562,-14116.8994140625,-143.50000381469727,2253.5000610351562,-4919.800109863281,983.3000183105469,255.0,,,-0.8227819083622465,-0.5803092638769667,-2.3901223480481284,,2.0,False,12,False,13,,enpitsu,76561198039309853,26.0,1050.4000244140625,-3313.7099609375,17.059999465942383,9200.499877929688,8554.89990234375,2.7000001072883606,-0.7000000029802322,-0.9000000357627869,2971.4999389648438,255.0,255.0,,0.016735039226043424,0.8988958916912753,0.00011222517839496787,True,255.0,False,10,False,6,,games5425898691,bf81d8692db,25.0,3789.77001953125,-2687.469970703125,16.8700008392334,-2059.1000366210938,-6315.0,15.399999618530273,-7.400000095367432,-40.0,3.400000035762787,255.0,,,0.008521374580450783,-1.8867330588369775,-0.004316352242081248,True,12,False,99.0,False,12,
51,3672,99,False,False,1,4580.569400005335,-3608.18994140625,4307.0,668.02001953125,18116.99951171875,6158.4002685546875,3954.7000122070312,-3162.0001220703125,-2225.800018310547,-4253.699951171875,1.0,-1.2620636832183687,-0.5634240994917677,-0.6990926688158415,bf81d8692db,games5425898691,25.0,-3801.010009765625,4241.0,640.8099975585938,10593.399658203125,10796.300048828125,7219.0997314453125,-1482.4000549316406,1179.7000122070312,-741.2999725341797,255.0,0.0,,0.4074616602207077,2.3476940505041317,1.5748837820814994,True,17.62477410224179,True,12,False,12,,76561198039309853,enpitsu,26.0,-454.9599914550781,1856.760009765625,17.059999465942383,-3371.6000366210938,-3783.0999755859375,3.4999999403953552,-0.29999999329447746,-0.0,-2843.3999633789062,255.0,0.0,False,-0.016672415996283958,-0.386344646374572,1.534233920606388e-06,True,248.74560002357728,True,10,False,6,,YokiiRL,b565931fd5b,10.0,-52.84000015258789,3875.429931640625,17.010000228881836,13109.89990234375,5729.7998046875,2.8999999165534973,-0.5999999865889549,-0.19999999552965164,2929.4000244140625,255.0,255.0,False,-0.009587995648498764,2.5604535971962568,7.985439544079899e-05,True,2.0,False,12,False,14,,iSlowiX Off,bf9e268243b,6.0,-2985.18994140625,4971.490234375,131.6999969482422,-5402.0001220703125,-3380.7998657226562,-153.4000015258789,-1993.2000732421875,1876.1000061035156,-540.0,251.0,7.0,False,0.11641975042744165,-0.5095921776095129,-1.0904034833060787,True,20,4,27.0,False,14,
52,3723,101,False,False,0,10018.06498852682,551.3599853515625,-4772.9599609375,339.45001220703125,-1695.0,17574.100341796875,-5459.2999267578125,-1021.2000274658203,1142.5,5800.999755859375,0.0,0.1822260819718042,-1.5980577527977229,0.47516752952049285,b565931fd5b,YokiiRL,10.0,473.239990234375,-4939.830078125,287.8699951171875,5470.7000732421875,-5499.69970703125,2062.899932861328,-2736.400146484375,-3255.4000854492188,3319.4000244140625,128.0,255.0,False,-0.7627425604748138,0.4429300637401347,-0.8502933964055084,True,0.0,False,14,4,14,,bf9e268243b,iSlowiX Off,6.0,2824.050048828125,-5053.60009765625,145.60000610351562,151.19999885559082,-43.20000171661377,319.0999984741211,-148.80000114440918,-50.19999980926514,-15.800000429153442,174.0,128.0,False,-1.2581399847097134,-0.4874138623028538,-0.6733548593410358,True,27.0,False,20,4,14,,enpitsu,76561198039309853,25.0,605.1199951171875,-4168.22021484375,189.5399932861328,-6455.2001953125,-21903.89892578125,2747.2000122070312,1211.3999938964844,-1093.1999969482422,709.0000152587891,255.0,0.0,False,-0.45415807813114323,-1.3198963022459085,-0.05356954592952338,True,121.0,False,12,False,7,,games5425898691,bf81d8692db,25.0,3525.139892578125,-3510.3798828125,101.7300033569336,6964.6002197265625,16158.699951171875,-161.90000534057617,-4972.9998779296875,2349.199981689453,-6.899999976158142,255.0,128.0,,0.3120519387853792,-2.0116975269700137,-3.1402675379604053,True,14,False,15.0,False,13,
53,3726,101,True,True,1,1494.9009772702052,-522.5999755859375,4668.509765625,310.1300048828125,4086.4999389648438,22051.0009765625,7478.900146484375,5967.80029296875,74.89999771118164,-615.6999969482422,1.0,0.08909245098303499,1.1087904491689584,0.25027887752345696,76561198039309853,enpitsu,25.0,-505.2799987792969,4523.7998046875,221.6699981689453,5456.7999267578125,17880.999755859375,-226.10000610351562,-3889.5001220703125,-275.9000015258789,3878.699951171875,255.0,0.0,False,-0.2846994695458186,0.9556426355270573,0.6867643796243855,True,121.0,False,12,False,7,,bf81d8692db,games5425898691,25.0,-3583.070068359375,3375.949951171875,100.43000030517578,-6940.8001708984375,-16108.800048828125,-152.7999973297119,4972.9998779296875,-2349.1000366210938,-6.899999976158142,255.0,128.0,,0.290845136102318,2.0124721597112125,-3.140280715060918,True,15.0,False,14,False,13,,YokiiRL,b565931fd5b,10.0,-518.8400268554688,4985.6298828125,302.57000732421875,-5470.7000732421875,5499.69970703125,1520.8999633789062,3638.3999633789062,3666.099853515625,780.8999633789062,128.0,255.0,False,0.7873453045618244,-0.9979803938603747,-1.4103204636326687,True,0.0,False,14,4,14,,iSlowiX Off,bf9e268243b,6.0,-2825.409912109375,5053.89990234375,148.22999572753906,-171.8000030517578,40.999999046325684,308.6000061035156,107.89999961853027,32.59999990463257,-116.99999809265137,172.0,126.0,False,1.2653822143337083,0.47101785192022566,-0.6986147261525424,True,20,4,27.0,False,14,
54,3984,101,False,False,0,5172.751294200961,-19.959999084472656,41.970001220703125,96.16999816894531,-10912.19970703125,27904.29931640625,2467.7999877929688,1460.7000732421875,799.5999908447266,572.9000091552734,0.0,0.013223972221828672,0.009716567747695994,0.024412552476844023,b565931fd5b,YokiiRL,9.0,65.05999755859375,-176.7899932861328,61.41999816894531,-11379.3994140625,19802.7001953125,2658.3999633789062,-4480.899963378906,1760.5999755859375,-803.3000183105469,128.0,30.0,,0.06702368471756391,2.2961285145099595,0.15542314273733035,True,0.0,False,6,False,5,,bf9e268243b,iSlowiX Off,6.0,122.61000061035156,-2580.199951171875,17.010000228881836,-1506.9000244140625,13652.900390625,2.3000000417232513,0.0,0.7999999821186066,79.49999809265137,255.0,128.0,,0.009583679968289861,1.6915190901570485,-0.00010871434385458556,True,122.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-220.52999877929688,290.9800109863281,113.30999755859375,9646.300048828125,-20795.70068359375,1783.800048828125,5248.699951171875,-627.0999908447266,-1518.9999389648438,255.0,0.0,,0.7332177621212337,-0.8076425895825811,0.5104572515213961,True,2.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,0.0,5272.009765625,17.010000228881836,0.0,3621.4999389648438,2.3999999463558197,-0.7000000029802322,0.0,0.0,255.0,,,0.009315524397494931,-1.5707874726890154,4.122673933116874e-08,True,False,False,116.0,False,False,
