,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
39,2790,86,False,False,0,3910.8337600434666,2705.300048828125,3615.1201171875,141.27000427246094,7595.4998779296875,-16303.800048828125,4661.9000244140625,-126.99999809265137,5596.9000244140625,-2158.0999755859375,0.0,-0.6276066170951579,-2.7592857113313736,-3.085074513902613,bf81d8692db,games5425898691,19.0,2735.4599609375,3820.760009765625,33.81999969482422,8551.199951171875,-15511.099853515625,1077.300033569336,-652.6999664306641,1548.2000732421875,-1281.199951171875,255.0,128.0,,0.002251251610951015,-1.3205221230105644,-0.09707420712599367,True,0.0,False,10,4,8,,76561198039309853,enpitsu,26.0,1947.18994140625,-1101.9000244140625,17.049999237060547,10278.199462890625,-8438.599853515625,3.0000001192092896,-0.29999999329447746,0.0,3132.60009765625,255.0,255.0,False,0.016745765917163882,-0.10558017069863802,7.139145080260607e-05,True,8,255.0,False,12,False,,Twitch | Loxyspace,76561198119420759,7,2593.179931640625,3839.570068359375,37.650001525878906,6910.3997802734375,-7644.7998046875,1590.0,-899.5999908447266,193.4000015258789,2531.999969482422,255.0,128.0,False,0.03098456121950403,-0.027046383858363304,-0.10212818826982469,True,22,False,18,255.0,False,,DmaxCiao_,1390732736629905397,15.0,2981.3798828125,3898.8798828125,17.059999465942383,-11396.400146484375,-5675.0,1.7000000178813934,-0.29999999329447746,-0.09999999776482582,1182.300033569336,208.0,197.0,False,0.01673661719449863,-2.7011998231640693,0.0004346167819410362,True,14,4,24,53.0,False,
40,2828,87,False,False,0,5918.708668561727,3721.360107421875,1437.1500244140625,167.44000244140625,11849.69970703125,-22713.00048828125,-3162.5,-1318.2000732421875,4937.9998779296875,-1547.5,0.0,-0.8293863324669196,-0.29270397246677105,-0.09998150334300354,bf81d8692db,games5425898691,19.0,3631.0,1555.9000244140625,101.56999969482422,7098.4002685546875,-18933.599853515625,-224.3000030517578,3219.5001220703125,4455.299987792969,185.0,255.0,128.0,,0.8943933513863688,-2.687073526117097,-2.063386443379925,True,0.0,False,12,4,9,,76561198039309853,enpitsu,27.0,2211.77001953125,-1591.199951171875,17.049999237060547,-3054.4000244140625,-7675.5999755859375,2.5999999046325684,0.5000000074505806,-0.29999999329447746,0.0,0.0,128.0,False,0.01696061762870457,1.1920409987564822,1.1797004082878125e-05,True,8,255.0,False,12,False,,Twitch | Loxyspace,76561198119420759,7,1865.77001953125,2459.820068359375,17.010000228881836,-8040.3997802734375,485.29998779296875,2.3999999463558197,-0.7000000029802322,0.3999999910593033,-2474.1000366210938,255.0,0.0,False,0.009505839497706899,3.0618619438378,-4.980941098087057e-05,True,22,False,18,255.0,False,,DmaxCiao_,1390732736629905397,15.0,2844.590087890625,2532.43994140625,17.049999237060547,3276.099853515625,-15365.0,-2.199999988079071,0.09999999776482582,-0.3999999910593033,14.09999966621399,255.0,128.0,False,0.016782528379194698,-1.3589677059717056,-2.651923312242965e-05,True,14,4,24,0.0,False,
41,2839,88,False,False,0,6661.463744454626,3997.840087890625,620.5499877929688,310.7699890136719,-2354.199981689453,-15179.200439453125,6184.5001220703125,2717.2000122070312,2657.60009765625,4642.5,0.0,0.5122350185141882,0.8598488844289329,0.8424892552414067,bf81d8692db,games5425898691,19.0,3927.52001953125,750.8099975585938,94.52999877929688,6873.3001708984375,-18972.099609375,-343.10001373291016,3428.0999755859375,3441.6000366210938,352.7000045776367,255.0,5.0,,-0.8174504136046357,-2.0892429419068557,1.2867980765962703,True,,False,12,4,10,,76561198039309853,enpitsu,27.0,2092.590087890625,-1890.719970703125,17.049999237060547,-3856.099853515625,-9689.7998046875,2.5999999046325684,0.7000000029802322,-0.19999999552965164,0.0,0.0,,,0.016933830170657437,1.1920407080284214,-6.3766108993297795e-06,True,8,255.0,False,12,False,,Twitch | Loxyspace,76561198119420759,7,1568.489990234375,2653.199951171875,17.010000228881836,-4936.300048828125,8503.800048828125,2.3999999463558197,-0.09999999776482582,0.0,-2434.499969482422,255.0,0.0,,0.009502001768320202,2.0489796524532524,-4.260288830105366e-07,True,22,False,18,255.0,False,,DmaxCiao_,1390732736629905397,15.0,3012.77001953125,1874.1800537109375,17.049999237060547,5860.30029296875,-14802.900390625,2.7000001072883606,-2.3000000417232513,5.400000214576721,989.4000244140625,255.0,127.0,,0.016790654294713155,-1.1512491748938478,1.7805712722332964e-05,True,14,4,24,,False,
42,2902,90,False,False,1,4982.9117959220075,-3468.840087890625,2736.340087890625,142.0800018310547,10264.100341796875,26361.39892578125,7429.000244140625,596.5999984741211,-4280.4998779296875,4161.7999267578125,1.0,0.10117722252987049,-1.7700581232440136,1.3072968005003653,1390732736629905397,DmaxCiao_,14.0,-3573.110107421875,2511.43994140625,57.900001525878906,14364.89990234375,17817.099609375,2280.0,-1029.4999694824219,2454.499969482422,-2765.1998901367188,255.0,43.0,,-0.07539128576253534,2.2938573557288393,0.006510786473157937,True,231.0,False,28,4,17,,76561198119420759,Twitch | Loxyspace,7.0,-2108.4599609375,-1217.280029296875,107.56999969482422,1569.9000549316406,22933.701171875,-156.00000381469727,-4486.700134277344,-3140.4000854492188,-506.8000030517578,255.0,128.0,False,-0.0033830974269457715,-3.0880256837752658,-2.9883352418802756,True,19,222.0,False,24,False,,enpitsu,76561198039309853,27,-1101.5899658203125,4711.64013671875,17.049999237060547,8019.6002197265625,4776.300048828125,2.5999999046325684,0.5999999865889549,0.3999999910593033,28.09999942779541,128.0,128.0,False,-0.016725704882459915,-0.4959095816622663,7.725736642844424e-05,True,12,False,8,255.0,False,,games5425898691,bf81d8692db,19.0,-3341.830078125,3840.669921875,15.779999732971191,7918.800048828125,20703.701171875,142.60000228881836,25.69999933242798,-85.69999694824219,-1552.2999572753906,255.0,0.0,,-0.013012222830310033,1.9917912260475772,-0.000369519520896712,True,12,4,14,31.0,False,
43,2957,92,True,True,1,2946.499287788393,-1551.4599609375,3499.330078125,277.3599853515625,25524.89990234375,21615.400390625,2699.4000244140625,2740.7998657226562,626.1000061035156,-5300.4998779296875,1.0,0.1694547633290097,-1.1669729532755817,0.6551187033011237,76561198119420759,Twitch | Loxyspace,7.0,-1735.8800048828125,3226.510009765625,180.22000122070312,6920.0,21682.7001953125,3312.0001220703125,1917.8999328613281,4444.4000244140625,2611.199951171875,128.0,0.0,False,0.739406336399796,1.5922987220970093,0.22379796053046466,True,226.8468557762843,True,26,False,21,,1390732736629905397,DmaxCiao_,14.0,-1136.1400146484375,4075.97998046875,17.059999465942383,2882.60009765625,-11688.1005859375,1.1999999731779099,-0.0,-4.399999976158142,510.2000045776367,255.0,255.0,False,-0.01672542778292379,-1.7214162150013415,0.000711049993753499,True,18,231.0,False,28,4,,enpitsu,76561198039309853,27,-1112.9200439453125,3995.72998046875,112.2699966430664,-5868.800048828125,-15472.7001953125,3914.5999145507812,-0.0,-0.0,58.20000171661377,255.0,128.0,False,-0.016702352005871283,-1.2295148872876571,-0.00020713134380708054,True,14,False,9,176.80188396156473,True,,games5425898691,bf81d8692db,19.0,-1319.0699462890625,4227.56005859375,21.969999313354492,2811.199951171875,-17776.600341796875,2995.2999877929688,0.09999999776482582,-1.899999976158142,-1264.3000030517578,255.0,106.0,,-0.009595799923500821,-1.683041076140017,-0.0001027777578196983,True,12,4,15,186.07698072669322,True,
44,3232,93,False,False,1,5195.983694844096,17.850000381469727,18.760000228881836,91.83999633789062,21404.49951171875,22541.59912109375,2031.300048828125,-1690.2000427246094,640.1999664306641,2889.5999145507812,1.0,0.005493803464090326,-0.024050685317417452,0.014020932898966677,1390732736629905397,DmaxCiao_,14.0,-125.41999816894531,-147.36000061035156,89.45999908447266,19016.199951171875,12721.099853515625,2201.300048828125,988.3000183105469,5350.9002685546875,-800.0,255.0,0.0,,-0.3320130394632494,2.0583884816676603,0.6299832143930036,True,0.0,False,4,False,3,,76561198119420759,Twitch | Loxyspace,7.0,-0.0,-3206.030029296875,17.0,-0.0,12094.7998046875,3.1999999284744263,-0.3999999910593033,-0.0,0.0,255.0,,,-0.009483372525899238,1.5707882615396032,3.7972521497442546e-08,True,False,116.0,False,False,False,,enpitsu,76561198039309853,26,-0.0,2821.989990234375,17.049999237060547,-0.0,-12140.10009765625,2.7000001072883606,0.7000000029802322,-0.0,0.0,255.0,,,-0.016655219890565773,-1.57080326416181,-1.0046624174622754e-09,True,2,False,2,146.0,False,,games5425898691,bf81d8692db,18.0,150.60000610351562,408.2200012207031,82.44999694824219,-4858.999938964844,-22290.6005859375,2322.2999572753906,5162.7001953125,-1894.2999267578125,-86.00000381469727,128.0,75.0,,-0.6258759850566078,-1.5493169496030565,0.18062311103425654,True,3,False,4,0.0,False,
45,3233,93,False,False,0,5246.758088366692,-95.68000030517578,-45.36000061035156,115.41999816894531,-5796.9000244140625,23914.29931640625,8138.599853515625,4611.700134277344,-2171.6000366210938,3164.7000122070312,0.0,-0.1173379289491882,0.20498334059672316,0.19469485664237796,bf81d8692db,games5425898691,18.0,-106.05000305175781,-203.83999633789062,96.87000274658203,4858.999938964844,22290.6005859375,219.59999084472656,-5214.4000244140625,1743.3000183105469,143.50000381469727,128.0,128.0,,1.2134184092105018,2.028488883856186,0.754445556184174,True,0.0,False,4,False,3,,76561198039309853,enpitsu,26.0,0.0,-2821.989990234375,17.049999237060547,0.0,12140.10009765625,2.7000001072883606,-0.7000000029802322,0.0,0.0,255.0,,,0.016655219890565773,1.57080326416181,-1.0046624174622754e-09,True,2,146.0,False,2,False,,Twitch | Loxyspace,76561198119420759,7,0.0,3206.030029296875,17.0,0.0,-12094.7998046875,3.1999999284744263,0.3999999910593033,0.0,0.0,255.0,,,0.009483372525899238,-1.5707882615396032,3.7972521497442546e-08,True,False,False,False,116.0,False,,DmaxCiao_,1390732736629905397,14.0,125.41999816894531,147.36000061035156,89.45999908447266,-19016.199951171875,-12721.099853515625,2201.300048828125,-988.3000183105469,-5350.9002685546875,-800.0,255.0,0.0,,0.3320130394632494,-2.0583884816676603,0.6299832143930036,True,3,False,4,0.0,False,
46,3296,95,False,False,1,8627.67433311215,1440.9000244140625,-3470.449951171875,248.75,12368.599853515625,-30916.99951171875,5645.3997802734375,4.799999892711639,-4746.9000244140625,-3669.5999145507812,1.0,0.1560239699889838,-1.1141118452850336,0.38140320981403725,76561198119420759,Twitch | Loxyspace,7.0,1288.1600341796875,-3318.199951171875,155.39999389648438,8185.8001708984375,-20246.700439453125,3672.9998779296875,3099.89990234375,1676.7999267578125,755.0,255.0,83.0,,0.2273216604512592,-2.4430744067746684,-0.03085025054147832,True,95.86150533922255,True,4,False,3,,1390732736629905397,DmaxCiao_,14.0,4044.340087890625,-74.58999633789062,126.23999786376953,10146.799926757812,28.80000114440918,8638.400268554688,2947.0999145507812,130.9000015258789,4641.9000244140625,255.0,0.0,,0.766633251152157,2.300574291902154,-0.7390909117913703,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27,1950.22998046875,641.8400268554688,17.049999237060547,-5282.7001953125,-12592.60009765625,2.5999999046325684,-1.899999976158142,-3.400000035762787,-1254.7000122070312,255.0,255.0,False,-0.016762216099420947,-1.0866135886375397,0.00028525841744807804,True,2,False,2,136.0,False,,games5425898691,bf81d8692db,19.0,2116.030029296875,1010.6500244140625,17.010000228881836,2058.6000061035156,12793.699951171875,2.3000000417232513,0.09999999776482582,1.5000000596046448,-1825.8000183105469,255.0,0.0,,-0.00955828845582537,1.7412179307859519,-0.00033404494082346213,False,4,False,4,0.0,False,
47,3351,97,False,False,0,3700.547110280569,-3449.199951171875,2461.340087890625,163.6199951171875,-8407.7001953125,22823.40087890625,10627.900390625,3924.1000366210938,-66.99999809265137,-4538.299865722656,0.0,-0.03764834489939983,1.325738623350083,-0.9910024961102669,76561198039309853,enpitsu,27.0,-3355.25,2215.5,80.31999969482422,-16477.099609375,15564.7998046875,3741.099853515625,-0.3999999910593033,-0.3999999910593033,0.19999999552965164,128.0,,,0.016879558334837407,2.3846704810955366,-5.266647503184012e-05,True,68.0,False,4,False,2,,bf81d8692db,games5425898691,19.0,-3015.739990234375,-4418.06982421875,17.010000228881836,3429.7000122070312,-15945.400390625,2.3999999463558197,0.09999999776482582,0.0,1948.5000610351562,128.0,255.0,,0.009621172138592303,-1.292333973563269,7.79884694330908e-06,True,6,255.0,False,6,False,,Twitch | Loxyspace,76561198119420759,7,-2749.97998046875,4599.33984375,17.0,-8936.599731445312,-10877.099609375,3.1999999284744263,5.099999904632568,2.5999999046325684,-257.00000762939453,255.0,84.0,,0.009478385624026683,-2.25475403743454,0.00010023143357118512,True,4,False,4,58.0,False,,DmaxCiao_,1390732736629905397,14.0,-3901.530029296875,1778.3800048828125,166.6999969482422,5114.100036621094,20961.99951171875,-7964.7998046875,-1406.9000244140625,-2132.2000122070312,487.09999084472656,128.0,116.0,,-0.30945115979603005,1.387312166845154,0.3234961881725894,True,7,False,8,194.0,False,
48,3454,101,False,False,1,9403.005308807613,870.3099975585938,-4262.97021484375,321.2900085449219,-4598.399963378906,3391.7999267578125,2326.7999267578125,456.30001068115234,-1646.6999816894531,2235.7000732421875,1.0,0.41767820111424825,1.410575849856146,1.1957621427132874,1390732736629905397,DmaxCiao_,15.0,802.4000244140625,-4250.6298828125,174.6699981689453,-6142.2998046875,6672.9998779296875,2715.7998657226562,1422.8999328613281,402.2999954223633,-1992.1000671386719,128.0,123.0,,0.637550792998712,2.8778381950326013,0.6371539392838226,True,147.0,False,10,4,8,,76561198119420759,Twitch | Loxyspace,7.0,1284.6800537109375,-5033.18017578125,717.5900268554688,-8558.300170898438,4778.299865722656,-1430.5999755859375,1231.6000366210938,-1411.1000061035156,-1212.5,0.0,255.0,False,-0.28057014707216404,0.0978082249977422,1.5312753980867388,True,4,147.0,False,8,False,,enpitsu,76561198039309853,27,3895.31005859375,-516.3099975585938,26.18000030517578,-3241.4999389648438,13798.00048828125,-891.2000274658203,46.99999809265137,1845.5000305175781,-78.69999885559082,255.0,0.0,,-0.061546987159020516,1.3307499819931075,-0.2260679951345108,True,4,False,2,80.15442581074213,True,,games5425898691,bf81d8692db,19.0,-432.2099914550781,-256.3299865722656,17.0,8627.999877929688,-19158.800048828125,3.3000001311302185,-0.29999999329447746,0.5000000074505806,-249.59999084472656,255.0,80.0,,-0.009603856966808585,-1.9946665915140596,-9.529159252335428e-05,True,6,False,6,169.0,False,
49,3497,102,True,True,0,1421.7464281182247,-213.3000030517578,3892.889892578125,186.35000610351562,-4484.2999267578125,29616.201171875,4880.7000732421875,-1535.5000305175781,2866.9000244140625,-977.5,0.0,-0.5837661897290949,2.969779555610099,1.3877625964009914,bf81d8692db,games5425898691,19.0,-173.17999267578125,3664.10009765625,137.77000427246094,-2667.39990234375,19365.50048828125,2591.7001342773438,4218.2000732421875,2393.800048828125,-1983.8999938964844,255.0,128.0,,-0.09266650171416586,1.7824766169281114,0.04021516502248517,True,144.0,False,8,False,6,,76561198039309853,enpitsu,27.0,-2599.719970703125,-1596.8199462890625,17.030000686645508,16365.699462890625,2725.5999755859375,5.5000001192092896,0.19999999552965164,0.0,2041.3999938964844,255.0,255.0,,0.016780648912867433,0.23329610901624492,-1.6240549938538444e-05,True,2,57.0,False,4,False,,Twitch | Loxyspace,76561198119420759,7,-181.74000549316406,4077.8701171875,49.16999816894531,-1391.6000366210938,-11052.099609375,3540.0,345.29998779296875,-34.80000019073486,-1030.199966430664,255.0,158.0,False,0.017029348687710343,-1.7214755608842065,-0.0012471915798012382,True,9,False,4,133.08136766956696,True,,DmaxCiao_,1390732736629905397,15.0,102.58000183105469,3526.739990234375,17.059999465942383,3796.7001342773438,4663.299865722656,1.8000000715255737,0.09999999776482582,1.1999999731779099,2354.600067138672,255.0,255.0,False,0.016645023012821024,0.9177096268139255,-1.463482388890186e-05,True,8,4,10,147.0,False,
50,3760,103,False,False,1,5161.642151096374,65.30999755859375,45.63999938964844,114.12999725341797,22350.70068359375,14832.7001953125,6997.0001220703125,4192.39990234375,-3557.2000122070312,-2401.999969482422,1.0,-0.11345489124248416,0.08937569926111591,-0.14638466293092792,76561198119420759,Twitch | Loxyspace,7.0,-107.16000366210938,-38.790000915527344,15.09000015258789,12084.3994140625,15299.69970703125,58.29999923706055,-15.59999942779541,145.9000015258789,-3499.2001342773438,255.0,0.0,,0.006174579918985934,2.3494943985029013,0.005271283816180305,True,0.0,False,4,False,4,,1390732736629905397,DmaxCiao_,14.0,36.880001068115234,-2868.010009765625,17.049999237060547,-2872.9998779296875,11367.39990234375,2.7000001072883606,-0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,,-0.016660926241239767,1.323228238423012,-2.888550297837623e-06,True,4,116.0,False,4,False,,enpitsu,76561198039309853,27,242.6199951171875,342.5199890136719,120.33000183105469,-9549.400024414062,-20820.0,2070.2999877929688,4936.000061035156,-1394.4999694824219,1985.2000427246094,255.0,255.0,,-0.5590969224933283,-0.9529594769271593,-0.011517321314303997,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,19.0,286.2099914550781,4822.39013671875,17.010000228881836,462.09999084472656,1503.0999755859375,2.0999999344348907,-0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.009304132009400657,-1.2723124782477202,-2.5203458221919294e-06,True,4,False,4,116.0,False,
51,3761,103,False,False,0,5266.896179534628,-150.86000061035156,-73.91999816894531,153.82000732421875,-4525.799865722656,19030.699462890625,11478.499755859375,4423.800048828125,-2937.60009765625,2792.7999877929688,0.0,0.11131526542014404,-0.04565401648928909,-0.10292240154585183,76561198039309853,enpitsu,27.0,-242.6199951171875,-342.5199890136719,120.33000183105469,9549.400024414062,20820.0,2070.2999877929688,-4936.000061035156,1394.4999694824219,1985.2000427246094,255.0,255.0,,0.5590969224933283,0.9529594769271593,-0.011517321314303997,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-286.95001220703125,-4824.81005859375,17.010000228881836,83.50000381469727,270.9000015258789,2.0999999344348907,-1.0999999940395355,0.29999999329447746,0.0,255.0,128.0,,0.009327900664193329,1.2723125825261445,1.6213129606038674e-06,True,4,116.0,False,4,False,,Twitch | Loxyspace,76561198119420759,7,107.16000366210938,38.790000915527344,15.09000015258789,-12084.3994140625,-15299.69970703125,58.29999923706055,15.59999942779541,-145.9000015258789,-3499.2001342773438,255.0,0.0,,-0.006174579918985934,-2.3494943985029013,0.005271283816180305,False,4,False,4,0.0,False,,DmaxCiao_,1390732736629905397,14.0,-36.880001068115234,2868.010009765625,17.049999237060547,2872.9998779296875,-11367.39990234375,2.7000001072883606,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,0.016660926241239767,-1.323228238423012,-2.888550297837623e-06,True,4,False,4,116.0,False,
52,3859,106,False,False,1,9455.29693622581,1630.43994140625,-4286.72998046875,118.11000061035156,27896.8994140625,-3332.9998779296875,-5359.2999267578125,-1095.1000213623047,5879.0997314453125,485.6999969482422,1.0,0.7405466029491388,-0.30464888237939824,2.5733395212633465,1390732736629905397,DmaxCiao_,14.0,1309.3199462890625,-4213.06982421875,105.54000091552734,18593.199462890625,-944.8999786376953,1805.7000732421875,-3022.3001098632812,1568.0999755859375,1534.4000244140625,128.0,229.0,False,-0.026301707240784365,3.072407938964098,-0.04587211611730821,True,77.0,False,6,False,5,,76561198119420759,Twitch | Loxyspace,7.0,2866.050048828125,-1475.280029296875,131.44000244140625,-15862.2998046875,-7380.4998779296875,582.0000076293945,-433.6000061035156,803.3000183105469,45.70000171661377,255.0,128.0,False,-0.46351778040260244,-0.4514793051283357,0.04012385362181325,True,6,217.0,False,8,False,,enpitsu,76561198039309853,26,-3498.81005859375,-3680.139892578125,17.049999237060547,-3113.800048828125,11999.3994140625,3.400000035762787,0.09999999776482582,-0.19999999552965164,-2390.0999450683594,255.0,0.0,False,-0.01673177915747584,1.384706821216115,3.645053208501978e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,19.0,2175.10009765625,443.2300109863281,16.989999771118164,1187.699966430664,-22014.19921875,4.399999976158142,-0.0,0.5000000074505806,-1.899999976158142,255.0,128.0,,-0.009599887281706923,-1.6244286771930159,5.142610755974963e-05,True,6,False,6,158.0,False,
53,3935,109,False,True,0,3749.0251957944706,-3676.199951171875,2624.909912109375,1260.5699462890625,18901.099853515625,13981.99951171875,-1605.7000732421875,-763.3999633789062,-594.0999984741211,-5921.400146484375,0.0,1.1551103949084398,0.5721407320715548,-3.0245241899401387,bf81d8692db,games5425898691,19.0,-3781.719970703125,2480.969970703125,1263.199951171875,10483.599853515625,14425.30029296875,13.700000047683716,-678.7000274658203,4152.099914550781,3542.39990234375,255.0,0.0,,-0.5730390061948536,2.2750889542565136,2.793603405402184,True,105.0,False,8,False,7,,76561198039309853,enpitsu,27.0,1262.489990234375,937.6400146484375,17.049999237060547,-10045.499877929688,-9574.500122070312,3.100000023841858,-0.19999999552965164,-0.19999999552965164,-2192.2999572753906,255.0,0.0,,0.016747484414293634,-2.440477148131208,-3.964736808658929e-05,True,2,255.0,False,2,False,,Twitch | Loxyspace,76561198119420759,7,-308.8500061035156,5126.66015625,17.010000228881836,-8017.5,4573.800048828125,3.0000001192092896,1.2999999523162842,-0.19999999552965164,2199.4000244140625,0.0,255.0,False,0.009796974688017629,-2.876353931147005,-0.00012446783793310703,True,8,False,8,217.0,False,,DmaxCiao_,1390732736629905397,14.0,-4078.93994140625,2703.080078125,849.22998046875,2.8999999165534973,-7003.0999755859375,2705.10009765625,2187.7999877929688,2.8999999165534973,0.7000000029802322,255.0,255.0,,-0.42551306272051165,-1.58922120789411,-1.5629196492175723,True,6,False,6,206.0,False,
54,3975,111,False,False,1,9687.669090996204,1033.010009765625,-4546.7001953125,396.1700134277344,-3946.0000610351562,20708.40087890625,6445.5999755859375,2318.3999633789062,-5289.7998046875,1625.5000305175781,1.0,-0.8016930396574573,1.8824159122594752,2.97413108703631,76561198119420759,Twitch | Loxyspace,7.0,1009.3099975585938,-4671.75,284.44000244140625,674.8000335693359,7654.000244140625,1173.499984741211,-1383.8999938964844,-3942.6998901367188,-3576.099853515625,128.0,242.0,False,0.6732122999175775,1.8317063316389424,-1.343345000889301,True,173.13268818906556,True,10,False,9,,1390732736629905397,DmaxCiao_,14.0,4070.919921875,-2206.449951171875,211.94000244140625,-709.0000152587891,-1072.2000122070312,-4120.299987792969,-390.49999237060547,1836.0000610351562,144.20000076293945,128.0,130.0,False,-1.070880504336112,-1.201332654122264,1.156997707209246,True,6,206.0,False,6,False,,enpitsu,76561198039309853,27,112.87999725341797,-1051.9599609375,17.049999237060547,4575.4998779296875,4100.7000732421875,3.1999999284744263,0.3999999910593033,0.19999999552965164,2155.0999450683594,255.0,255.0,,-0.016649577166228113,2.4383393881057707,5.725483897553856e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,19.0,2440.4599609375,-4376.0498046875,892.260009765625,-9197.999877929688,-13276.400146484375,-6782.80029296875,-125.39999961853027,-143.90000343322754,-594.7999954223633,255.0,100.0,,0.26456682719062913,-0.93190510408317,1.3156366127965011,True,8,False,8,105.0,False,
55,4046,113,False,False,0,5694.873396740354,-38.0099983215332,-489.8699951171875,208.60000610351562,7133.699951171875,1555.0999450683594,10681.99951171875,5931.099853515625,905.1000213623047,-41.90000057220459,0.0,1.0746301491745553,-2.004591809472518,0.8109686346368798,76561198039309853,enpitsu,27.0,-61.869998931884766,-580.9000244140625,120.12999725341797,2608.0999755859375,1988.0000305175781,2778.0999755859375,-5121.9000244140625,1867.5999450683594,-726.1000061035156,0.0,255.0,,-0.5906235524784769,-0.8559374142512627,-0.6214780236170877,True,236.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,-938.4299926757812,3321.9599609375,17.0,4272.0001220703125,-13428.699951171875,3.400000035762787,0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,,0.009557625272450248,-1.2627798126639098,-4.5017751747080356e-05,True,8,135.0,False,8,False,,Twitch | Loxyspace,76561198119420759,7,-652.5499877929688,2553.89990234375,17.010000228881836,6619.5001220703125,-7509.7998046875,1.899999976158142,0.09999999776482582,-0.3999999910593033,-0.5000000074505806,255.0,128.0,False,0.00951726049845268,-0.8483935150423945,-4.205244117440126e-05,True,10,False,10,164.0,False,,DmaxCiao_,1390732736629905397,14.0,-951.3599853515625,2534.7099609375,17.030000686645508,14302.39990234375,-16844.89990234375,5.5000001192092896,0.3999999910593033,-0.5999999865889549,-1667.8999328613281,255.0,0.0,False,0.016777917684190964,-0.9075671901769422,-0.0001940045019321523,True,6,False,6,80.0,False,
