,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,shot_taker_handbrake
0,178,0,False,True,0,5186.469204198806,0.5,31.600000381469727,94.88999938964844,-820.4000091552734,24474.19921875,1660.3999328613281,5962.2998046875,-661.3999938964844,-115.69999694824219,0.0,-0.012009417221805365,-0.0027825206159383304,0.1096585349391226,bf81d8692db,games5425898691,24.0,26.719999313354492,-104.83000183105469,90.91999816894531,2323.5000610351562,20668.701171875,-80.10000228881836,-4683.2000732421875,-111.40000343322754,2881.7999267578125,128.0,175.0,1.4179986144453385,0.9784813914587147,-0.5860225513853276,True,4,3,31.0,False,False,,76561198039309853,enpitsu,26.0,0.0,-3990.169921875,17.049999237060547,0.0,9947.60009765625,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,,,0.016624701214700947,1.5707738416867683,-2.4633792924850446e-07,True,107.0,False,False,False,False,,Kayet,76561197981690560,9,128.97999572753906,1272.969970703125,174.77999877929688,-3549.5999145507812,-17872.099609375,2821.300048828125,-980.0,248.79999160766602,-295.49999237060547,253.0,160.0,,-0.47265566572736795,-1.9718548912191949,0.038954925682765824,True,False,False,4,0.0,False,,Blysar,b9fc4c96e0b,10.0,-229.49000549316406,3423.010009765625,17.010000228881836,2303.800048828125,-8377.19970703125,2.3999999463558197,-1.0000000149011612,3.6000001430511475,874.7000122070312,255.0,135.0,,0.00953448277347367,-1.2629403638897103,-9.569974899927981e-05,True,85.0,False,False,False,False,,
1,204,0,False,False,1,7408.095383926248,69.2699966430664,-2221.820068359375,124.44999694824219,-2733.699951171875,17261.800537109375,12455.30029296875,5905.2001953125,849.7000122070312,637.0999908447266,1.0,0.04134160188608727,0.1910420219862817,-1.9995015222783419,b9fc4c96e0b,Blysar,10.0,92.66999816894531,-2449.699951171875,17.010000228881836,-701.2000274658203,12585.2001953125,2.3999999463558197,0.09999999776482582,-3.8999998569488525,1085.199966430664,255.0,128.0,-0.009561196808158506,1.4911001334619522,0.00015213401382556597,True,False,False,116.0,False,False,,76561197981690560,Kayet,9.0,265.6400146484375,724.4000244140625,222.36000061035156,4475.5999755859375,22370.50048828125,-784.4000244140625,-3949.8001098632812,859.4000244140625,-601.8000030517578,254.0,128.0,,1.4786483357680056,-1.4377686999803436,3.074337995385713,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26,187.89999389648438,2919.1298828125,17.049999237060547,2200.500030517578,-12835.50048828125,3.0000001192092896,2.3000000417232513,-8.100000023841858,-1155.999984741211,0.0,128.0,,-0.016743096141700504,-1.7018760793174157,-9.390751332547544e-05,True,False,False,False,107.0,False,,games5425898691,bf81d8692db,24.0,-226.67999267578125,-1740.4100341796875,22.049999237060547,-934.8000335693359,-20740.50048828125,-2203.2000732421875,3833.699951171875,1720.3999328613281,-1766.4999389648438,255.0,255.0,,0.07837141293363997,-1.4990160406479884,0.08923003977983429,True,31.0,False,4,False,4,,
2,373,7,True,True,1,2160.4866157903903,-1141.760009765625,4422.2001953125,186.97000122070312,14659.300537109375,15605.699462890625,1219.7000122070312,3852.7999877929688,-1920.2000427246094,-4179.4000244140625,1.0,-0.7548884562643933,-0.019442120141215234,3.0953038066183853,76561197981690560,Kayet,9.0,-1249.5799560546875,4297.669921875,150.6300048828125,4940.7000732421875,13558.00048828125,540.6999969482422,-2171.4999389648438,4975.10009765625,-884.4999694824219,255.0,13.0,-0.4626929120159224,1.8274438668900472,0.5583971151860144,True,6,5,136.59972455424648,True,False,,b9fc4c96e0b,Blysar,10.0,-1634.3199462890625,4771.990234375,17.010000228881836,-8865.700073242188,-5651.9000244140625,2.3000000417232513,4.1999998688697815,1.4000000059604645,-1.1999999731779099,255.0,128.0,False,-0.009496866470129092,-0.5671444300147371,0.00021088156328077863,True,10.0,False,4,4,False,,enpitsu,76561198039309853,26,-2675.280029296875,4389.81982421875,17.040000915527344,-11781.199951171875,-4835.400085449219,4.000000059604645,3.700000047683716,1.8000000715255737,1167.7999877929688,255.0,128.0,,-0.016739483560332166,-0.4623735770243434,-0.0002662212695118078,True,False,2,2,15.0,False,,games5425898691,bf81d8692db,25.0,1468.6099853515625,4332.1298828125,17.0,-14136.99951171875,18142.2998046875,1.1999999731779099,0.29999999329447746,-0.09999999776482582,1027.0999908447266,255.0,202.0,,-0.009615884578736257,0.8777457811618273,5.72768606984668e-05,True,22.444602102361696,True,4,False,4,,
3,648,7,False,True,0,5199.666044540358,0.25999999046325684,18.15999984741211,101.30000305175781,-1240.4000091552734,27510.0,9625.399780273438,5998.699951171875,-29.500000476837158,-116.80000305175781,0.0,-0.00032265317198771303,-0.0015406181787335645,0.07872561670651698,76561198039309853,enpitsu,26.0,7.809999942779541,-275.3999938964844,17.049999237060547,399.0999984741211,22410.10009765625,-1.5999999642372131,0.0,0.0,0.0,128.0,128.0,0.016785549433014274,1.5529855172053375,-4.579843484389121e-06,True,False,False,0.0,False,False,,bf81d8692db,games5425898691,24.0,163.38999938964844,-4568.1201171875,17.010000228881836,-3318.3999633789062,6327.2998046875,2.3999999463558197,-0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,,0.00944077627380408,2.0538379696076956,-1.599107954590613e-05,True,116.0,False,4,False,4,,Kayet,76561197981690560,10,-3037.030029296875,4285.2099609375,17.049999237060547,758.0999755859375,14775.6005859375,0.0,0.09999999776482582,1.0000000149011612,-3134.89990234375,255.0,0.0,False,0.016782284622439043,1.316100728282175,5.103167590134218e-05,True,False,False,False,239.37031398537337,True,,Blysar,b9fc4c96e0b,10.0,965.3300170898438,4134.02978515625,17.010000228881836,-7551.400146484375,3604.89990234375,2.3000000417232513,-0.29999999329447746,0.0,589.7000122070312,128.0,138.0,False,0.009643907765125158,2.7369670419454444,-0.00021035892681848826,True,116.0,False,False,False,False,,False
4,699,9,False,False,1,10104.78711320881,209.35000610351562,-4941.43017578125,742.3099975585938,-16980.2001953125,5098.900146484375,1029.800033569336,4134.2999267578125,4281.7999267578125,757.2000122070312,1.0,0.024577817787720016,-0.02349845753901698,-1.4836885122659327,76561197981690560,Kayet,10.0,362.2200012207031,-5052.85009765625,726.2100219726562,-15091.400146484375,4684.800109863281,2770.7000732421875,876.9000244140625,-1463.9999389648438,449.0999984741211,255.0,1.0,-0.04308890695288113,-0.022220492040440326,1.145880858525181,True,3,False,155.0,False,False,,b9fc4c96e0b,Blysar,10.0,441.1400146484375,-4570.68017578125,585.8699951171875,6478.4002685546875,-2765.4000854492188,3324.5001220703125,3160.4998779296875,1982.5999450683594,-4041.0000610351562,244.0,255.0,True,0.7915890665813565,-0.5723596384423771,2.628169857604007,True,65.0,False,4,4,False,,enpitsu,76561198039309853,26,306.7699890136719,-1592.1600341796875,17.049999237060547,2524.199981689453,-10043.099975585938,3.3000001311302185,1.7000000178813934,-6.899999976158142,-1675.8000183105469,255.0,128.0,False,-0.01669918921717939,-1.79899273062146,-0.0002366427070426961,True,False,False,False,0.0,False,,games5425898691,bf81d8692db,24.0,1208.77001953125,2916.510009765625,17.010000228881836,8326.900024414062,-11357.900390625,2.3000000417232513,-0.09999999776482582,0.09999999776482582,586.8000030517578,255.0,170.0,,-0.009590452138277571,-2.2096683009840765,8.637175316485854e-05,True,146.0,False,4,False,4,,True
5,793,12,False,False,1,9143.337353112029,-3366.2099609375,-2949.139892578125,184.3000030517578,3100.4998779296875,17837.60009765625,5377.80029296875,4043.2998657226562,3763.599853515625,2342.2000122070312,1.0,0.2331421883935888,1.4758846214743504,0.51472709774042,76561197981690560,Kayet,9.0,-3371.39990234375,-3106.909912109375,74.06999969482422,-2065.7000732421875,17889.200439453125,1861.300048828125,-3234.5999145507812,-4381.000061035156,770.5999755859375,255.0,241.0,-0.3718247756166522,1.6067294769410492,-0.42073323975836957,True,6,3,226.7481033776396,True,False,,b9fc4c96e0b,Blysar,10.0,2082.780029296875,-4169.43994140625,17.020000457763672,-10756.800537109375,4480.7000732421875,1.5000000596046448,-0.09999999776482582,-0.0,2374.1000366210938,255.0,255.0,False,-0.009551028803203894,0.33209530584304575,-3.075907260032559e-05,True,65.0,False,4,4,False,,enpitsu,76561198039309853,26,-3577.239990234375,-3345.699951171875,17.049999237060547,-5317.19970703125,14654.49951171875,2.8999999165534973,-1.899999976158142,5.699999928474426,-1364.6000671386719,255.0,0.0,,-0.016760259624865367,1.2948969514322684,0.00011619053017919354,,False,2,2,,False,,games5425898691,bf81d8692db,24.0,-3032.22998046875,564.1300048828125,17.010000228881836,-15264.300537109375,-14808.399658203125,2.5,0.7000000029802322,0.3999999910593033,1959.6000671386719,255.0,236.0,,-0.009579729101904343,-0.849518497607753,4.01453290165363e-05,True,110.0,False,4,False,4,,False
6,841,14,False,False,1,6300.5203393024085,-2837.81005859375,65.04000091552734,135.22999572753906,7841.6998291015625,20369.000244140625,-274.6999931335449,4268.800048828125,1105.0,2914.2001342773438,1.0,-0.29256237388847717,2.8813566351794226,-1.3351426685765253,76561197981690560,Kayet,9.0,-2924.3701171875,-68.79000091552734,17.020000457763672,5803.900146484375,20467.19970703125,5.799999833106995,-0.09999999776482582,-0.5999999865889549,1993.6000061035156,255.0,254.0,-0.016789269737138363,1.7774172916245514,6.189558501807058e-05,True,6,4,158.0,False,False,,b9fc4c96e0b,Blysar,10.0,865.25,-2716.030029296875,97.44999694824219,-680.9999847412109,21812.900390625,330.9000015258789,-5457.80029296875,-675.5999755859375,70.19999980926514,255.0,136.0,False,-1.2547458345676432,1.6283847429188816,-0.17164834226626016,True,97.0,False,6,4,3,,enpitsu,76561198039309853,26,-3317.320068359375,-61.27000045776367,17.90999984741211,2681.0000610351562,20177.80029296875,-1707.2000122070312,-1245.8000183105469,172.80000686645508,31.80000066757202,255.0,0.0,,-0.04525020591644183,1.7032988175186148,-5.820033698217639e-05,,False,4,4,18.431242901791812,True,,games5425898691,bf81d8692db,24.0,-1746.1400146484375,-952.22998046875,17.010000228881836,15051.500244140625,16949.89990234375,0.19999999552965164,-0.19999999552965164,-0.09999999776482582,1992.4000549316406,255.0,255.0,,-0.009590280520590645,2.218353970013206,1.6738361942801984e-05,True,204.1761116468778,True,4,False,4,,False
7,869,15,False,True,1,4288.414563434151,-2066.050048828125,2038.9100341796875,93.83000183105469,6904.000244140625,17261.600341796875,384.00001525878906,-2578.599853515625,3021.099853515625,2914.2001342773438,1.0,0.7101149960730181,1.2262558484886625,2.106835130937378,76561197981690560,Kayet,9.0,-2237.449951171875,1952.43994140625,48.5,13399.100341796875,15781.099853515625,3416.099853515625,-207.5,527.0999908447266,293.50000381469727,255.0,97.0,-0.0315519719088962,2.27695438993744,0.0013744974948941536,True,7,4,112.35036565667839,True,False,,b9fc4c96e0b,Blysar,10.0,812.1699829101562,-526.1599731445312,15.779999732971191,1615.5999755859375,21576.10107421875,59.40000057220459,-8.100000023841858,-13.40000033378601,-1339.7000122070312,175.0,0.0,False,-0.012398169632540888,1.6800609143717913,-0.0028480511095301184,True,97.0,False,6,4,4,,enpitsu,76561198039309853,26,-2211.1201171875,1852.5699462890625,17.530000686645508,13935.2001953125,16516.099853515625,166.8000030517578,129.7000026702881,188.1999969482422,730.5000305175781,255.0,255.0,,-0.013989692140575303,2.2764064483845363,0.043310446319408884,,False,4,4,0.0,False,,games5425898691,bf81d8692db,25.0,-1071.239990234375,1306.699951171875,17.010000228881836,4315.0,22591.59912109375,0.0,-0.0,0.7999999821186066,0.0,255.0,128.0,,-0.009589336845432977,1.7595165006309428,-5.689620164537584e-05,True,116.49908822326246,True,4,False,4,,False
8,883,16,False,True,1,3028.128412907973,-1346.739990234375,3105.3798828125,93.68000030517578,14088.499755859375,20314.89990234375,-59.099998474121094,-3482.3001098632812,3073.2998657226562,3798.2998657226562,1.0,0.7979749845670357,0.49328704154163067,-1.8161757291583491,76561197981690560,Kayet,9.0,-1504.5699462890625,2836.320068359375,191.72999572753906,14585.10009765625,17585.6005859375,1109.7000122070312,-4384.89990234375,3219.5001220703125,-810.2999877929688,128.0,57.0,-1.3795112327291168,3.1380946498623623,-0.8129929705076552,True,8,4,92.0,False,False,,b9fc4c96e0b,Blysar,10.0,1294.699951171875,413.8800048828125,17.010000228881836,13849.7998046875,15198.800048828125,2.3000000417232513,-0.3999999910593033,-0.5999999865889549,86.5999984741211,189.0,136.0,False,-0.009610888959408053,2.3136219276141614,8.031662486112058e-05,True,127.0,False,6,4,4,,enpitsu,76561198039309853,26,-1803.75,2845.719970703125,17.040000915527344,1657.2999572753906,21845.10009765625,0.0,0.09999999776482582,1.5000000596046448,158.80000114440918,255.0,0.0,,-0.016788208558311906,1.6305009098671144,-0.0001425725969206157,,False,4,4,5.982262298625003,True,,games5425898691,bf81d8692db,25.0,-851.030029296875,2458.989990234375,17.010000228881836,4315.0,22591.59912109375,0.0,-0.0,0.7999999821186066,0.0,255.0,128.0,,-0.009589336845432977,1.7595165006309428,-5.689620164537584e-05,True,72.63613748550411,True,4,False,4,,False
9,904,16,True,True,1,1397.9975321725592,-360.0,4526.10986328125,93.12999725341797,12844.89990234375,18474.3994140625,0.0,-4533.299865722656,3415.8999633789062,1944.1000366210938,1.0,0.010902416991443023,0.6125598147695701,2.7553252270230617,76561197981690560,Kayet,9.0,-411.8999938964844,4154.9501953125,92.41999816894531,14385.10009765625,17660.2001953125,-3190.7998657226562,-5194.69970703125,1772.4000549316406,-350.6999969482422,128.0,169.0,0.5943443218375564,1.856358162878807,-0.03387397962177844,True,8,4,85.6873807061103,True,False,,b9fc4c96e0b,Blysar,10.0,2474.9599609375,1295.969970703125,17.010000228881836,19179.300537109375,1600.7000732421875,2.5,-0.0,0.09999999776482582,-2002.4000549316406,200.0,0.0,False,-0.00957591628687754,3.1338834376253173,-1.1642216387921653e-05,True,158.0,False,6,4,4,,enpitsu,76561198039309853,26,-1332.1199951171875,4342.1201171875,22.010000228881836,15979.7998046875,15981.99951171875,3001.199951171875,-0.0,-0.0,-2018.6000061035156,255.0,0.0,True,-0.016787600035630183,2.4323485480407263,-4.878012550128159e-05,True,False,5,6,0.0,False,,games5425898691,bf81d8692db,25.0,-532.97998046875,4121.25,17.010000228881836,4503.399963378906,22554.7998046875,0.0,-0.29999999329447746,-1.7000000178813934,-450.2000045776367,255.0,47.0,,-0.009588972496621637,1.7687405740733946,-0.00010112211706705512,True,6.7255225386670405,True,4,False,4,,False
