,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,shot_taker_handbrake
38,2483,84.0,True,True,1,1456.1563946539923,317.0799865722656,3803.8701171875,188.55999755859375,9123.499755859375,25592.2998046875,-6959.4000244140625,-2499.4000244140625,417.99999237060547,-5438.499755859375,1.0,0.19299628587238823,0.4661887403242861,-2.1670421697860216,bf81d8692db,games5425898691,19.0,224.2100067138672,3592.030029296875,191.3300018310547,-4510.5999755859375,18444.000244140625,1824.1000366210938,3421.6000366210938,1422.2999572753906,-2095.5999755859375,255.0,0.0,0.3902884991077158,1.355378194646979,0.5406563500713472,True,92.0,False,30,19,4,,76561198039309853,enpitsu,25.0,-2846.909912109375,-3330.760009765625,17.049999237060547,-0.09999999776482582,-0.0,2.5999999046325684,0.5000000074505806,-0.29999999329447746,0.0,,,,-0.016830509853432173,1.8097606443733718,1.5821945322249194e-05,True,False,255.0,False,False,False,,Yayyyyy i,2535469232175860,11.0,229.1699981689453,4022.0,362.1000061035156,-4272.099914550781,-10694.49951171875,-722.5,-78.60000133514404,3216.7001342773438,1824.4999694824219,254.0,255.0,,-0.3764126074532919,-1.533573239381107,0.5230705078763924,True,False,6,3.0,False,6,,Gmack4841,2535406466622096,8.0,-1777.27001953125,4980.4599609375,21.309999465942383,13961.600341796875,1135.8000183105469,219.89999771118164,530.2999877929688,-415.2000045776367,1915.3999328613281,255.0,239.0,,0.008859016680432834,3.0111844023011223,0.13868828786649515,True,4,31.0,False,16,22,,
39,2754,84.0,False,True,1,5152.0906843560115,3.569999933242798,65.79000091552734,113.62000274658203,585.0,22033.60107421875,6590.5999755859375,4306.499938964844,-2249.2999267578125,3520.4000854492188,1.0,-0.08999320847168484,-0.11997886158588765,-0.1495098392449572,76561198039309853,enpitsu,25.0,27.770000457763672,-113.88999938964844,15.869999885559082,8902.7001953125,14838.399658203125,-33.59999895095825,111.49999618530273,259.89999771118164,2476.699981689453,255.0,128.0,-0.013451362840038983,1.9814815642986614,-0.013844872289392067,True,0.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,-413.0400085449219,-5270.66015625,17.010000228881836,-2382.4000549316406,-5780.0,2.5,0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,,-0.009308219743048225,1.9618028474769726,-7.82244824559877e-06,True,4,116.0,False,4,False,,Yayyyyy i,2535469232175860,10.0,19.670000076293945,767.3900146484375,19.450000762939453,1204.4000244140625,-16289.100341796875,2967.6998901367188,3.400000035762787,-3.400000035762787,1883.699951171875,255.0,201.0,,-0.01659180962864493,-1.7165078799734999,-0.0004108687458434554,True,False,4,51.93109683836659,True,5,,Gmack4841,2535406466622096,7.0,-41.7599983215332,2852.72998046875,17.0,1157.300033569336,-7744.69970703125,3.1999999284744263,-0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.009532703890672841,-1.719144912006101,-3.1115956544769402e-06,True,False,116.0,False,False,False,,
40,2759,84.0,False,False,0,5634.786551404872,-6.400000095367432,-424.1199951171875,232.8300018310547,8718.599853515625,-4569.89990234375,18777.099609375,5876.5997314453125,582.5,1060.999984741211,0.0,0.5075207956611762,0.702129915317129,-0.4225889162546438,2535469232175860,Yayyyyy i,10.0,-52.63999938964844,-494.8800048828125,69.1500015258789,-1808.699951171875,22036.201171875,2856.099853515625,-4607.900085449219,-393.4000015258789,915.8000183105469,255.0,101.0,0.12743707724024733,1.9195326235165835,0.01633081956476697,True,51.0,False,6,5,False,,2535406466622096,Gmack4841,7.0,2.740000009536743,-2711.830078125,17.0,-3497.0999145507812,8137.5,3.6000001430511475,0.3999999910593033,-1.4000000059604645,2305.800018310547,255.0,255.0,,0.009495419688729693,1.9889986922545169,0.00016652085187104565,True,False,116.0,False,False,False,,enpitsu,76561198039309853,25.0,-136.8000030517578,-162.67999267578125,16.989999771118164,-4750.299987792969,-16255.400390625,17.000000476837158,1.5000000596046448,-18.300000429153442,214.50000762939453,255.0,128.0,,0.016390633541536137,-1.830817396266446,-0.0011658185337720145,True,False,False,0.0,False,False,,games5425898691,bf81d8692db,19.0,433.29998779296875,5319.77001953125,17.06999969482422,162.39999771118164,378.6000061035156,9.100000262260437,23.09999942779541,21.700000762939453,2.8999999165534973,255.0,128.0,,0.010104355743512945,-1.9616911891508528,-0.001603767486425432,True,False,116.0,False,4,4,,
41,2901,90.0,False,True,1,5038.996019154044,-2472.159912109375,1392.0699462890625,608.4299926757812,16399.7998046875,19362.19970703125,5931.500244140625,-591.5000152587891,-2727.6998901367188,835.8000183105469,1.0,-0.24272574045878428,-1.9090149059784007,-2.759857473444205,bf81d8692db,games5425898691,19.0,-2563.85009765625,1369.8800048828125,510.67999267578125,10274.3994140625,13641.99951171875,3939.8001098632812,2694.89990234375,1517.7999877929688,-800.0,128.0,23.0,1.0692123415023678,-2.846531496296446,1.942885693686448,True,121.52470559458581,True,6,5,False,,76561198039309853,enpitsu,25.0,-3169.419921875,1266.510009765625,68.5199966430664,16878.00048828125,-15415.799560546875,2546.3999938964844,861.2000274658203,4564.599914550781,2299.7999572753906,255.0,255.0,,-0.12486633806826504,-2.3231290362060184,-0.02935287059322274,True,3,191.0,False,4,False,,Yayyyyy i,2535469232175860,11.0,-3125.139892578125,1108.3800048828125,17.030000686645508,8460.900268554688,15074.300537109375,1.0999999940395355,-0.0,-0.0,18.09999942779541,255.0,128.0,,-0.016778707370281084,2.080322014897418,6.118721583849973e-06,True,False,8,215.59839163031629,True,8,,Gmack4841,2535406466622096,8.0,1055.3599853515625,4932.08984375,17.0,-7791.6998291015625,357.7000045776367,3.1999999284744263,0.29999999329447746,0.5000000074505806,0.0,254.0,128.0,,-0.009525163245908125,0.04590887705502803,3.494027965402041e-05,True,False,224.0,False,False,False,,
42,2949,91.0,False,False,0,9847.147877050491,-382.5,-4693.75,676.3699951171875,-18715.699462890625,-5370.7000732421875,7496.199951171875,4763.399963378906,-3631.0000610351562,353.1999969482422,0.0,0.03087128256608686,1.066078949689412,2.2295459263726563,2535406466622096,Gmack4841,8.0,-257.8800048828125,-4696.22021484375,489.2200012207031,4797.0001220703125,2719.2999267578125,3471.7999267578125,2201.4999389648438,-4222.39990234375,-2752.0001220703125,255.0,244.0,-1.0067458990348979,3.1266678022838077,-2.968480264363546,True,174.0,False,4,False,4,,2535469232175860,Yayyyyy i,11.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25.0,-66.16000366210938,768.1300048828125,17.049999237060547,-18810.899658203125,-8565.599975585938,3.100000023841858,0.3999999910593033,0.0,2071.199951171875,255.0,255.0,,0.016765343955369702,-2.6357708494139587,4.7959903646220995e-05,True,False,4,191.0,False,4,,games5425898691,bf81d8692db,20.0,630.3900146484375,-3784.070068359375,170.0399932861328,-11385.799560546875,-13644.300537109375,-7103.900146484375,133.80000114440918,-280.79999923706055,526.8000030517578,255.0,128.0,,-0.08935343883618062,-2.789064914960023,1.7808816053304548,True,False,106.0,False,6,6,,True
43,3033,94.0,False,False,1,3391.994097649704,3746.5400390625,3301.510009765625,220.11000061035156,17563.699951171875,10397.80029296875,9018.499755859375,4170.199890136719,-3704.4000244140625,2210.2999877929688,1.0,-0.813151736621402,0.7769434450496386,-1.403092267586288,bf81d8692db,games5425898691,20.0,3607.39990234375,3196.27001953125,80.37999725341797,20997.900390625,8486.500244140625,4007.7999877929688,418.4000015258789,-1148.6000061035156,-1275.0,255.0,29.0,0.08810509086316078,2.883993692699437,0.0031908749970097627,True,8.95240430421729,True,8,6,False,,76561198039309853,enpitsu,25.0,3860.75,2372.18994140625,19.8700008392334,1149.8999786376953,20856.99951171875,117.60000228881836,2.5999999046325684,-482.7000045776367,1031.6000366210938,128.0,255.0,False,-0.01227978262174978,1.6280996977271405,-0.09052462436348184,True,4,179.0,False,4,False,,Yayyyyy i,2535469232175860,10.0,2663.43994140625,4290.14013671875,17.049999237060547,8824.000244140625,-3520.8999633789062,2.5999999046325684,-1.0000000149011612,0.5999999865889549,-258.0999946594238,254.0,72.0,,-0.016657608592928023,-2.7826198852953237,-0.00020959616040171935,True,False,False,85.0,False,False,,Gmack4841,2535406466622096,8.0,73.81999969482422,4830.64990234375,17.010000228881836,-4459.100036621094,9251.199951171875,2.3000000417232513,-0.0,-0.0,2397.5,254.0,255.0,False,-0.009513081237703811,1.0710645202340838,-5.318737056153842e-06,True,4,174.0,False,False,4,,
44,3082,96.0,False,False,1,1553.6773589415843,2292.010009765625,4458.0400390625,259.67999267578125,-18699.200439453125,4172.0001220703125,-234.3000030517578,5287.80029296875,2696.4999389648438,-875.6999969482422,1.0,-0.6867664011005857,-3.026856621050917,-0.46341842848391246,76561198039309853,enpitsu,25.0,2422.780029296875,4466.68994140625,177.0500030517578,-14666.099853515625,10840.699462890625,2588.599853515625,3551.4999389648438,-4177.39990234375,430.8000183105469,128.0,255.0,-0.03943984938111119,0.8321685144594009,-0.7155093356123727,True,147.0,False,6,5,False,,bf81d8692db,games5425898691,20.0,4076.2099609375,3642.340087890625,621.1900024414062,240.49999237060547,-3489.7000122070312,2521.4999389648438,2062.4000549316406,211.00000381469727,-361.19998931884766,255.0,0.0,,0.7407472226244464,-1.6343327185884042,1.5708085268491971,True,6,0.0,False,8,False,,Yayyyyy i,2535469232175860,10.0,3842.570068359375,4196.14990234375,649.1500244140625,-5187.2998046875,5503.0999755859375,3334.7000122070312,-2050.7000732421875,-1930.0,317.7000045776367,255.0,255.0,False,0.34950179009257487,0.8323127153968406,-1.561836382336377,True,False,False,85.0,False,False,,Gmack4841,2535406466622096,8.0,212.8800048828125,5526.58984375,23.81999969482422,-361.5999984741211,314.20000076293945,12.100000381469727,-1.0000000149011612,-1.5999999642372131,0.0,128.0,128.0,False,-0.035994591280303086,-2.4083512960175963,0.02930286499363859,True,4,174.0,False,False,4,,False
45,3109,97.0,False,False,0,9962.73621387627,-563.9199829101562,-4817.2001953125,153.38999938964844,-1791.3999938964844,21112.7001953125,11265.0,1093.8999938964844,5281.199951171875,-2628.9999389648438,0.0,-1.0041011679408183,1.078433018869768,-0.0721401686639609,2535406466622096,Gmack4841,8.0,-458.1499938964844,-5028.39013671875,52.06999969482422,-4316.199951171875,11619.49951171875,3487.9000854492188,-443.4000015258789,-183.1999969482422,2219.1000366210938,254.0,144.0,0.02137324405631871,2.0601145801104304,0.0019861222564584347,True,133.0,False,6,False,4,,2535469232175860,Yayyyyy i,10.0,-3057.469970703125,-4887.97998046875,95.16000366210938,12304.7998046875,382.00000762939453,-9603.200073242188,5001.300048828125,-2257.4000549316406,374.1999816894531,255.0,255.0,False,0.6771409948106619,0.10397870525716328,-0.5197905362182101,True,False,54.0,False,False,False,,enpitsu,76561198039309853,25.0,-1148.699951171875,-4999.85986328125,93.2300033569336,10940.799560546875,861.6999816894531,-3336.7999267578125,-655.8999633789062,189.50000762939453,33.09999942779541,128.0,255.0,False,0.5922908038284459,-1.5985240591179277,0.9538287721335921,True,False,6,147.0,False,6,,games5425898691,bf81d8692db,20.0,-4078.989990234375,-2908.010009765625,316.0,3.1999999284744263,8745.800170898438,-9366.900024414062,-283.50000381469727,0.5999999865889549,-0.5999999865889549,255.0,128.0,,0.826905589220372,1.5849087950741938,1.581305449776158,True,False,0.0,False,6,8,,False
46,3198,100.0,False,False,1,6815.398253995531,1108.6500244140625,-1672.0799560546875,333.5,-6991.9000244140625,42.60000228881836,4192.900085449219,2788.9999389648438,3234.1000366210938,-4214.4000244140625,1.0,0.7788822095911511,-0.3984798338008074,0.3686488658155971,bf81d8692db,games5425898691,20.0,1196.72998046875,-1744.4599609375,206.17999267578125,-14693.699951171875,-2527.100067138672,1964.7000122070312,-5065.7000732421875,462.09999084472656,2091.3999938964844,255.0,0.0,-0.005735805601850577,0.48145252477468026,1.0009667394171327,True,11.0,False,12,9,False,,76561198039309853,enpitsu,25.0,-80.33000183105469,2426.909912109375,17.059999465942383,-450.0,-22995.50048828125,1.1999999731779099,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.016785389253088645,-1.5512315120524554,-3.45589943623934e-05,True,6,71.0,False,6,False,,Yayyyyy i,2535469232175860,10.0,-3412.43994140625,3888.14990234375,17.030000686645508,-12886.99951171875,-17607.19970703125,5.5000001192092896,-0.0,0.09999999776482582,2024.9000549316406,255.0,255.0,,-0.0167950914601416,-1.0142637740867833,1.837672514056953e-05,True,False,4,255.0,False,4,,Gmack4841,2535406466622096,8.0,1052.5699462890625,-941.4099731445312,17.010000228881836,1589.9000549316406,-12219.7998046875,1.899999976158142,-0.0,0.5000000074505806,0.0,1.0,128.0,,-0.009913137550507154,-1.7001512712267164,4.571044560969237e-05,True,4,133.0,False,6,8,,
47,3246,102.0,False,False,1,6877.34786523139,-79.02999877929688,-1667.8800048828125,111.19999694824219,-3884.5001220703125,-698.0000305175781,3857.6998901367188,760.5999755859375,-4232.200012207031,-4184.4000244140625,1.0,0.3273910809801471,-0.7719177320739857,2.353709943320508,76561198039309853,enpitsu,25.0,152.67999267578125,-1617.25,17.059999465942383,7617.0001220703125,-21701.99951171875,-3.400000035762787,-0.0,0.09999999776482582,1961.199951171875,255.0,0.0,-0.016768914423867607,-1.9783190620997633,2.1414311579524655e-05,True,65.0,False,6,6,False,,bf81d8692db,games5425898691,19.0,-1264.300048828125,-2553.320068359375,17.010000228881836,-7562.9998779296875,-11499.89990234375,2.5,0.29999999329447746,-0.0,2213.8999938964844,255.0,255.0,,-0.009545463529989336,-1.0569670180364683,3.225317450108242e-05,True,10,11.0,False,12,False,,Yayyyyy i,2535469232175860,11.0,-2044.6099853515625,539.25,17.030000686645508,11523.900146484375,-18002.7001953125,5.0,-0.0,-0.09999999776482582,0.0,254.0,128.0,,-0.01678618128646935,-2.140192749415795,-1.6298744947761293e-05,True,False,4,238.0,False,4,,Gmack4841,2535406466622096,8.0,548.2100219726562,-1716.25,17.010000228881836,2452.2000122070312,-275.9000015258789,1.899999976158142,0.5999999865889549,0.7000000029802322,0.0,128.0,128.0,,-0.009561386401653986,0.11211547966587558,5.240871447534826e-05,True,4,133.0,False,6,8,,
48,3320,105.0,False,False,0,3842.6051827083347,1092.0400390625,1851.6400146484375,94.63999938964844,9354.199829101562,8615.599975585938,1937.5999450683594,1449.6000671386719,666.8000030517578,-2189.600067138672,0.0,0.397914404717838,-2.799820723072019,0.9405470521098601,2535469232175860,Yayyyyy i,10.0,975.0999755859375,1679.2900390625,17.030000686645508,7329.1998291015625,6555.7000732421875,0.7999999821186066,-0.7999999821186066,-0.3999999910593033,-36.500000953674316,255.0,128.0,0.016671170160157282,0.7254928336171417,8.964555122780271e-05,True,206.6641978320255,True,4,4,False,,2535406466622096,Gmack4841,8.0,-1194.1300048828125,1763.81005859375,17.010000228881836,-2045.8000183105469,8373.599853515625,2.0000000298023224,1.899999976158142,-5.400000214576721,1017.0999908447266,254.0,128.0,,0.009543506041570626,1.846960665697003,1.3561697712622509e-06,True,6,133.0,False,8,4,,enpitsu,76561198039309853,25.0,1125.5400390625,2227.5,63.790000915527344,3693.9999389648438,-4261.199951171875,-3555.8999633789062,387.40001678466797,-255.30000686645508,1020.5999755859375,255.0,255.0,False,-0.10885416409409124,-1.7006682528980648,-0.22779118519531974,True,False,8,39.0,False,8,,games5425898691,bf81d8692db,19.0,181.58999633789062,4249.1298828125,17.010000228881836,5749.0997314453125,-419.59999084472656,2.0999999344348907,-0.5000000074505806,0.5999999865889549,0.0,0.0,128.0,,0.009753166801169565,3.0686751856571814,-4.803704988274741e-05,True,False,73.0,False,10,12,,
49,3326,105.0,False,False,1,7462.707058517681,-1297.8599853515625,-1992.949951171875,138.88999938964844,-14185.10009765625,4482.0001220703125,6955.2001953125,4102.5,-3752.6998901367188,2255.2999877929688,1.0,-0.19271182939382073,-3.1145091541285423,0.8136655150370274,76561198039309853,enpitsu,25.0,-1181.969970703125,-2128.31005859375,20.6299991607666,-1703.0999755859375,5778.900146484375,3176.300048828125,67.69999980926514,1.8000000715255737,2101.300048828125,255.0,255.0,-0.017692757131626637,1.3606007556912676,0.0012219450839210631,True,27.795268789414436,True,10,9,False,,bf81d8692db,games5425898691,19.0,-361.9200134277344,-4235.97998046875,17.010000228881836,-8035.10009765625,586.5999984741211,2.0999999344348907,0.5000000074505806,-0.5999999865889549,0.0,0.0,128.0,,-0.009720818693664594,-3.0686751937180747,-4.6857105323528127e-05,True,10,73.0,False,12,False,,Yayyyyy i,2535469232175860,10.0,-1164.0400390625,-1865.0,17.040000915527344,-7322.1002197265625,-7949.7998046875,7.099999785423279,-6.800000071525574,-16.90000057220459,53.80000114440918,254.0,128.0,,-0.016464929271900196,-0.8336540489409231,-0.0010347527304350498,True,False,4,208.0,False,4,,Gmack4841,2535406466622096,8.0,1263.4100341796875,-1997.030029296875,17.010000228881836,2303.5000610351562,-9440.900268554688,2.199999988079071,0.5999999865889549,0.5999999865889549,-1564.7000122070312,128.0,0.0,,-0.009529729758638819,-1.8221847943687262,-0.0002569391297288545,True,4,133.0,False,6,8,,False
50,3393,108.0,False,False,1,7586.545226134025,-3594.860107421875,-974.5599975585938,158.2100067138672,16231.199951171875,13913.00048828125,1411.9000244140625,5775.3997802734375,1571.0000610351562,-419.90001678466797,1.0,0.33701314651911707,0.8110725083332505,1.3746089318557135,76561198039309853,enpitsu,25.0,-3712.3798828125,-1168.56005859375,69.5999984741211,4613.2000732421875,19692.60009765625,3377.0999145507812,-2418.2000732421875,1456.3999938964844,-1321.300048828125,255.0,128.0,-0.09412430809250202,1.5874118840449503,0.00910883962081279,True,14.0,False,12,11,False,,bf81d8692db,games5425898691,19.0,-3531.14990234375,-4217.740234375,23.40999984741211,513.1000137329102,287.60000228881836,-51.90000057220459,83.10000419616699,-96.09999656677246,533.8000106811523,255.0,255.0,,-0.08108638016358737,-3.128479099434116,-0.15198322710585535,True,12,226.78421514008636,True,14,False,,Yayyyyy i,2535469232175860,10.0,-3024.340087890625,-1228.6199951171875,17.020000457763672,-15500.50048828125,9267.7001953125,2.5999999046325684,-1.0999999940395355,0.5999999865889549,-1800.5000305175781,255.0,2.0,,-0.01678482216262104,0.586302996058726,-0.00015814928763323822,True,False,4,49.223260336024765,True,4,,Gmack4841,2535406466622096,8.0,-181.61000061035156,-43.43000030517578,48.849998474121094,-5205.5999755859375,19030.2001953125,-2143.2000732421875,-1965.0,-112.20000267028809,-592.7999877929688,255.0,23.0,False,0.3822606332455542,1.3918395768554759,0.009324019887308159,True,4,127.0,False,8,10,,False
51,3461,110.0,False,False,0,7086.625067532326,93.16999816894531,-1877.25,105.6500015258789,4834.4000244140625,12385.799560546875,7940.0,4014.4000244140625,-2715.7000732421875,-3536.7999267578125,0.0,-0.646813818247592,-3.102842326108867,-0.8397351881639921,2535406466622096,Gmack4841,8.0,-4.210000038146973,-1995.199951171875,15.850000381469727,-3841.099853515625,10893.699951171875,125.39999961853027,15.700000524520874,79.6999979019165,313.799991607666,128.0,0.0,0.018910844735623718,1.8271081862064804,-0.055190386103031744,True,97.0,False,10,8,4,,2535469232175860,Yayyyyy i,10.0,2778.139892578125,-3438.010009765625,17.100000381469727,3105.7000732421875,-19266.199951171875,-5.600000023841858,0.0,-0.09999999776482582,58.400001525878906,237.0,128.0,,0.01677628586421672,-1.4057987745929688,-3.6756767964524816e-05,True,4,0.0,False,4,False,,enpitsu,76561198039309853,25.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,20.0,-196.75999450683594,3296.6201171875,16.989999771118164,-20570.80078125,776.9999694824219,4.600000083446503,2.800000011920929,-0.19999999552965164,-826.2000274658203,255.0,27.0,,0.009577053576089796,3.0935247595281026,-6.293156165264242e-05,True,False,131.0,False,12,14,,False
52,3534,113.0,True,True,0,4476.982775391562,1260.72998046875,1216.75,182.64999389648438,-12555.699462890625,23640.6005859375,3507.39990234375,-2031.4999389648438,4265.0,1481.3999938964844,0.0,0.5520702087097812,2.1189530798841893,-1.320119031354619,2535406466622096,Gmack4841,8.0,1408.06005859375,973.969970703125,132.47999572753906,-3040.0,22581.10107421875,3124.1000366210938,-1949.2999267578125,-545.0,363.4000015258789,254.0,125.0,-0.12479113229375076,1.842897593820131,-0.009089031965679457,True,8.0,False,12,9,4,,2535469232175860,Yayyyyy i,10.0,2587.139892578125,-4153.14013671875,17.049999237060547,14543.499755859375,-1353.2000732421875,2.5999999046325684,0.5999999865889549,0.0,225.49999237060547,239.0,128.0,False,0.01676685791648054,-0.06995096558984898,-0.0001494206750170571,True,4,0.0,False,4,False,,enpitsu,76561198039309853,25.0,2257.820068359375,4353.14990234375,17.049999237060547,-1347.1000671386719,-7266.5997314453125,2.7000001072883606,0.0,0.0,0.0,255.0,0.0,,0.016633807524846594,-1.7541232814936725,3.392444006900062e-06,True,False,False,85.0,False,False,,games5425898691,bf81d8692db,20.0,-847.219970703125,5013.990234375,17.450000762939453,12936.700439453125,623.6999893188477,-2.5999999046325684,28.399999141693115,95.39999961853027,26.600000858306885,255.0,128.0,,0.019028629276556134,0.05048105554087763,0.017334688761516854,True,False,161.0,False,12,14,,False
53,3846,115.0,False,False,1,5174.97126072122,25.260000228881836,38.810001373291016,90.73999786376953,10336.300048828125,1147.2000122070312,-3192.3001098632812,-2538.300018310547,-4669.700012207031,-2783.900146484375,1.0,-0.09549404202079358,0.06217894377744224,0.028667240977284198,76561198039309853,enpitsu,25.0,-68.0199966430664,-16.920000076293945,162.69000244140625,-4738.699951171875,5019.800109863281,1149.800033569336,-4319.200134277344,391.1000061035156,-3382.39990234375,255.0,128.0,-0.749513113160509,-1.2565658823874286,-2.870219371518331,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,85.7699966430664,-4737.009765625,17.010000228881836,-1890.2999877929688,6380.4998779296875,2.0999999344348907,-0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,,-0.009429091761271264,1.2827419716244906,-4.73078618010422e-06,True,4,116.0,False,4,False,,Yayyyyy i,2535469232175860,10.0,26.149999618530273,206.4600067138672,91.70999908447266,-3630.10009765625,616.8999862670898,3078.699951171875,-4324.2999267578125,-2553.8999938964844,2242.100067138672,255.0,8.0,,0.2597118727520895,-1.2784062145055892,0.3996363713679598,True,False,5,78.0,False,6,,Gmack4841,2535406466622096,7.0,1210.1500244140625,4497.7099609375,17.0,-7149.2999267578125,7674.5001220703125,3.100000023841858,2.0999999344348907,-2.0000000298023224,1002.3999786376953,128.0,128.0,,-0.009619028589662243,0.7531544791079597,-0.00018961544764085228,True,False,116.0,False,False,False,,
54,3941,118.0,False,False,0,5742.046648928505,-2121.389892578125,-469.7699890136719,95.37999725341797,-12338.699951171875,3316.7999267578125,1684.4999694824219,2642.0999145507812,-1194.1999816894531,-3480.4000854492188,0.0,-0.15173351842547037,-1.2102228548319935,-1.2043088935988993,2535469232175860,Yayyyyy i,10.0,-1923.2900390625,-553.1900024414062,17.040000915527344,-11158.00048828125,-393.8999938964844,3.8999998569488525,0.7999999821186066,0.0,-25.999999046325684,254.0,128.0,0.01668727272554564,-3.109690030569878,7.736416699515513e-05,False,0.0,False,6,6,False,,2535406466622096,Gmack4841,7.0,-2663.409912109375,-4044.840087890625,17.0,-15718.399658203125,-2425.8999633789062,3.3000001311302185,1.0000000149011612,0.09999999776482582,-1331.9000244140625,255.0,0.0,,0.009552183123233597,-2.996013821335799,-0.00021761796895774328,True,False,93.0,False,False,False,,enpitsu,76561198039309853,25.0,-1555.0400390625,-90.61000061035156,17.030000686645508,-13874.200439453125,1880.8999633789062,5.600000023841858,1.5000000596046448,-0.09999999776482582,2046.6999816894531,255.0,128.0,,0.016754655694651645,3.0508783605164616,0.00017381066508120484,True,False,2,0.0,False,2,,games5425898691,bf81d8692db,19.0,-2549.489990234375,5104.7900390625,495.0799865722656,16450.699462890625,156.5999984741211,-751.6000366210938,-97.5,1933.2000732421875,-690.5999755859375,255.0,0.0,,0.0877074948942546,0.01011372234212555,1.5691134210459714,True,False,247.0,False,4,4,,
55,3964,119.0,False,False,0,5754.865037920013,-3165.8798828125,-148.3000030517578,94.41000366210938,-16568.900146484375,10004.000244140625,-935.5999755859375,3835.2999877929688,-901.8000030517578,-1274.4000244140625,0.0,0.4072315365379831,0.7194506352390361,-2.8795835908883975,2535469232175860,Yayyyyy i,10.0,-3033.919921875,-300.6099853515625,104.36000061035156,-15821.500244140625,5976.500244140625,-161.29999160766602,-3072.9998779296875,-4553.699951171875,-264.50000762939453,254.0,128.0,1.144885833886296,-1.0239972270647675,2.7674329450563593,,,False,8,7,False,,2535406466622096,Gmack4841,7.0,-3525.8701171875,-3408.75,17.0,-5104.2999267578125,12974.300537109375,3.3000001311302185,-1.1999999731779099,3.100000023841858,806.9999694824219,214.0,220.0,False,0.009536129141675113,1.9353663837329516,0.00015966849621765384,True,False,255.0,False,False,False,,enpitsu,76561198039309853,25.0,-2903.590087890625,-131.3800048828125,108.36000061035156,-19000.50048828125,1137.699966430664,-159.49999809265137,-2086.300048828125,-5083.2000732421875,-239.89999771118164,128.0,128.0,,1.2695278099155258,-0.24841404959430188,-2.961216819015802,True,False,3,,False,4,,games5425898691,bf81d8692db,19.0,-1672.7099609375,4720.39990234375,16.940000534057617,1888.0999755859375,-12293.399658203125,27.5,93.00000190734863,-103.19999694824219,-2240.500030517578,255.0,0.0,,0.0062965257776931615,-1.4688734126561938,-0.005125704098505225,True,False,247.0,False,4,4,,
