,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
32,2116,52,False,False,1,4158.531178338041,3406.93994140625,1825.0999755859375,282.70001220703125,23042.900390625,9952.2998046875,10717.7001953125,2376.6000366210938,-5156.300048828125,1939.9000549316406,1.0,-0.7399088230227092,0.8848629621566338,-2.4114588211192527,bf81d8692db,games5425898691,19.0,3166.679931640625,1725.68994140625,176.63999938964844,22653.5009765625,3776.199951171875,1247.699966430664,9.200000166893005,-187.5,139.49999809265137,255.0,128.0,,0.22014849397659922,2.9209605231592684,-0.010454696398955328,True,39.34053345393109,True,6,10,False,,76561198039309853,enpitsu,24.0,672.0800170898438,633.2999877929688,17.030000686645508,11621.99951171875,-2160.500030517578,5.299999713897705,1.0000000149011612,0.09999999776482582,47.5,255.0,255.0,False,-0.01681979296720956,-2.9641710230974523,-9.32413433764105e-05,True,94.0,False,10,6,False,,Oŵën.,bc61eb9ce0b,7,2781.6201171875,4414.06982421875,17.010000228881836,-1324.6000671386719,12410.899658203125,2.8999999165534973,-0.0,-0.7000000029802322,2636.4999389648438,255.0,255.0,False,-0.009570299745990735,1.355727344420464,-1.0506911455450708e-05,True,156.0,False,10,4,6,,itsanxxl,2535425204375355,8.0,3767.489990234375,-94.30999755859375,17.010000228881836,-156.30000114440918,917.9000091552734,2.3999999463558197,-0.0,0.9000000357627869,805.2999877929688,210.0,255.0,-0.00953925381085444,1.5331758680744407,-4.183615124504296e-05,True,73.0,False,8,8,False,,False
33,2172,54,False,False,0,8374.42271306946,-1649.780029296875,-3200.429931640625,417.3299865722656,383.10001373291016,24375.0,6569.0997314453125,5978.4002685546875,466.3999938964844,-201.90000534057617,0.0,1.3450541833498797,-1.142775961483563,0.547402502553071,bc61eb9ce0b,Oŵën.,7.0,-1614.56005859375,-3347.030029296875,305.5799865722656,5431.500244140625,22106.39892578125,3286.9000244140625,-2186.300048828125,1017.2000122070312,4943.0999755859375,255.0,29.0,True,-0.8135354376328435,2.140147555705058,0.7660180750160275,True,109.88746659986434,True,7,12,4,,2535425204375355,itsanxxl,8.0,-3606.239990234375,-1940.52001953125,85.04000091552734,138.1999969482422,-15297.7001953125,-1440.0999450683594,2262.5,-1389.4999694824219,-365.6999969482422,255.0,128.0,False,-0.27500016727882287,-1.1574787937835054,-0.2169755127316788,True,69.88746659986434,True,10,10,False,,enpitsu,76561198039309853,24,-1647.699951171875,-2862.239990234375,253.6699981689453,7881.099853515625,-18269.7998046875,831.9000244140625,-2671.400146484375,3939.2999267578125,-2755.8999633789062,128.0,128.0,False,-0.5297418883884223,-0.9288315015209079,-1.469477881319925,True,31.0,False,12,False,7,,games5425898691,bf81d8692db,19.0,-2975.02001953125,-2216.739990234375,102.58000183105469,15763.1005859375,4593.900146484375,-156.00000381469727,-2143.5000610351562,5064.800109863281,44.60000038146973,255.0,128.0,1.3616334256155738,-2.779578738953609,3.1023325222277642,True,63.0,False,12,7,False,,
34,2294,58,False,False,0,887.3513538556809,-1497.0799560546875,4487.240234375,122.88999938964844,6393.3001708984375,8740.0,5845.3997802734375,3558.800048828125,2583.9999389648438,-4081.300048828125,0.0,0.8316847243005862,-1.8559784615904173,-0.061765677635126685,bc61eb9ce0b,Oŵën.,7.0,-1561.280029296875,4401.259765625,16.399999618530273,-10895.999755859375,10132.2998046875,-731.2999725341797,1978.699951171875,793.7999725341797,1306.9999694824219,255.0,255.0,False,-0.00614597448491829,2.440494969211265,-0.008120957335937139,True,,False,8,12,4,,2535425204375355,itsanxxl,8.0,-3537.830078125,-1797.43994140625,16.989999771118164,3722.2000122070312,12695.899658203125,5.099999904632568,0.0,0.0,-2273.000030517578,255.0,0.0,,0.00955564812328805,1.2176213685026687,-1.8127282713172653e-07,True,222.0,False,10,10,False,,enpitsu,76561198039309853,24,3640.300048828125,-1966.3599853515625,17.020000457763672,-5681.7999267578125,22287.099609375,2.5999999046325684,-2.0999999344348907,2.3000000417232513,-864.7000122070312,255.0,128.0,,0.016695000927306775,1.7983055418145315,-4.791899681607382e-06,True,182.94825825639944,True,14,False,10,,games5425898691,bf81d8692db,19.0,1426.9100341796875,4096.97021484375,16.989999771118164,2420.5999755859375,16733.699951171875,5.0,0.0,0.0,1985.2000427246094,255.0,255.0,0.009574013677002849,1.4967624169438416,4.266133766340143e-06,True,31.0,False,12,8,False,,
35,2393,62,False,False,1,9003.738266369654,209.77999877929688,-3837.550048828125,101.37000274658203,14164.000244140625,23525.400390625,1206.6000366210938,-103.50000381469727,-2685.4000854492188,5364.4000244140625,1.0,0.874557513520627,-2.9202452085167887,1.8258622885002729,76561198039309853,enpitsu,24.0,35.20000076293945,-4004.56005859375,64.33000183105469,22319.3994140625,4862.300109863281,2675.0,-1553.0999755859375,2243.2000732421875,1677.7999877929688,255.0,255.0,,-0.08366511137038452,3.074209631563035,-0.008010711954039598,True,138.0,False,11,16,False,,bf81d8692db,games5425898691,19.0,1392.8699951171875,-4364.52001953125,17.010000228881836,-5988.2000732421875,-752.6999664306641,2.3000000417232513,-3.100000023841858,-0.19999999552965164,-562.599983215332,255.0,128.0,,-0.009497100179490724,-0.10448738425461868,0.00010225661781818353,True,0.0,False,14,10,False,,Oŵën.,bc61eb9ce0b,8,3499.93994140625,-714.260009765625,17.010000228881836,5916.300048828125,15121.500244140625,2.3999999463558197,-0.0,-0.0,-5.5000001192092896,255.0,128.0,False,-0.009598892634520484,1.9445739324783147,9.580186107703822e-06,True,,False,14,4,10,,itsanxxl,2535425204375355,8.0,1722.5799560546875,-2553.889892578125,16.989999771118164,15607.7001953125,-7943.0999755859375,5.0,0.29999999329447746,-0.0,1968.2000732421875,241.0,255.0,-0.009587646299640621,-2.7420993519308694,-3.100583075060758e-05,True,164.0,False,10,10,False,,
36,2443,64,False,False,0,5422.77761858285,-2520.669921875,-33.68000030517578,111.93000030517578,5644.1998291015625,12404.89990234375,12350.30029296875,5292.60009765625,-2423.3999633789062,1454.1999816894531,0.0,-0.7779036754232385,0.04858778447940002,2.80396473025304,bc61eb9ce0b,Oŵën.,8.0,-2597.35009765625,-173.16000366210938,15.0600004196167,2337.4000549316406,4540.7000732421875,-638.4000015258789,1124.1999816894531,358.1999969482422,-1898.2000732421875,255.0,126.0,False,-0.018355329222865622,1.0794762554799113,0.0221041108397698,True,239.0,False,10,14,4,,2535425204375355,itsanxxl,8.0,-2770.239990234375,-95.72000122070312,16.989999771118164,8414.7998046875,-20758.20068359375,5.0,-0.19999999552965164,0.7000000029802322,1686.6000366210938,254.0,255.0,,0.009590951009669123,-1.1412397574562931,0.00017122408203642741,True,90.0,False,10,10,False,,enpitsu,76561198039309853,24,-3618.81005859375,4162.43017578125,25.219999313354492,-7858.900146484375,15800.6005859375,3115.7998657226562,3379.1000366210938,4164.200134277344,-1220.5999755859375,255.0,0.0,True,-0.19051886957704006,1.8765107218432875,0.13722767663084118,True,138.0,False,16,False,12,,games5425898691,bf81d8692db,19.0,831.9299926757812,4487.60986328125,16.760000228881836,14378.299560546875,-1133.8999938964844,53.400001525878906,-8.799999952316284,-21.80000066757202,-780.0,255.0,128.0,0.010861065014111554,-0.12096379926841067,0.0007637451143370615,True,0.0,False,16,12,False,,
37,2545,67,False,True,0,896.3533529079044,-552.5399780273438,4312.06005859375,145.0,-2010.5999755859375,11629.69970703125,1616.1000061035156,2636.199951171875,1888.8999938964844,1300.5000305175781,0.0,0.42649511781024124,-0.6626237217899464,0.06496379458803103,bc61eb9ce0b,Oŵën.,8.0,-520.239990234375,4232.009765625,15.850000381469727,3581.0000610351562,13926.500244140625,241.20000839233398,-13.40000033378601,101.09999656677246,1985.0,255.0,255.0,False,0.0072244894129547274,1.367634791047857,-0.004586235221252295,False,128.0,False,10,16,6,,2535425204375355,itsanxxl,8.0,2869.14990234375,-3837.080078125,16.989999771118164,7554.5001220703125,14760.30029296875,5.099999904632568,-0.29999999329447746,0.0,2004.2999267578125,255.0,255.0,False,0.009559745354585437,1.167688102052172,2.4584602711298063e-05,True,189.0,False,10,10,False,,enpitsu,76561198039309853,25,-363.2300109863281,5143.240234375,407.57000732421875,5086.199951171875,1132.0999908447266,-7282.39990234375,852.9000091552734,311.200008392334,341.5999984741211,128.0,128.0,False,0.7434344500994015,0.6356431984432391,2.3666221671421437,True,138.0,False,16,False,12,,games5425898691,bf81d8692db,19.0,2448.77001953125,4893.2099609375,16.979999542236328,-18876.400146484375,3830.1998901367188,8.00000011920929,23.69999885559082,-19.09999966621399,-298.799991607666,255.0,94.0,0.008907796868841451,2.9393827063241336,0.001162278684755217,True,179.82065385387787,True,16,12,False,,
38,2558,68,True,True,0,390.97489808456544,-644.8599853515625,4840.35009765625,150.36000061035156,-2723.9999389648438,8691.300048828125,3726.199951171875,-275.6999969482422,4597.9998779296875,1262.5,0.0,0.8961356858449891,1.5527154594663852,2.025915581819153,bc61eb9ce0b,Oŵën.,8.0,-645.1699829101562,4850.93994140625,17.010000228881836,-8057.80029296875,9697.80029296875,2.7000001072883606,-0.7999999821186066,0.5000000074505806,2376.4999389648438,159.0,255.0,True,0.009558802057387636,2.3340245312866243,4.921381810346407e-06,True,128.0,False,10,16,6,,2535425204375355,itsanxxl,8.0,2904.9599609375,-3207.330078125,16.989999771118164,-5335.2001953125,14290.400390625,5.099999904632568,-0.09999999776482582,0.0,2047.5,255.0,255.0,,0.009581377932258868,1.9962337098827287,1.6639252757359338e-05,True,189.0,False,10,10,False,,enpitsu,76561198039309853,25,-147.11000061035156,5191.77001953125,49.5,4511.000061035156,733.3000183105469,-5482.2998046875,3366.9000244140625,4344.800109863281,-190.10000228881836,,,,0.25416766172386973,1.452952850383551,-3.095598498207807,True,138.0,False,16,False,12,,games5425898691,bf81d8692db,19.0,1561.739990234375,5065.77001953125,66.38999938964844,-22527.099609375,3231.6000366210938,3329.1000366210938,3861.300048828125,157.7999973297119,338.1999969482422,255.0,145.0,-0.1758028383126646,2.979011804234071,-0.8187819666256221,True,217.4121374981378,True,16,12,False,,
39,2821,68,False,False,0,5196.804714241647,-10.109999656677246,19.260000228881836,96.04000091552734,-11660.10009765625,25932.099609375,2472.7999877929688,4523.599853515625,2842.5,-2730.5999755859375,0.0,0.038884414141270134,-0.03517991622228833,0.05951397258597643,2535425204375355,itsanxxl,8.0,153.2899932861328,-256.79998779296875,68.37000274658203,-12873.199462890625,18870.30029296875,2655.2999877929688,-5209.2999267578125,524.1999816894531,1684.6000671386719,254.0,128.0,,0.04660762288226442,2.643166653781889,0.2189772497907514,True,5.0,False,5,6,False,,bc61eb9ce0b,Oŵën.,8.0,-2323.919921875,-4185.7998046875,17.010000228881836,-20232.900390625,1087.3999786376953,0.0,0.0,-0.5000000074505806,-28.900001049041748,255.0,128.0,False,0.009558795983342921,3.08464217700137,2.457288158357834e-05,True,0.0,True,False,False,False,,enpitsu,76561198039309853,24,0.0,3050.340087890625,17.049999237060547,-0.5000000074505806,-11662.60009765625,2.8999999165534973,0.3999999910593033,0.0,0.0,255.0,,,0.016670538527997613,-1.5708794348466344,-6.928623696391275e-07,True,116.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,-213.92999267578125,421.6000061035156,71.41999816894531,3947.9000854492188,-22477.2998046875,2751.9000244140625,4752.900085449219,1241.500015258789,-204.20000076293945,128.0,165.0,0.1428777180800054,-1.5227707158425379,-0.014145168155036955,True,0.0,False,4,3,False,,
40,2823,68,False,False,1,5358.836071816498,56.18000030517578,-152.6199951171875,115.79000091552734,-16742.099609375,392.7000045776367,6823.2000732421875,2375.0,1443.800048828125,5317.2998046875,1.0,-0.13660353423650848,-0.060482106421000256,0.17465391756891402,bf81d8692db,games5425898691,19.0,181.5,-218.8000030517578,92.68000030517578,-1159.1000366210938,19287.19970703125,1691.300048828125,-4603.699951171875,-2953.2998657226562,577.0999908447266,128.0,226.0,,-0.8153733952901737,1.6586959906475418,-0.3064818313994775,True,0.0,False,3,4,False,,76561198039309853,enpitsu,24.0,-0.0,-2941.64990234375,17.049999237060547,0.5000000074505806,12014.100341796875,2.8999999165534973,-0.3999999910593033,-0.0,0.0,255.0,,,-0.016670538527997613,1.5708794348466344,-6.928623696391275e-07,True,146.0,False,2,False,False,,Oŵën.,bc61eb9ce0b,8,2513.699951171875,4175.1298828125,17.010000228881836,20968.30078125,-1233.0000305175781,1.1999999731779099,-0.7999999821186066,0.5000000074505806,-86.89999580383301,255.0,93.0,False,-0.0095588154591921,-3.082655985979897,1.5080013679600016e-05,True,0.0,False,False,False,False,,itsanxxl,2535425204375355,8.0,-40.150001525878906,92.97000122070312,88.54000091552734,11591.500244140625,-16577.39990234375,1849.7000122070312,5397.8997802734375,854.0000152587891,618.6999893188477,255.0,128.0,-0.3887589009971846,-2.8972085636382037,0.8808928527427435,True,5.0,False,6,5,False,,
41,2824,68,False,False,0,5045.463057702086,21.389999389648438,178.63999938964844,148.6699981689453,11883.599853515625,24576.4990234375,5925.8001708984375,2432.5999450683594,1009.1000366210938,-5390.999755859375,0.0,0.1226661289807525,0.05425682833811992,0.17590453735613654,2535425204375355,itsanxxl,8.0,-54.529998779296875,42.27000045776367,97.5,-10359.599609375,14804.89990234375,172.90000915527344,-4042.3001098632812,55.0,-3729.1000366210938,255.0,128.0,,0.5075413653408285,3.1351077154097284,1.5140687172705176,True,5.0,False,5,6,False,,bc61eb9ce0b,Oŵën.,8.0,-2688.14990234375,-4162.16015625,17.010000228881836,-20883.00048828125,1971.9999694824219,2.3999999463558197,1.7000000178813934,-0.5000000074505806,-1091.2000274658203,255.0,23.0,True,0.009561434942752502,3.031767319525591,-0.00013115710907375019,True,0.0,False,False,False,False,,enpitsu,76561198039309853,24,0.0,2840.169921875,17.049999237060547,-0.5999999865889549,-12306.099853515625,2.8999999165534973,0.5000000074505806,0.0,0.0,255.0,,,0.016670538527997613,-1.5708794348466344,-6.928623696391275e-07,True,146.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,-181.5,218.8000030517578,92.68000030517578,1159.1000366210938,-19287.19970703125,1691.300048828125,4603.699951171875,2953.2998657226562,577.0999908447266,128.0,226.0,0.8153733952901737,-1.6586959906475418,-0.3064818313994775,True,0.0,False,4,3,False,,
42,2987,74,False,False,1,8434.836165799008,-3730.070068359375,-1913.0799560546875,103.4000015258789,-6369.69970703125,9407.899780273438,4359.5001220703125,-1406.199951171875,4371.300048828125,3861.7999267578125,1.0,0.4022985586822167,2.553090643935609,-0.8863911088399868,76561198039309853,enpitsu,24.0,-3599.8701171875,-2018.3599853515625,17.0,-2166.9000244140625,10297.39990234375,37.799999713897705,140.79999923706055,300.0,1075.1000213623047,255.0,255.0,,-0.007196389193357518,1.3497969233342832,0.02114089320027277,True,232.0,False,False,2,False,,bf81d8692db,games5425898691,19.0,3356.7099609375,-3670.389892578125,17.010000228881836,-8595.800170898438,-21126.79931640625,2.3000000417232513,0.09999999776482582,0.29999999329447746,-966.2000274658203,255.0,37.0,,-0.009592688999263925,-1.1530841245953336,-3.66213531059554e-05,True,170.0,False,6,6,False,,Oŵën.,bc61eb9ce0b,7,-3436.610107421875,2900.1201171875,17.010000228881836,-1534.6000671386719,13099.89990234375,2.5999999046325684,-0.09999999776482582,1.5999999642372131,-2074.4000244140625,255.0,3.0,False,-0.00957167840796146,1.4977644981482199,-0.0001542047414427954,True,161.0,False,4,False,False,,itsanxxl,2535425204375355,8.0,-3765.050048828125,-925.9299926757812,55.150001525878906,-39.80000019073486,-15928.599853515625,3666.300048828125,-720.8000183105469,90.79999923706055,-1804.1999816894531,254.0,128.0,0.01467949832233725,-1.3975674067056072,0.00010288766720533156,True,182.95485578557492,True,9,8,False,,False
43,2996,75,False,False,0,5978.976284066961,3958.449951171875,1649.6600341796875,216.3800048828125,23343.701171875,18612.7001953125,7233.0999755859375,2850.7998657226562,-2183.2000732421875,-4806.7999267578125,0.0,0.4476569887495673,-1.2187406528923983,0.26355353412815113,2535425204375355,itsanxxl,8.0,3841.840087890625,1512.1400146484375,167.32000732421875,5908.3001708984375,15273.800048828125,1842.4000549316406,884.4000244140625,5380.9002685546875,716.6999816894531,255.0,128.0,False,0.09646079533128131,1.3706475889841718,1.0726128178452188,True,176.0,False,9,10,False,,bc61eb9ce0b,Oŵën.,8.0,3364.5400390625,-3332.330078125,17.010000228881836,-5757.8997802734375,-11158.499755859375,2.800000011920929,1.5000000596046448,2.5999999046325684,-1886.4999389648438,255.0,3.0,False,0.009586915707310583,-2.182168459835711,-1.7297230985336304e-05,True,161.0,False,4,False,False,,enpitsu,76561198039309853,24,3775.419921875,1714.469970703125,17.049999237060547,8597.19970703125,-7381.6998291015625,3.6000001430511475,-1.5000000596046448,0.0,2371.3999938964844,255.0,255.0,,0.016764028014354143,-0.6561340538696143,7.836338048244123e-05,True,232.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,-2934.39990234375,4253.259765625,17.010000228881836,16934.599609375,13986.099853515625,2.3000000417232513,1.5000000596046448,1.0000000149011612,-722.6000213623047,255.0,128.0,0.009599077514338467,0.6315740981133253,0.00016795113696438263,True,255.0,False,6,6,False,,
44,3056,77,False,False,1,10139.493217730786,-1543.800048828125,-4701.580078125,681.4199829101562,-2101.4999389648438,-2239.1000366210938,19584.49951171875,2965.7998657226562,5014.4000244140625,-1435.0,1.0,-0.465373069458844,1.7463034655100405,0.33741896315455894,bf81d8692db,games5425898691,19.0,-1461.47998046875,-4718.2900390625,474.75,-19459.599609375,1228.8999938964844,6286.199951171875,-13.40000033378601,297.90000915527344,-16.49999976158142,255.0,128.0,,1.32884298177,0.19112585429823786,0.11836561902448872,True,176.639354959611,True,6,8,3,,76561198039309853,enpitsu,24.0,-4078.93994140625,-3221.14990234375,352.69000244140625,2.0999999344348907,-13520.799560546875,-5442.0001220703125,-45.10000228881836,-0.3999999910593033,0.09999999776482582,255.0,128.0,,-0.36011893484010477,-1.5528271626499608,-1.5771494234357677,True,232.0,False,2,False,False,,Oŵën.,bc61eb9ce0b,8,-2046.469970703125,1081.219970703125,71.8499984741211,4967.5,-20209.100341796875,-1541.6000366210938,-27.100000381469727,2192.2000122070312,1936.6999816894531,255.0,255.0,False,0.16758986384997374,-1.4871651645086643,0.4565962099782903,True,135.0,False,6,False,4,15.0,itsanxxl,2535425204375355,8.0,-3430.35009765625,-3925.97998046875,17.020000457763672,11800.50048828125,1807.7000427246094,-0.3999999910593033,-16.200000047683716,1.0000000149011612,1091.8000030517578,255.0,128.0,-0.009442876451480066,2.921158501805323,0.00025797920034154097,True,169.66877444328802,True,10,10,False,,False
45,3281,85,False,False,1,6585.722332973268,-2462.330078125,-525.0999755859375,126.30000305175781,-1147.6000213623047,28030.90087890625,6571.9000244140625,-704.1000366210938,606.8999862670898,-3046.400146484375,1.0,0.4151485718170313,2.3406011117103644,-1.8319186628893112,bf81d8692db,games5425898691,19.0,-2461.35009765625,-729.5800170898438,48.16999816894531,-8148.599853515625,21245.90087890625,3347.6998901367188,-487.2999954223633,-177.99999237060547,-324.59999084472656,255.0,89.0,,-0.022542153868461687,1.2301906484198804,5.222006875936558e-05,True,26.17020222192169,True,6,9,4,,76561198039309853,enpitsu,24.0,-2970.919921875,8.449999809265137,17.059999465942383,14185.30029296875,-3087.6998901367188,-2.8999999165534973,-1.5999999642372131,0.3999999910593033,2078.2000732421875,255.0,0.0,,-0.016780592235564742,-2.976583086122147,5.7716223926605876e-05,True,167.24805161517162,True,4,2,False,,Oŵën.,bc61eb9ce0b,7,-2485.330078125,-32.77000045776367,133.38999938964844,-408.6000061035156,881.9000244140625,2220.5999755859375,149.60000038146973,8.199999928474426,-27.799999713897705,255.0,33.0,False,-0.010349276314206825,-1.6270439891951622,0.0008254164754397747,True,177.0,False,8,False,4,,itsanxxl,2535425204375355,8.0,3270.419921875,3843.949951171875,17.010000228881836,-4930.899963378906,21512.5,2.5,-0.09999999776482582,-0.0,1976.1000061035156,253.0,255.0,-0.009576139707088073,1.2685200520705224,7.5712006879739575e-06,False,22.0,False,14,14,False,,
46,3285,85,False,False,0,5995.86432835686,2476.929931640625,182.80999755859375,217.75999450683594,-847.3000335693359,6323.499755859375,9617.2998046875,1417.2999572753906,-627.9000091552734,-2820.2999877929688,0.0,-0.28407880043835126,-2.7531176323876565,-1.8799791576558573,bc61eb9ce0b,Oŵën.,7.0,2491.7900390625,19.690000534057617,159.94000244140625,404.3000030517578,-775.5000305175781,1187.3999786376953,-357.90000915527344,-18.300000429153442,-307.60000228881836,255.0,148.0,False,0.0573677593348961,1.5750435896741566,-0.0008169413147595902,True,177.0,False,4,8,False,,2535425204375355,itsanxxl,8.0,-3121.5400390625,-4190.97021484375,17.010000228881836,11554.599609375,-17933.800048828125,2.5,0.0,0.0,2005.8000183105469,217.0,255.0,,0.0095758374376851,-0.9193600035870217,-3.0218119130630522e-06,True,255.0,False,14,14,False,,enpitsu,76561198039309853,24,2835.47998046875,9.75,17.059999465942383,-15234.000244140625,1217.5,-3.700000047683716,3.3000001311302185,-0.09999999776482582,806.1000061035156,255.0,0.0,,0.01678061177254664,3.1187412999094564,-0.00034820752264392457,True,154.7618838023115,True,4,False,2,,games5425898691,bf81d8692db,19.0,2540.330078125,514.8200073242188,80.69999694824219,4561.7999267578125,-22372.099609375,2770.7998657226562,2790.4000854492188,-2878.5000610351562,-3058.9999389648438,255.0,89.0,-0.07586580838177906,-1.6628946713613035,0.20288233768754282,True,13.684034409061555,True,10,7,4,,
47,3358,88,False,True,0,4575.4508341181445,2244.27001953125,1812.3199462890625,442.4100036621094,-13324.69970703125,21243.701171875,-4026.300048828125,-147.60000228881836,-4540.799865722656,3918.9999389648438,0.0,-0.3344277853253863,1.8677300908416123,-2.9000909835963258,bc61eb9ce0b,Oŵën.,7.0,2386.4599609375,1671.989990234375,386.3299865722656,-3640.7000732421875,18476.400146484375,2809.5001220703125,-4011.300048828125,710.5999755859375,3695.10009765625,255.0,5.0,True,-0.5789546263762179,3.031717990741992,0.5817752387789101,True,48.505290269851656,True,4,10,False,,2535425204375355,itsanxxl,8.0,732.1699829101562,-3478.199951171875,17.010000228881836,9182.39990234375,5452.19970703125,1.4000000059604645,-0.7999999821186066,-2.3999999463558197,1579.7000122070312,255.0,0.0,False,0.009549113184256199,1.2275022418636947,-0.00016867079927323573,True,255.0,False,14,14,False,,enpitsu,76561198039309853,24,2000.25,2034.52001953125,216.13999938964844,8736.699829101562,-3661.7001342773438,3074.7000122070312,2610.8999633789062,-4585.5999755859375,-490.29998779296875,128.0,0.0,False,-0.5439307511648407,-1.1255774747496108,0.4493344059052183,True,107.0,False,6,False,3,,games5425898691,bf81d8692db,20.0,4078.989990234375,-2008.3599853515625,631.0499877929688,-2.8999999165534973,11718.399658203125,-3814.1000366210938,-1774.7999572753906,-2.8999999165534973,0.7999999821186066,255.0,168.0,0.3538537715135626,1.5606072978821381,-1.5743835493784304,True,0.0,False,10,8,4,,
48,3360,88,False,False,1,7745.440105854723,-2134.139892578125,-1988.1199951171875,407.45001220703125,4950.5999755859375,-20648.5009765625,9313.300170898438,2774.4000244140625,4128.999938964844,3354.5999145507812,1.0,0.10393432498792711,-2.286515118370678,3.0602700618007295,76561198039309853,enpitsu,24.0,-2074.3701171875,-2000.7900390625,241.3300018310547,-9009.199829101562,4374.89990234375,2972.0001220703125,-1851.4999389648438,4565.10009765625,2445.500030517578,255.0,0.0,False,0.49789983110657293,1.2476522147571998,1.1095073263524193,True,107.0,False,3,6,False,,bf81d8692db,games5425898691,20.0,-4078.989990234375,1910.8299560546875,593.1599731445312,2.800000011920929,-11705.400390625,-5073.500061035156,367.59998321533203,-0.19999999552965164,0.0,255.0,128.0,,-0.4239627825532829,-1.5602990919751638,-1.5753448459588257,True,0.0,False,10,8,4,,Oŵën.,bc61eb9ce0b,7,-2362.080078125,-1814.93994140625,404.19000244140625,3287.60009765625,-17191.99951171875,2153.6000061035156,3209.2999267578125,-1367.4000549316406,3932.3001098632812,255.0,3.0,True,0.6936944204456468,3.1187704980085535,0.8662247455363549,True,42.275561489084694,True,10,False,4,,itsanxxl,2535425204375355,8.0,-796.22998046875,3425.02001953125,17.010000228881836,-6494.6002197265625,-7090.5999755859375,1.4000000059604645,0.19999999552965164,1.0999999940395355,-26.600000858306885,255.0,0.0,-0.009543324613516058,-1.2863117937497521,-0.00031080122242878306,True,255.0,False,14,14,False,,False
