,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
38,3204,101.0,False,False,1,3070.561976118695,3265.830078125,3187.5,1594.219970703125,-13715.30029296875,2422.5999450683594,-3578.900146484375,3231.300048828125,-653.0000305175781,4272.0001220703125,1.0,0.5178270420751238,2.5465123778540306,0.4425252099883432,76561198123742043,Boombastic™,21.0,3488.199951171875,3167.320068359375,1610.489990234375,-9343.800048828125,8892.2998046875,-1068.8999938964844,-745.0,15.499999523162842,1067.2000122070312,128.0,128.0,-0.5569871139280326,0.3869610548303967,-1.1489804342838843,True,6,False,False,63.628275266257674,True,,76561198130325356,Fear,17.0,1296.010009765625,485.6199951171875,17.059999465942383,4603.599853515625,-17052.5,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,1993.5000610351562,255.0,255.0,,-0.016792360595337636,-1.9021387093210558,7.4707228460163354e-06,True,12,False,12,255.0,False,,enpitsu,76561198039309853,25,-652.260009765625,5380.669921875,18.239999771118164,386.5999984741211,-93.59999656677246,-7.300000190734863,-4.600000083446503,-4.1999998688697815,4.600000083446503,255.0,,,-0.021703817808513493,-2.9284013907111266,0.03522180437320456,True,197.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,3370.469970703125,4669.43017578125,491.489990234375,-3234.7000122070312,3235.0,-13096.099853515625,1591.300048828125,1591.3999938964844,0.0,255.0,0.0,,-1.1582169022980153,0.8093017108146237,-1.592702333368696,True,180.0,False,8,10,False,,
39,3248,102.0,False,False,0,8706.699238874533,-1098.239990234375,-3564.35009765625,190.16000366210938,29637.5,3575.7998657226562,-12076.800537109375,-4447.39990234375,2821.9000244140625,-2873.2998657226562,0.0,-1.1570793718408436,1.3399144769715423,-1.4488574929763514,bf81d8692db,games5425898691,19.0,-1302.1099853515625,-3610.409912109375,230.8699951171875,18218.299560546875,13971.500244140625,1373.699951171875,-2602.39990234375,4797.39990234375,679.1000366210938,255.0,128.0,0.3946382221229419,0.5489106204857793,0.13755281568487748,True,12,9,False,132.3062107511746,True,,76561198039309853,enpitsu,25.0,-566.8900146484375,-4162.35986328125,40.47999954223633,-11046.300048828125,15331.199951171875,3324.1000366210938,-0.19999999552965164,0.0,-9.399999976158142,255.0,0.0,,0.016795586529090974,2.193802510398013,1.3628729173378669e-05,True,6,False,4,101.0,False,,Fear,76561198130325356,17,-2668.2099609375,1594.9100341796875,17.059999465942383,-4508.0999755859375,14655.699462890625,1.8000000715255737,0.09999999776482582,-0.7999999821186066,0.0,255.0,128.0,,0.016770483271609155,1.869204591984877,6.746751171243872e-05,True,255.0,False,12,False,12,,Boombastic™,76561198123742043,21.0,-1657.3199462890625,-4594.27001953125,179.08999633789062,11770.999755859375,-8821.400146484375,-14396.400146484375,100.10000228881836,441.8000030517578,-1039.000015258789,128.0,128.0,,-0.2695875700481206,0.4591472124514928,-0.016011813880412683,True,37.0,False,False,6,False,,
40,3390,107.0,False,True,1,4407.104616316092,-2179.1201171875,1983.0699462890625,1002.4000244140625,9642.000122070312,13515.999755859375,2602.39990234375,1886.9000244140625,1218.1999969482422,-5563.699951171875,1.0,0.8677615801006278,-2.075646557283035,-2.3288402161818613,76561198130325356,Fear,17.0,-2197.860107421875,1798.56005859375,916.1699829101562,-7908.0999755859375,12406.099853515625,1078.3000183105469,-814.1000366210938,2522.100067138672,-2948.2000732421875,128.0,128.0,-0.14694389377420802,2.9945658994372337,0.9286188378839375,True,14,12,False,85.19071830985368,True,,76561198123742043,Boombastic™,21.0,-2923.659912109375,-426.5199890136719,86.04000091552734,4923.900146484375,-21886.201171875,-1274.8999786376953,2963.900146484375,1717.4000549316406,570.4000091552734,255.0,255.0,,0.7661131198370785,-1.9351041607009036,-0.15041942465139252,True,10,False,6,222.0,False,,enpitsu,76561198039309853,25,2316.550048828125,4657.77001953125,17.040000915527344,-20424.300537109375,7080.3997802734375,4.300000071525574,0.09999999776482582,0.09999999776482582,619.3999862670898,255.0,255.0,False,-0.016786720341248534,0.2811055119628263,-0.00023378994823482232,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-1623.6400146484375,4188.2099609375,17.010000228881836,9139.000244140625,8488.800048828125,2.5999999046325684,0.3999999910593033,0.3999999910593033,378.4000015258789,255.0,128.0,,-0.00955825364811043,2.353018820867831,-0.00023596800332970985,True,184.0,False,10,12,False,,
41,3443,109.0,False,False,0,9722.962267541214,392.17999267578125,-4497.25,294.1499938964844,1457.5,-1485.0999450683594,-10300.10009765625,-4308.999938964844,3857.0999145507812,-1598.2000732421875,0.0,-1.3543135463276983,3.0611792391628474,-2.3653868147340904,bf81d8692db,games5425898691,19.0,333.0199890136719,-4587.27978515625,414.6400146484375,1387.8999328613281,-4062.0001220703125,197.00000762939453,3488.9999389648438,733.6000061035156,4187.799987792969,255.0,0.0,-0.7719783491086121,-0.7352241618503652,-0.3127670290779101,True,14,11,False,171.3400429884593,True,,76561198039309853,enpitsu,25.0,-60.09000015258789,-4768.5,17.040000915527344,8197.19970703125,352.79998779296875,5.299999713897705,0.29999999329447746,-1.0000000149011612,1736.7999267578125,255.0,255.0,,0.016802715315490446,0.01919293262201206,0.00031771725073928846,True,7,False,6,221.4954064917821,True,,Fear,76561198130325356,17,3279.659912109375,-3930.7900390625,16.829999923706055,-4421.300048828125,-4980.799865722656,50.39999961853027,14.800000190734863,13.600000143051147,-532.5,255.0,58.0,,0.016524456804729238,-2.3384294912126404,0.001044768667932928,True,83.0,False,14,False,12,,Boombastic™,76561198123742043,21.0,582.9600219726562,2956.3701171875,17.059999465942383,-11524.000244140625,-8109.2999267578125,2.5999999046325684,-0.19999999552965164,-0.19999999552965164,2342.2000122070312,255.0,255.0,,0.016772480224743775,-2.4393973079243128,-6.74203064788843e-05,True,253.0,False,6,10,False,,
42,3541,113.0,False,False,0,9847.248887031603,1074.449951171875,-4508.08984375,95.62999725341797,1892.5,42.60000228881836,2339.600067138672,-46.79999828338623,2074.499969482422,-1598.2000732421875,0.0,1.0512915721656801,-2.1613369516368937,-1.483611164837019,bf81d8692db,games5425898691,19.0,874.6599731445312,-4585.89990234375,24.520000457763672,8860.499877929688,4812.699890136719,3038.800048828125,-3.4999999403953552,-3.3000001311302185,-798.7999725341797,255.0,71.0,0.00953298184598248,0.5017528833852103,-0.00014658813544376472,True,15,12,False,43.0,False,,76561198039309853,enpitsu,25.0,1523.72998046875,-4083.85009765625,17.059999465942383,-9024.299926757812,1638.800048828125,1.8000000715255737,0.7000000029802322,0.0,-22.300000190734863,255.0,128.0,False,0.01668677427096754,2.9589831035246186,7.031174103762716e-05,True,8,False,8,213.0,False,,Fear,76561198130325356,17,46.720001220703125,-3920.3798828125,58.369998931884766,-6476.199951171875,8482.39990234375,3736.7999267578125,-659.0000152587891,-502.99999237060547,15.099999904632568,255.0,129.0,,0.04765674329312347,2.2237460896407533,4.894179156650737e-05,True,67.0,False,18,False,14,,Boombastic™,76561198123742043,21.0,1107.989990234375,-3061.8798828125,17.059999465942383,9900.30029296875,-18962.80029296875,2.8999999165534973,-0.3999999910593033,0.09999999776482582,2878.900146484375,255.0,255.0,False,0.01680371050283915,-0.9209356670047171,0.00016200640365095703,True,204.0,False,6,10,False,,
43,3587,115.0,False,False,0,9964.854701903234,3090.6298828125,-3992.639892578125,246.22999572753906,12678.800048828125,-10757.7001953125,16081.600341796875,-2910.0,-3640.5999755859375,-3778.5000610351562,0.0,0.5316953578479394,1.6343573020282132,-1.202717406097101,bf81d8692db,games5425898691,19.0,2981.7099609375,-3958.75,109.2300033569336,14170.0,-4388.599853515625,154.49999809265137,2190.2999877929688,5044.2999267578125,-82.39999771118164,255.0,171.0,1.3637408506182824,-0.5641743039969911,-0.16930665188080424,True,18,15,False,43.0,False,,76561198039309853,enpitsu,25.0,95.3499984741211,-5174.06982421875,17.059999465942383,-2359.7000122070312,-10520.50048828125,2.3000000417232513,0.0,-0.3999999910593033,3372.0999145507812,255.0,255.0,True,0.01666012484689721,-0.5198646977096347,2.95819005773418e-05,True,8,False,8,213.0,False,,Fear,76561198130325356,17,-1598.9200439453125,-1863.1800537109375,17.030000686645508,-11985.0,15969.89990234375,2.5,-1.5000000596046448,0.3999999910593033,-1828.3999633789062,255.0,0.0,,0.016727992958775258,2.1657238965500527,-0.00016264026652219716,False,23.112344098347506,True,18,False,16,,Boombastic™,76561198123742043,21.0,3152.639892578125,-3930.739990234375,81.87999725341797,-1197.5,-12565.30029296875,2034.1999816894531,425.09998321533203,-5483.3001708984375,-51.39999866485596,128.0,0.0,False,0.09253192248051813,-1.5086380071746395,0.6967829782724526,True,188.0,False,7,12,False,,
44,3683,118.0,False,False,0,7576.858068591305,1906.989990234375,-1899.3199462890625,242.74000549316406,17800.899658203125,27585.30029296875,-4434.800109863281,950.1999664306641,3330.7000732421875,4899.2999267578125,0.0,-0.23276729899474585,-0.4345641292971524,-2.721063306574964,76561198039309853,enpitsu,25.0,1772.1300048828125,-2055.27001953125,223.7100067138672,13937.39990234375,18235.6005859375,1486.1000061035156,-1324.4000244140625,5322.19970703125,412.20001220703125,255.0,0.0,0.1793286455625135,1.1147408893653603,0.4072840708111635,True,10,9,False,78.0,False,,bf81d8692db,games5425898691,19.0,2320.93994140625,-4653.39013671875,17.020000457763672,773.0999755859375,1929.9000549316406,6.700000166893005,3.0000001192092896,13.799999952316284,-1596.7999267578125,255.0,0.0,,0.003043555293079151,1.4601260288496007,0.0007330619142550032,True,18,False,16,43.0,False,,Fear,76561198130325356,17,-1938.2099609375,4621.66015625,17.049999237060547,17402.7001953125,-4190.0,3.100000023841858,-1.2999999523162842,0.0,-204.3000030517578,255.0,128.0,False,0.016793266445425364,-0.2579090514864576,0.0001670046697150506,True,255.0,False,20,False,18,,Boombastic™,76561198123742043,21.0,2353.610107421875,-4539.0498046875,17.010000228881836,4598.2000732421875,1325.3999328613281,13.200000524520874,-4.399999976158142,-1.5999999642372131,-1536.300048828125,255.0,128.0,False,0.016221363457768898,-0.10573105119607588,-0.007800623079622535,True,188.0,False,8,12,False,,False
45,3832,124.0,False,False,0,2784.7695746724094,1858.199951171875,4728.509765625,105.26000213623047,-15067.7001953125,11270.0,6608.0999755859375,5797.39990234375,-955.5999755859375,1215.1000213623047,0.0,0.0869089254519726,1.4379266316107107,0.617818738290327,76561198039309853,enpitsu,25.0,1982.4300537109375,4572.9599609375,17.06999969482422,-10929.300537109375,10209.299926757812,1.0999999940395355,-0.7999999821186066,0.7000000029802322,-1751.7999267578125,128.0,255.0,0.016852124600822423,2.3571080694627016,-0.00020483401001680635,True,10,10,False,234.0,False,,bf81d8692db,games5425898691,19.0,-77.5199966430664,2367.320068359375,15.720000267028809,-7089.0997314453125,17675.799560546875,109.20000076293945,75.19999980926514,-57.800002098083496,-671.9000244140625,0.0,100.0,,0.011457771943323475,1.914475748437695,-0.004446439736773137,True,22,False,20,88.0,False,,Fear,76561198130325356,17,3779.199951171875,771.2100219726562,11.630000114440918,-16100.799560546875,-2683.599853515625,407.40001678466797,25.09999990463257,425.2000045776367,-1568.8999938964844,255.0,1.0,,-0.015673518346056327,-3.0012211327838823,-0.030096763252277888,True,198.0,False,22,False,20,,Boombastic™,76561198123742043,21.0,1448.030029296875,4000.3701171875,32.040000915527344,7083.3001708984375,21667.2998046875,3058.3999633789062,4.799999892711639,14.900000095367432,-961.6000366210938,255.0,128.0,False,0.016822716286006623,1.191587519644351,0.00042286172789534053,True,204.09784959464943,True,8,13,False,,False
46,3871,125.0,False,False,0,1497.4383560661734,350.4700012207031,4310.16015625,125.04000091552734,16108.199462890625,10755.699462890625,8954.000244140625,2638.0999755859375,-5244.1998291015625,-1240.1000213623047,0.0,-0.9474548404302474,3.0570013896076746,-1.3378261021732996,bf81d8692db,games5425898691,19.0,223.3800048828125,4215.169921875,85.06999969482422,13764.7998046875,9164.199829101562,1763.8999938964844,-3446.400146484375,3827.3001098632812,1929.4999694824219,255.0,128.0,0.7507453535160209,0.4937201623280412,-0.07269866108266448,True,24,21,False,119.0,False,,76561198039309853,enpitsu,25.0,1095.4300537109375,4593.580078125,17.059999465942383,-966.1000061035156,-2068.0999755859375,1.899999976158142,-0.09999999776482582,-0.7999999821186066,0.0,128.0,128.0,False,0.016842879632061655,-2.0077624149595823,-6.633794278344989e-05,True,10,False,10,234.0,False,,Fear,76561198130325356,17,2304.179931640625,2092.159912109375,17.06999969482422,-3596.7001342773438,14117.2998046875,0.3999999910593033,-0.3999999910593033,1.2999999523162842,-604.0999984741211,255.0,128.0,,0.016771890300885023,1.7733716804457043,0.00022448781041428767,True,198.0,False,22,False,20,,Boombastic™,76561198123742043,21.0,1681.0400390625,4942.0,759.280029296875,1385.2000427246094,1388.8999938964844,3726.7999267578125,199.50000762939453,-720.8999633789062,980.8999633789062,128.0,128.0,False,-0.2172064720837802,1.4926807962576258,0.22648534550158367,True,165.81305801996623,True,10,14,False,,
47,3934,127.0,False,False,1,10024.983551051188,-3152.2900390625,-4031.239990234375,130.16000366210938,-10845.899658203125,11535.999755859375,-1734.1999816894531,-252.09999084472656,3743.800048828125,4681.7999267578125,1.0,-0.8723759845215817,1.782644331459131,1.74287738360082,76561198130325356,Fear,17.0,-3127.64990234375,-4127.3798828125,16.489999771118164,-13298.199462890625,5794.2999267578125,-643.6000061035156,-4095.4998779296875,-909.1000366210938,-143.80000114440918,255.0,128.0,-0.038596094343085585,0.4492678396258527,0.027916889213459622,True,22,20,False,159.0,False,,76561198123742043,Boombastic™,21.0,-1757.72998046875,-4903.97021484375,37.75,2340.500030517578,1023.3999633789062,-1740.0999450683594,1531.6000366210938,4826.199951171875,-1323.5000610351562,128.0,0.0,False,0.36008378331312485,1.281835820953031,-0.38224478836040116,True,14,False,10,136.0,False,,enpitsu,76561198039309853,25,-1993.030029296875,-2815.800048828125,17.059999465942383,-1542.7999877929688,14010.30029296875,1.899999976158142,-0.0,-1.0000000149011612,-100.0,255.0,128.0,False,-0.01677623634224526,1.472789931729865,0.00011999412710788877,True,167.0,False,10,False,10,,games5425898691,bf81d8692db,19.0,-2828.739990234375,-4330.830078125,17.020000457763672,-7242.1002197265625,16642.19970703125,-1.0000000149011612,1.8000000715255737,-4.1999998688697815,1485.5999755859375,255.0,237.0,,-0.009589560873094935,1.1276019195626295,0.00023662036040400115,True,46.945384735702184,True,22,24,False,,
48,3968,129.0,False,False,1,8988.759422445488,-3996.72998046875,-2400.489990234375,354.79998779296875,5464.5001220703125,21380.400390625,5426.099853515625,-947.2000122070312,-1997.8999328613281,-1938.0000305175781,1.0,-0.3862505911389196,-0.09401373911863731,0.684581362974491,76561198130325356,Fear,17.0,-4079.489990234375,-2567.580078125,267.3800048828125,-137.2000026702881,19401.099853515625,5838.900146484375,-1195.1000213623047,745.8999633789062,227.5,255.0,8.0,0.3020998294128193,1.5479532162870189,1.5451021506336535,True,22,20,False,90.08821492041311,True,,76561198123742043,Boombastic™,22.0,-1692.6700439453125,-4136.27978515625,17.059999465942383,-42.5,10855.699462890625,1.8000000715255737,-0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,False,-0.016678183011941166,1.5668569459038066,-5.107392887611733e-05,True,14,False,10,167.0,False,,enpitsu,76561198039309853,25,-2155.419921875,-1072.6300048828125,17.059999465942383,-1292.2999572753906,14042.099609375,1.899999976158142,-0.0,-0.7999999821186066,0.0,255.0,128.0,False,-0.01677652864009341,1.479032338646286,6.762986179106353e-05,True,198.0,False,10,False,10,,games5425898691,bf81d8692db,19.0,-4078.989990234375,-2536.320068359375,597.469970703125,2.8999999165534973,16755.2001953125,3045.10009765625,-1926.7999267578125,-2.0999999344348907,3.700000047683716,255.0,0.0,,0.13386537774938762,1.5613610434317047,1.5695801358227686,True,0.0,False,22,24,False,,
49,4022,130.0,False,False,0,7810.236236750261,2999.7900390625,-1629.239990234375,146.88999938964844,12982.5,-5718.699951171875,-11289.300537109375,-2647.5,5347.19970703125,630.4000091552734,0.0,0.24257880301980078,0.45169577432874347,0.38552038824890417,76561198039309853,enpitsu,25.0,2839.239990234375,-1659.199951171875,223.55999755859375,10992.900390625,-9480.700073242188,958.1999969482422,-3641.0000610351562,4080.5999755859375,583.8000106811523,128.0,255.0,0.03618040746557979,-0.8014945307393154,-0.5239114633290614,True,12,11,False,170.0,False,,bf81d8692db,games5425898691,19.0,3876.669921875,-59.810001373291016,19.149999618530273,-8803.699951171875,-12800.999755859375,-1431.6000366210938,-65.19999980926514,2931.6000366210938,1615.7000732421875,255.0,255.0,,0.08626307067136293,-2.1784577481644525,0.15590293038612935,True,24,False,22,,False,,Fear,76561198130325356,17,4078.9599609375,-1449.9000244140625,610.8400268554688,-4.399999976158142,-21352.900390625,-8547.000122070312,232.70000457763672,0.09999999776482582,-0.09999999776482582,255.0,110.0,,0.3755884531511338,-1.552734282952348,1.5774329123247175,True,13.0,False,22,False,20,,Boombastic™,76561198123742043,22.0,1974.010009765625,1683.75,17.059999465942383,5760.8001708984375,-12869.89990234375,1.899999976158142,0.29999999329447746,-0.5000000074505806,6.1000001430511475,255.0,128.0,,0.016770886780238033,-1.1491152808217524,-5.433075905509691e-05,True,197.0,False,10,14,False,,
50,4080,133.0,False,False,1,5097.294931691558,-3296.320068359375,2240.5400390625,279.1400146484375,-952.6000213623047,2682.5,4934.800109863281,3434.8001098632812,2721.0000610351562,2776.6000366210938,1.0,1.1708967100334267,0.2444860184777024,-1.033538972687504,76561198130325356,Fear,17.0,-3238.43994140625,2273.52001953125,133.22999572753906,143.1999969482422,5482.80029296875,2988.0999755859375,-4144.700012207031,417.40001678466797,-1254.3000030517578,105.0,60.0,0.2894284702224788,-1.1180673367232228,0.039022714558482205,True,24,21,False,13.0,False,,76561198123742043,Boombastic™,21.0,-2696.050048828125,1451.3299560546875,17.059999465942383,-9346.300048828125,19658.199462890625,-2.8999999165534973,-3.1999999284744263,7.699999809265137,924.4000244140625,255.0,255.0,,-0.01679024787752641,1.117893976999219,0.00011825826080335011,True,14,False,10,121.83394408738744,True,,enpitsu,76561198039309853,25,-3517.85009765625,2691.10009765625,49.099998474121094,9655.700073242188,-10398.699951171875,3521.400146484375,382.5,362.40001678466797,-14.900000095367432,255.0,128.0,,-0.030063505460700232,-2.3164044532573165,-0.0002443658783249424,True,80.74223637580872,True,14,False,13,,games5425898691,bf81d8692db,19.0,-2960.949951171875,3847.070068359375,17.010000228881836,-9044.89990234375,16636.099853515625,2.800000011920929,-1.0000000149011612,1.899999976158142,-1697.2000122070312,255.0,0.0,,-0.009591768132445583,1.1079933042804742,-0.0002560781788014962,True,255.0,False,24,26,False,,
51,4168,136.0,False,False,0,8827.35203862933,4001.330078125,-2204.27001953125,307.0799865722656,-2326.300048828125,12110.899658203125,9864.000244140625,-1849.1000366210938,3703.3999633789062,-4343.299865722656,0.0,0.3490468096995764,1.132811187513421,-1.193594060719518,bf81d8692db,games5425898691,19.0,3742.5400390625,-2302.77001953125,193.60000610351562,8688.900146484375,20387.900390625,-148.80000114440918,-2703.900146484375,-4226.499938964844,-2252.7000427246094,255.0,255.0,-0.3569127185494778,0.784927136500881,-2.976567765390249,True,28,25,False,122.0,False,,76561198039309853,enpitsu,25.0,,,,,,,,,,,,,,,,True,,,,,,,Fear,76561198130325356,17,2569.35009765625,-4407.3701171875,17.06999969482422,-2195.800018310547,10402.7001953125,0.3999999910593033,0.09999999776482582,-1.8000000715255737,-183.70000839233398,253.0,128.0,,0.016694046366548025,1.758106654986226,0.00020398996120925224,True,13.0,False,24,False,22,,Boombastic™,76561198123742043,21.0,3684.919921875,-2649.510009765625,61.630001068115234,-13167.39990234375,4919.100036621094,1967.8999328613281,-875.0,-2378.800048828125,3036.7999267578125,255.0,128.0,,-0.19273523023569947,3.005137462159391,0.21081299492847827,True,48.0,False,11,18,False,,
52,4270,140.0,False,False,1,8187.889746926567,-3272.22998046875,-1907.510009765625,338.7900085449219,-11253.399658203125,-16731.500244140625,2111.6000366210938,1836.9999694824219,1570.3999328613281,-5491.5997314453125,1.0,0.7908630263683335,1.6453274844123011,-3.080250677826415,76561198130325356,Fear,17.0,-3121.820068359375,-1825.3800048828125,300.69000244140625,2065.7000732421875,-22009.69970703125,2661.7999267578125,1030.8999633789062,1519.6000671386719,-2975.8999633789062,255.0,92.0,0.5007662742071933,-1.0349977144703943,0.25522319318724823,True,28,24,False,236.21483031139581,True,,76561198123742043,Boombastic™,22.0,-143.1300048828125,-2493.5,17.059999465942383,3525.5999755859375,-21863.20068359375,1.899999976158142,-0.3999999910593033,0.29999999329447746,-0.29999999329447746,255.0,,,-0.01681330386477578,-1.7306409802518006,3.0094068002512824e-05,True,20,False,14,39.0,False,,enpitsu,76561198039309853,25,-3144.3701171875,4207.64990234375,17.059999465942383,4530.899963378906,-3577.39990234375,3.100000023841858,-0.19999999552965164,-0.0,2799.7000122070312,255.0,255.0,,-0.016664906033233475,-2.6116381564018276,-7.81435780102916e-05,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-3690.610107421875,-425.0199890136719,16.989999771118164,-821.2999725341797,-22952.900390625,5.0,0.09999999776482582,0.7999999821186066,-16.200000047683716,255.0,,,-0.00958560359005126,-1.5329663686322577,7.048378965219488e-05,True,41.0,False,26,28,False,,
53,4312,141.0,False,True,0,4501.213876491858,3475.719970703125,4068.090087890625,161.32000732421875,-2992.60009765625,25903.60107421875,3337.0999145507812,-1986.4999389648438,-2584.2999267578125,160.20000457763672,0.0,0.7753575332490102,2.2621005084637416,-1.9792982053004968,bf81d8692db,games5425898691,19.0,3456.93994140625,3900.8701171875,103.91999816894531,-3435.10009765625,21021.59912109375,3301.7999267578125,4853.999938964844,-571.5999984741211,-2190.8999633789062,255.0,219.0,-0.16817483295945368,1.6865479559694765,-0.021063879225739053,True,30,26,False,56.0,False,,76561198039309853,enpitsu,25.0,1738.7900390625,-4152.60986328125,17.059999465942383,-11636.300048828125,5355.3997802734375,1.899999976158142,0.7000000029802322,-0.19999999552965164,-12.400000095367432,255.0,255.0,,0.01673366086966999,2.708620069991432,5.9328017265270775e-05,True,False,False,False,116.0,False,,Fear,76561198130325356,17,2825.489990234375,4989.2998046875,50.34000015258789,-6255.0,12669.7998046875,4807.200012207031,5119.2999267578125,-201.39999389648438,2000.2999877929688,128.0,128.0,,-0.3413358932702664,2.134345992547203,-0.6063476043303326,True,196.0,False,28,False,24,,Boombastic™,76561198123742043,21.0,1116.27001953125,4912.509765625,17.059999465942383,8299.199829101562,1019.7000122070312,1.899999976158142,-0.9000000357627869,0.19999999552965164,-281.299991607666,0.0,128.0,False,0.01729761823301339,0.0849826814133953,0.00020087264816696105,True,101.0,False,14,20,False,,
54,4361,143.0,False,False,1,9975.112899540596,-447.9700012207031,-4744.16015625,299.760009765625,1560.0,7940.2001953125,2228.5000610351562,910.1000213623047,4953.599853515625,-3260.7998657226562,1.0,-0.4813429007550096,0.54263179606079,2.8559084231516234,76561198123742043,Boombastic™,21.0,-337.5,-4833.81005859375,225.11000061035156,-737.3999786376953,2169.499969482422,2057.7999877929688,-1080.6999969482422,-5390.2001953125,163.99999618530273,255.0,128.0,-0.4160256156197485,0.18471622607539337,0.03881523788598267,True,22,15,False,76.0,False,,76561198130325356,Fear,17.0,-1926.52001953125,-5102.93994140625,736.4000244140625,6502.8997802734375,2.3000000417232513,-5762.60009765625,-0.19999999552965164,2418.800048828125,0.0,255.0,255.0,,-0.7132970132542904,-3.1195598735114283,-1.5851767828548515,True,28,False,24,196.0,False,,enpitsu,76561198039309853,25,598.1799926757812,4453.39013671875,17.059999465942383,13165.699462890625,-3625.0,2.3999999463558197,0.09999999776482582,-0.0,-2248.0999755859375,255.0,128.0,,-0.01675290125403743,-2.808231091979499,-2.3020992629347143e-05,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1955.4200439453125,-4888.43017578125,14.119999885559082,7451.5997314453125,11953.00048828125,460.9000015258789,54.29999828338623,173.09999465942383,1775.2999877929688,255.0,255.0,,0.021590895109524364,2.0851830475443776,0.03664589438795591,True,0.0,False,26,30,False,,False
55,4406,144.0,False,False,0,1874.6814398477347,160.8000030517578,3591.580078125,181.61000061035156,-4553.2000732421875,1132.2000122070312,5925.5999755859375,1931.9999694824219,3515.5999755859375,-4461.700134277344,0.0,1.4318365857022084,-0.101038798218363,-0.09036229062835635,bf81d8692db,games5425898691,19.0,132.83999633789062,3509.449951171875,56.209999084472656,-5118.299865722656,1811.300048828125,2815.10009765625,-3148.0999755859375,4045.1998901367188,-1991.300048828125,255.0,61.0,-0.07127514873446009,-2.9794378778812343,0.03179001833282563,True,32,27,False,0.0,False,,76561198039309853,enpitsu,25.0,-1859.3699951171875,-2743.030029296875,17.059999465942383,-312.99999237060547,13996.600341796875,1.899999976158142,0.19999999552965164,3.700000047683716,-925.5000305175781,255.0,128.0,,0.01676147472374103,1.5318901480000853,0.00020037530456323702,True,False,False,False,146.0,False,,Fear,76561198130325356,17,809.77001953125,4336.18017578125,17.040000915527344,-14085.50048828125,-177.5,4.300000071525574,0.19999999552965164,0.0,24.800000190734863,160.0,147.0,,0.016761737898651822,-3.138802299258715,0.00013668096892291082,True,138.0,False,28,False,24,,Boombastic™,76561198123742043,21.0,181.55999755859375,4327.25,17.059999465942383,-5519.000244140625,-4578.999938964844,3.799999952316284,0.5000000074505806,1.7000000178813934,-52.199997901916504,255.0,128.0,False,0.016699562590794012,-2.456009974501252,0.00012279810851334992,True,46.0,False,16,22,False,,
