,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
33,2116,61,False,False,0,6504.24682803252,2122.85009765625,-621.22998046875,94.27999877929688,15372.19970703125,6955.5999755859375,3096.099853515625,3869.7000122070312,1945.2999877929688,1475.2999877929688,0.0,-0.33701377953338446,1.415220370133711,3.086364112130992,bf81d8692db,games5425898691,24.0,1995.239990234375,-727.4199829101562,16.649999618530273,12576.700439453125,2842.3001098632812,-294.7999954223633,590.099983215332,-1708.3000183105469,1560.2000427246094,255.0,128.0,,-0.005481099734533104,0.28435185556974313,0.000485228667545049,True,4,4,False,0.0,False,,76561198039309853,enpitsu,25.0,-1185.77001953125,-4086.449951171875,17.049999237060547,13490.400390625,-3698.3999633789062,3.700000047683716,-1.2999999523162842,0.09999999776482582,2092.2000122070312,255.0,255.0,False,0.01676934062428607,-0.21846140123749744,0.0001418862450455709,True,255.0,False,False,False,False,,l4bel,76561198800971706,14,-800.3099975585938,2530.860107421875,17.020000457763672,5085.799865722656,12809.599609375,1.5999999642372131,0.0,0.0,-2203.5000610351562,255.0,0.0,False,0.00955967665506411,1.1264798001660823,7.192220801166443e-06,False,14.0,False,4,False,4,,Touguinha,76561198335822719,18.0,-3999.389892578125,-1333.72998046875,79.87999725341797,-1244.8999786376953,13228.499755859375,1286.0000610351562,-1671.7999267578125,1093.1999969482422,-1527.5999450683594,255.0,0.0,-0.07090101655517606,1.6477735496660249,0.7518480780989645,False,False,4,4,0.0,False,,
34,2223,65,False,False,0,6190.703695576798,3643.449951171875,930.7000122070312,138.72000122070312,-4521.499938964844,-5411.300048828125,1089.000015258789,-4196.300048828125,2084.499969482422,-3470.8999633789062,0.0,0.0063310399190522155,1.083307459301081,0.4325938347805215,bf81d8692db,games5425898691,24.0,3702.18994140625,1016.969970703125,16.020000457763672,-5243.900146484375,-4153.800048828125,-988.3000183105469,4797.9998779296875,-1933.800048828125,1830.8000183105469,255.0,255.0,,0.0475963775904005,-2.432986620046412,-0.021315508911385266,True,4,4,False,207.0,False,,76561198039309853,enpitsu,25.0,-64.30999755859375,-1010.1400146484375,17.049999237060547,1718.699951171875,1777.2000122070312,3.1999999284744263,-0.3999999910593033,0.3999999910593033,0.0,128.0,128.0,,0.016508189425973378,0.8021228583316687,-2.311842940539948e-06,True,255.0,False,False,False,False,,l4bel,76561198800971706,14,3339.070068359375,2769.340087890625,17.020000457763672,-1141.1000061035156,-15017.900390625,1.5000000596046448,-1.0999999940395355,-5.699999928474426,464.7999954223633,255.0,255.0,False,0.009623101482203236,-1.6803473945403753,0.00019824703192229491,True,255.0,False,4,False,4,,Touguinha,76561198335822719,18.0,-935.7899780273438,3353.3701171875,17.010000228881836,10885.400390625,-7479.69970703125,2.7000001072883606,0.29999999329447746,-0.29999999329447746,-0.09999999776482582,255.0,128.0,0.009573503113592556,-0.6020626809547698,-4.050675890194155e-05,True,False,8,8,255.0,False,,False
35,2238,66,False,False,0,6238.046459160925,3382.389892578125,600.3300170898438,151.30999755859375,-5992.2998046875,-4109.200134277344,1603.0999755859375,-1649.1999816894531,2184.2999267578125,-3617.3001098632812,0.0,-0.07438013841663668,-1.8284265568369116,-1.1655985138128815,bf81d8692db,games5425898691,24.0,3393.3798828125,559.0499877929688,16.760000228881836,-8188.3001708984375,-7091.099853515625,-122.10000038146973,-32.99999952316284,40.70000171661377,-2286.9000244140625,128.0,0.0,,0.008540192964237414,-2.49635023689969,-6.2124491484503666e-06,True,4,4,False,181.0,False,,76561198039309853,enpitsu,26.0,3.7699999809265137,-951.1500244140625,17.049999237060547,2508.699951171875,1349.2999267578125,3.3000001311302185,0.3999999910593033,0.0,-1492.5999450683594,255.0,0.0,,0.016660451920457727,0.637969843730688,-0.00016208944059370486,True,255.0,False,False,False,False,,l4bel,76561198800971706,14,3310.93994140625,1874.6099853515625,17.020000457763672,-3746.099853515625,-18231.400146484375,-1.2999999523162842,0.09999999776482582,1.899999976158142,-196.00000381469727,255.0,128.0,False,0.009597561530228513,-1.7950178231611162,0.00020932208436955557,True,217.47332455009544,True,4,False,4,,Touguinha,76561198335822719,18.0,-289.510009765625,2985.090087890625,17.010000228881836,10262.900390625,-9076.400146484375,2.8999999165534973,0.5999999865889549,-0.3999999910593033,-2176.0000610351562,255.0,0.0,0.009571897358945187,-0.783996383305311,-7.493893098273371e-05,True,False,8,8,255.0,False,,False
36,2294,68,False,False,0,5861.2392374394485,2370.10009765625,273.1000061035156,172.8000030517578,6132.5,23692.19970703125,6732.39990234375,1749.9000549316406,-4740.10009765625,3235.4000854492188,0.0,1.1125062645877584,0.19928794837763755,-2.9377843930126897,76561198039309853,enpitsu,26.0,2377.929931640625,121.51000213623047,109.20999908447266,17771.99951171875,10840.50048828125,178.09999465942383,-3907.9000854492188,2848.0999755859375,2620.1998901367188,255.0,255.0,,1.2163782636140072,0.7406157893296057,-0.08091206187740341,True,2,1,False,159.0,False,,bf81d8692db,games5425898691,24.0,1189.800048828125,-156.83999633789062,17.020000457763672,955.8999633789062,-12782.900390625,1.8000000715255737,0.0,0.0,2310.0,255.0,255.0,,0.009567991135200087,-1.4287802105671288,7.463449151984782e-06,True,181.0,False,6,6,False,,l4bel,76561198800971706,14,2711.610107421875,-2126.989990234375,16.729999542236328,-0.5000000074505806,-432.99999237060547,-7.799999713897705,136.99999809265137,136.99999809265137,-153.80000114440918,255.0,0.0,False,0.009595813005896165,0.8968362336481371,-2.3092726780140866e-05,True,171.0,False,6,False,4,,Touguinha,76561198335822719,18.0,1974.8499755859375,878.5900268554688,17.010000228881836,15938.499755859375,-5203.499755859375,2.8999999165534973,-0.3999999910593033,-0.19999999552965164,1963.6000061035156,255.0,255.0,0.009632329567636995,-0.24810421217830486,3.3029256839510616e-05,True,False,8,8,201.0,False,,False
37,2372,70,False,False,0,3243.2727754683233,2218.010009765625,4233.490234375,248.77999877929688,-24789.29931640625,6849.69970703125,4971.499938964844,4371.7999267578125,-2447.2999572753906,3301.099853515625,0.0,0.19517623515557736,-2.8554889007089446,1.7939030795335316,76561198039309853,enpitsu,26.0,2446.25,4156.43017578125,158.10000610351562,-12925.30029296875,11705.6005859375,2598.599853515625,2196.999969482422,-478.8999938964844,2453.3999633789062,128.0,128.0,,0.013632848597138123,2.7483921970858223,-0.019465808412775558,True,4,2,False,86.0,False,,bf81d8692db,games5425898691,24.0,1016.239990234375,2436.429931640625,17.020000457763672,-18538.800048828125,9840.800170898438,1.4000000059604645,0.19999999552965164,-0.29999999329447746,188.4000015258789,255.0,128.0,,0.009569473657086377,2.670155511324148,-5.139230696224133e-05,True,125.0,False,6,6,False,,l4bel,76561198800971706,14,2146.77001953125,1881.0,17.010000228881836,-6458.2000732421875,18579.000244140625,2.7000001072883606,-0.5999999865889549,3.3000001311302185,1041.9000244140625,255.0,255.0,False,0.00962466410526534,1.9096783751244346,0.00016047066456911145,True,118.0,False,8,False,6,,Touguinha,76561198335822719,18.0,2469.260009765625,4448.18017578125,17.010000228881836,-10944.100341796875,-329.00001525878906,1.0999999940395355,0.0,1.4000000059604645,2280.399932861328,255.0,255.0,0.00965720549861071,-3.0618187520781617,4.525721714404704e-05,True,False,8,8,143.7348388215547,True,,False
38,2412,72,True,True,0,143.1525432038818,-753.0900268554688,5131.669921875,380.510009765625,8560.900268554688,25743.701171875,8680.2001953125,3693.0999755859375,3468.5000610351562,-3213.9999389648438,0.0,0.751071118340105,2.299140609562204,-0.29344020383345376,bf81d8692db,games5425898691,24.0,-756.3499755859375,4982.14990234375,277.5400085449219,-6569.6002197265625,15037.5,-40.10000228881836,1770.3999328613281,2203.6000061035156,-4602.60009765625,255.0,202.0,,-0.5291955067494722,1.8638954788247917,-0.20308607035503506,True,8,6,False,106.2146582270181,True,,76561198039309853,enpitsu,26.0,630.0700073242188,5086.509765625,32.709999084472656,-10764.599609375,-148.90000343322754,-1590.7000732421875,-3979.4000244140625,59.20000076293945,754.1999816894531,255.0,128.0,,0.033069061867656464,-3.052999847307332,-0.5819586979246997,True,86.0,False,4,2,False,,l4bel,76561198800971706,14,437.3399963378906,4047.6298828125,17.010000228881836,-12632.60009765625,13125.10009765625,2.5999999046325684,-0.7000000029802322,0.29999999329447746,138.69999885559082,128.0,128.0,,0.00959335374292631,2.3539285313995815,-0.00012484064773117109,True,180.0,False,8,False,6,,Touguinha,76561198335822719,18.0,45.650001525878906,5119.419921875,17.010000228881836,-21716.298828125,2521.6000366210938,2.800000011920929,0.29999999329447746,0.0,1960.0999450683594,255.0,255.0,0.00957877562560752,3.1001194516366373,4.415959026032126e-05,True,False,8,8,48.0,False,,
39,2667,72,False,False,1,5202.804015359364,-2.119999885559082,15.300000190734863,98.56999969482422,-7870.9002685546875,25828.30078125,8282.899780273438,5391.199951171875,-38.59999895095825,2066.9000244140625,1.0,-0.0007158039358174839,-0.01721406788203662,-0.0449111323381619,76561198800971706,l4bel,14.0,54.34000015258789,-135.38999938964844,15.239999771118164,1612.7000427246094,20527.5,-806.2999725341797,1769.4999694824219,-2424.2999267578125,4608.800048828125,255.0,255.0,False,0.007902043098934228,1.5631899717595037,-0.0227665392819656,True,4,4,False,0.0,True,,76561198335822719,Touguinha,18.0,2533.169921875,-3407.0,17.010000228881836,16513.199462890625,-11859.100341796875,2.7000001072883606,-3.4999999403953552,2.7000001072883606,-1105.5999755859375,255.0,0.0,,-0.009591226385680293,-2.491830651882519,3.139140008621415e-05,False,0.0,False,False,False,False,,enpitsu,76561198039309853,26,-25.450000762939453,562.6199951171875,118.08999633789062,-97.39999771118164,-22906.99951171875,2045.0999450683594,5499.89990234375,-22.59999990463257,-0.7000000029802322,255.0,128.0,,-0.608339519833643,-1.566457378188985,-0.0002184956197054151,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-0.0,5292.169921875,17.010000228881836,-0.0,-1300.2999877929688,2.7000001072883606,0.7000000029802322,-0.0,0.0,255.0,,-0.009391819022345399,-1.5707878295104034,-3.9981008938747724e-08,True,False,False,False,116.0,False,,
40,2670,72,False,False,0,5469.199687768405,81.20999908447266,-241.19000244140625,182.89999389648438,13417.099609375,15518.499755859375,12791.099853515625,5251.099853515625,499.90001678466797,-2859.2001342773438,0.0,0.05083386442285768,0.15262264353130342,-0.446683306114789,76561198039309853,enpitsu,26.0,26.34000015258789,-338.7099914550781,133.9499969482422,160.0,18105.10009765625,870.1999664306641,-578.4999847412109,1248.3000183105469,-5325.10009765625,255.0,128.0,,1.297434637897435,1.5160830727217245,0.194165229403702,True,2,1,False,31.0,False,,bf81d8692db,games5425898691,24.0,0.0,-5271.47021484375,17.010000228881836,0.0,2698.800048828125,2.7000001072883606,-0.7000000029802322,0.0,0.0,255.0,,,0.009391819022345399,1.5707878295104034,-3.9981008938747724e-08,True,116.0,False,False,False,False,,l4bel,76561198800971706,14,-40.58000183105469,-68.4000015258789,16.219999313354492,3951.199951171875,-19780.699462890625,109.20000076293945,210.59999465942383,-191.29999160766602,2441.0000610351562,255.0,255.0,False,0.0004651083355440952,-1.253134846789522,-0.012744100750213089,True,0.0,False,4,False,4,,Touguinha,76561198335822719,18.0,-2689.18994140625,3535.72998046875,17.010000228881836,-14681.8994140625,13801.400146484375,2.800000011920929,-0.29999999329447746,0.29999999329447746,-1805.8999633789062,255.0,0.0,0.009594323062006218,2.333683544478414,-0.00010576518044248448,True,False,False,False,0.0,False,,
41,2829,78,False,True,0,3213.0236336222674,1362.300048828125,2854.47998046875,366.1199951171875,-16903.299560546875,24145.70068359375,6061.6998291015625,2239.4000244140625,-4958.999938964844,-1775.3999328613281,0.0,1.1368090505923374,-2.959913294402678,1.1220837402138253,bf81d8692db,games5425898691,24.0,1427.760009765625,2727.340087890625,260.739990234375,-6878.2000732421875,18874.69970703125,689.3000030517578,3183.2998657226562,-1568.2000732421875,4120.799865722656,255.0,185.0,,-0.502375290167573,1.8343279763558642,-0.0878763347987885,True,4,False,False,170.0,False,,76561198039309853,enpitsu,26.0,2941.280029296875,1693.050048828125,17.049999237060547,-8542.899780273438,-17054.3994140625,3.1999999284744263,-1.8000000715255737,-3.4999999403953552,-726.9000244140625,255.0,0.0,,0.01678315847245607,-2.0800587036717206,8.600841339742543e-05,True,186.0,False,2,2,False,,l4bel,76561198800971706,14,216.4499969482422,3048.199951171875,17.0,-13052.39990234375,6331.6998291015625,4.099999964237213,-0.09999999776482582,0.0,-2078.699951171875,255.0,0.0,,0.009595234597779109,2.6267399298539726,-2.130457926104813e-05,True,219.0,False,4,False,4,,Touguinha,76561198335822719,18.0,1285.5799560546875,3300.4599609375,166.86000061035156,-1127.6000213623047,-5290.0,3552.3001098632812,-5385.999755859375,1027.300033569336,-429.90001678466797,0.0,255.0,-0.7163664340803099,-0.5932006817503507,-0.8998444714743417,True,False,4,3,200.4242837070137,True,,
42,2867,79,False,False,1,9829.190703365077,678.3099975585938,-4686.77978515625,154.82000732421875,4324.100036621094,-4058.3999633789062,10584.89990234375,-4802.9998779296875,1783.8999938964844,-3122.2000122070312,1.0,0.8987504554795648,-1.3239050278754592,0.12761488134177124,76561198800971706,l4bel,14.0,767.0900268554688,-4596.77978515625,17.850000381469727,10852.19970703125,-3979.8001098632812,258.0999946594238,-679.8999786376953,355.8000183105469,1485.3999328613281,128.0,255.0,,0.0008426234021860148,-2.781879992439355,-0.06649726427901556,True,4,4,False,219.0,False,,76561198335822719,Touguinha,18.0,-1213.6800537109375,-2617.1201171875,16.860000610351562,3447.3001098632812,-391.5999984741211,37.89999961853027,-18.50000023841858,8.600000143051147,-1227.3999786376953,255.0,0.0,,-0.009149236259079587,-2.9454980388478202,0.0010353074137994457,True,188.0,False,4,4,False,,enpitsu,76561198039309853,26,-653.7100219726562,-1564.5400390625,17.049999237060547,20489.19921875,-9329.400024414062,-1.4000000059604645,-0.5999999865889549,-0.0,-5.0,255.0,128.0,,-0.016795808716206385,-2.7137556050580334,3.35424988140463e-05,True,129.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-629.2100219726562,-4919.5498046875,16.979999542236328,18.200000524520874,15.099999904632568,11.000000238418579,-0.0,16.100000143051147,73.4000015258789,255.0,123.0,-0.009175642341235654,1.6679035664561603,-0.0009041730641962031,True,False,4,False,170.0,False,,
43,2939,82,False,False,0,919.2916771797952,-1675.760009765625,4653.10009765625,283.29998779296875,17206.800537109375,17514.599609375,-3186.4999389648438,-3237.9000854492188,1708.0000305175781,-4753.699951171875,0.0,0.13595485787819256,0.1581158845144729,-0.26480188042727276,76561198039309853,enpitsu,26.0,-1813.1500244140625,4543.93994140625,233.4199981689453,2476.999969482422,14612.7001953125,1219.4000244140625,2175.2000427246094,-1900.8999633789062,-3504.2001342773438,128.0,128.0,,-0.5831395272333839,1.1668245173721337,0.0030349550931601608,True,4,2,False,70.0,False,,bf81d8692db,games5425898691,24.0,-2872.25,4977.759765625,60.29999923706055,-20163.199462890625,-8500.2001953125,2057.7999877929688,875.5999755859375,605.2000045776367,2538.0999755859375,255.0,255.0,,-0.05325221956254373,-2.7143778983564535,-0.7064119932643658,False,31.0,False,4,False,False,,l4bel,76561198800971706,14,-1843.97998046875,4749.77978515625,153.3300018310547,2856.9000244140625,-4909.599914550781,-165.0,4748.0999755859375,2637.9000854492188,864.0000152587891,0.0,0.0,True,-0.5828402646507884,-0.9734697994431897,-3.0582116858115747,True,219.0,False,6,False,5,,Touguinha,76561198335822719,18.0,-385.489990234375,4656.47021484375,17.010000228881836,-8081.099853515625,2473.9999389648438,3.0000001192092896,0.19999999552965164,0.7999999821186066,2176.199951171875,128.0,255.0,0.00969853727196945,2.878051648717076,4.78596436706246e-05,True,False,4,4,210.0,False,,
44,3009,84,False,False,1,8452.991700777513,-638.4099731445312,-3172.56005859375,101.13999938964844,-23172.39990234375,15810.799560546875,4647.300109863281,-2596.7001342773438,-1215.999984741211,113.80000114440918,1.0,-0.790888504545176,-0.4618738410397674,-1.0144109004939887,76561198335822719,Touguinha,18.0,-497.8900146484375,-3262.0,31.209999084472656,-17338.299560546875,9869.600219726562,2695.7998657226562,1310.8000183105469,2648.699951171875,-1980.5999755859375,255.0,0.0,,0.04022504880397155,0.5788619867935465,0.004790743092731098,True,5,4,False,88.0,False,,76561198800971706,l4bel,14.0,222.14999389648438,-4183.2900390625,101.9800033569336,-17763.699951171875,-353.1999969482422,-163.79999160766602,2993.599853515625,-4547.200012207031,781.3999938964844,255.0,255.0,False,-0.5207452689250285,1.6584497478193152,-2.7992711176438076,True,181.0,False,8,7,False,,enpitsu,76561198039309853,26,112.41000366210938,-4092.39990234375,17.040000915527344,-10438.800048828125,12442.2998046875,4.900000095367432,-3.799999952316284,4.4999998807907104,-1425.5999755859375,255.0,128.0,False,-0.016768246067668226,0.907291022372099,-0.00018695897653309428,True,0.0,False,5,False,2,,games5425898691,bf81d8692db,24.0,3238.590087890625,80.47000122070312,17.020000457763672,-16598.800048828125,11896.800537109375,1.5999999642372131,1.5999999642372131,-1.0999999940395355,1778.8999938964844,255.0,181.0,-0.009579629123312793,0.5427646687896462,-5.616127805103979e-06,True,False,6,4,255.0,False,,
45,3088,87,False,False,1,6809.841490234221,-3920.06005859375,325.489990234375,1188.5999755859375,9681.199951171875,18325.2001953125,6329.5001220703125,-2758.0999755859375,-706.5000152587891,-2853.0999755859375,1.0,-0.794992900588745,-2.0169289390214638,-1.0399544614885639,76561198335822719,Touguinha,18.0,-4034.06005859375,203.60000610351562,1134.010009765625,3597.3001098632812,15193.699951171875,8180.30029296875,-1926.3999938964844,123.4000015258789,367.99999237060547,0.0,0.0,,0.399128034129391,1.5531877221791337,1.5681216583827284,True,7,6,False,84.93870956923371,True,,76561198800971706,l4bel,14.0,-3753.070068359375,-1798.489990234375,17.020000457763672,574.0000152587891,17976.300048828125,1.5000000596046448,0.19999999552965164,4.699999988079071,-975.6999969482422,255.0,128.0,,-0.009601677777770943,1.645080801495528,-7.43092313963558e-05,True,221.0,False,8,8,False,,enpitsu,76561198039309853,25,-3783.64990234375,453.42999267578125,17.059999465942383,-6389.6002197265625,20726.201171875,1.8000000715255737,-1.0000000149011612,3.799999952316284,-1107.3999786376953,255.0,128.0,,-0.016772079301370625,1.3460029147701473,0.00017325223338348795,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,24.0,844.219970703125,4769.35009765625,17.020000457763672,-350.99998474121094,12041.500244140625,1.4000000059604645,-0.0,0.7999999821186066,320.2000045776367,255.0,176.0,-0.009566713747707449,1.5470632367159813,0.00010589963094939455,True,False,6,4,252.0,False,,
46,3177,90,False,False,0,9819.31474134426,1150.949951171875,-4463.58984375,106.97000122070312,9662.5,21645.6005859375,7524.2999267578125,-2139.4000244140625,-3976.7001342773438,3950.7000732421875,0.0,0.022872823542406072,0.8415498422764958,-1.369175855092822,bf81d8692db,games5425898691,24.0,1046.56005859375,-4593.580078125,52.380001068115234,11664.69970703125,16046.400146484375,2836.7999267578125,602.2000122070312,-2377.899932861328,641.9999694824219,255.0,159.0,,-0.027461229396843628,0.8539259761169294,-0.019126789145711587,True,8,5,False,206.0,False,,76561198039309853,enpitsu,26.0,1222.1300048828125,-5102.990234375,615.780029296875,-8982.80029296875,14.299999475479126,2639.2999267578125,-6.3999998569488525,-2258.0999755859375,-6.800000071525574,128.0,128.0,,-0.22065170523453043,-3.123940532769188,1.5667368985700312,True,184.0,False,10,4,False,,l4bel,76561198800971706,14,1108.5699462890625,-3823.280029296875,122.58999633789062,-5713.3001708984375,-19209.7998046875,2729.5999145507812,450.99998474121094,5051.099853515625,2128.9999389648438,128.0,255.0,,0.015042588386871314,-1.5956696374021768,-0.15696569463709173,True,126.81527717139133,True,10,False,9,,Touguinha,76561198335822719,18.0,1407.8800048828125,-5081.14013671875,624.239990234375,-8632.80029296875,-512.5,-10205.900268554688,-2699.1000366210938,1493.800048828125,-4553.299865722656,255.0,128.0,0.8558805029792453,3.124206437602372,0.42933219555428653,True,False,8,6,0.0,False,,False
47,3271,94,False,False,0,5646.425772362151,3947.60009765625,2237.989990234375,200.7100067138672,-10030.2001953125,23205.0,-525.2999877929688,-1065.999984741211,3352.0999145507812,4134.5001220703125,0.0,0.6327711652092273,1.7511891466560408,-2.0278825954856856,bf81d8692db,games5425898691,24.0,4074.429931640625,2096.139892578125,222.1699981689453,-665.0,22114.09912109375,-2194.4000244140625,-1976.0000610351562,739.4000244140625,795.1000213623047,255.0,255.0,,0.16138024378727786,1.6299941258695865,-1.437099746021854,True,8,6,False,49.74943636566083,True,,76561198039309853,enpitsu,26.0,34.47999954223633,-2497.52001953125,17.06999969482422,-284.89999771118164,22998.20068359375,-4.900000095367432,0.0,6.800000071525574,494.90001678466797,255.0,255.0,False,0.01677719323321822,1.582290639949004,6.584588261075795e-05,True,120.18747530444976,True,10,4,False,,l4bel,76561198800971706,14,-275.3900146484375,-2578.18994140625,60.290000915527344,470.0,22903.9990234375,-2045.7000732421875,-1699.9000549316406,-406.3999938964844,611.6999816894531,128.0,128.0,,-0.18939104454892614,1.1118706415837565,0.5339282886759537,True,0.0,False,12,False,12,,Touguinha,76561198335822719,18.0,1717.1300048828125,-1221.4100341796875,60.16999816894531,4058.800048828125,18510.0,-2200.0999450683594,-2749.2999267578125,601.6999816894531,0.0,255.0,128.0,-0.3070322848742783,1.3551782290536358,-0.0001849475927662264,True,False,10,8,0.0,False,,False
48,3454,101,False,False,1,9695.825783443739,752.9199829101562,-4554.77001953125,176.3699951171875,-3726.0000610351562,14662.80029296875,3356.400146484375,1986.3999938964844,3653.5000610351562,-2420.500030517578,1.0,0.7684587288392812,1.6397996602349691,-2.097977707761637,76561198800971706,l4bel,14.0,775.47998046875,-4659.14990234375,70.19000244140625,-4386.000061035156,8365.700073242188,1542.7000427246094,-4585.7000732421875,-2961.7001342773438,-669.8999786376953,0.0,0.0,,0.22727210307141096,-1.9332435257783323,0.1223277183549585,True,16,15,False,31.0,False,,76561198335822719,Touguinha,18.0,3905.14990234375,-4123.0498046875,396.95001220703125,6852.39990234375,8399.400024414062,5909.1998291015625,-1667.1000671386719,825.1999664306641,1318.699951171875,128.0,255.0,True,0.30547130022968144,2.2225482617888215,-1.5818960686669241,True,0.0,False,10,10,False,,enpitsu,76561198039309853,26,1625.219970703125,4548.080078125,17.059999465942383,22799.29931640625,1471.6000366210938,2.3000000417232513,1.1999999731779099,-0.0,-1705.5999755859375,255.0,128.0,False,-0.01677542475671211,3.122144999824801,-0.00019835086664894258,True,22.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-680.4299926757812,-4737.2998046875,16.989999771118164,7055.4998779296875,5774.69970703125,2.800000011920929,-2.3999999463558197,-1.5999999642372131,519.5000076293945,255.0,128.0,-0.009520129513817973,2.439069594061692,1.1257528249526777e-06,True,False,10,8,97.83184529889016,True,,
49,3519,103,False,False,0,3735.079683889594,-14.5,1510.4300537109375,123.47000122070312,18155.50048828125,-11604.49951171875,6069.000244140625,2860.2999877929688,-4810.10009765625,-2163.3999633789062,0.0,-0.6104706921586315,-0.8331523548890425,-2.316362954524552,bf81d8692db,games5425898691,24.0,-156.2899932861328,1535.2099609375,15.930000305175781,15489.69970703125,-6280.4998779296875,-197.39999771118164,-822.6999664306641,-138.80000114440918,673.0999755859375,128.0,0.0,,-0.0004900103563190273,-0.3251492437905493,-0.021552594218861645,True,10,8,False,0.0,False,,76561198039309853,enpitsu,26.0,-1290.3399658203125,-1688.9200439453125,17.059999465942383,18696.500244140625,13395.400390625,-3.100000023841858,0.3999999910593033,0.19999999552965164,2.8999999165534973,255.0,128.0,False,0.016787765137551758,0.6220155294973314,-2.6805710175043543e-05,True,176.0,False,False,False,False,,l4bel,76561198800971706,14,-2087.639892578125,1662.0,17.030000686645508,-2734.4000244140625,-9711.500244140625,3.799999952316284,-14.299999475479126,10.0,1367.7000427246094,255.0,128.0,False,0.009588007333056222,-0.6725044105383933,0.000894894376342094,False,92.0,False,16,False,16,,Touguinha,76561198335822719,18.0,-2223.659912109375,4197.41015625,113.2300033569336,18131.099853515625,2602.7999877929688,-164.69999313354492,-504.39998626708984,5476.7999267578125,-14.09999966621399,255.0,128.0,0.5315304907506764,-3.0482351721586083,-3.138623405599173,True,False,12,11,255.0,False,,False
