,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,178,0.0,False,True,0,5160.205255541943,-4.829999923706055,57.33000183105469,110.8499984741211,-2886.099853515625,26836.69921875,8251.199951171875,5986.400146484375,134.399995803833,-380.2000045776367,0.0,0.004632257153256889,-0.010249860219756133,0.16719182948322672,b65d8f34f1b,Opzeck,12.0,24.670000076293945,-104.33000183105469,15.880000114440918,-39.90000009536743,20008.1005859375,-161.29999160766602,206.10000610351562,130.79999923706055,3825.10009765625,128.0,255.0,,0.004666647617150956,1.6613780565594192,-0.03184351464424221,True,2.0,False,False,False,False,,76561198082089464,Mad Pussy,11.0,-3264.830078125,-4059.6298828125,17.049999237060547,-13605.30029296875,7100.4998779296875,3.6000001430511475,-0.7999999821186066,0.5000000074505806,-2805.8999633789062,255.0,0.0,False,0.016773496230196444,2.5050984869592114,3.485563794793997e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-222.3000030517578,3627.260009765625,17.049999237060547,1207.3999786376953,-6144.5001220703125,2.5999999046325684,0.29999999329447746,-0.5999999865889549,3.1999999284744263,128.0,128.0,,0.016616463072131733,-1.3762548917909885,-4.971496284248896e-05,True,False,76.0,False,False,False,,games5425898691,bf81d8692db,18.0,2946.340087890625,4146.9599609375,17.010000228881836,9517.5,11132.19970703125,2.3000000417232513,-0.5000000074505806,-0.19999999552965164,2073.2000732421875,255.0,255.0,,0.009580537360898254,0.9286172806795497,6.182452511260018e-05,True,False,False,False,255.0,False,
1,482,2.0,False,False,0,5188.049919239857,-53.529998779296875,20.809999465942383,93.75,-22923.00048828125,8311.799926757812,1078.0999755859375,-2262.899932861328,-2476.0000610351562,4974.700012207031,0.0,-0.03822230979105928,0.17102469816647548,-0.0709466555807719,76561198082089464,Mad Pussy,11.0,133.77999877929688,-1.3899999856948853,79.62999725341797,-9796.500244140625,18538.00048828125,-795.8000183105469,-1766.9000244140625,3721.7999267578125,2978.599853515625,128.0,,,-0.6380979476161578,2.3842084658315903,-0.3958433618804506,True,0.0,False,4,False,4,,b65d8f34f1b,Opzeck,12.0,-2438.6298828125,-3908.4599609375,17.049999237060547,-16604.300537109375,-1647.5999450683594,2.7000001072883606,-1.899999976158142,0.09999999776482582,-2800.5999755859375,255.0,128.0,True,0.01677645909520962,2.952523165722924,-6.794640598939308e-05,False,0.0,False,False,False,False,,enpitsu,76561198039309853,27.0,0.5299999713897705,3042.25,17.049999237060547,294.59999084472656,4562.9998779296875,2.5999999046325684,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.016747969501728664,-1.6352975473574463,1.6564357235016985e-06,True,False,89.0,False,False,False,,games5425898691,bf81d8692db,18.0,-92.4800033569336,762.9600219726562,24.510000228881836,635.8000183105469,-17939.000244140625,3039.2999267578125,1.0999999940395355,-4.000000059604645,-1052.9000091552734,128.0,97.0,,0.009647027923567267,-1.5988210902919189,0.00017765159229358895,True,3,False,False,31.0,False,
2,621,7.0,False,False,1,8273.172089077774,3972.320068359375,-2539.949951171875,193.8800048828125,-859.8000335693359,18110.2001953125,6300.10009765625,3703.800048828125,-880.6999969482422,4637.39990234375,1.0,-0.3075789523907463,-0.05318857412310786,1.0372477109926914,76561198039309853,enpitsu,27.0,3984.679931640625,-2690.4599609375,62.34000015258789,5795.4998779296875,10854.100341796875,3879.8001098632812,-2241.300048828125,-2804.2001342773438,1821.7999267578125,255.0,255.0,False,0.3009621977001947,2.075268300313628,-0.5974067843872505,True,198.0,False,False,False,False,,bf81d8692db,games5425898691,18.0,944.780029296875,-3191.52001953125,17.010000228881836,-19764.49951171875,-1544.7000122070312,2.3999999463558197,0.19999999552965164,-0.0,-1991.3999938964844,255.0,0.0,,-0.009597374098241645,-0.0036307994377123703,1.2028356044849454e-05,True,255.0,False,6,6,False,,Opzeck,b65d8f34f1b,12.0,2070.0,933.9600219726562,17.049999237060547,725.8000183105469,-690.6999969482422,2.5999999046325684,-0.09999999776482582,-1.5000000596046448,615.4000091552734,255.0,255.0,,-0.01670052666394194,-2.1519343889353535,0.00012836723269483044,True,False,235.0,False,False,False,,Mad Pussy,76561198082089464,11.0,3237.64990234375,3428.169921875,17.059999465942383,-13511.800537109375,12095.0,2.0000000298023224,4.000000059604645,-1.4000000059604645,1755.0,255.0,128.0,,-0.016855296922698826,0.6567168200433849,-6.019866144935528e-05,True,8,8,False,31.0,False,
3,672,8.0,False,False,1,5329.536092811322,3837.590087890625,695.7899780273438,240.7100067138672,5606.300048828125,26498.89892578125,-411.19998931884766,2643.9999389648438,-923.6000061035156,-5306.199951171875,1.0,-0.4620286995699506,1.1545987586389814,1.9315760109689761,76561198039309853,enpitsu,27.0,3841.949951171875,576.719970703125,258.42999267578125,477.5,20307.39990234375,-510.0,-5170.4998779296875,-212.99999237060547,1862.7999877929688,255.0,128.0,False,-1.487007014814455,1.9864985440055134,-0.39654485212995605,True,110.0,False,1,False,2,,bf81d8692db,games5425898691,18.0,692.5599975585938,-1157.3699951171875,17.010000228881836,12966.400146484375,5503.4002685546875,2.0999999344348907,-0.5999999865889549,-0.09999999776482582,-4.900000095367432,255.0,128.0,,-0.009583334208592278,2.740998287315824,5.74320382983518e-05,True,255.0,False,6,6,False,,Opzeck,b65d8f34f1b,12.0,3817.75,809.739990234375,228.35000610351562,15586.300048828125,7811.5997314453125,-358.8999938964844,-5268.599853515625,1553.5000610351562,-279.0999984741211,128.0,255.0,,0.2932746314051768,3.0406816254857874,-2.5516458967086457,True,3,179.0,False,4,False,,Mad Pussy,76561198082089464,11.0,2258.860107421875,4808.97021484375,17.049999237060547,8382.899780273438,-5226.400146484375,2.7000001072883606,1.5000000596046448,1.2999999523162842,-53.09999942779541,255.0,128.0,False,-0.016572048578832755,-2.577199852241972,-1.3468521914944917e-05,True,8,8,False,31.0,False,
4,676,9.0,False,False,0,6798.130149869582,-3998.47998046875,-908.9000244140625,269.6600036621094,6684.000244140625,2806.6000366210938,6195.999755859375,-562.0000076293945,-2883.800048828125,-5231.300048828125,0.0,0.7116305060742739,-2.106889709029875,1.7951777712461752,b65d8f34f1b,Opzeck,12.0,-3942.840087890625,-926.2100219726562,221.60000610351562,-15108.800048828125,-14662.80029296875,-524.0999984741211,1903.2000732421875,874.0000152587891,246.10000610351562,128.0,128.0,,-0.22326658647487477,-2.914799001861661,-2.3174499044162347,True,179.0,False,3,False,4,,76561198082089464,Mad Pussy,11.0,-2330.31005859375,-4763.93994140625,17.049999237060547,-8739.69970703125,5537.39990234375,2.7000001072883606,-0.29999999329447746,-0.29999999329447746,-13.799999952316284,255.0,128.0,False,0.01665962255279611,2.5749412737014863,-1.4986462069731219e-06,True,31.0,False,8,8,False,,enpitsu,76561198039309853,27.0,-3848.06005859375,-703.5,260.8399963378906,-953.6000061035156,-14925.799560546875,356.3999938964844,5217.0001220703125,-153.99999618530273,-1734.6000671386719,255.0,128.0,False,1.0731470695930005,1.566664550216282,-2.954920058406619,True,1,110.0,False,2,False,,games5425898691,bf81d8692db,18.0,-800.7000122070312,1111.56005859375,17.010000228881836,-12980.699462890625,-5497.2998046875,2.0999999344348907,0.5999999865889549,0.09999999776482582,-1.0999999940395355,255.0,128.0,,0.009583340029073734,-2.7411964978770285,5.6482341477789044e-05,True,6,6,False,255.0,False,
5,677,9.0,False,False,1,5244.522793327868,3996.56005859375,910.1599731445312,277.8999938964844,14180.10009765625,9026.699829101562,2652.0001220703125,2263.300018310547,-2232.2999572753906,-5088.599853515625,1.0,-0.6714208054830392,2.2169882134044263,1.814340360937368,76561198039309853,enpitsu,27.0,3855.320068359375,826.0,262.760009765625,-699.4999694824219,13630.50048828125,345.99998474121094,-4944.89990234375,-1487.2000122070312,-342.00000762939453,255.0,128.0,False,-0.5166866465348914,-1.4248081203260652,-2.9559488428788963,True,110.0,False,1,False,2,,bf81d8692db,games5425898691,18.0,908.9000244140625,-1065.760009765625,17.010000228881836,12984.300537109375,5495.7000732421875,2.0999999344348907,-0.5999999865889549,-0.09999999776482582,-0.09999999776482582,255.0,128.0,,-0.00958334091033375,2.741229517689433,5.632410041141852e-05,True,255.0,False,6,6,False,,Opzeck,b65d8f34f1b,12.0,3984.080078125,1042.010009765625,230.6999969482422,-4347.9998779296875,12920.6005859375,2241.9000244140625,-4932.0001220703125,-153.29999923706055,-2429.199981689453,128.0,128.0,,0.21061097903287937,3.0899257789906627,-2.812841987908786,True,3,179.0,False,4,False,,Mad Pussy,76561198082089464,11.0,2404.760009765625,4716.64013671875,17.049999237060547,9090.900268554688,-5785.2001953125,2.7000001072883606,0.29999999329447746,0.29999999329447746,-3.4999999403953552,255.0,128.0,False,-0.016659621808117368,-2.5743456370594715,-6.460538346990733e-06,True,8,8,False,31.0,False,
6,700,9.0,False,False,1,4536.4129680791675,3820.169921875,1671.8199462890625,100.0199966430664,-2101.7999267578125,6209.1998291015625,2579.4000244140625,-3933.800048828125,-1330.2000427246094,-4330.7000732421875,1.0,-1.0370031962382418,1.0028421610583087,1.9137898462707632,76561198039309853,enpitsu,27.0,3706.1201171875,1947.0999755859375,138.6199951171875,-1807.1000671386719,13313.699951171875,-3940.8999633789062,-1107.5,-254.40000534057617,528.6000061035156,128.0,255.0,False,0.41891934975402617,1.5538137017590947,-0.24956055413034114,True,110.0,False,2,False,2,,bf81d8692db,games5425898691,18.0,1940.8299560546875,-349.32000732421875,17.010000228881836,15846.800537109375,5619.4000244140625,2.3000000417232513,0.29999999329447746,0.19999999552965164,-1963.2000732421875,255.0,0.0,,-0.009574843373403728,2.866117909826213,-3.98289097108687e-05,True,225.0,False,6,6,False,,Opzeck,b65d8f34f1b,12.0,3626.169921875,2130.56005859375,187.14999389648438,-4196.9000244140625,12931.500244140625,-3137.7999877929688,-2284.9000549316406,1496.6000366210938,-45.0,0.0,128.0,,-1.4903541135896226,-2.383455851880026,0.4079903481069305,True,4,179.0,False,4,False,,Mad Pussy,76561198082089464,11.0,3159.5,4034.080078125,17.049999237060547,7743.599853515625,-10850.400390625,2.5999999046325684,-0.29999999329447746,0.7000000029802322,-9.900000095367432,255.0,128.0,False,-0.01673399375769162,-2.18931392689725,6.839325804243983e-05,True,8,8,False,31.0,False,
7,729,11.0,False,False,0,7909.8429696189105,-3607.419921875,-2290.60009765625,119.68000030517578,2818.3999633789062,17555.0,11243.800048828125,5902.19970703125,314.20000076293945,-1031.6999816894531,0.0,1.1355028914973777,-0.2697526131341242,2.621695025375353,76561198082089464,Mad Pussy,11.0,-3614.830078125,-2419.39990234375,16.010000228881836,-1023.6000061035156,15188.900146484375,-1113.1999969482422,-1640.5999755859375,731.9999694824219,-1498.6000061035156,255.0,128.0,False,0.030739330666103445,1.5735747511498426,0.006261473288352559,True,0.0,False,8,False,8,,b65d8f34f1b,Opzeck,12.0,-3260.06005859375,-3447.6298828125,58.54999923706055,3317.60009765625,-13720.30029296875,-594.900016784668,-115.0,116.09999656677246,3355.2999877929688,255.0,255.0,,0.05261767584544525,2.238576036641263,0.009176063658840649,True,179.0,False,4,4,False,,enpitsu,76561198039309853,27.0,-2962.590087890625,-2655.93994140625,17.040000915527344,8664.199829101562,6104.89990234375,4.4999998807907104,0.19999999552965164,0.19999999552965164,3294.4000244140625,255.0,128.0,False,0.01673670933864087,0.93882680209203,2.653403012785442e-05,True,2,141.0,False,2,False,,games5425898691,bf81d8692db,18.0,-3231.820068359375,1168.27001953125,17.010000228881836,-5379.6002197265625,13829.69970703125,2.199999988079071,1.5000000596046448,-4.099999964237213,-1134.7000122070312,255.0,0.0,,0.009593150514462237,1.931484614353572,-4.237910222427261e-05,True,6,6,False,225.0,False,
8,904,17.0,False,False,1,9663.317532662059,2245.239990234375,-4428.66015625,129.25999450683594,-603.8000106811523,10207.19970703125,-2009.4000244140625,-1106.500015258789,-1762.5999450683594,1783.6000061035156,1.0,0.7632245802281528,-1.1487237723567252,-1.7202089658513566,bf81d8692db,games5425898691,18.0,2253.719970703125,-4609.68017578125,115.47000122070312,3355.4000854492188,7735.10009765625,-157.7999973297119,-3502.9000854492188,4189.800109863281,651.6999816894531,255.0,138.0,,-0.6028426827994142,0.43827754337434927,2.1736674349719363,True,201.0,False,7,False,8,,76561198039309853,enpitsu,27.0,1666.1099853515625,-4091.18994140625,17.100000381469727,-13777.7001953125,803.6000061035156,-5.600000023841858,0.3999999910593033,-0.0,0.0,255.0,0.0,,-0.016748075409033204,0.0582903320327983,2.4466279955708968e-05,True,255.0,False,2,2,False,,Opzeck,b65d8f34f1b,12.0,1099.260009765625,-57.290000915527344,17.049999237060547,1060.4000091552734,-3026.0000610351562,2.800000011920929,1.2999999523162842,2.199999988079071,1550.2999877929688,128.0,255.0,,-0.016705073653840805,-1.8093092701005384,6.524467367043278e-05,True,4,255.0,False,4,False,,Mad Pussy,76561198082089464,11.0,2971.68994140625,176.47999572753906,17.049999237060547,-1954.7999572753906,-9275.10009765625,3.100000023841858,0.9000000357627869,5.299999713897705,2126.999969482422,255.0,128.0,False,-0.01667519277015446,-1.4183319770548541,-7.233819783199173e-05,True,8,8,False,255.0,False,
9,942,18.0,False,False,1,8569.503016637362,2137.81005859375,-3339.050048828125,93.33000183105469,-720.4000091552734,6132.80029296875,-58.09999942779541,-5907.60009765625,-694.0000152587891,785.8000183105469,1.0,0.7895827709646178,0.393923400720103,0.6167125032836523,bf81d8692db,games5425898691,18.0,2321.68994140625,-3403.8701171875,16.989999771118164,-10809.300537109375,9288.699951171875,2.5999999046325684,-0.0,-0.5999999865889549,2179.9000549316406,255.0,255.0,,-0.009546756510166109,0.6460516307224076,1.8533683501740216e-05,True,150.87119141445365,True,8,False,8,,76561198039309853,enpitsu,27.0,855.0800170898438,-3425.360107421875,17.100000381469727,5878.900146484375,5287.1002197265625,-5.0,5.899999737739563,5.099999904632568,608.4999847412109,255.0,255.0,False,-0.01666898099822807,2.398936414257144,-0.0003002430059572916,True,255.0,False,2,2,False,,Opzeck,b65d8f34f1b,12.0,1282.949951171875,-777.4000244140625,17.049999237060547,-4642.099914550781,-9563.900146484375,3.3000001311302185,-0.0,-0.0,-2381.699981689453,255.0,0.0,,-0.016696628809396652,-1.0691356041104016,-1.4810673359146333e-06,True,4,234.0,False,4,False,,Mad Pussy,76561198082089464,11.0,2366.699951171875,-1557.25,17.049999237060547,-8235.700073242188,-12335.799560546875,3.0000001192092896,-0.29999999329447746,-0.5999999865889549,-1854.4999694824219,128.0,0.0,False,-0.016858369875258163,-0.9395882415954526,-0.00013523902128149346,True,8,8,False,227.0,False,
