,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,170,0,False,False,0,5092.278109261386,-72.12999725341797,114.80999755859375,104.75,-14745.699462890625,23849.09912109375,2488.6000061035156,4392.300109863281,3188.3999633789062,-1965.8000183105469,0.0,0.16873644861136036,-0.08076292865915342,0.21342189897773003,4754059320846763087,carjos89_,61.0,73.56999969482422,-149.6300048828125,102.13999938964844,-14413.1005859375,17797.2998046875,2021.9999694824219,-3930.8999633789062,-3834.5999145507812,305.2000045776367,255.0,166.0,,0.7301208805457453,1.97724071044315,-0.21388163431190232,False,0.0,False,3,False,4,,6257956877648594607,Gagoo_X4X,14.0,31.709999084472656,-1909.4200439453125,17.010000228881836,-951.9000244140625,13679.000244140625,2.0999999344348907,0.0,0.09999999776482582,3.3000001311302185,255.0,128.0,,0.009566628289366573,1.6408361353515202,-3.12776784848627e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,34.959999084472656,3294.010009765625,17.049999237060547,-620.2999877929688,-13194.100341796875,2.5999999046325684,0.0,0.3999999910593033,-17.5,255.0,128.0,False,0.016729958704397505,-1.6199787138152515,3.878412288524388e-05,True,False,False,67.0,False,False,,games5425898691,bf81d8692db,19.0,-89.41000366210938,485.2699890136719,63.45000076293945,-4921.9000244140625,-21115.80078125,2847.60009765625,3512.39990234375,-3843.599853515625,-1369.1999816894531,128.0,87.0,0.111240949158243,-1.8621330720886586,0.09352131100037034,True,3,False,4,31.0,False,,
1,172,0,False,False,1,5343.949709041615,144.25,-150.80999755859375,137.6699981689453,12237.7001953125,21839.09912109375,11696.300048828125,4980.199890136719,-150.39999961853027,-3342.7999877929688,1.0,-0.2569182432071271,0.2913639614184579,0.16219639222823062,bf81d8692db,games5425898691,19.0,130.52000427246094,-321.2900085449219,81.63999938964844,5154.7998046875,15711.8994140625,1338.3000183105469,-4866.7999267578125,2465.500030517578,696.6000366210938,128.0,143.0,,-0.6898493464742462,1.7661493386225449,0.3562095327508298,True,31.0,False,3,False,4,,76561198039309853,enpitsu,25.0,-29.579999923706055,-3183.179931640625,17.049999237060547,660.6999969482422,13385.6005859375,2.5999999046325684,-0.0,-0.29999999329447746,-4.699999988079071,255.0,128.0,False,-0.01672997262751999,1.6207830855390182,3.205508808112142e-05,True,67.0,False,False,False,False,,Gagoo_X4X,6257956877648594607,14.0,-23.68000030517578,1794.72998046875,17.010000228881836,969.8999786376953,-13829.69970703125,2.0999999344348907,-0.0,-0.09999999776482582,0.7000000029802322,255.0,128.0,,-0.009566630707253778,-1.6409836882707958,-3.057201800912072e-05,True,False,False,116.0,False,False,,carjos89_,4754059320846763087,61.0,33.380001068115234,19.770000457763672,113.5999984741211,12894.599609375,-15689.69970703125,304.0999984741211,4361.199951171875,3328.599853515625,387.2999954223633,255.0,166.0,-1.2886206022574458,-1.3509957553894139,-0.8368061725017242,False,3,False,4,0.0,False,,
2,173,0,False,False,0,5057.454059318145,-215.9199981689453,128.47999572753906,170.36000061035156,-32271.79931640625,8908.800048828125,8362.39990234375,1326.300048828125,2944.5999145507812,5056.600036621094,0.0,0.31862480271442095,-0.22765766753787534,0.09175456115585508,4754059320846763087,carjos89_,61.0,-33.380001068115234,-19.770000457763672,113.5999984741211,-12894.599609375,15689.69970703125,304.0999984741211,-4361.199951171875,-3328.599853515625,387.2999954223633,255.0,166.0,,1.2886206022574458,1.3509957553894139,-0.8368061725017242,False,0.0,False,3,False,4,,6257956877648594607,Gagoo_X4X,14.0,23.68000030517578,-1794.72998046875,17.010000228881836,-969.8999786376953,13829.69970703125,2.0999999344348907,0.0,0.09999999776482582,0.7000000029802322,255.0,128.0,,0.009566630707253778,1.6409836882707958,-3.057201800912072e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,29.579999923706055,3183.179931640625,17.049999237060547,-660.6999969482422,-13385.6005859375,2.5999999046325684,0.0,0.29999999329447746,-4.699999988079071,255.0,0.0,False,0.01672997262751999,-1.6207830855390182,3.205508808112142e-05,True,False,False,67.0,False,False,,games5425898691,bf81d8692db,19.0,-130.52000427246094,321.2900085449219,81.63999938964844,-5154.7998046875,-15711.8994140625,1338.3000183105469,4866.7999267578125,-2465.500030517578,696.6000366210938,128.0,143.0,0.6898493464742462,-1.7661493386225449,0.3562095327508298,True,3,False,4,31.0,False,,
3,237,2,False,False,1,7195.637021492282,1936.7099609375,-1979.97998046875,220.32000732421875,-2968.2998657226562,18689.7998046875,-4690.199890136719,-1754.4999694824219,435.6999969482422,5721.099853515625,1.0,-0.5734521650998711,-1.5109218071404222,0.5177043007790063,76561198039309853,enpitsu,25.0,1920.1700439453125,-2132.110107421875,206.7100067138672,18460.10009765625,-881.2000274658203,1845.2999877929688,2046.7999267578125,5101.700134277344,181.10000610351562,255.0,255.0,False,-0.4912772786785421,-2.777678568605862,0.014387057104888915,True,53.0,False,1,False,2,,bf81d8692db,games5425898691,19.0,3472.77001953125,48.40999984741211,16.989999771118164,16565.999755859375,-1757.8999328613281,4.799999892711639,0.5000000074505806,-0.0,-1943.0000305175781,255.0,0.0,,-0.009594235238521995,-2.9748972775051463,-4.902274139415626e-05,True,255.0,False,4,False,4,,Gagoo_X4X,6257956877648594607,14.0,1943.760009765625,-1798.18994140625,109.68000030517578,1721.6999816894531,-22883.40087890625,171.10000610351562,2923.0999755859375,-4647.200012207031,-329.50000762939453,238.0,128.0,,-0.2653199859872272,-2.050557659292588,1.2716008868441802,True,3,False,54.0,False,4,,carjos89_,4754059320846763087,28.0,327.1700134277344,-749.1900024414062,17.010000228881836,-7305.30029296875,-4419.2999267578125,2.199999988079071,-0.0,-0.0,-2430.7000732421875,255.0,0.0,-0.009501958313626893,-0.5188923724305293,-2.870978657559077e-05,True,4,False,4,0.0,False,,
4,238,2,False,False,0,3276.8466491183835,-1901.97998046875,2021.3900146484375,278.42999267578125,6435.30029296875,8764.299926757812,10519.3994140625,5965.9002685546875,638.1999969482422,-12.400000095367432,0.0,0.02597451187872577,1.5365849592391352,0.6052560204998267,6257956877648594607,Gagoo_X4X,14.0,-1959.5799560546875,1993.3599853515625,105.12999725341797,-1730.7000732421875,20405.799560546875,-269.7999954223633,-2928.800048828125,4630.5999755859375,-478.3000183105469,255.0,128.0,,0.29317734461541806,2.2032176651476925,2.0007241286027124,True,54.0,False,3,False,4,,4754059320846763087,carjos89_,28.0,-254.00999450683594,782.4299926757812,17.010000228881836,8498.200073242188,2899.89990234375,2.199999988079071,0.0,0.0,-2477.2000122070312,255.0,0.0,,0.009495732683012294,0.2930779352917866,-1.0853898966055988e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-1920.1700439453125,2132.110107421875,206.7100067138672,-18460.10009765625,881.2000274658203,1845.2999877929688,-2046.7999267578125,-5101.700134277344,181.10000610351562,255.0,255.0,False,0.4912772786785421,2.777678568605862,0.014387057104888915,True,1,False,53.0,False,2,,games5425898691,bf81d8692db,19.0,-3621.31005859375,-18.209999084472656,16.989999771118164,-15979.3994140625,4621.499938964844,3.1999999284744263,-0.29999999329447746,0.0,-1992.2000122070312,255.0,0.0,0.009586683277296875,2.7939190553066156,-2.3867804751556603e-05,True,4,False,4,251.9638797544664,True,,
5,328,5,False,False,1,9930.91020673641,-106.9000015258789,-4740.14013671875,189.1999969482422,-20160.699462890625,-9836.799926757812,-13080.899658203125,-2106.199951171875,-5231.500244140625,-2048.0999755859375,1.0,0.5971435695125858,-1.3959195268319906,0.8304231104341561,bf81d8692db,games5425898691,19.0,119.91000366210938,-4664.10986328125,332.20001220703125,-19773.1005859375,-11747.39990234375,-141.70000076293945,1700.8999633789062,-5222.80029296875,-280.6999969482422,255.0,0.0,,-0.7131645289759423,-0.9924163441216047,0.49401057947921995,True,19.01260207032646,True,5,False,6,,76561198039309853,enpitsu,25.0,2266.14990234375,-4516.77001953125,17.030000686645508,-19239.000244140625,-4766.099853515625,4.900000095367432,-3.3000001311302185,-0.5999999865889549,-882.3000335693359,255.0,128.0,,-0.016785180560319413,-0.18295829368361907,0.00015832974819714966,True,221.0,False,2,False,2,,Gagoo_X4X,6257956877648594607,13.0,-486.0,-4320.4501953125,361.739990234375,-13110.0,3008.2998657226562,-780.8000183105469,-3181.300048828125,4452.099914550781,554.3000030517578,128.0,255.0,,-0.4706891270976831,-2.9105301249704545,2.7770744516161967,True,4,4,54.0,False,6,,carjos89_,4754059320846763087,25.0,-1692.989990234375,-3040.10009765625,17.010000228881836,-12796.500244140625,-4692.60009765625,1.899999976158142,0.09999999776482582,-0.0,-445.2000045776367,255.0,128.0,-0.009532094069819799,-0.3103771208157184,0.00018621946392508896,True,4,False,4,,False,,
6,341,6,False,False,1,10331.692514303253,-840.2999877929688,-5044.75,353.6199951171875,3113.0999755859375,9856.699829101562,5428.2000732421875,1916.9000244140625,-4296.700134277344,3723.2000732421875,1.0,-1.2655411878501084,-2.4259859678356275,-2.491986930674487,bf81d8692db,games5425898691,19.0,-807.3900146484375,-5293.52001953125,319.1400146484375,-17400.6005859375,-12721.700439453125,-343.8999938964844,1455.5999755859375,-4644.2999267578125,-654.5999908447266,255.0,128.0,,0.8951519359867649,-2.2011435722655324,-1.9374155602526422,True,0.0,False,6,False,6,,76561198039309853,enpitsu,25.0,1468.8199462890625,-4635.81982421875,17.030000686645508,-19493.800048828125,-2934.8001098632812,5.299999713897705,-3.3000001311302185,-0.3999999910593033,996.8000030517578,255.0,0.0,,-0.01677025767962601,-0.15122234320488853,0.00023707563127417115,True,221.0,False,2,False,2,,Gagoo_X4X,6257956877648594607,13.0,-1152.510009765625,-4167.33984375,236.7899932861328,-13110.0,3008.2998657226562,-4080.8999633789062,-978.3999633789062,439.50000762939453,78.89999866485596,128.0,128.0,,-0.5374150203157146,-2.0655048326484176,0.7980814374004758,True,4,4,54.0,False,6,,carjos89_,4754059320846763087,25.0,-2258.840087890625,-3215.550048828125,17.010000228881836,-13201.800537109375,-4821.7999267578125,2.0999999344348907,-0.7000000029802322,-0.29999999329447746,1495.5999755859375,255.0,255.0,-0.00954894231738874,-0.3578013369683684,0.00021913845442353235,True,4,False,4,,False,,
7,395,8,True,False,1,8345.672276334271,-240.5500030517578,-3127.919921875,142.49000549316406,-135.79999923706055,27916.298828125,2304.4000244140625,3052.0999145507812,-1424.1999816894531,-193.89999389648438,1.0,-1.0645478421958126,-0.8058317444567277,2.5147090407799824,76561198039309853,enpitsu,25.0,-226.75999450683594,-3345.56005859375,65.01000213623047,1956.6999816894531,21563.20068359375,3068.9999389648438,-2473.300018310547,1144.000015258789,-1658.6000061035156,255.0,0.0,,-0.08355453912426104,1.4665611025600809,0.006960924135783727,True,162.0,False,3,False,4,,bf81d8692db,games5425898691,19.0,-60.31999969482422,-4994.39013671875,17.0,12336.400146484375,5939.6002197265625,3.4999999403953552,-1.0999999940395355,-0.09999999776482582,-1726.4999389648438,255.0,0.0,,-0.009551924163636564,2.7125298704259464,-0.00017703457676174057,True,0.0,False,6,False,6,,Gagoo_X4X,6257956877648594607,12.0,-2281.510009765625,-4591.75,17.0,-13125.699462890625,-2534.499969482422,0.9000000357627869,-5.600000023841858,-1.1999999731779099,-1079.1999816894531,255.0,128.0,,-0.009552038696861732,-0.13568292712626287,3.8000635758814546e-05,True,4,4,50.54222799116565,True,6,,carjos89_,4754059320846763087,25.0,-3243.169921875,-3883.989990234375,17.010000228881836,-534.0999984741211,-4882.300109863281,2.0000000298023224,-0.0,-0.0,2119.199981689453,255.0,255.0,-0.0094803599214995,-1.4064934642858424,3.852914499181736e-05,True,4,False,4,,False,,
8,746,11,False,False,0,5191.585771217691,2.3499999046325684,26.729999542236328,94.75,-5297.1002197265625,-9456.699829101562,6436.099853515625,-3491.7001342773438,1057.300033569336,-4763.299865722656,0.0,0.03354255336428613,0.0033165973491406328,-0.09946384263423388,4754059320846763087,carjos89_,25.0,45.45000076293945,-113.91000366210938,114.93000030517578,14072.5,4052.60009765625,1467.1000671386719,-2007.2999572753906,2563.800048828125,4432.39990234375,255.0,128.0,,1.306306289013057,-2.2151633985657404,2.9944345850225447,False,0.0,False,3,False,4,,6257956877648594607,Gagoo_X4X,12.0,3186.360107421875,-4279.25,15.720000267028809,2285.800018310547,-3821.099853515625,176.70000076293945,19.40000057220459,139.20000076293945,-2248.5000610351562,255.0,128.0,,0.006268814789411617,0.8865149182601296,-0.0022731222503896667,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25.0,41.38999938964844,146.22000122070312,116.22000122070312,14759.300537109375,-12320.899658203125,-103.4000015258789,4725.10009765625,1567.1000671386719,-2338.0999755859375,255.0,128.0,,1.5206473387786217,0.7753317538588941,1.7216143351059123,True,1,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,3434.469970703125,2475.22998046875,17.010000228881836,1435.8999633789062,15043.800048828125,2.0999999344348907,0.0,0.9000000357627869,204.59999084472656,255.0,128.0,0.009590683750303456,1.5003278729567644,-0.0001548417227023765,False,False,False,False,0.0,False,,
9,846,15,False,False,1,7856.981139092935,1441.81005859375,-2698.0,110.73999786376953,14436.199951171875,13479.200439453125,7375.0,5834.4000244140625,1399.7000122070312,-8.600000143051147,1.0,-1.0064569808310415,3.1343639596007975,-0.4501258842007089,bf81d8692db,games5425898691,19.0,1347.6300048828125,-2808.610107421875,15.829999923706055,7327.2998046875,10350.899658203125,79.80000019073486,-221.00000381469727,-45.999999046325684,-2837.2000122070312,255.0,0.0,,0.002484357850751064,2.257375420998653,0.01809717062555244,True,201.82800857226053,True,False,False,False,,76561198039309853,enpitsu,25.0,-4078.93994140625,-1030.8800048828125,401.7699890136719,2.3999999463558197,1724.9000549316406,2090.399932861328,1609.6000671386719,1.5000000596046448,-2.7000001072883606,255.0,255.0,True,0.8243775803803965,1.5460580124282879,1.55277667536866,True,255.0,False,4,False,4,,Gagoo_X4X,6257956877648594607,12.0,979.97998046875,950.5499877929688,17.0,21075.70068359375,-2327.4000549316406,3.1999999284744263,-1.0000000149011612,-0.3999999910593033,-488.69998931884766,245.0,64.0,,-0.009639087682544983,-3.0291412909162254,-0.00010486504279193896,True,6,False,251.0,False,6,,carjos89_,4754059320846763087,25.0,-3572.340087890625,1669.1400146484375,89.93000030517578,3628.599853515625,18602.099609375,-168.29999923706055,-5383.900146484375,1123.7000274658203,10.299999713897705,255.0,141.0,-1.0090575672816033,-1.3620031425428065,3.131481791788468,True,5,False,6,0.0,False,,
