,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
31,2138,71,True,True,1,6948.2837052696705,-2280.780029296875,-1039.5400390625,330.54998779296875,11595.899658203125,30678.40087890625,595.4999923706055,1502.7999877929688,5450.5999755859375,-2008.0000305175781,1.0,-0.5573877772880061,-1.8720750722290809,3.0481670009398822,76561198349747130,Wrax Walking,7.0,-2299.1298828125,-1243.9100341796875,223.75,-5322.60009765625,20487.39990234375,3413.599853515625,-2055.8999633789062,1724.6000671386719,-570.4000091552734,255.0,31.0,False,0.4849126182999129,1.3474866780784285,0.1561125063680222,33,38,49.866184944747594,True,4,True,,76561198447795727,Bidoux,14.0,-3638.60009765625,-3281.469970703125,67.48999786376953,12451.400146484375,9451.900024414062,2683.0999755859375,-45.10000228881836,5456.199951171875,690.8999633789062,255.0,18.0,True,-0.08121859742587297,1.93443983492956,0.2309660825143588,True,29,4,162.0,False,42,,enpitsu,76561198039309853,25,-766.5800170898438,-4704.830078125,17.020000457763672,2083.8999938964844,11543.800048828125,2.3000000417232513,-0.7999999821186066,-0.5000000074505806,257.7000045776367,255.0,128.0,False,-0.016682259241441042,1.723814839341285,-8.509556949556125e-05,True,False,20,18,133.2875613961169,True,,games5425898691,bf81d8692db,19.0,-2506.97998046875,-669.4199829101562,102.27999877929688,3165.7000732421875,17144.599609375,479.1999816894531,-5086.099853515625,-2047.2999572753906,435.60001373291016,255.0,169.0,-0.9139824548060784,2.3041465096750184,-1.0078939093369004,True,21,24,False,31.0,False,,
32,2453,74,False,False,1,5212.419795040583,31.799999237060547,-0.2800000011920929,143.0,3867.3001098632812,-9272.999877929688,4335.199890136719,-2551.6000366210938,405.49999237060547,-5370.10009765625,1.0,-0.006927363373300759,0.06299681498476656,-0.063082832537889,76561198349747130,Wrax Walking,7.0,-38.66999816894531,-24.600000381469727,81.45999908447266,357.90000915527344,1752.7000427246094,-685.8000183105469,1415.7000732421875,-135.600004196167,-5312.8997802734375,255.0,107.0,,1.213614168488738,-1.4227164106251642,2.3972660495951446,4,4,0.0,False,False,True,,76561198447795727,Bidoux,14.0,-97.72000122070312,-1833.8900146484375,16.479999542236328,1476.300048828125,11969.200439453125,104.30000305175781,19.90000009536743,42.60000228881836,-278.799991607666,139.0,125.0,,-0.010312777998455506,1.7293042743241651,-0.003520744628453939,True,4,False,116.0,False,4,,enpitsu,76561198039309853,25,56.31999969482422,119.4000015258789,84.66000366210938,-7151.9000244140625,-9360.700073242188,-251.00000381469727,1580.2000427246094,540.4999923706055,5240.30029296875,255.0,128.0,,-1.278894120987906,-0.9528811451101928,-0.35367873764312874,True,False,2,1,0.0,False,,games5425898691,bf81d8692db,19.0,-2735.2900390625,4115.97021484375,17.010000228881836,-17230.50048828125,4779.100036621094,2.3000000417232513,1.0000000149011612,-0.5999999865889549,1845.8999633789062,255.0,255.0,-0.00955808575862453,0.21651398485295648,0.00011707253898806618,True,False,False,False,0.0,False,,
33,2494,75,False,False,1,6461.655751437049,610.1500244140625,-1315.3299560546875,95.83999633789062,3019.1000366210938,-6101.500244140625,2950.5999755859375,3753.9999389648438,2118.2000732421875,-4173.699951171875,1.0,-0.658329340163416,2.1793044665561068,0.5306453972817434,76561198447795727,Bidoux,14.0,493.3699951171875,-1139.449951171875,17.010000228881836,4615.299987792969,-6569.5001220703125,2.3000000417232513,0.19999999552965164,-0.09999999776482582,-2494.499969482422,255.0,0.0,False,-0.009515426053422581,-2.1577652168333867,-4.939816036569785e-05,4,4,128.0,False,False,True,,76561198349747130,Wrax Walking,7.0,-206.24000549316406,-274.8599853515625,18.020000457763672,-2300.5999755859375,-1783.6000061035156,-801.1000061035156,-15.59999942779541,-1061.1000061035156,7.400000095367432,255.0,128.0,,0.015570314871760716,-0.9200806314106826,0.013087334950597463,True,4,False,0.0,False,4,,enpitsu,76561198039309853,25,-453.0400085449219,-491.9100036621094,17.059999465942383,2922.0001220703125,-6949.1998291015625,2.0999999344348907,-0.09999999776482582,0.3999999910593033,2436.0000610351562,255.0,128.0,,-0.016660988697187296,-1.9777516565826563,4.891864921322954e-05,True,False,2,2,0.0,False,,games5425898691,bf81d8692db,19.0,-3372.080078125,2705.909912109375,17.0,11927.39990234375,-7436.099853515625,3.3000001311302185,1.0000000149011612,-0.5000000074505806,93.29999923706055,255.0,128.0,-0.00958467163634427,-2.5968560763093382,-0.00011729632978377994,True,False,False,False,255.0,False,,
34,2523,76,False,False,1,7220.739135029373,1021.989990234375,-2079.639892578125,93.0199966430664,8362.19970703125,-12521.099853515625,888.8999938964844,1805.5000305175781,2253.300018310547,-2493.9999389648438,1.0,-1.268664152813032,2.2452652795041748,0.04244616550879819,76561198447795727,Bidoux,14.0,914.5900268554688,-1959.8800048828125,16.770000457763672,7447.5,-10176.300048828125,-58.60000133514404,-170.30000686645508,188.09999465942383,323.4000015258789,255.0,128.0,False,-0.008263714320098321,-2.209365483559609,-0.009683134593686995,4,4,95.20279594134259,True,False,True,,76561198349747130,Wrax Walking,7.0,-759.3699951171875,-936.72998046875,17.049999237060547,-8409.000244140625,-7562.19970703125,2.5999999046325684,-1.0999999940395355,-1.0000000149011612,307.09999084472656,255.0,172.0,,-0.01670304972156822,-0.7166145561205438,0.00017727032874506986,False,4,False,0.0,False,4,,enpitsu,76561198039309853,25,399.2900085449219,-1299.9599609375,17.059999465942383,9673.099975585938,-8535.399780273438,1.1999999731779099,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,-0.016713075688832808,-2.4186038408274864,-4.9973329530544566e-05,True,False,2,2,0.0,False,,games5425898691,bf81d8692db,19.0,-2102.919921875,1943.8499755859375,17.0,12097.60009765625,-7242.9998779296875,3.3000001311302185,0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,-0.009596448613114586,-2.6021421036781156,-5.0364890536956346e-05,True,False,False,False,255.0,False,,
35,2536,77,False,False,1,7820.853843776139,1414.010009765625,-2663.679931640625,93.23999786376953,11107.7001953125,-14147.80029296875,136.899995803833,1161.1000061035156,1189.1999816894531,927.2000122070312,1.0,-0.2310547658666886,1.5891032753534975,2.2908512387325963,76561198447795727,Bidoux,14.0,1260.1400146484375,-2588.4599609375,17.139999389648438,7957.5,-15111.600341796875,103.80000114440918,-859.1999816894531,-847.6000213623047,712.2000122070312,255.0,128.0,False,0.012027602849989398,-2.0707907143348985,0.006212696446844613,4,4,54.49006476197191,True,False,True,,76561198349747130,Wrax Walking,7.0,-1274.68994140625,-1501.9300537109375,92.22000122070312,-10985.999755859375,-12616.300048828125,-166.29999160766602,4776.400146484375,-2722.6998901367188,148.90000343322754,255.0,128.0,,-0.677514830388691,1.9132899496507956,-3.0520851859470377,True,5,False,0.0,False,6,,enpitsu,76561198039309853,25,944.510009765625,-1781.0400390625,84.63999938964844,14122.099609375,-12462.5,2285.800018310547,3638.900146484375,4123.999938964844,0.0,255.0,128.0,,-0.614896629486093,-2.4186336195802194,8.214403712693944e-06,True,False,4,3,0.0,False,,games5425898691,bf81d8692db,19.0,-1604.77001953125,1614.31005859375,17.0,10433.499755859375,-9434.000244140625,3.400000035762787,2.5,-2.3000000417232513,-655.6999969482422,255.0,128.0,-0.009589569873480107,-2.360981722824134,9.738021105840608e-05,True,False,False,False,255.0,False,,
36,2543,77,False,False,1,8165.075651738728,1669.030029296875,-2988.39990234375,93.1500015258789,10735.6005859375,-13664.3994140625,0.0,2210.5999755859375,1992.2000122070312,927.2000122070312,1.0,0.1935904072354082,1.3599101181281044,2.6089433600333543,76561198447795727,Bidoux,14.0,1501.6500244140625,-2976.3701171875,16.920000076293945,12094.3994140625,-15128.900146484375,7.599999904632568,-12.799999713897705,-6.299999952316284,1794.2999267578125,255.0,250.0,False,-0.010949124341462821,-2.293386187402527,0.00014104589360509136,4,4,32.55598297170413,True,False,True,,76561198349747130,Wrax Walking,7.0,-1548.6600341796875,-1815.5,88.37000274658203,-10937.900390625,-12480.10009765625,-141.99999809265137,4776.300048828125,-2722.9000854492188,148.90000343322754,255.0,128.0,,1.0939215478785986,1.6925987267655778,2.7738158534100648,True,5,False,0.0,False,6,,enpitsu,76561198039309853,25,1298.0699462890625,-2093.090087890625,98.08999633789062,14130.10009765625,-12468.800048828125,-166.70000076293945,3638.900146484375,4123.999938964844,0.0,255.0,128.0,,-0.7179948778645892,0.722987258504331,3.141564813310296,True,False,4,3,0.0,False,,games5425898691,bf81d8692db,19.0,-1357.9100341796875,1363.1600341796875,17.0,9678.699951171875,-10252.2998046875,3.3000001311302185,-0.3999999910593033,0.5999999865889549,-10.099999904632568,255.0,128.0,-0.009581731462203981,-2.3258277213796625,7.335086949567942e-05,True,False,False,False,255.0,False,,
37,2566,78,False,False,1,9481.96010013117,3084.219970703125,-4086.010009765625,93.1500015258789,19285.899658203125,-12678.399658203125,21.400001049041748,3416.4999389648438,519.1999816894531,298.4000015258789,1.0,0.4093038766823918,-1.459007050311008,0.1066793587341634,76561198447795727,Bidoux,14.0,2917.75,-4040.320068359375,17.190000534057617,19147.60009765625,-11964.000244140625,-56.19999885559082,-29.700000286102295,235.20000457763672,-185.20000457763672,168.0,87.0,,-0.0033022641564286782,-2.5851428674335812,0.007220149954325289,4,4,,False,False,True,310.0,76561198349747130,Wrax Walking,7.0,-2372.27001953125,-2759.02001953125,16.969999313354492,-11699.300537109375,-12819.200439453125,14.800000190734863,-5.099999904632568,5.099999904632568,-19.40000057220459,255.0,,,-0.01715461153751186,-0.8287943403109521,3.130204778107959e-05,False,6,False,18.48498930726,True,6,,enpitsu,76561198039309853,25,2374.429931640625,-3042.0400390625,23.309999465942383,14140.899658203125,-12263.499755859375,-2705.0,2399.7999572753906,2739.89990234375,177.90000915527344,255.0,255.0,False,0.06901868501076398,-2.4432214658672784,-0.0018313481028807226,True,False,4,4,31.0,False,,games5425898691,bf81d8692db,19.0,-411.94000244140625,681.6599731445312,17.0,14357.2998046875,-4596.600036621094,1.0000000149011612,1.0000000149011612,-0.0,616.6999816894531,255.0,172.0,-0.009574877997306051,-2.856582874485077,-8.211472667465027e-05,True,False,False,False,244.0,False,,
38,2570,78,False,False,1,9734.325418171962,3370.5,-4274.56005859375,93.1500015258789,18900.2001953125,-12469.300537109375,0.0,3830.1998901367188,1334.2999267578125,298.4000015258789,1.0,-0.12458995665726559,-1.526848004651563,-0.07587755958435585,76561198447795727,Bidoux,14.0,3216.830078125,-4255.43017578125,17.0,16416.400146484375,-14060.10009765625,4.799999892711639,3.6000001430511475,-6.9999998807907104,-1089.000015258789,128.0,104.0,,-0.009834565119091676,-2.3803782460635197,-0.0003265766670197622,4,4,255.0,False,False,True,,76561198349747130,Wrax Walking,7.0,-2577.510009765625,-2982.85009765625,17.020000457763672,-12857.5,-13997.80029296875,2.199999988079071,-0.3999999910593033,0.19999999552965164,-1.5999999642372131,255.0,,,-0.016824741728594286,-0.8276259533435917,-5.749266021352367e-06,False,6,False,5.958494786293276,True,6,,enpitsu,76561198039309853,25,2624.39990234375,-3224.340087890625,16.690000534057617,15785.799560546875,-9431.500244140625,76.70000076293945,-18.200000524520874,-35.0,2496.199951171875,255.0,255.0,False,-0.018886762961415268,-2.708772065167744,0.00020590540303585834,False,False,4,4,31.0,False,,games5425898691,bf81d8692db,19.0,-165.80999755859375,625.02001953125,17.0,14958.00048828125,-2097.7999877929688,3.3000001311302185,-0.3999999910593033,0.19999999552965164,1328.3999633789062,255.0,211.0,-0.009570185513965861,-3.0376894377121406,5.878305286284799e-05,True,False,False,False,244.0,False,,
39,2587,78,False,False,1,9814.82742966784,3611.8701171875,-4291.58984375,700.3099975585938,3275.7000732421875,8561.799926757812,8987.39990234375,578.8000106811523,5300.9002685546875,2036.6000366210938,1.0,0.8545794428783318,-0.30612941082054435,2.6937636627655497,76561198447795727,Bidoux,14.0,3576.35009765625,-4463.83984375,678.1300048828125,4738.399963378906,4467.5,11079.000244140625,-850.0,1420.7000732421875,798.6000061035156,255.0,255.0,,0.9631907735603125,2.370845404382378,-1.5512339727642122,4,4,255.0,False,False,True,,76561198349747130,Wrax Walking,7.0,-3082.780029296875,-4132.0498046875,17.030000686645508,3232.2000122070312,-18515.699462890625,5.5000001192092896,-0.0,-0.0,2031.9000244140625,255.0,255.0,,-0.016778405135904745,-1.8158736673966496,2.1521230255644097e-05,True,6,False,255.0,False,6,,enpitsu,76561198039309853,25,3406.199951171875,-3030.360107421875,17.059999465942383,6242.0001220703125,12259.200439453125,1.5000000596046448,-2.5999999046325684,-5.799999833106995,1499.2999267578125,255.0,128.0,False,-0.016739009274099034,1.9629401077132098,-0.00015884843497608332,False,False,4,4,31.0,False,,games5425898691,bf81d8692db,19.0,696.5700073242188,789.7999877929688,17.0,13896.8994140625,4779.5001220703125,3.3000001311302185,0.5999999865889549,-0.0,4.300000071525574,255.0,128.0,-0.0095989983453382,2.8096509119031574,-6.039979785124644e-05,True,False,False,False,244.0,False,,
40,2621,80,False,False,1,8936.500852103145,3998.5400390625,-3240.64990234375,1300.010009765625,-1887.2000122070312,6598.699951171875,1274.7000122070312,578.8000106811523,3500.8999633789062,-2445.0999450683594,1.0,1.1812844364307729,-1.858993014006493,1.181525026239923,76561198447795727,Bidoux,14.0,4079.1298828125,-3426.820068359375,1262.719970703125,-29.30000066757202,10907.80029296875,-126.00000381469727,-564.7999954223633,3.6000001430511475,-25.09999990463257,255.0,198.0,,0.02601285901613153,1.5788591583433784,-1.5705522501322728,4,4,237.57090763122807,True,False,True,,76561198349747130,Wrax Walking,7.0,-1491.969970703125,-4667.1201171875,17.030000686645508,12110.30029296875,9923.300170898438,5.099999904632568,0.7000000029802322,0.5999999865889549,268.99999618530273,255.0,128.0,,-0.016783510936632932,2.428240496230377,-0.00018856546271392053,True,6,False,255.0,False,6,,enpitsu,76561198039309853,25,3657.760009765625,-1143.550048828125,17.059999465942383,199.59999084472656,16976.8994140625,1.1999999731779099,-0.0,0.3999999910593033,0.0,255.0,128.0,False,-0.016777422657158814,1.5825481691375733,-3.754855802592939e-05,True,False,4,4,36.0,False,,games5425898691,bf81d8692db,19.0,2424.6201171875,1190.3900146484375,17.0,13244.89990234375,4763.399963378906,3.400000035762787,1.2999999523162842,0.3999999910593033,-1242.0999908447266,255.0,36.0,-0.009586113951023748,2.8018819121216096,-0.0002661890364513219,True,False,False,False,255.0,False,,
41,2679,82,False,False,0,4820.624143309191,-3032.070068359375,818.469970703125,313.1499938964844,9110.2001953125,23813.60107421875,-7640.999755859375,-4568.500061035156,-713.3000183105469,-3823.5000610351562,0.0,0.4271474403056077,-2.970752084010369,0.8002303683601515,bf81d8692db,games5425898691,19.0,-3101.949951171875,634.9400024414062,309.0400085449219,-734.4999694824219,14686.099853515625,96.99999809265137,-240.6999969482422,-2349.7000122070312,-4966.9000244140625,255.0,201.0,,0.1486884794352729,0.9156620096984858,-1.2495285238573186,3,4,182.94312264329642,True,False,True,,76561198039309853,enpitsu,26.0,-1989.8699951171875,896.7000122070312,166.7899932861328,13227.2998046875,12222.39990234375,-1773.8999938964844,-1075.2999877929688,1252.5,2206.1000061035156,128.0,128.0,False,1.0446200924555824,-1.1810921362588611,-1.9110236592355079,True,4,False,255.0,False,4,,Wrax Walking,76561198349747130,8,-42.209999084472656,3318.080078125,17.040000915527344,158.29999923706055,182.90000915527344,3.3000001311302185,0.9000000357627869,2.5,-273.29999923706055,255.0,0.0,,0.01654381617058926,-2.6421565100042326,-0.00018457583573908593,True,False,6,6,255.0,False,,Bidoux,76561198447795727,14.0,-3067.14990234375,744.02001953125,195.7899932861328,12295.899658203125,-17069.7998046875,-165.0,4386.300048828125,80.29999732971191,-3317.2000122070312,221.0,128.0,0.9756116832894938,1.3336847359827815,-2.9231250253793237,True,5,6,False,161.0,False,,
42,2727,84,False,False,1,9396.158503551465,1870.9599609375,-4205.43994140625,206.58999633789062,25702.7001953125,-21414.29931640625,690.8000183105469,3104.1000366210938,-759.3000030517578,-5078.0999755859375,1.0,0.23958916436425462,-2.794232880947726,-1.4499292322314392,76561198349747130,Wrax Walking,8.0,1683.3800048828125,-4142.43994140625,144.83999633789062,20061.300048828125,-10724.100341796875,3396.199951171875,3252.9000854492188,2597.3001098632812,1894.6000671386719,224.0,128.0,True,0.12090750399759218,-2.766065497105712,0.3458965172198677,7,8,190.7734366745077,True,False,True,32.0,76561198447795727,Bidoux,14.0,662.0700073242188,1240.43994140625,17.040000915527344,-13990.10009765625,-9582.100219726562,-1.7000000178813934,-0.0,-0.0,1994.7000122070312,255.0,255.0,False,-0.009591954808259803,-0.672108674689772,7.542190621772444e-06,True,6,False,161.0,False,6,,enpitsu,76561198039309853,26,-21.049999237060547,-2734.659912109375,15.649999618530273,-4156.9000244140625,-7744.89990234375,95.0,99.0999984741211,29.000000953674316,-547.599983215332,255.0,128.0,False,-0.013353728611945125,1.9317137740699146,-0.006042704312395746,True,2,4,4,255.0,False,,games5425898691,bf81d8692db,19.0,3054.340087890625,-3154.389892578125,17.010000228881836,10064.000244140625,-8061.6998291015625,6.800000071525574,0.5999999865889549,4.799999892711639,2274.199981689453,255.0,255.0,-0.009313263791197016,-2.5298530563379327,0.00016497726137103583,True,4,4,False,159.0,False,,
43,2795,86,False,False,0,5111.293697221349,-3898.419921875,1003.47998046875,222.72999572753906,972.0999908447266,-1226.500015258789,3274.5001220703125,-162.60000228881836,-1991.6999816894531,-4433.500061035156,0.0,0.6634432717376407,0.7376113864064021,-1.0259969913151008,bf81d8692db,games5425898691,19.0,-3925.89990234375,942.9400024414062,113.5199966430664,2659.7000122070312,-5962.9998779296875,499.59999084472656,-4195.199890136719,-212.39999771118164,3550.1998901367188,255.0,136.0,,-0.42859658324850797,-0.9913793903527509,-0.8419567837904909,5,6,109.0,False,False,True,,76561198039309853,enpitsu,25.0,-731.4600219726562,917.489990234375,17.049999237060547,-5681.6998291015625,-13669.000244140625,-2.0000000298023224,0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,False,0.016750755423002337,-1.9647424230589177,2.635491942675796e-06,True,4,2,226.81276544447869,True,4,,Wrax Walking,76561198349747130,7,-3737.030029296875,4248.990234375,126.44999694824219,-1756.199951171875,-9597.7001953125,-9270.30029296875,-3325.7998657226562,-3410.0,-2.0999999344348907,255.0,128.0,False,0.7481747564758524,-1.694034738463677,-0.7183416665589994,True,False,8,8,182.0,False,,Bidoux,76561198447795727,14.0,-1857.9000244140625,1391.0999755859375,17.040000915527344,-11559.69970703125,-2604.7000122070312,-1.8000000715255737,0.0,-0.09999999776482582,2365.2000427246094,255.0,250.0,0.009544415979082723,-2.856626886993078,-9.667462896944265e-06,True,6,6,False,161.0,False,,False
44,2889,89,False,False,1,6482.779758674906,3753.340087890625,-679.1099853515625,96.73999786376953,14180.10009765625,6683.599853515625,4820.299987792969,-712.9000091552734,-3022.9000854492188,-2544.4000244140625,1.0,-0.9653728405977121,2.4875698189553472,-0.8193860688175272,76561198447795727,Bidoux,14.0,3578.219970703125,-764.8200073242188,17.040000915527344,11080.50048828125,4118.299865722656,-5.899999737739563,-0.0,0.5999999865889549,22.899999618530273,255.0,129.0,,-0.009519806556851309,2.7852286102171724,9.661886337913022e-06,6,6,117.73212052929784,True,False,True,,76561198349747130,Wrax Walking,7.0,3489.510009765625,-2040.06005859375,17.049999237060547,-2598.0999755859375,2603.800048828125,2.7000001072883606,-1.7000000178813934,1.1999999731779099,394.0999984741211,128.0,177.0,,-0.016825498661317526,0.8132710765718562,2.0247769984323786e-05,True,8,False,212.0,False,8,,enpitsu,76561198039309853,26,2796.9599609375,1791.56005859375,17.049999237060547,11260.0,-14049.3994140625,1.0000000149011612,-0.0,0.5999999865889549,-1.899999976158142,0.0,128.0,False,-0.016767213316608815,-2.2461705305541306,3.3140195784006084e-05,True,2,4,4,180.0,False,,games5425898691,bf81d8692db,19.0,3510.929931640625,2789.570068359375,17.010000228881836,-3965.2999877929688,13428.599853515625,2.3000000417232513,0.19999999552965164,-1.0999999940395355,2055.2000427246094,255.0,255.0,-0.00957352055877865,1.2350091580804294,0.00012912975366179746,True,6,6,False,139.0,False,,
45,2923,91,False,False,1,5976.936881512904,3950.8701171875,2.7300000190734863,765.719970703125,-5453.2000732421875,7697.1002197265625,5787.60009765625,-1506.4999389648438,-423.8999938964844,-190.79999923706055,1.0,-0.6941422940588091,-2.969058629399561,-1.2703559201047518,76561198447795727,Bidoux,14.0,4076.52001953125,-50.9900016784668,636.5800170898438,-2960.0,6502.7001953125,6157.80029296875,9.100000262260437,-0.09999999776482582,0.3999999910593033,255.0,131.0,,0.7855894893487668,1.5842675485684414,-1.5612807413829992,6,7,104.0,False,False,True,,76561198349747130,Wrax Walking,7.0,2591.2900390625,-1610.0400390625,17.049999237060547,-11171.700439453125,3730.2999877929688,2.5999999046325684,-0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,,-0.016668013518266,0.3222609915082534,-4.743782312455324e-05,True,8,False,212.0,False,8,,enpitsu,76561198039309853,25,3286.60009765625,1134.5799560546875,17.049999237060547,-1310.8999633789062,3613.900146484375,2.8999999165534973,-0.09999999776482582,-0.5000000074505806,-1821.9000244140625,0.0,128.0,False,-0.01694144501784058,-1.669250686541555,-0.00012788912167238919,True,2,4,4,180.0,False,,games5425898691,bf81d8692db,19.0,2279.47998046875,2712.47998046875,17.010000228881836,-6949.69970703125,-11535.999755859375,2.199999988079071,-0.7000000029802322,-1.2999999523162842,-1508.0000305175781,255.0,28.0,-0.009563001347847867,-1.015433369283684,-0.00026656604161182123,True,6,6,False,139.0,False,,
46,2960,92,False,False,1,4727.237793984154,3225.090087890625,1026.3499755859375,952.4500122070312,-10897.80029296875,15472.5,905.6999969482422,-3351.0000610351562,-40.79999923706055,-2992.0999145507812,1.0,0.8193260415692553,-2.701812176319157,-2.944980787707308,76561198447795727,Bidoux,14.0,3337.5,868.3400268554688,903.0700073242188,-11654.200439453125,10524.7998046875,-1049.4999694824219,3107.2000122070312,3318.699951171875,3095.1998901367188,255.0,169.0,,-0.1501936014378969,0.4484403286021191,2.5393991747746694,7,8,48.97057205630885,True,False,True,,76561198349747130,Wrax Walking,7.0,1131.52001953125,-688.4299926757812,17.049999237060547,-8312.999877929688,10010.0,2.5999999046325684,-0.0,-0.09999999776482582,-67.39999771118164,128.0,128.0,,-0.016860120518503725,0.884388762243996,4.5629979792046304e-05,True,8,False,212.0,False,8,,enpitsu,76561198039309853,25,3130.219970703125,1273.5999755859375,17.049999237060547,-5485.999755859375,-988.4999847412109,3.0000001192092896,-0.0,-0.0,-2181.699981689453,255.0,0.0,False,-0.01665866067658467,-0.21641074281007733,-4.08457238620296e-05,True,2,4,4,180.0,False,,games5425898691,bf81d8692db,19.0,753.219970703125,2613.22998046875,17.010000228881836,-11335.799560546875,8366.199951171875,2.0999999344348907,0.19999999552965164,-0.09999999776482582,-77.8000020980835,255.0,128.0,-0.00959455534339696,0.6453460903005485,6.280140303148546e-05,True,6,6,False,170.0,False,,
47,3020,94,False,False,0,9290.014707968146,-1137.3199462890625,-4146.8798828125,325.3399963378906,-25877.60009765625,-1233.1999969482422,12342.80029296875,4477.0001220703125,3886.099853515625,-924.0000152587891,0.0,0.37609784632883,-2.0085419730894203,-1.6484127605656644,bf81d8692db,games5425898691,19.0,-951.489990234375,-4181.7099609375,198.85000610351562,-16493.900146484375,-1715.7000732421875,1331.4999389648438,1744.6000671386719,1397.5,2097.5,255.0,221.0,,-0.3647140656948258,2.862617289778647,0.125321430059082,7,8,122.8747527830062,True,False,True,,76561198039309853,enpitsu,25.0,-2883.260009765625,-3389.550048828125,17.049999237060547,-5518.699951171875,-12930.6005859375,2.5999999046325684,0.29999999329447746,0.29999999329447746,-5.699999928474426,255.0,255.0,False,0.01674515410611259,-1.974946377986347,4.288729832286343e-05,True,4,2,180.0,False,4,,Wrax Walking,76561198349747130,7,1061.0799560546875,105.01000213623047,17.049999237060547,2738.699951171875,12803.900146484375,3.1999999284744263,0.0,0.0,2306.9000244140625,255.0,245.0,,0.01673843967298109,1.424626130306567,6.122086083251444e-06,True,False,8,8,243.0,False,,Bidoux,76561198447795727,14.0,-501.57000732421875,-2933.18994140625,15.319999694824219,12530.799560546875,-6861.6998291015625,-1163.0999755859375,-499.90001678466797,-2608.9999389648438,1746.4999389648438,255.0,255.0,0.022035315322582804,-0.41471685631083255,0.0020956234117484023,True,8,8,False,31.0,False,,False
