,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
33,2365,79,False,False,1,5515.954432997988,1460.530029296875,-346.989990234375,124.72000122070312,-4869.700012207031,12026.99951171875,6571.9000244140625,5368.499755859375,2623.599853515625,-542.9000091552734,1.0,0.04906978392712559,2.590755240469152,0.2242269523635145,76561198094452080,Canfected,17.0,1547.31005859375,-535.5599975585938,16.15999984741211,-473.69998931884766,8217.899780273438,-319.7999954223633,-31.90000057220459,-885.8999633789062,3825.10009765625,0.0,255.0,False,-0.020795323403247475,1.4127058470014504,-0.03292641226508069,True,26,4,28,184.0,False,,76561198229272448,Mars,15.0,-3175.199951171875,-1006.9500122070312,16.989999771118164,16291.300048828125,-12653.499755859375,2.0999999344348907,0.9000000357627869,-0.3999999910593033,270.40000915527344,255.0,128.0,False,-0.009582146771684565,-2.510313605698181,-0.00018369917927244073,True,198.69061531559115,True,16,False,16,,enpitsu,76561198039309853,27.0,958.5900268554688,4636.4501953125,17.049999237060547,9791.900024414062,-4384.599914550781,2.5,0.7000000029802322,1.0999999940395355,0.0,0.0,128.0,,-0.017234262762240122,-2.7205757279839027,-2.4980366155711516e-05,True,False,False,79.0,False,False,,games5425898691,bf81d8692db,19.0,1420.5699462890625,-70.4800033569336,105.11000061035156,12897.19970703125,-14338.199462890625,-162.00000762939453,3965.5999755859375,3810.4998779296875,-59.80000019073486,255.0,56.0,,-1.267340177107736,0.7705114963867101,-3.082037903946181,True,,False,26,False,23,
34,2428,82,False,True,1,2926.7336449950644,417.1199951171875,2252.7099609375,174.25,-5799.7998046875,20738.701171875,4426.199951171875,-2300.800018310547,-767.6000213623047,-446.3999938964844,1.0,-0.14480106422725175,2.752431390351153,-1.0311232631938945,76561198094452080,Canfected,17.0,449.8399963378906,2046.3599853515625,118.2300033569336,-6359.1998291015625,15414.89990234375,4888.399963378906,1222.6000213623047,1336.6999816894531,-2261.699981689453,255.0,128.0,False,0.010802961490593014,1.2028491985357184,0.013138421165040048,True,26,6,30,91.0,False,,76561198229272448,Mars,15.0,-76.16999816894531,-3396.47998046875,16.989999771118164,13584.100341796875,9740.800170898438,4.799999892711639,-0.3999999910593033,-0.19999999552965164,1996.4999389648438,255.0,255.0,False,-0.009595894885877488,2.4497113142719704,5.810952790274696e-05,True,228.0,False,16,False,16,,enpitsu,76561198039309853,27.0,515.989990234375,4944.3701171875,17.049999237060547,-3956.099853515625,-1786.199951171875,2.5999999046325684,0.7000000029802322,-0.19999999552965164,-7.400000095367432,128.0,128.0,False,-0.01681288492212251,-0.4226715396083732,4.816225289900939e-05,True,False,False,79.0,False,False,,games5425898691,bf81d8692db,19.0,3935.409912109375,-430.739990234375,60.310001373291016,-4770.0,14620.0,754.8999786376953,-127.10000038146973,1357.7000427246094,-645.1999664306641,255.0,92.0,,-0.1476050966005981,1.3674198231443615,-0.47637310100395763,True,,False,27,False,24,
35,2459,83,False,False,0,9732.814502924575,230.77999877929688,-4527.3701171875,258.4800109863281,16287.19970703125,10045.599975585938,3485.1998901367188,1998.8999938964844,596.5999984741211,670.0,0.0,-0.4565119670824727,-3.010205276641999,2.5450687592562384,76561198039309853,enpitsu,27.0,165.9600067138672,-4669.7998046875,212.77000427246094,13542.099609375,2767.0999145507812,499.59999084472656,1120.8999633789062,4687.0001220703125,-2650.4000854492188,255.0,128.0,False,0.16593766983630961,0.29303780235099053,0.09141418303744578,True,1,False,2,26.0,False,,bf81d8692db,games5425898691,19.0,-3555.06005859375,-1564.9000244140625,61.279998779296875,3372.0999145507812,-18066.800537109375,-2327.100067138672,1652.5,-361.89998626708984,-780.6999969482422,255.0,128.0,,-0.2980208085382407,-1.4548147181473996,-0.5169191256911333,True,,False,28,False,26,,Mars,76561198229272448,15.0,385.3999938964844,2073.469970703125,16.989999771118164,13653.299560546875,-2254.7000122070312,4.4999998807907104,1.4000000059604645,0.0,227.70000457763672,255.0,128.0,False,0.009562547183712269,-0.136181188331789,-0.00020331935919036724,True,16,16,228.0,False,False,,Canfected,76561198094452080,17.0,177.55999755859375,-4039.3798828125,322.7799987792969,5392.5,-19496.99951171875,-2956.199951171875,2052.2000122070312,-4678.2000732421875,-2037.7999877929688,255.0,3.0,True,0.902507025598169,-0.8032782648533197,-1.0055497669556512,True,47.02728589888542,True,30,6,26,
36,2536,86,True,False,0,8773.314979009147,3985.5400390625,-2149.830078125,295.239990234375,-9310.499877929688,20787.19970703125,10702.099609375,1903.0999755859375,1822.7999877929688,5390.30029296875,0.0,-0.9920826388590838,-2.927521948760755,-0.29602163642216306,76561198039309853,enpitsu,27.0,4048.260009765625,-2390.159912109375,166.61000061035156,4931.700134277344,21676.39892578125,5899.7998046875,-547.0000076293945,-4325.199890136719,-1523.3000183105469,255.0,255.0,,-0.30817358074333884,1.222833774798058,-0.9727115824790364,True,4,False,4,179.0,False,,bf81d8692db,games5425898691,19.0,-481.2900085449219,-4663.27001953125,17.010000228881836,18647.099609375,9538.200073242188,2.3000000417232513,-0.3999999910593033,0.0,2000.8000183105469,255.0,255.0,,0.009579540684869712,0.5502949712148949,4.16847189018624e-05,True,203.0,False,28,False,26,,Mars,76561198229272448,15.0,2569.300048828125,3290.5,16.989999771118164,-3248.699951171875,13698.699951171875,4.699999988079071,-0.9000000357627869,4.900000095367432,569.7000122070312,255.0,255.0,,0.00960569840121078,1.7960949865237394,-3.6129018226539706e-06,True,16,16,200.0,False,False,,Canfected,76561198094452080,17.0,-33.77000045776367,-4845.009765625,83.62000274658203,3799.2999267578125,18989.100341796875,97.29999542236328,-5270.8001708984375,1570.7000732421875,18.300000429153442,255.0,128.0,False,1.341234057852952,1.29570252655417,0.015238148096515856,True,0.0,False,32,6,27,
37,2895,90,False,False,0,5206.613800839679,-6.269999980926514,9.970000267028809,94.68000030517578,-11589.3994140625,21233.701171875,2723.2000732421875,5002.200012207031,3261.099853515625,-584.7999954223633,0.0,0.03986837415986275,-0.005898287233924125,0.060741437889116144,76561198039309853,enpitsu,27.0,131.02000427246094,-231.8300018310547,91.91999816894531,-12678.900146484375,19080.10009765625,1960.2999877929688,-4721.400146484375,-2820.7998657226562,-20.69999933242798,255.0,128.0,,0.762101310361245,2.105788344293896,-0.0030061411740467687,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,368.5899963378906,-5187.72998046875,17.010000228881836,1831.3999938964844,-4724.800109863281,2.0999999344348907,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,0.009305946296205035,1.9405889275479493,1.8895692456041441e-06,True,116.0,False,4,False,4,,Mars,76561198229272448,16.0,-88.0199966430664,227.3000030517578,43.209999084472656,10866.199951171875,-16396.500244140625,3280.8999633789062,261.49999618530273,167.80000686645508,-1714.1000366210938,255.0,0.0,,0.014761575342824398,-1.0681182773597782,-0.0009516346909118378,True,4,False,0.0,False,False,,Canfected,76561198094452080,18.0,-19.209999084472656,1994.4000244140625,17.049999237060547,-765.8000183105469,-13604.49951171875,2.5999999046325684,0.0,0.0,18.899999856948853,255.0,128.0,,0.01674525697821095,-1.6249043153206375,-2.832165473829616e-06,True,116.0,False,False,False,False,
38,2896,90,False,False,1,5225.554333212895,30.31999969482422,-13.350000381469727,123.62000274658203,12719.69970703125,-5611.300048828125,5862.7001953125,-3831.6000366210938,-3074.89990234375,3444.2001342773438,1.0,-0.18251860550417498,-0.0667814524248184,0.3224347577797878,76561198229272448,Mars,16.0,44.119998931884766,-166.00999450683594,60.869998931884766,358.4000015258789,1050.2999877929688,1935.8000183105469,2788.2998657226562,3412.39990234375,-1688.0000305175781,255.0,0.0,,0.43509635777620326,1.4343071042342188,0.10857424984640042,True,3,False,4,0.0,False,,76561198094452080,Canfected,18.0,26.700000762939453,-1857.300048828125,17.049999237060547,741.9000244140625,13795.2001953125,2.5999999046325684,-0.0,-0.0,3.799999952316284,255.0,128.0,,-0.016745256317086975,1.6240420575848173,4.387041349509134e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,28.0,-29.440000534057617,96.08000183105469,102.29000091552734,4186.499938964844,571.6999816894531,709.7000122070312,2086.9000244140625,883.0000305175781,4850.400085449219,255.0,128.0,,-1.5221430098910371,1.4850470632946058,2.755363168680945,True,2,1,0.0,False,False,,games5425898691,bf81d8692db,19.0,-368.5899963378906,5187.72998046875,17.010000228881836,-1831.3999938964844,4724.800109863281,2.0999999344348907,-0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,,-0.009305946296205035,-1.9405889275479493,1.8895692456041441e-06,True,116.0,False,4,False,4,
39,2898,90,False,False,0,5201.912620183994,-87.69999694824219,1.2699999809265137,140.02999877929688,-12636.800537109375,656.6999816894531,488.4000015258789,1174.1000366210938,2726.7999267578125,2544.600067138672,0.0,0.24602053609522564,-0.003068341614954138,0.33950308252555417,76561198039309853,enpitsu,28.0,-1.7999999523162842,-107.51000213623047,105.69000244140625,-4220.899963378906,-1971.1000061035156,410.49999237060547,-3808.3999633789062,-3379.89990234375,2078.699951171875,255.0,128.0,,1.1357827653584958,-0.8679128252371676,3.079306976051021,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,380.04998779296875,-5217.2900390625,17.010000228881836,566.1999893188477,-1460.8000183105469,2.0999999344348907,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,0.009305946296205035,1.9405889275479493,1.8895692456041441e-06,True,116.0,False,4,False,4,,Mars,76561198229272448,16.0,-53.45000076293945,165.6699981689453,74.56999969482422,-1390.2000427246094,41.79999828338623,1667.8999328613281,2659.5999145507812,-4337.799987792969,2087.899932861328,255.0,0.0,,-0.3586191268136867,-1.6597599023650853,0.6010456504713738,True,4,3,0.0,False,False,,Canfected,76561198094452080,18.0,-31.040000915527344,1776.47998046875,17.049999237060547,-741.3999938964844,-13896.99951171875,2.5999999046325684,0.0,0.0,1.4000000059604645,255.0,128.0,,0.016745255820746867,-1.6239081186151523,5.508323842198234e-06,True,116.0,False,False,False,False,
40,2939,91,False,False,1,5261.871249260929,1779.0799560546875,-47.2400016784668,105.22000122070312,22153.60107421875,8095.999755859375,3524.5999145507812,3977.5,-640.5000305175781,126.49999618530273,1.0,-0.36210214085918413,-0.4943364954149574,-3.046357042556169,76561198094452080,Canfected,18.0,1606.219970703125,-139.39999389648438,16.34000015258789,16484.69970703125,6873.2000732421875,-139.89999771118164,70.9000015258789,-558.1000137329102,-638.6999893188477,255.0,0.0,,-0.003195070400443955,2.7446317782018035,-0.0057351803867887585,True,False,False,False,91.0,False,,76561198229272448,Mars,16.0,128.22999572753906,26.950000762939453,17.010000228881836,-3654.5999145507812,5083.0999755859375,2.3999999463558197,0.09999999776482582,0.29999999329447746,2349.499969482422,255.0,255.0,,-0.00953369177479043,0.9601661099787531,4.964188545414908e-06,True,0.0,False,4,False,4,,enpitsu,76561198039309853,27.0,728.9400024414062,209.27999877929688,17.049999237060547,8089.1998291015625,2241.300048828125,3.3000001311302185,-0.19999999552965164,-0.0,2474.2999267578125,255.0,255.0,,-0.016670662549547532,2.8459660806394083,2.2344833848970678e-05,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,19.0,419.79998779296875,4813.93017578125,17.010000228881836,3019.5999145507812,-621.3000106811523,2.0999999344348907,-0.09999999776482582,0.3999999910593033,-5.799999833106995,0.0,128.0,,-0.009922983802626744,-2.936166841342265,3.474569166062374e-05,True,116.0,False,4,False,4,
41,3006,94,False,False,1,4778.419211750224,3867.830078125,1398.1400146484375,1332.9000244140625,-6980.4998779296875,12066.199951171875,5542.60009765625,-2979.7000122070312,3090.5999755859375,1020.6999969482422,1.0,-0.12354182655153649,2.791742170704521,1.1902464848800742,76561198094452080,Canfected,19.0,3983.929931640625,1241.1500244140625,1256.5,-3931.400146484375,10125.399780273438,6398.2000732421875,-1722.5999450683594,881.2000274658203,1071.500015258789,255.0,0.0,True,0.23869634011636412,1.4857316514559056,-1.7660397729843988,True,False,False,4,255.0,False,,76561198229272448,Mars,15.0,-3123.780029296875,23.860000610351562,16.739999771118164,-17444.100341796875,-825.9999847412109,-544.3000030517578,-59.699997901916504,1215.4000091552734,0.3999999910593033,255.0,,,-0.027056301289635466,-0.047346193512756145,-0.00015266463550632178,True,31.0,False,6,False,6,,enpitsu,76561198039309853,28.0,2121.590087890625,3243.97998046875,17.059999465942383,11925.50048828125,10690.899658203125,1.2999999523162842,-0.7000000029802322,-0.7000000029802322,-61.99999809265137,255.0,,,-0.01678615407820453,2.418026260062396,0.00010553496921861285,True,4,4,,False,False,,games5425898691,bf81d8692db,19.0,-942.5900268554688,5050.740234375,28.049999237060547,1356.199951171875,-301.5999984741211,-330.2000045776367,-1010.1999664306641,-281.8000030517578,1991.9000244140625,255.0,254.0,,-0.08356621436025768,-2.864215736387985,0.42317377002455375,True,116.0,False,4,False,4,
42,3049,95,False,True,1,2686.3145543365263,2793.35009765625,3238.330078125,1396.2099609375,-16638.299560546875,15143.699951171875,-3781.7001342773438,-3051.199951171875,2612.2000122070312,1845.0999450683594,1.0,-0.6521836259912521,2.733305135562104,0.9490550425400369,76561198094452080,Canfected,19.0,3024.9599609375,3094.110107421875,1401.6199951171875,-11999.000244140625,16014.7998046875,-4891.600036621094,4521.499938964844,-1470.0,612.2999954223633,255.0,252.0,True,0.09447477243840116,0.35057925924611655,-0.04620309949667686,True,False,False,4,157.59250748029325,True,,76561198229272448,Mars,15.0,-3335.659912109375,1151.06005859375,17.020000457763672,12939.599609375,-1469.1000366210938,1.2999999523162842,0.7000000029802322,-0.0,-2291.300048828125,255.0,0.0,False,-0.009567264840250153,-2.9610667406851228,-4.79757141769456e-05,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27.0,2580.2099609375,4976.58984375,21.899999618530273,-12580.899658203125,5187.8997802734375,842.3999786376953,2025.0999450683594,473.69998931884766,295.9000015258789,128.0,128.0,False,0.05669988462501922,0.3988585241902164,-0.12082777824810886,True,4,4,255.0,False,False,,games5425898691,bf81d8692db,19.0,11.199999809265137,5523.64990234375,23.709999084472656,6947.39990234375,-2646.4999389648438,-103.99999618530273,0.09999999776482582,88.00000190734863,-2230.2999877929688,128.0,0.0,,-0.024583457069245467,-2.7532400537616133,0.03650083617410659,True,116.0,False,4,False,4,
43,3083,96,False,False,0,10215.101092306484,-804.3499755859375,-5074.68994140625,465.6300048828125,-15314.89990234375,-1233.3999633789062,9272.60009765625,3149.5999145507812,-2444.499969482422,1888.5000610351562,0.0,0.05746847739945747,-2.9231359133169263,1.3240181794322607,76561198039309853,enpitsu,27.0,-723.219970703125,-5018.27001953125,331.6199951171875,18750.899658203125,13155.899658203125,2078.8999938964844,-2116.3999938964844,720.5999755859375,-398.8999938964844,128.0,255.0,False,-0.18028022450372708,-0.0172025459793086,-1.5851600781435187,True,5,False,6,185.0,False,,bf81d8692db,games5425898691,19.0,-675.2999877929688,-5107.490234375,311.3299865722656,-10375.6005859375,-177.5,4351.400146484375,-1778.800048828125,-3476.400146484375,-3872.9000854492188,255.0,173.0,,-0.6575161717669794,2.9813970974964086,-0.8238090644941052,True,65.8152518144218,True,6,False,5,,Mars,76561198229272448,15.0,1790.199951171875,-426.57000732421875,17.020000457763672,-8193.300170898438,10664.3994140625,0.7000000029802322,-1.0999999940395355,2.0999999344348907,-803.3999633789062,255.0,128.0,False,0.009580256857681782,2.161559262944447,0.0002276018625830841,True,6,6,255.0,False,False,,Canfected,76561198094452080,19.0,-1131.8699951171875,-5033.72998046875,422.0899963378906,16682.80029296875,-13626.400146484375,-8062.5,-2890.10009765625,-1986.1000061035156,1140.8000183105469,255.0,128.0,False,-1.1629152131415652,0.6038299435392227,0.4695090304325391,True,65.8152518144218,True,4,False,False,
44,3085,96,False,False,0,10170.984866879653,-821.219970703125,-5030.7099609375,511.82000732421875,919.1999816894531,10152.39990234375,7299.5001220703125,3183.900146484375,-3023.5000610351562,4088.9999389648438,0.0,0.3006335760125542,-2.714287436697505,1.1820338330268871,bf81d8692db,games5425898691,19.0,-748.6199951171875,-5117.490234375,325.6000061035156,-7883.900146484375,-1080.5000305175781,199.3000030517578,-2640.8999633789062,-1888.5000610351562,-4439.4000244140625,255.0,177.0,,-0.5752884600372716,2.4061342050166146,-0.7348352926607646,True,5,False,6,59.61555287914892,True,,76561198039309853,enpitsu,27.0,-580.969970703125,-4920.7998046875,345.54998779296875,19036.99951171875,12798.800048828125,1666.6999816894531,-5413.900146484375,382.99999237060547,-889.8999786376953,128.0,255.0,False,-0.1371309590069652,-0.026835770185165864,-2.1043344134114133,True,185.0,False,6,False,5,,Mars,76561198229272448,15.0,1731.93994140625,-343.69000244140625,17.020000457763672,-7509.0997314453125,11298.499755859375,0.7000000029802322,0.5999999865889549,-1.1999999731779099,-229.59999084472656,255.0,128.0,False,0.009568899238697222,2.129626866300167,0.00020560168539168598,True,6,6,255.0,False,False,,Canfected,76561198094452080,19.0,-1023.27001953125,-5067.10986328125,369.55999755859375,12978.00048828125,923.0000305175781,-6111.5997314453125,-1651.9000244140625,-254.79999542236328,-705.1999664306641,255.0,88.0,False,-1.25024740671959,0.1882222018241743,0.8227379704502588,True,59.61555287914892,True,4,False,False,
45,3152,99,False,True,1,2363.4816078908425,623.5,2792.280029296875,367.5400085449219,2826.6000366210938,30782.2998046875,3167.3001098632812,-3839.5001220703125,2757.5,3695.0,1.0,-1.0246234901001627,-0.5303999331947961,3.0169048301603194,76561198229272448,Mars,15.0,571.4299926757812,2464.860107421875,265.2900085449219,6162.1002197265625,22060.80078125,2084.4000244140625,-5392.7001953125,944.4999694824219,-525.9000015258789,255.0,255.0,False,0.36671044969580596,2.281807160607672,0.1983902973691143,True,7,False,8,140.25258513419854,True,,76561198094452080,Canfected,18.0,-1318.4599609375,3923.39990234375,88.77999877929688,-17149.599609375,-3017.60009765625,-975.1000213623047,-1720.8999633789062,-2560.10009765625,-198.89999389648438,255.0,128.0,False,0.3381536730152149,-0.4892328929639585,-0.6447904736784165,False,31.0,False,6,False,4,,enpitsu,76561198039309853,27.0,-3735.60009765625,2149.050048828125,27.200000762939453,-12166.199951171875,-8276.500244140625,-2573.2998657226562,3071.7999267578125,-3344.4000244140625,-3032.9000854492188,255.0,255.0,False,-0.07103139723263918,2.6406243750462974,-0.03767312573542859,True,6,6,185.0,False,False,,games5425898691,bf81d8692db,19.0,389.9200134277344,5614.7001953125,27.309999465942383,623.1000137329102,-941.2999725341797,-37.69999980926514,1.0999999940395355,1.7000000178813934,-13.700000047683716,255.0,118.0,,-0.04205704310147821,-2.166441707918465,0.02215485153762806,True,39.0,False,6,False,6,
46,3247,102,False,False,0,8668.263584041017,412.1300048828125,-3428.989990234375,106.31999969482422,-15935.30029296875,22183.701171875,6904.000244140625,1051.2999725341797,5701.5997314453125,-1544.6000671386719,0.0,0.5509555742727733,2.6211568553308537,-1.58225971495301,76561198039309853,enpitsu,27.0,489.4100036621094,-3528.4599609375,15.90999984741211,-15997.900390625,14016.600341796875,-306.1000061035156,15.0,468.6000061035156,-3227.5,255.0,128.0,False,0.009541014322882698,2.3451041452616574,0.017682859916706387,True,6,False,6,60.79169020345133,True,,bf81d8692db,games5425898691,19.0,-752.02001953125,-4459.77001953125,17.010000228881836,9846.099853515625,1396.7999267578125,2.199999988079071,1.899999976158142,0.19999999552965164,-2009.4000244140625,255.0,81.0,,0.009526010363780911,0.0820310158190281,9.396942211812407e-05,True,20.0,False,8,False,8,,Mars,76561198229272448,16.0,-821.8800048828125,-3141.2099609375,16.989999771118164,2032.7000427246094,21168.5009765625,2.3999999463558197,-0.09999999776482582,-0.29999999329447746,1977.4000549316406,255.0,255.0,False,0.009591129243887211,1.5479087790853627,2.7575466978217894e-05,False,8,8,42.371165434519455,True,False,,Canfected,76561198094452080,18.0,2668.18994140625,-1474.1700439453125,17.049999237060547,7707.39990234375,15477.099609375,-2.0999999344348907,0.7999999821186066,1.4000000059604645,-531.1000061035156,255.0,128.0,False,0.016794437177647302,1.0685991144750597,0.00025251058684179234,True,172.37116543451947,True,6,False,4,
47,3375,107,False,False,0,2198.7045259515635,-3069.0,4804.77978515625,152.41000366210938,19964.89990234375,19132.2998046875,1997.4000549316406,-4047.9000854492188,2069.7999572753906,3915.2999877929688,0.0,-1.0494016002021074,-0.9200753297474412,-0.6451479778048529,76561198039309853,enpitsu,27.0,-3227.949951171875,4654.08984375,98.93000030517578,14431.800537109375,13168.800048828125,2934.4000244140625,-490.0,-340.8000183105469,923.3999633789062,255.0,128.0,,0.0013571021001957057,0.8528151627661451,0.6624245289491568,True,6,False,8,10.0,False,,bf81d8692db,games5425898691,20.0,-3658.39990234375,-2374.800048828125,17.010000228881836,237.60000228881836,22782.60009765625,2.199999988079071,0.0,3.8999998569488525,-961.6000366210938,255.0,128.0,,0.009593675293366088,1.5129016998238032,-1.8279591215322296e-05,True,220.0,False,8,False,8,,Mars,76561198229272448,22.0,-548.5800170898438,3560.56005859375,16.440000534057617,21588.798828125,7070.3997802734375,101.09999656677246,-40.10000228881836,-18.200000524520874,-23.09999942779541,255.0,128.0,False,0.009693850753865006,0.3135621567291512,0.0036679832586731073,True,10,10,230.0,False,False,,Canfected,76561198094452080,18.0,-1809.030029296875,4864.240234375,40.40999984741211,-22310.80078125,4499.599914550781,3313.699951171875,41.10000133514404,203.79999160766602,-0.09999999776482582,255.0,128.0,,0.014210970339080128,2.942562926962736,7.008515660895129e-06,True,179.0,False,9,False,6,
48,3383,107,False,False,1,10302.905931277635,2545.659912109375,-5029.97998046875,267.010009765625,17875.0,-9022.80029296875,19261.800537109375,587.599983215332,-5847.60009765625,1208.1999969482422,1.0,0.6002376990295394,-1.3235075346939367,-1.5119115088937876,76561198094452080,Canfected,18.0,2383.550048828125,-4980.080078125,139.88999938964844,22278.1005859375,-4490.0,3538.900146484375,-281.9000053405762,-1706.9000244140625,-142.29999542236328,255.0,0.0,,0.3822207493361192,-2.9445140849472593,-2.85947130894048e-05,True,6,False,10,169.61856346745645,True,,76561198229272448,Mars,22.0,-3.799999952316284,-3755.3798828125,17.010000228881836,-20531.298828125,-9379.400024414062,2.5,1.8000000715255737,0.7000000029802322,1721.3999938964844,255.0,255.0,False,-0.009591164949663703,-0.4766550246264847,0.00021491127088645728,True,230.0,False,10,False,10,,enpitsu,76561198039309853,27.0,2852.639892578125,-4983.93994140625,155.39999389648438,-15025.0,-6694.6002197265625,2938.800048828125,-4440.400085449219,-2955.2999877929688,6.000000238418579,128.0,0.0,,-0.26664000992507,-1.284841648770981,0.742057819411054,True,8,6,10.0,False,False,,games5425898691,bf81d8692db,20.0,3594.889892578125,1658.1400146484375,17.010000228881836,-2595.8999633789062,-22568.89892578125,2.0999999344348907,-0.0,1.1999999731779099,-102.5,255.0,102.0,,-0.0096013643518703,-1.4555002988389865,4.961438627295778e-05,True,220.0,False,8,False,8,
49,3536,113,False,False,0,4812.438252002565,-3011.0400390625,817.25,578.25,9681.099853515625,22057.2998046875,4968.500061035156,3298.3999633789062,1639.9000549316406,-4736.099853515625,0.0,-0.998714912231496,-2.3721537884018447,-0.20241974027078638,bf81d8692db,games5425898691,19.0,-3027.820068359375,577.3200073242188,475.5299987792969,-3158.699951171875,15982.7001953125,4217.900085449219,-4538.500061035156,-2011.300048828125,-1815.5000305175781,255.0,143.0,,-0.4568351510549193,2.061407758547764,-0.4212744458444234,True,9,False,10,135.42184961739406,True,,76561198039309853,enpitsu,27.0,-4048.139892578125,-1940.1199951171875,143.99000549316406,1002.6000213623047,-21064.599609375,-1816.7999267578125,1375.2999877929688,-1080.5999755859375,975.1999664306641,255.0,255.0,False,0.12873969434313784,-1.5189676524466362,-1.0961353839420755,True,169.0,False,8,False,6,,Mars,76561198229272448,16.0,-1573.1700439453125,1746.4100341796875,17.010000228881836,4860.199890136719,17462.099609375,1.1999999731779099,0.0,0.29999999329447746,-492.00000762939453,255.0,128.0,False,0.009590055853505365,1.2528406965345595,0.000247325842406498,True,10,10,173.0,False,False,,Canfected,76561198094452080,18.0,-1425.9000244140625,-1782.8800048828125,17.020000457763672,20577.7001953125,-5976.400146484375,2.7000001072883606,1.4000000059604645,1.0000000149011612,2039.6000671386719,255.0,255.0,False,0.01669406269175575,-0.2084251777710425,-6.995393784826958e-05,False,9.849152798293739,True,12,False,8,
