,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
48,3407,89,False,False,0,5501.574585788923,296.17999267578125,-230.85000610351562,114.98999786376953,17653.399658203125,25191.99951171875,-1451.1000061035156,105.20000457763672,-1040.0,-5908.2000732421875,0.0,-0.1416773613316878,-0.15386392072883154,-0.1837058764942179,76561198892496095,FullSpectrum,5.0,206.77000427246094,-580.9299926757812,110.5,-5161.199951171875,22304.3994140625,2197.4000549316406,-4549.599914550781,2286.199951171875,-95.69999694824219,242.0,47.0,True,0.05758415591307613,1.9979001459127177,0.06743223236926896,True,0.0,False,4,False,3,,76561198183186199,BoofBung,8.0,-2910.239990234375,-3591.669921875,16.989999771118164,294.6999931335449,-12815.6005859375,3.6000001430511475,2.3999999463558197,-4.699999988079071,-2071.9000244140625,255.0,0.0,,0.009428786695580864,-1.5771136910230465,-0.0003883700705123782,True,False,False,4,10.0,False,,enpitsu,76561198039309853,25.0,62.75,-184.9499969482422,106.9000015258789,8725.2001953125,-17750.899658203125,-158.1999969482422,5340.10009765625,-366.30001068115234,-1264.4000244140625,255.0,0.0,,0.9292492312951108,0.21410689622843532,2.0497462079302413,True,1,False,2,0.0,False,,games5425898691,bf81d8692db,19.0,3499.050048828125,2762.5,17.010000228881836,-1466.9000244140625,16345.699462890625,-0.29999999329447746,0.0,1.2999999523162842,264.50000762939453,255.0,128.0,,0.009597002540041297,1.6889364720887465,-0.00021964917947562548,True,False,False,False,18.446615131952427,True,
49,3502,93,False,False,1,10560.860733180476,-3306.300048828125,-4548.77978515625,1289.1800537109375,-7429.0997314453125,16001.300048828125,1702.8999328613281,-12.799999713897705,-4330.199890136719,-4153.0999755859375,1.0,0.15360417713719285,1.9840770842380393,-1.710472309799271,bf81d8692db,games5425898691,19.0,-3231.840087890625,-4672.4599609375,1313.1199951171875,-8241.500244140625,11341.199951171875,642.6000213623047,-2205.2000427246094,936.6000366210938,4950.5999755859375,255.0,66.0,,0.15229588548810707,-0.4655250653654595,1.9822795738841104,True,217.0,False,4,False,3,,76561198039309853,enpitsu,25.0,-788.0999755859375,65.19000244140625,48.869998931884766,-11434.000244140625,-138.00000190734863,3290.7000732421875,15.700000524520874,-517.2000122070312,117.89999961853027,255.0,128.0,,-0.02955658717062459,-0.0319868356631822,-0.00026647682088760743,True,3,False,4,0.0,False,,FullSpectrum,76561198892496095,5.0,372.04998779296875,-215.25999450683594,108.26000213623047,8004.89990234375,813.0000305175781,1603.0000305175781,467.00000762939453,5479.89990234375,39.50000047683716,199.0,128.0,False,-0.7161746813467603,0.6841503623253643,2.731288184654239,False,5,False,6,0.0,False,,BoofBung,76561198183186199,8.0,245.4600067138672,2475.72998046875,17.0,-19644.100341796875,-3142.39990234375,7.699999809265137,-8.799999952316284,-0.3999999910593033,-6.000000238418579,255.0,128.0,False,-0.009651587724991204,-0.1577946003144717,-0.00044373381970910737,True,6,4,False,203.0,False,
50,3573,95,False,False,0,5761.006455088714,3373.489990234375,1272.0999755859375,232.42999267578125,15753.599853515625,21524.19921875,15107.39990234375,5504.7998046875,-2344.4000244140625,-447.59998321533203,0.0,-1.1099497855186655,0.9960802953384498,-0.8924347592780646,76561198183186199,BoofBung,8.0,3270.77001953125,1072.219970703125,131.63999938964844,8631.400146484375,21256.59912109375,978.4999847412109,680.5999755859375,5438.4002685546875,-457.5,128.0,0.0,,0.0436881913769412,1.4102318464102088,0.659609536269059,True,118.0,False,8,False,5,,76561198892496095,FullSpectrum,5.0,-3349.3798828125,-23.950000762939453,17.0,-13362.7001953125,-3670.7000732421875,3.799999952316284,0.7999999821186066,0.29999999329447746,2576.0000610351562,208.0,255.0,False,0.009591681352768984,-2.7766839601114697,0.00019528076104850307,True,6,False,6,0.0,False,,enpitsu,76561198039309853,25.0,3832.02001953125,1059.530029296875,18.200000762939453,1111.8000030517578,18069.300537109375,80.50000190734863,-138.90000343322754,-265.79999923706055,1691.9000244140625,255.0,255.0,False,0.01493677653087236,1.5394797363041137,-0.038908088247634386,True,4,False,4,186.08451590743115,True,,games5425898691,bf81d8692db,19.0,3596.909912109375,4294.08984375,60.540000915527344,-10048.400268554688,13091.600341796875,1564.6000671386719,553.4000015258789,-875.5999755859375,-107.20000267028809,255.0,128.0,,-0.09252237509766978,2.201827034266432,-0.5893197033145849,True,4,4,False,201.0,False,
51,3640,98,False,False,1,10573.41272773116,-2209.25,-4967.14990234375,1104.75,-3273.699951171875,11674.3994140625,-173.70000839233398,-1347.5999450683594,-3075.8999633789062,-3506.199951171875,1.0,-0.39226148089066926,1.5684000246671705,2.247067874193708,bf81d8692db,games5425898691,19.0,-2055.89990234375,-5018.240234375,1039.47998046875,4047.9998779296875,4605.0,5528.699951171875,-4542.39990234375,-1499.7999572753906,-2714.1000366210938,255.0,109.0,,0.570712126073687,0.6010080531010649,2.072703507916341,True,201.0,False,6,False,5,,76561198039309853,enpitsu,25.0,-575.4000244140625,-3720.6298828125,17.049999237060547,11068.299560546875,-11370.699462890625,3.1999999284744263,-0.29999999329447746,-0.0,-3294.5999145507812,255.0,128.0,False,-0.01675755298441461,-1.4734313605263687,-2.97354411221572e-05,True,4,False,4,216.0,False,,FullSpectrum,76561198892496095,5.0,1179.0999755859375,227.17999267578125,17.0,-11863.1005859375,-11622.60009765625,3.4999999403953552,0.5000000074505806,0.19999999552965164,-1416.300048828125,128.0,0.0,False,-0.009630062820005465,-0.7594451574832558,-0.0002169242498063904,True,6,False,6,215.0,False,,BoofBung,76561198183186199,8.0,-3044.60009765625,-3846.800048828125,17.020000457763672,9621.199951171875,1515.7000732421875,1.0999999940395355,0.7999999821186066,2.800000011920929,-1556.9000244140625,73.0,0.0,,-0.009758346707937212,2.9948129032093598,-0.00021837188423572392,True,8,6,False,118.0,False,
52,3744,102,False,False,0,5729.829376646674,3383.3798828125,1329.77001953125,100.4000015258789,18243.399658203125,11417.80029296875,3471.6000366210938,5764.1998291015625,112.79999732971191,-1661.4999389648438,0.0,-0.32477465072945755,2.7698516155164774,1.2150928823483245,76561198892496095,FullSpectrum,5.0,3243.199951171875,1180.3399658203125,17.0,13117.099609375,9395.2001953125,3.4999999403953552,0.0,0.0,-1532.2999572753906,207.0,0.0,False,0.009591769487542558,0.6030329937565084,-0.00023164819845507314,True,164.0,False,6,False,6,,76561198183186199,BoofBung,8.0,1990.4599609375,1329.5899658203125,92.01000213623047,2079.7000122070312,-17951.300048828125,-337.5,4894.599914550781,-527.2999954223633,-503.10001373291016,255.0,128.0,,-1.065295268365231,-0.5339654016529746,-1.1159335767956926,True,10,False,12,31.0,False,,enpitsu,76561198039309853,25.0,-50.58000183105469,5340.35009765625,17.530000686645508,1098.8999938964844,-2803.9999389648438,-68.80000114440918,-126.80000305175781,-65.0,1577.5999450683594,255.0,255.0,False,0.025538413495328188,-1.3337462943520506,0.005692310253496014,True,4,False,4,246.0,False,,games5425898691,bf81d8692db,19.0,1501.1500244140625,3312.239990234375,17.010000228881836,9679.69970703125,4173.900146484375,2.199999988079071,-1.8000000715255737,-0.7000000029802322,2052.2000122070312,255.0,186.0,,0.009537083377195367,0.4679860880063528,-6.159447708262608e-05,True,6,6,False,201.0,False,
53,3819,104,False,False,0,4102.4031523429685,2869.639892578125,3512.219970703125,815.97998046875,-13814.200439453125,15518.00048828125,2363.800048828125,1216.2000274658203,-728.4999847412109,-1175.4000091552734,0.0,-1.3783287697815316,1.0897346890569937,0.014369027069525623,76561198892496095,FullSpectrum,5.0,3015.320068359375,3402.7099609375,686.1699829101562,-4418.699951171875,14511.500244140625,5486.6998291015625,-1292.8999328613281,-2099.499969482422,633.6999893188477,,187.0,,-1.0311972016981283,2.1458142650821244,-0.2523230676623562,True,49.488868910779274,True,8,4,6,,76561198183186199,BoofBung,8.0,184.2100067138672,1082.0699462890625,17.010000228881836,-3084.2001342773438,13499.7998046875,2.3000000417232513,0.0,0.29999999329447746,-2185.500030517578,255.0,0.0,,0.009578512750114334,1.730865256579567,-4.306356005624506e-05,True,10,False,12,92.0,False,,enpitsu,76561198039309853,25.0,147.92999267578125,5087.02001953125,17.049999237060547,10.399999618530273,-6.9999998807907104,2.5999999046325684,0.7000000029802322,0.3999999910593033,0.0,255.0,,,0.0168495441325441,-0.6013885666039277,-3.4215197885899985e-05,True,4,False,4,246.0,False,,games5425898691,bf81d8692db,19.0,2449.31005859375,3742.159912109375,597.6500244140625,6276.300048828125,-1312.1000671386719,2068.0999755859375,180.20000457763672,1090.5000305175781,29.500000476837158,255.0,125.0,,0.5082286267370909,-0.1496996623535465,0.04327380145845037,True,8,6,False,94.48886891077929,True,
54,3869,106,False,False,1,9539.203555658667,-716.3699951171875,-4261.9501953125,244.91000366210938,-4418.800048828125,20447.7001953125,717.5,212.99999237060547,3044.2999267578125,-5165.8001708984375,1.0,0.7803904000121509,1.7085394012327335,2.7282935249402547,76561198039309853,enpitsu,25.0,-634.2999877929688,-4319.7099609375,159.8699951171875,-2904.4000244140625,14153.199462890625,1563.2000732421875,-2995.0,-3970.5999755859375,2348.000030517578,255.0,255.0,False,-0.5809655887207255,1.9547927743496056,-0.7366388498533623,True,215.0,False,6,False,5,,bf81d8692db,games5425898691,19.0,-3836.989990234375,-3529.5,18.329999923706055,1448.3000183105469,-2027.7999877929688,-55.50000190734863,135.600004196167,-219.50000762939453,1697.2000122070312,255.0,255.0,,-0.03356168740384076,-2.110463881699583,-0.04684687618975901,True,6,False,8,69.0,False,,FullSpectrum,76561198892496095,5.0,-2347.340087890625,-4892.52978515625,472.6499938964844,2919.2999267578125,2028.8999938964844,-6850.0,-893.1999969482422,1445.7000732421875,1550.2999877929688,208.0,128.0,False,0.10182523263061836,2.7946550436812507,-1.0093986197267328,True,6,4,8,53.0,False,,BoofBung,76561198183186199,8.0,-700.1199951171875,-4051.2900390625,176.49000549316406,-5960.2001953125,-22152.60009765625,55.900001525878906,3770.1998901367188,-3963.2000732421875,-572.0000076293945,212.0,27.0,,-1.0281620564780696,-1.847634284182912,1.038459721559093,True,14,11,False,44.0,False,
55,3870,106,False,False,0,1864.5610429382625,734.1699829101562,4234.93994140625,261.010009765625,8905.499877929688,24155.30029296875,13607.7001953125,5254.6002197265625,-2433.2000732421875,-1571.1000061035156,0.0,-0.6773041826141505,-1.9420528029255244,2.8427887309078,76561198183186199,BoofBung,8.0,700.1199951171875,4051.2900390625,176.49000549316406,5960.2001953125,22152.60009765625,55.900001525878906,-3770.1998901367188,3963.2000732421875,-572.0000076293945,212.0,27.0,,1.0281620564780696,1.847634284182912,1.038459721559093,True,44.0,False,14,False,11,,76561198892496095,FullSpectrum,5.0,2327.780029296875,4878.97021484375,425.3699951171875,-2944.5001220703125,-2039.1000366210938,-7281.500244140625,761.2999725341797,-1294.4000244140625,1343.0000305175781,207.0,128.0,False,0.002720627014267148,-2.698332914003408,-1.0247501065859297,True,6,4,8,53.0,False,,enpitsu,76561198039309853,25.0,634.2999877929688,4319.7099609375,159.8699951171875,2904.4000244140625,-14153.199462890625,1563.2000732421875,2995.0,3970.5999755859375,2348.000030517578,255.0,255.0,False,0.5809655887207255,-1.9547927743496056,-0.7366388498533623,True,5,False,6,215.0,False,,games5425898691,bf81d8692db,19.0,3824.169921875,3544.659912109375,17.940000534057617,-2290.2999877929688,2450.800018310547,-70.19999980926514,-16.399999856948853,235.79999923706055,1848.6000061035156,255.0,255.0,,0.027453346397478602,2.2292147161726894,-0.03355131936070768,True,8,6,False,69.0,False,
56,3871,106,False,False,1,9591.591990522513,-827.9099731445312,-4295.39990234375,329.3599853515625,-25438.5009765625,-17804.100341796875,18151.600341796875,565.099983215332,1061.2999725341797,3375.7998657226562,1.0,0.7482035798592435,1.7581212191270708,3.015749120818703,76561198039309853,enpitsu,25.0,-654.7000122070312,-4241.1298828125,163.22000122070312,-5738.800048828125,-5820.999755859375,-941.5000152587891,-2546.199951171875,-4473.800048828125,1936.6999816894531,255.0,255.0,False,-0.6199446564594402,2.0020979125547007,-1.346531321163136,True,215.0,False,6,False,5,,bf81d8692db,games5425898691,19.0,-3824.169921875,-3544.659912109375,17.940000534057617,2290.2999877929688,-2450.800018310547,-70.19999980926514,16.399999856948853,-235.79999923706055,1848.6000061035156,255.0,255.0,,-0.027453346397478602,-2.2292147161726894,-0.03355131936070768,True,6,False,8,69.0,False,,FullSpectrum,76561198892496095,5.0,-2327.780029296875,-4878.97021484375,425.3699951171875,2944.5001220703125,2039.1000366210938,-7281.500244140625,-761.2999725341797,1294.4000244140625,1343.0000305175781,207.0,128.0,False,-0.002720627014267148,2.698332914003408,-1.0247501065859297,True,6,4,8,53.0,False,,BoofBung,76561198183186199,8.0,-700.1199951171875,-4051.2900390625,176.49000549316406,-5960.2001953125,-22152.60009765625,55.900001525878906,3770.1998901367188,-3963.2000732421875,-572.0000076293945,212.0,27.0,,-1.0281620564780696,-1.847634284182912,1.038459721559093,True,14,11,False,44.0,False,
57,4029,112,False,False,1,6244.673710063789,-2935.989990234375,209.3000030517578,131.66000366210938,2272.2000122070312,19804.100341796875,1785.2999877929688,3011.7001342773438,4760.5999755859375,2065.399932861328,1.0,-0.25371655805267646,-1.5456071118779657,-1.8104753498086226,76561198039309853,enpitsu,25.0,-2943.18994140625,107.80999755859375,16.040000915527344,-3381.4999389648438,15840.999755859375,-974.7000122070312,-3520.8999633789062,3102.2000122070312,-2581.6000366210938,255.0,128.0,False,-0.0421555295913088,1.4110064182484376,0.030913515283445984,True,66.0,False,6,False,6,,bf81d8692db,games5425898691,19.0,-2492.97998046875,1251.06005859375,337.92999267578125,8832.60009765625,19344.3994140625,-3382.0001220703125,-932.3999786376953,271.200008392334,1359.7000122070312,255.0,149.0,,0.728042716574308,2.8516674654746192,0.8246779093596037,True,8,False,10,92.0,False,,FullSpectrum,76561198892496095,5.0,-3746.050048828125,3108.3798828125,16.760000228881836,8669.099731445312,18866.8994140625,45.59999942779541,20.499999523162842,69.6999979019165,-1985.5999755859375,146.0,0.0,False,-0.008500657108056494,2.0780835676482576,-0.006246891866677178,True,10,4,12,255.0,False,,BoofBung,76561198183186199,8.0,-3521.830078125,2145.590087890625,17.010000228881836,1565.3999328613281,22139.599609375,2.0999999344348907,-0.0,-0.7000000029802322,-0.09999999776482582,255.0,128.0,,-0.009590857653600007,1.6414111559513735,6.584314414740899e-05,False,18,16,False,0.0,False,
58,4049,113,False,False,1,5067.437514085837,-2771.050048828125,1642.6199951171875,94.01000213623047,2374.2999267578125,17750.10009765625,1661.300048828125,-1407.5999450683594,4336.099853515625,2065.399932861328,1.0,0.17828774313495993,-0.7968529563644092,-0.05694290161874194,76561198039309853,enpitsu,25.0,-2893.6298828125,1486.1199951171875,17.020000457763672,2728.900146484375,22071.4990234375,2.199999988079071,-0.0,-0.3999999910593033,-3.799999952316284,255.0,255.0,False,-0.016788917578427393,1.694243248561077,4.0221853940564995e-05,True,12.0,False,6,False,6,,bf81d8692db,games5425898691,19.0,-1824.93994140625,2665.800048828125,15.760000228881836,11106.600341796875,17801.800537109375,2.800000011920929,-144.3000030517578,145.10000228881836,-689.8999786376953,255.0,0.0,,-0.009831632721039468,2.1429421734839176,-0.008347515022743252,True,8,False,10,92.0,False,,FullSpectrum,76561198892496095,5.0,-2676.469970703125,3903.320068359375,17.020000457763672,13796.700439453125,-1201.2999725341797,1.5999999642372131,0.5000000074505806,-0.0,-3207.39990234375,128.0,0.0,False,-0.009631671640136275,-2.777441768910391,-3.4429652563902375e-05,True,10,4,12,255.0,False,,BoofBung,76561198183186199,8.0,-3395.1298828125,3636.530029296875,17.010000228881836,4725.0,21501.99951171875,2.3000000417232513,0.19999999552965164,0.9000000357627869,-1778.800048828125,255.0,0.0,,-0.009605129187349603,1.839822941985015,-0.00013732391536987954,True,18,16,False,31.0,False,
59,4066,113,False,False,1,4278.966776018039,-2618.75,2699.489990234375,101.94000244140625,8873.599853515625,12973.399658203125,2222.5,-3764.89990234375,598.4000015258789,-1165.2999877929688,1.0,-0.3007880639389868,-3.1413242922836284,-2.5916458566805294,76561198039309853,enpitsu,25.0,-2727.050048828125,2744.530029296875,17.040000915527344,8724.400024414062,16511.8994140625,4.300000071525574,-2.5,1.7000000178813934,-1889.7999572753906,128.0,0.0,,-0.01711701191246233,2.1333953754146546,9.476563634608542e-06,True,12.0,False,6,False,6,,bf81d8692db,games5425898691,19.0,-821.9099731445312,3249.830078125,17.010000228881836,18983.299560546875,-1251.3999938964844,2.3999999463558197,-0.0,-0.0,-2003.3999633789062,255.0,0.0,,-0.009598752408468374,-3.000112629405501,-1.492458222107756e-05,True,8,False,10,123.0,False,,FullSpectrum,76561198892496095,5.0,-2360.610107421875,3472.919921875,17.020000457763672,74.29999828338623,-9835.10009765625,1.0999999940395355,-0.0,0.7000000029802322,-2032.2999572753906,195.0,0.0,,-0.009574376980698908,-1.5600289852123428,-0.00012784232190639022,True,10,4,12,255.0,False,,BoofBung,76561198183186199,8.0,-2747.889892578125,4774.41015625,17.010000228881836,15043.599853515625,11998.900146484375,2.3000000417232513,-1.1999999731779099,2.800000011920929,-1855.2000427246094,0.0,0.0,,-0.009733021301478222,2.5448039842148593,-2.6006111431763646e-05,True,18,16,False,255.0,False,
60,4074,114,False,False,0,8738.977246858007,2311.280029296875,-2989.14990234375,191.0,-15951.500244140625,6761.300048828125,10514.300537109375,5873.800048828125,391.19998931884766,1159.7000122070312,0.0,-0.1341557086697148,2.669115595994821,2.2788669053886967,76561198892496095,FullSpectrum,5.0,2348.530029296875,-3108.93994140625,83.33000183105469,-12480.50048828125,8489.69970703125,3350.0,-4834.800109863281,-1133.8999938964844,-2092.100067138672,228.0,255.0,True,0.3938319781320479,1.108918180547283,-0.6254842829802473,True,255.0,False,14,4,11,,76561198183186199,BoofBung,8.0,2351.320068359375,-4939.1298828125,17.329999923706055,-10080.399780273438,-274.4000053405762,38.80000114440918,-162.80000686645508,-133.00000190734863,-2153.6000061035156,128.0,0.0,,0.010708326337140224,3.1253939645360074,0.010546961641544714,True,16,False,18,255.0,False,,enpitsu,76561198039309853,25.0,2409.909912109375,-2997.719970703125,27.229999542236328,-9462.39990234375,3482.9998779296875,2592.2000122070312,1209.000015258789,-2732.5,309.59999084472656,255.0,128.0,,0.2080416223135789,-2.792740763621032,-0.20968439239814696,True,6,False,6,12.0,False,,games5425898691,bf81d8692db,19.0,349.6400146484375,-3078.739990234375,17.010000228881836,-14695.50048828125,10421.700439453125,2.3999999463558197,-0.3999999910593033,0.0,-1983.3999633789062,255.0,0.0,,0.00958579463700122,2.45171822839108,-4.4832172002643045e-05,True,10,8,False,123.0,False,
61,4160,117,False,False,0,6275.0193643537195,-2481.780029296875,-931.3400268554688,244.07000732421875,-22653.701171875,20795.0,-2303.3999633789062,5132.19970703125,-1227.9000091552734,2855.10009765625,0.0,-0.08774859023671962,2.7105793563350478,2.2729238351646437,76561198183186199,BoofBung,8.0,-2339.590087890625,-1089.8399658203125,181.8800048828125,-11381.99951171875,19963.599853515625,83.29999923706055,-5320.5999755859375,-1355.0,322.79998779296875,128.0,255.0,,0.33199536740471297,0.6919835979924576,-0.5834447963847962,True,156.0,False,22,False,19,,76561198892496095,FullSpectrum,5.0,-190.38999938964844,-3803.409912109375,17.010000228881836,-6605.0,-8629.000244140625,2.7000001072883606,-0.29999999329447746,-0.19999999552965164,-2973.699951171875,211.0,0.0,False,0.00956634883434198,-2.393379578500428,5.897496305040667e-06,True,12,4,14,255.0,False,,enpitsu,76561198039309853,25.0,3380.139892578125,-586.780029296875,62.25,6930.10009765625,15969.7998046875,-1723.6000061035156,-2518.699951171875,1027.9000091552734,2.0999999344348907,255.0,128.0,False,-0.5777812231142716,1.182497483564081,0.001050278964745347,True,8,False,8,0.0,False,,games5425898691,bf81d8692db,19.0,-2529.22998046875,-841.7000122070312,145.02999877929688,-338.1999969482422,515.099983215332,-147.60000228881836,5364.89990234375,1185.8999633789062,245.6999969482422,255.0,128.0,,-0.3066278541436032,-0.9231151620221483,3.050205067166035,True,12,9,False,153.0,False,
62,4162,117,False,False,1,4660.355969642892,2636.659912109375,816.9199829101562,248.7899932861328,27822.19970703125,-9845.900268554688,8608.300170898438,3473.0999755859375,4889.5001220703125,-171.49999618530273,1.0,-0.13749450309218086,-2.8455983622230194,2.138685447022646,bf81d8692db,games5425898691,19.0,2531.429931640625,838.3200073242188,144.0500030517578,320.60001373291016,-504.3000030517578,-146.30000114440918,-5377.1002197265625,-1126.2999725341797,260.2000045776367,255.0,128.0,,-0.13675110300284626,0.9181804234621006,-3.028401937565665,True,153.0,False,12,False,10,,76561198039309853,enpitsu,25.0,-3426.3701171875,480.29998779296875,49.130001068115234,-6930.10009765625,-15969.7998046875,-2156.3999938964844,2073.9999389648438,-846.3999938964844,1.2999999523162842,255.0,255.0,False,0.41494970654235885,-1.1826921671035626,0.000921112344857718,True,8,False,8,0.0,False,,FullSpectrum,76561198892496095,5.0,268.9100036621094,3874.06005859375,17.010000228881836,8762.2998046875,5697.2998046875,2.7000001072883606,0.5000000074505806,0.09999999776482582,-2672.2000122070312,209.0,0.0,False,-0.009572071354463122,2.675923962906887,1.3292677269978177e-05,True,12,4,14,255.0,False,,BoofBung,76561198183186199,8.0,2413.280029296875,964.1799926757812,178.5399932861328,11052.2998046875,-18799.3994140625,-218.60000610351562,5116.7999267578125,1991.6000366210938,317.99999237060547,128.0,255.0,,-0.44156700911036345,-0.5907561261491905,-1.1399273132696672,True,22,19,False,156.0,False,
63,4246,120,False,True,0,3844.9393479216187,-143.02999877929688,1369.510009765625,247.60000610351562,2518.2000732421875,27037.80029296875,8052.8997802734375,4464.2999267578125,4004.1000366210938,190.20000457763672,0.0,1.1009801676943058,0.7480970677022726,-1.2041968538426295,76561198892496095,FullSpectrum,5.0,-112.87000274658203,1086.9300537109375,166.24000549316406,2462.7999877929688,22847.5,852.5,-4606.000061035156,806.6999816894531,-10.700000524520874,128.0,128.0,True,0.10360170535814706,1.4334375051437824,0.010793986025196678,True,146.0,False,16,4,13,,76561198183186199,BoofBung,8.0,-1180.0899658203125,1129.5899658203125,17.0,18290.10009765625,-4509.89990234375,3.4999999403953552,-0.9000000357627869,0.0,1681.6999816894531,255.0,255.0,False,0.009602311829885257,-0.2041449311475924,0.0001932520219323761,True,20,False,22,77.0,False,,enpitsu,76561198039309853,25.0,1981.0999755859375,4479.240234375,17.049999237060547,-17431.400146484375,3076.099853515625,2.5,-0.7000000029802322,0.0,12.100000381469727,255.0,128.0,False,0.016754521162775017,2.9683414722997523,-6.331573625052439e-05,True,10,False,10,255.0,False,,games5425898691,bf81d8692db,19.0,-3633.840087890625,185.4499969482422,17.010000228881836,6477.9998779296875,16156.400146484375,-0.29999999329447746,0.19999999552965164,0.0,-441.19998931884766,255.0,128.0,,0.009611935564413969,1.147235154911736,0.00024330853586190375,True,12,10,False,233.08320003171124,True,
64,4374,124,True,True,1,6403.833148203243,-844.8200073242188,-1022.6799926757812,172.33999633789062,4908.900146484375,23671.298828125,3423.0999755859375,2079.199981689453,-1596.6000366210938,-5396.9000244140625,1.0,0.32247110910296733,-1.6031559127591042,0.19933713192751143,76561198039309853,enpitsu,25.0,-895.0399780273438,-1215.7900390625,98.19999694824219,-4414.599914550781,22464.09912109375,2186.999969482422,-4779.599914550781,2571.0000610351562,-891.2999725341797,128.0,0.0,,-0.5907656130861834,1.1482385641549147,0.5421739023781228,True,155.0,False,14,False,11,,bf81d8692db,games5425898691,19.0,-731.2000122070312,-1862.9599609375,17.010000228881836,-14315.699462890625,17761.99951171875,2.0999999344348907,-0.19999999552965164,0.19999999552965164,50.19999980926514,255.0,128.0,,-0.009593403955759094,0.8863130436855892,-5.677371215727634e-05,True,10,False,12,135.0,False,,FullSpectrum,76561198892496095,5.0,1017.1699829101562,-3192.840087890625,16.979999542236328,-3639.2999267578125,21171.79931640625,3.400000035762787,-0.7000000029802322,3.400000035762787,1581.3999938964844,255.0,128.0,False,-0.009574645419627699,1.3284092208163034,-0.00036337661253220963,True,14,4,16,42.32828405851959,True,,BoofBung,76561198183186199,8.0,-454.8599853515625,-5464.7099609375,21.3799991607666,-900.1999664306641,9684.199829101562,-381.5999984741211,-1.1999999731779099,-2.3999999463558197,-85.10000228881836,255.0,128.0,,-0.0488030968377435,1.489320860947594,0.0032346183248926795,True,25,22,False,0.0,False,
