,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
37,2925,81,False,False,1,9442.34654620103,-23.489999771118164,-4257.47021484375,118.55999755859375,-20770.80078125,15610.400390625,7523.3001708984375,-5127.39990234375,-2678.699951171875,1591.4999389648438,1.0,0.1353242440195476,2.2630847460583423,0.6620730548462063,7535495033952380612,XxRamboxX93,13.0,72.5999984741211,-4396.0400390625,83.52999877929688,-17233.499755859375,7438.4002685546875,2091.699981689453,4777.300109863281,24.40000057220459,2725.1998901367188,255.0,0.0,-0.049986502496925586,0.23592087526505334,-0.10641945001982399,True,8,7,101.0,False,False,,8555012962064523188,flokizerrr,17.0,-1015.739990234375,-3263.090087890625,17.010000228881836,-11937.80029296875,-16698.599853515625,2.3000000417232513,0.09999999776482582,-0.0,-2011.300048828125,230.0,0.0,,-0.009570114084332794,-0.8719453012334525,1.2639182936487987e-05,True,False,172.0,False,4,4,29.0,enpitsu,76561198039309853,27.0,-463.5899963378906,-2320.10009765625,17.030000686645508,-11400.10009765625,-12462.7001953125,9.599999785423279,1.899999976158142,1.8000000715255737,-19.299999475479126,255.0,128.0,,-0.016756531785355952,-0.8275565712186389,0.00017583355606173843,True,2,121.0,False,False,2,,games5425898691,bf81d8692db,18.0,-1234.25,3863.0,17.010000228881836,8091.300048828125,-20094.89990234375,-0.19999999552965164,-0.19999999552965164,0.9000000357627869,-65.79999923706055,255.0,128.0,,-0.009596813315837002,-1.9459976456532142,9.004597189958423e-05,True,4,False,4,189.22138498675437,True,,
38,3011,84,False,True,1,6463.138009901798,-2830.7099609375,-140.50999450683594,193.89999389648438,14569.100341796875,22241.0009765625,1238.499984741211,49.40000057220459,2028.5000610351562,-5646.400146484375,1.0,-0.2702220840755603,2.0346980116067286,0.17344984261340973,7535495033952380612,XxRamboxX93,16.0,-2963.169921875,-281.260009765625,143.8800048828125,-1550.0,21873.40087890625,482.99999237060547,-2505.7000732421875,-4657.900085449219,-1508.2000732421875,255.0,184.0,-0.2551330656756956,1.9027387139239962,-0.5792490029528287,True,10,9,0.0,False,False,,8555012962064523188,flokizerrr,17.0,-2473.449951171875,-3143.530029296875,17.0,17626.199951171875,9159.600219726562,2.8999999165534973,1.0999999940395355,0.3999999910593033,936.3999938964844,232.0,179.0,,-0.0096003055536137,2.655060791730173,0.00017589898155996584,True,False,102.0,False,4,4,,enpitsu,76561198039309853,27.0,-3775.429931640625,-3824.780029296875,16.219999313354492,8199.299926757812,-3607.7999877929688,-88.99999618530273,440.60001373291016,-402.00000762939453,-2453.5000610351562,255.0,128.0,,-0.008032175928159122,-2.7126282871817358,-0.023277926096949956,True,2,66.0,False,False,2,,games5425898691,bf81d8692db,18.0,-2909.7900390625,3054.719970703125,17.010000228881836,-1141.6000366210938,14038.199462890625,2.0999999344348907,-0.19999999552965164,4.099999964237213,-677.0999908447266,255.0,128.0,,-0.009594464231921866,1.519603579585595,-4.437601423123825e-05,True,4,False,4,216.0,False,,
39,3075,87,False,False,0,9556.357104643335,-173.5500030517578,-4389.009765625,98.04000091552734,-12960.2001953125,7935.3997802734375,6647.39990234375,3415.1998901367188,465.99998474121094,-4911.099853515625,0.0,0.5300410028735387,-1.0616147982842157,2.490830889281889,bf81d8692db,games5425898691,18.0,-119.27999877929688,-4527.009765625,17.010000228881836,-20590.90087890625,6665.0,2.0999999344348907,0.19999999552965164,0.19999999552965164,-15.800000429153442,255.0,128.0,0.00962384412598722,2.8265086511662445,2.797394733880081e-05,True,4,4,131.0,False,False,,76561198039309853,enpitsu,27.0,2109.64990234375,1402.699951171875,17.059999465942383,-8177.5,-17827.7001953125,1.8000000715255737,-0.29999999329447746,-0.7999999821186066,-1968.2000732421875,255.0,0.0,False,0.016775797474749627,-2.0657924603019415,-9.958664582030909e-05,True,2,170.0,False,2,False,,XxRamboxX93,7535495033952380612,16.0,1202.77001953125,-3346.22998046875,109.41999816894531,-22405.0,-4248.900146484375,-159.7000026702881,11.399999856948853,-5499.89990234375,-17.200000286102295,255.0,128.0,,0.15673832442987926,0.01987236614395578,-3.1357189199265725,False,11,0.0,False,False,12,,flokizerrr,8555012962064523188,17.0,-998.0,243.72000122070312,17.0,-21174.29931640625,-4974.700012207031,3.3000001311302185,0.5999999865889549,0.0,-1.5000000596046448,232.0,128.0,,0.00957965750823751,-2.9110499936780956,5.0159946279807956e-05,True,4,4,False,98.0,False,,
40,3120,88,False,False,0,8306.89522063487,-2240.969970703125,-3057.2900390625,323.1199951171875,-3932.5,23502.39990234375,5949.0997314453125,1090.8999633789062,-5040.4998779296875,2188.3999633789062,0.0,0.2145562373759488,1.0880513492444115,1.0259188801842747,bf81d8692db,games5425898691,18.0,-2261.93994140625,-3281.510009765625,162.35000610351562,1428.5000610351562,15983.199462890625,2486.300048828125,1892.2999572753906,4013.599853515625,3249.5001220703125,255.0,0.0,-0.6816517916347167,1.0680607192465585,0.9008807039311384,True,6,5,123.40593541053035,True,False,,76561198039309853,enpitsu,27.0,128.92999267578125,-669.25,17.059999465942383,-9691.300048828125,-14277.099609375,1.7000000178813934,-0.5000000074505806,-0.7999999821186066,-1572.4000549316406,255.0,0.0,,0.016769504913117548,-2.1919004158649193,-0.0002537102771349854,True,2,170.0,False,2,False,,XxRamboxX93,7535495033952380612,14.0,-2404.27001953125,-3967.56005859375,16.989999771118164,-22859.19921875,-244.59999084472656,4.600000083446503,-2.3999999463558197,-0.09999999776482582,901.9000244140625,255.0,195.0,,0.009574720088844923,-3.126113720300981,0.0001766106500343701,True,12,0.0,False,False,12,,flokizerrr,8555012962064523188,16.0,-3786.550048828125,132.86000061035156,17.06999969482422,308.99999618530273,503.1999969482422,0.0,-1.0000000149011612,-4.000000059604645,-583.1000137329102,26.0,246.0,,0.008612546465227924,-2.5598193224468155,-0.0014367766016622544,True,4,4,False,255.0,False,,
41,3207,91,False,False,1,9112.778714436155,3448.050048828125,-3608.1298828125,241.42999267578125,3440.0,-22807.7001953125,5424.2999267578125,1521.6999816894531,-1584.6000671386719,-2283.699951171875,1.0,-0.5233009877254212,-1.0293889385635067,1.5765976736845537,8555012962064523188,flokizerrr,16.0,3417.580078125,-3451.320068359375,57.849998474121094,8559.000244140625,-20718.20068359375,4053.3999633789062,4771.099853515625,-467.5,-690.4000091552734,12.0,128.0,0.42766775179785105,1.0866852836384262,-0.3051438120047733,True,6,4,255.0,False,4,,7535495033952380612,XxRamboxX93,12.0,3802.010009765625,-1971.510009765625,16.34000015258789,-8381.300048828125,-20811.298828125,-152.29999542236328,-67.89999961853027,1024.4999694824219,-1875.2000427246094,255.0,5.0,False,-0.015019281751907162,-1.1108904556468697,0.0027370447815802078,True,12,213.0,False,12,False,,enpitsu,76561198039309853,27.0,3380.010009765625,-3319.81005859375,107.58000183105469,4961.499938964844,-17709.599609375,3823.2998657226562,482.90000915527344,124.39999580383301,338.10001373291016,255.0,128.0,,-0.0969876008541679,-1.8168625078441802,-0.0024438932837189124,True,3,65.61703201263182,True,False,4,,games5425898691,bf81d8692db,18.0,60.7400016784668,-1044.8599853515625,17.010000228881836,-13339.100341796875,-7955.8001708984375,2.0999999344348907,1.1999999731779099,0.5000000074505806,-186.8000030517578,255.0,97.0,,-0.009585243416164381,-0.531283211464018,5.282062009326527e-05,True,6,False,6,201.0,False,21.0,
42,3248,93,False,False,1,9433.913395562244,1961.760009765625,-4233.52001953125,217.58999633789062,2162.899932861328,-18328.800048828125,-79.6999979019165,3260.0,386.19998931884766,3129.1000366210938,1.0,-1.2205796469219123,0.035289765806011245,0.6401884528661954,7535495033952380612,XxRamboxX93,12.0,1889.9599609375,-4094.780029296875,143.6699981689453,-6221.199951171875,-15572.7001953125,2846.300048828125,-3988.599853515625,-3703.900146484375,-788.3999633789062,255.0,242.0,0.340434899947002,-1.1157589269674477,0.017361643669757842,True,14,13,215.0,False,False,32.0,8555012962064523188,flokizerrr,16.0,3414.580078125,-4523.169921875,256.3399963378906,-3083.2000732421875,-2542.100067138672,-2945.4000854492188,987.3999786376953,767.6000213623047,-2742.9000854492188,230.0,174.0,True,-0.14022006183525842,0.043231981122557245,1.738395391739455,True,4,255.0,False,6,4,,enpitsu,76561198039309853,27.0,2958.85009765625,-4953.14013671875,91.4800033569336,-1349.1999816894531,-3937.3001098632812,2789.5001220703125,-1237.6000213623047,-1261.2999725341797,-1350.3999328613281,255.0,0.0,,0.7888811870716465,-1.582967122726848,0.4206617066001888,True,4,63.0,False,False,4,,games5425898691,bf81d8692db,18.0,-871.8800048828125,-2845.530029296875,17.010000228881836,2495.8999633789062,-11018.699951171875,2.0999999344348907,-0.7999999821186066,-0.5999999865889549,268.29999923706055,255.0,151.0,,-0.009624192683859393,-1.7935276737180914,2.4511728110729074e-05,True,6,False,6,170.0,False,,False
43,3306,95,False,False,0,2104.6615872975663,-2195.610107421875,3484.52001953125,203.9600067138672,-27708.89892578125,11093.1005859375,-1988.6000061035156,-4194.100036621094,-4283.999938964844,-236.10000610351562,0.0,0.8213519437358703,0.39359071871460144,-0.5646415665254706,bf81d8692db,games5425898691,18.0,-1957.6600341796875,3357.320068359375,168.5,-21006.8994140625,4967.0001220703125,2250.7000732421875,-4885.0,70.3000020980835,2526.199951171875,255.0,72.0,-0.05449247732418014,2.4813571753029615,0.7272530151014694,True,8,7,113.55198264378375,True,False,,76561198039309853,enpitsu,27.0,-3019.919921875,4101.39013671875,17.020000457763672,-7248.800048828125,-15225.0,3.8999998569488525,2.5,5.099999904632568,1666.1000061035156,255.0,128.0,False,0.01676251109223993,-1.9572604368527635,8.629838259033671e-05,True,4,236.52282159302823,True,4,False,,XxRamboxX93,7535495033952380612,12.0,-1377.5799560546875,4402.240234375,16.989999771118164,1524.6000671386719,-13585.6005859375,2.199999988079071,0.29999999329447746,-1.1999999731779099,166.00000381469727,255.0,128.0,False,0.0095535551760314,-1.4395891154674736,-0.00017516918271096602,True,14,198.0252215041909,True,False,14,,flokizerrr,8555012962064523188,16.0,-2451.570068359375,3585.489990234375,17.010000228881836,5249.1998291015625,-12196.199951171875,2.3999999463558197,-0.5000000074505806,1.0999999940395355,2189.2999267578125,231.0,255.0,False,0.009576399171446079,-1.1086386584201062,0.00010560828755083724,True,6,4,4,195.0,False,,
44,3399,98,False,False,0,3988.6758041034923,-3945.169921875,2568.60009765625,1658.0799560546875,-9560.30029296875,16072.5,10666.700439453125,1381.4999389648438,-5006.199951171875,3004.8001098632812,0.0,-0.6373171706199271,0.08662785727659418,-1.442279702229683,76561198039309853,enpitsu,27.0,-3865.93994140625,2462.64990234375,1524.31005859375,-2077.5,10710.6005859375,9804.299926757812,2909.4000244140625,1399.6000671386719,-1836.199951171875,128.0,255.0,-0.6083646777610954,1.4951320826883685,1.6835065948577046,True,6,5,128.0,False,False,,bf81d8692db,games5425898691,18.0,-3665.18994140625,2435.610107421875,15.779999732971191,13766.600341796875,-2564.8001098632812,248.60000610351562,-41.70000076293945,207.09999084472656,31.80000066757202,255.0,128.0,,-0.0019497426186305233,-0.17933732865293242,0.004882296196334771,True,8,118.0,False,8,False,,XxRamboxX93,7535495033952380612,18.0,-4074.010009765625,2858.610107421875,1307.68994140625,2998.9999389648438,-13968.1005859375,4383.699951171875,197.29999542236328,1.5999999642372131,-0.7000000029802322,255.0,128.0,,-0.30356331107756646,-1.580822347301275,-1.5679558849762474,True,14,83.0,False,False,15,,flokizerrr,8555012962064523188,17.0,-2057.10009765625,3747.530029296875,17.010000228881836,6530.999755859375,-10453.1005859375,-0.19999999552965164,0.29999999329447746,-0.3999999910593033,4.699999988079071,255.0,128.0,,0.009558695028780874,-1.0115968434829112,-3.368460219689789e-05,True,6,4,4,160.51194851116466,True,,
45,3464,101,False,False,1,10222.101924494566,2102.85009765625,-5010.60986328125,134.4199981689453,17109.300537109375,-3233.900146484375,5355.4998779296875,-1535.5000305175781,-5525.4998779296875,1763.6000061035156,1.0,0.1840426867493703,0.055184098365999995,-0.40933019612673127,8555012962064523188,flokizerrr,18.0,1931.280029296875,-4970.18994140625,19.389999389648438,14948.299560546875,-2398.9999389648438,338.1999969482422,-1040.4000091552734,-134.7000026702881,249.3000030517578,232.0,128.0,0.012246836883435648,-2.991098586861643,-0.08274865370419127,True,6,4,104.0,False,4,,7535495033952380612,XxRamboxX93,14.0,2932.449951171875,501.82000732421875,555.739990234375,-4946.400146484375,13737.39990234375,-11128.900146484375,-1792.7999877929688,379.1999816894531,1214.800033569336,255.0,128.0,False,-0.14894786410347538,-1.2904608313135915,0.7886487094115968,True,14,83.0,False,16,False,,enpitsu,76561198039309853,27.0,3523.179931640625,-4516.68994140625,1286.43994140625,-3766.7999267578125,-3762.39990234375,-10506.8994140625,1963.0999755859375,-1969.1000366210938,-2.3999999463558197,255.0,0.0,False,-1.1867044450247846,-0.8296369531856131,1.6114735091758499,True,6,128.0,False,False,6,,games5425898691,bf81d8692db,18.0,956.5399780273438,-2687.429931640625,17.010000228881836,-10097.100219726562,8048.0999755859375,2.3999999463558197,-0.3999999910593033,0.09999999776482582,-2302.2999572753906,255.0,0.0,,-0.009549029176492611,0.7405454558063653,-4.353566180095422e-05,True,8,False,8,148.0,False,,
46,3492,102,False,False,1,9997.88222138889,3358.10009765625,-4549.97998046875,301.8299865722656,10981.800537109375,16536.8994140625,533.4999847412109,-1044.3000030517578,-2807.60009765625,-599.1999816894531,1.0,-0.4265984493721453,-0.7794927306211274,-1.7057285597936331,8555012962064523188,flokizerrr,18.0,3297.18994140625,-4737.35009765625,221.25999450683594,11424.599609375,10989.89990234375,2200.5999755859375,-1305.0,-162.90000915527344,585.4999923706055,255.0,218.0,0.14100298979063275,2.3756342373562633,-1.4188223725468019,True,6,4,59.47806459344845,True,4,,7535495033952380612,XxRamboxX93,14.0,2693.969970703125,1171.719970703125,16.989999771118164,3333.800048828125,-5285.4998779296875,2.199999988079071,-1.1999999731779099,2.199999988079071,451.1000061035156,255.0,128.0,False,-0.009490277659081421,-2.150081721705595,-0.0001092938842465813,True,14,29.766503395572784,True,16,False,,enpitsu,76561198039309853,27.0,3778.090087890625,-4079.469970703125,44.61000061035156,-931.5000152587891,13711.099853515625,-5197.9998779296875,3300.10009765625,2851.9000244140625,-1491.300048828125,255.0,0.0,False,-0.33741813172441715,1.4948202199653737,-0.33167714342822674,True,6,128.0,False,False,6,,games5425898691,bf81d8692db,18.0,1123.280029296875,-1618.199951171875,17.010000228881836,10398.800048828125,8342.2998046875,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,-1401.4999389648438,255.0,39.0,,-0.00956766300282909,2.4892230777473694,-8.38197240825348e-05,True,8,False,8,148.0,False,,
47,3509,102,False,False,1,9200.092174145711,3973.030029296875,-3530.27001953125,218.77000427246094,-6520.4998779296875,12035.2001953125,-159.20000076293945,-1687.8999328613281,-678.4999847412109,-5717.5,1.0,-0.4232082351541238,-1.3243821802184146,0.422546506320449,8555012962064523188,flokizerrr,18.0,4004.260009765625,-3868.14990234375,136.13999938964844,8094.000244140625,20206.400146484375,921.9000244140625,1469.6000671386719,-387.90000915527344,2421.0000610351562,255.0,128.0,0.06830923771145601,1.9280835681817672,-1.0347706026639742,True,6,4,6.073943925160252,True,4,,7535495033952380612,XxRamboxX93,14.0,3124.669921875,539.0399780273438,16.989999771118164,7670.5999755859375,-11206.500244140625,4.399999976158142,0.5999999865889549,-0.0,0.0,255.0,128.0,False,-0.009524044848819314,-2.1710356164507236,-3.9535145666846986e-05,True,14,0.0,False,16,False,,enpitsu,76561198039309853,27.0,4028.570068359375,-3231.530029296875,120.37999725341797,907.6000213623047,11924.300537109375,6016.400146484375,-1231.6999816894531,-2297.5999450683594,1257.6000213623047,0.0,255.0,False,0.3508718791674738,1.835559473250247,-0.8886302458588619,True,7,114.84401705700864,True,False,8,,games5425898691,bf81d8692db,18.0,1952.449951171875,-1247.7099609375,17.010000228881836,12064.300537109375,7162.1002197265625,2.199999988079071,-0.5999999865889549,-0.29999999329447746,1095.5000305175781,255.0,180.0,,-0.009584758179259191,2.5635278863548208,-3.7189440266847155e-05,True,8,False,8,148.0,False,,
48,3543,104,False,False,1,7742.218235827375,3250.840087890625,-2235.409912109375,137.36000061035156,-6473.599853515625,-2456.4999389648438,4839.5001220703125,-5915.10009765625,960.5999755859375,297.60000228881836,1.0,1.0427161210811464,-0.12905383911265517,0.8432538588367426,8555012962064523188,flokizerrr,18.0,3308.75,-2117.969970703125,17.020000457763672,-8231.199951171875,-1340.8999633789062,1.1999999731779099,1.0999999940395355,-2.3000000417232513,1914.4999694824219,15.0,255.0,-0.00978114620628648,-0.220975656683273,-4.931785689991746e-05,True,6,4,0.0,False,4,,7535495033952380612,XxRamboxX93,12.0,3231.199951171875,-1213.43994140625,16.989999771118164,-8454.89990234375,-18423.699951171875,2.199999988079071,-1.2999999523162842,-2.7000001072883606,-64.20000076293945,255.0,160.0,False,-0.009592998587794324,-1.1038848106784116,0.0001734632575484794,True,14,193.0,False,16,False,,enpitsu,76561198039309853,27.0,3427.969970703125,-2339.360107421875,203.1300048828125,-5590.4998779296875,6411.199951171875,-2941.6000366210938,2390.5999755859375,-1191.2999725341797,64.6999979019165,128.0,128.0,False,0.4176326652784877,1.819760227321256,-0.9179231099571202,True,8,109.0,False,False,8,,games5425898691,bf81d8692db,18.0,3126.2099609375,-1534.22998046875,17.010000228881836,875.8999633789062,-15160.400390625,0.0,-0.0,-0.0,-2092.4000549316406,255.0,0.0,,-0.009598046613253614,-1.5599234726498703,1.648642638466574e-05,True,8,False,8,137.0,False,,
49,3594,105,False,False,1,7849.001517619746,2096.050048828125,-2616.719970703125,165.4600067138672,-19598.1005859375,-1314.1000366210938,3707.9998779296875,-1038.3000183105469,369.00001525878906,-2794.2001342773438,1.0,-0.9225827761646972,2.727183556892646,1.510936663649392,8555012962064523188,flokizerrr,18.0,2345.550048828125,-2610.56005859375,93.30000305175781,-14076.500244140625,-4877.799987792969,2911.9000244140625,2744.5001220703125,-3126.400146484375,492.79998779296875,233.0,219.0,-0.05634760128195453,0.007355462437553483,-0.03403191055326993,True,8,5,0.0,False,4,,7535495033952380612,XxRamboxX93,12.0,1079.9100341796875,-4141.009765625,16.989999771118164,-16661.400146484375,-6204.000244140625,5.099999904632568,-0.19999999552965164,-0.0,-3334.89990234375,255.0,0.0,False,-0.009590047701063217,-0.037167026368447494,-9.694668078934009e-05,True,14,193.0,False,16,False,,enpitsu,76561198039309853,27.0,2463.409912109375,-2026.9300537109375,17.020000457763672,-13078.299560546875,4621.700134277344,2.5,-5.5000001192092896,2.3000000417232513,121.99999809265137,255.0,255.0,False,-0.016747432610097753,0.3887607155701851,0.0003594483311911361,True,8,36.0,False,False,8,,games5425898691,bf81d8692db,18.0,2071.8701171875,-4844.490234375,17.010000228881836,-15436.199951171875,-9373.099975585938,2.3999999463558197,-0.5000000074505806,0.29999999329447746,-1961.3999938964844,255.0,0.0,,-0.009628771735681833,-0.4761098026574325,-3.395710150112327e-05,True,10,False,10,137.0,False,,
50,3629,107,False,False,1,7962.856654314067,-341.17999267578125,-2726.159912109375,131.50999450683594,-15580.400390625,13305.6005859375,2505.0,4345.400085449219,-1274.4000244140625,-3184.2001342773438,1.0,-0.21189219408643722,0.5423548609529509,1.0170708903464893,7535495033952380612,XxRamboxX93,12.0,-264.260009765625,-2909.909912109375,16.989999771118164,-16302.80029296875,11986.800537109375,2.199999988079071,-0.3999999910593033,0.5000000074505806,12.200000286102295,255.0,128.0,-0.009612049889113834,0.6323795445856046,-6.255866268676028e-05,True,16,14,111.3070108454715,True,False,,8555012962064523188,flokizerrr,18.0,749.5399780273438,-3174.340087890625,15.520000457763672,-12873.800048828125,-4836.199951171875,-20.399999618530273,186.20000839233398,34.40000057220459,-86.80000305175781,230.0,128.0,,-0.016887349652700875,-0.3301792240782241,-0.006522609857814257,False,6,0.0,False,8,4,,enpitsu,76561198039309853,27.0,530.010009765625,-1904.56005859375,17.030000686645508,-16501.99951171875,6473.499755859375,5.099999904632568,0.7999999821186066,-0.09999999776482582,-75.10000228881836,255.0,128.0,False,-0.016792667997766107,0.3822768810070116,8.603233176785632e-05,True,9,0.0,False,False,10,,games5425898691,bf81d8692db,18.0,341.2300109863281,-3598.669921875,17.0,-9471.599731445312,20959.09912109375,0.9000000357627869,-0.29999999329447746,0.7000000029802322,225.9000015258789,255.0,180.0,,-0.009595191565770256,1.1472976559715096,8.835576490656726e-05,True,10,False,10,52.14405159540073,True,,False
51,3650,107,False,False,1,7287.443948406934,-1458.780029296875,-1756.510009765625,150.61000061035156,-5803.499755859375,17428.1005859375,6252.80029296875,4195.7000732421875,-3439.7000122070312,-2562.0001220703125,1.0,0.5775502024867292,-0.769334459490179,2.5659873376284037,7535495033952380612,XxRamboxX93,15.0,-1503.8399658203125,-1871.739990234375,19.459999084472656,-9502.999877929688,19840.999755859375,2961.7999267578125,-0.19999999552965164,-0.0,-1977.2999572753906,255.0,0.0,-0.009562762826144669,1.2008869844371381,-4.266118952625949e-05,True,17,14,89.0,False,False,,8555012962064523188,flokizerrr,17.0,-405.8299865722656,-3538.409912109375,102.75,-18435.999755859375,-5441.199951171875,-164.89999771118164,1078.0000305175781,-5392.8997802734375,-66.99999809265137,230.0,128.0,,-0.8656403241823514,2.9299405964741974,-3.122737623624772,True,7,0.0,False,10,4,,enpitsu,76561198039309853,27.0,-1010.7899780273438,-1281.0799560546875,100.4000015258789,-21205.80078125,8597.60009765625,-154.7000026702881,-2083.6000061035156,-5090.0,-0.7999999821186066,128.0,128.0,False,0.9099097005693269,-2.7528135846638437,-3.1412805290248333,True,10,0.0,False,False,10,,games5425898691,bf81d8692db,18.0,-652.280029296875,-2125.320068359375,17.0,-15285.899658203125,17056.400146484375,3.3000001311302185,-0.19999999552965164,-0.0,38.399999141693115,255.0,128.0,,-0.009583098775365157,0.8354013970158191,-4.482857047032991e-05,True,10,False,10,61.0,False,,False
52,3704,109,False,False,1,4988.798720369059,-2605.159912109375,1586.1300048828125,110.83000183105469,-27501.10107421875,9058.099975585938,3386.400146484375,-1404.6000671386719,90.9000015258789,-5832.5,1.0,1.2982829719194313,-1.011434183632877,2.497554606297157,7535495033952380612,XxRamboxX93,15.0,-2329.949951171875,1585.3699951171875,17.0,-18393.900146484375,2436.7999267578125,3.4999999403953552,0.09999999776482582,-0.0,1987.5,255.0,255.0,-0.009590849273366925,0.05782496703256697,8.672388056874677e-06,True,18,16,76.0,False,False,,8555012962064523188,flokizerrr,17.0,-3687.4599609375,-3246.22998046875,17.010000228881836,-2065.2999877929688,21040.80078125,0.0,-0.0,-0.0,-2006.0000610351562,255.0,0.0,,-0.009590779448875568,1.549493362232864,-4.658136578005549e-06,True,8,208.04414629936215,True,10,4,,enpitsu,76561198039309853,27.0,-3813.320068359375,1267.0,15.729999542236328,8239.099731445312,21472.7001953125,-73.60000133514404,97.10000038146973,-750.9999847412109,-54.20000076293945,255.0,128.0,,-0.02147952140127347,1.9542808097977258,0.004231979152300824,True,10,208.0,False,False,10,,games5425898691,bf81d8692db,18.0,-1128.5799560546875,1965.1600341796875,17.0,7585.999755859375,21187.2998046875,3.3000001311302185,0.5000000074505806,1.0000000149011612,-416.50001525878906,255.0,128.0,,-0.009603824163571894,1.9515650725403773,0.00012269892737060305,True,10,False,10,0.0,False,,
53,3800,113,False,True,1,2407.3997905719866,-885.6699829101562,3520.97998046875,1018.239990234375,2540.7000732421875,24749.19921875,-1547.7000427246094,1108.3999633789062,-2581.300048828125,517.400016784668,1.0,0.2917968895139701,-2.8636912001276227,-2.42594041496264,8555012962064523188,flokizerrr,18.0,-845.6799926757812,3350.070068359375,982.6300048828125,7769.2999267578125,18795.999755859375,1508.800048828125,-1103.7999725341797,-197.19999313354492,65.39999961853027,231.0,128.0,-0.0054282621583229785,1.2532394329066139,-3.0724375109672493,True,12,8,160.0,False,6,,7535495033952380612,XxRamboxX93,15.0,-2711.0,2959.179931640625,1796.6300048828125,12006.700439453125,-2005.7000732421875,-6735.5999755859375,5400.2001953125,-347.59998321533203,-982.9000091552734,255.0,5.0,True,-0.5714954099774118,-2.852065073146074,-1.9504138590324247,True,16,0.0,False,18,4,,enpitsu,76561198039309853,27.0,-560.97998046875,4764.8701171875,17.049999237060547,9463.800048828125,-1472.2000122070312,2.5999999046325684,0.3999999910593033,0.7000000029802322,562.0999908447266,128.0,128.0,False,-0.016811899675290624,-3.03823517719948,-0.0003023816323713755,True,10,208.0,False,False,10,,games5425898691,bf81d8692db,18.0,-915.3900146484375,4940.0498046875,17.0,5747.5,14.900000095367432,3.4999999403953552,0.9000000357627869,1.0000000149011612,2267.5,255.0,255.0,,-0.009436084619431502,-3.1175361887542232,-1.0996044420800427e-05,True,10,False,10,61.0,False,,True
