,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
34,2142,62,False,False,0,9051.585839328296,-1249.0,-3904.699951171875,206.9199981689453,10782.7001953125,8499.69970703125,193.60000610351562,2820.10009765625,2847.7999877929688,4465.0,0.0,0.5472853484721247,2.2372758331830696,-0.3497188028866849,76561198039309853,enpitsu,25.0,-1300.52001953125,-4051.4599609375,117.56999969482422,9168.300170898438,5952.0001220703125,2697.9000854492188,-3056.0000610351562,4571.7999267578125,91.40000343322754,255.0,0.0,False,0.02794154073511041,0.5930918968486449,0.002214048523431354,True,3,4,10.0,False,False,,bf81d8692db,games5425898691,19.0,-1248.3699951171875,-4073.27001953125,16.959999084472656,14174.599609375,2784.89990234375,15.90000033378601,-7.900000214576721,-30.999999046325684,2135.0,255.0,255.0,,0.011249489873785302,0.26215240443798055,0.0005634354764753328,True,10,False,8,6.0,False,,TrapStoner,76561198099276943,12.0,-3425.510009765625,-4339.66015625,23.06999969482422,11085.799560546875,3690.4998779296875,-2606.300048828125,4391.9000244140625,-2410.8999633789062,2066.9000244140625,255.0,255.0,False,0.1495035030854741,0.4119690639219172,-0.05429225752684196,True,108.34197005405221,True,18,4,10,,Faces,76561198355844717,6.0,-1291.6700439453125,-489.5,17.010000228881836,14500.899658203125,-7602.0001220703125,-0.09999999776482582,0.3999999910593033,-0.29999999329447746,18.700000047683716,255.0,128.0,0.009605511582510115,-0.48021920049945344,-3.566253033652546e-05,True,108.09431405477626,True,6,6,10,,
35,2160,63,False,False,0,8503.027566813324,-550.8599853515625,-3356.02001953125,99.41999816894531,9289.000244140625,6580.3997802734375,2134.1000366210938,-1473.5000610351562,4757.200012207031,3346.099853515625,0.0,0.40204162171235835,-0.8412597231058152,-2.075421338905939,76561198039309853,enpitsu,25.0,-610.3599853515625,-3639.969970703125,154.5800018310547,10615.2001953125,6503.699951171875,-370.9000015258789,-3657.0999145507812,2735.2999877929688,-2013.3999633789062,128.0,128.0,False,-1.146848576702175,2.7148726153814318,-1.7676858204337051,True,4,4,10.0,False,False,,bf81d8692db,games5425898691,19.0,-326.70001220703125,-3686.580078125,103.58000183105469,14114.49951171875,6584.69970703125,365.0,-3793.900146484375,3818.800048828125,1128.0999755859375,255.0,128.0,,0.05130882132377135,-2.186657390975668,2.940736405519571,True,12,False,9,6.0,False,,TrapStoner,76561198099276943,12.0,-2955.47998046875,-3551.3701171875,18.309999465942383,5008.2000732421875,16815.400390625,1.7000000178813934,0.5000000074505806,2.0999999344348907,-1646.199951171875,255.0,0.0,False,0.017068515561004378,1.2505832213521533,-0.0002601288394760348,True,208.01310093172134,True,18,4,10,,Faces,76561198355844717,6.0,-429.9700012207031,-1362.18994140625,17.010000228881836,6531.199951171875,-19053.00048828125,1.899999976158142,-0.29999999329447746,1.1999999731779099,-218.1999969482422,255.0,128.0,0.009598140920460298,-1.2652930111745089,0.00018080040356128593,True,70.81372892472052,True,6,6,10,,
36,2179,63,False,False,0,8110.440546730928,76.29000091552734,-2911.949951171875,94.16000366210938,8219.600219726562,5504.7998046875,1351.1000061035156,-2732.9998779296875,4837.60009765625,2264.2999267578125,0.0,0.2993338232486969,-1.6384061114346755,-0.28199093783057316,76561198039309853,enpitsu,25.0,54.619998931884766,-3212.97998046875,20.920000076293945,5534.1998291015625,7693.800048828125,1566.4999389648438,1092.3999786376953,4627.39990234375,959.8999786376953,255.0,255.0,False,0.026427559809622896,1.3954878459137336,-0.07075813298446144,True,5,6,0.0,False,False,,bf81d8692db,games5425898691,19.0,659.6300048828125,-3248.830078125,21.510000228881836,13498.1005859375,3436.099853515625,-1230.999984741211,-5393.2000732421875,827.0999908447266,-691.9999694824219,255.0,0.0,,0.030794560967519976,-0.2042863679213809,0.29901345368551274,True,12,False,10,6.0,False,,TrapStoner,76561198099276943,12.0,-2195.6298828125,-2395.179931640625,18.309999465942383,15123.599853515625,15707.60009765625,5.799999833106995,3.799999952316284,3.6000001430511475,-1532.4000549316406,255.0,128.0,False,0.01706924876496406,0.7479998964116198,-0.00012208469085432983,True,174.0,False,18,4,10,,Faces,76561198355844717,6.0,125.02999877929688,-2608.89990234375,17.010000228881836,7349.4000244140625,-11119.599609375,2.0999999344348907,-1.7000000178813934,-1.5999999642372131,-94.30000305175781,128.0,125.0,0.009844205965314948,-0.98553027249724,-3.811373429495021e-05,True,60.0,False,6,6,10,,
37,2182,64,False,True,1,2507.709512645685,-156.02000427246094,2863.6298828125,107.5199966430664,-1408.6000061035156,9620.700073242188,6209.4000244140625,4489.599914550781,-1108.3999633789062,-3822.7999877929688,1.0,0.02323398719752057,1.5633528193811725,-0.749343295645515,76561198355844717,Faces,6.0,-221.35000610351562,2750.840087890625,16.149999618530273,-7230.4998779296875,9726.400146484375,-73.00000190734863,101.99999809265137,-135.50000190734863,1090.6999969482422,184.0,95.0,,-0.017870466614758707,0.9533021364197767,-0.01987159807384033,True,6,10,60.0,False,6,,76561198099276943,TrapStoner,12.0,1924.300048828125,2156.0400390625,18.309999465942383,-17102.900390625,-13282.5,5.699999928474426,4.799999892711639,3.700000047683716,-810.1000213623047,255.0,0.0,False,-0.01706347662057162,-0.644577807044383,-1.811024679647816e-05,True,18,4,10,174.0,False,,enpitsu,76561198039309853,25.0,-100.02999877929688,3091.02001953125,39.849998474121094,918.8999938964844,-12817.7001953125,856.9999694824219,1446.9000244140625,-1371.9000244140625,2091.699981689453,255.0,128.0,False,0.02360113193070602,-1.5534618519196837,0.5081603295962933,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,-745.6900024414062,3240.830078125,15.539999961853027,-12392.80029296875,595.9999847412109,-444.00001525878906,2336.1000061035156,-517.5,-1889.7000122070312,255.0,0.0,-0.012377549083926293,0.30959601291674416,0.021826502863706843,True,36.0,False,False,10,12,,
38,2184,64,False,False,0,8113.820629054827,191.13999938964844,-2900.659912109375,169.83999633789062,10800.999755859375,5188.599853515625,10718.199462890625,4597.0001220703125,417.09999084472656,-3833.0999755859375,0.0,-0.045452628198689844,-1.9221959306463814,-0.8627001102460968,76561198039309853,enpitsu,25.0,91.5999984741211,-2983.080078125,43.56999969482422,-1293.2000732421875,12899.49951171875,184.0999984741211,-2721.7999267578125,-3999.1000366210938,2616.9000244140625,255.0,128.0,False,0.35707152630608047,1.7954391105619534,0.21066441619949755,True,5,6,0.0,False,False,,bf81d8692db,games5425898691,19.0,859.8300170898438,-3273.030029296875,16.540000915527344,10654.200439453125,-4964.89990234375,95.69999694824219,6.1000001430511475,1.2999999523162842,-2335.399932861328,255.0,0.0,,0.009201255717015,-0.5302363471179083,-0.0010503922299401436,True,12,False,10,36.0,False,,TrapStoner,76561198099276943,12.0,-1777.43994140625,-2052.06005859375,18.309999465942383,18095.30029296875,11695.899658203125,5.899999737739563,0.3999999910593033,0.09999999776482582,-1637.4000549316406,255.0,0.0,False,0.017070626723292258,0.5316977231739266,-0.00016586865223631713,True,174.0,False,18,4,10,,Faces,76561198355844717,6.0,267.1499938964844,-2817.5400390625,16.6200008392334,6627.39990234375,-10208.900146484375,73.29999923706055,39.30000066757202,-152.89999961853027,-1262.0999908447266,221.0,0.0,0.01229844577459904,-0.9790763268139718,-0.00981074447331348,True,60.0,False,6,6,10,,
39,2266,67,False,False,1,5593.358228056433,-3304.530029296875,1446.5999755859375,419.0199890136719,-27784.69970703125,14427.2998046875,255.0,-2153.9999389648438,-1513.0000305175781,1044.1000366210938,1.0,0.7534649240195371,1.2652875290742884,-0.7783094119278323,76561198099276943,TrapStoner,12.0,-3198.64990234375,1347.5400390625,314.7900085449219,-19670.699462890625,6265.999755859375,2025.5000305175781,2778.2998657226562,-1202.5,-4591.7999267578125,255.0,255.0,True,0.6081836976819658,0.5649762490611184,-1.072465522785576,True,11,20,70.0,False,4,,76561198355844717,Faces,6.0,-3321.050048828125,754.219970703125,15.59000015258789,-9691.500244140625,-19981.400146484375,-173.79999160766602,-449.1999816894531,-1127.7999877929688,649.4000244140625,255.0,250.0,,-0.010063351467942272,-1.1633795788364591,-0.00461077717594084,,12,6,8,,False,,enpitsu,76561198039309853,25.0,-906.6199951171875,2239.06005859375,17.059999465942383,-11868.00048828125,4414.89990234375,1.2999999523162842,-1.0000000149011612,0.19999999552965164,90.20000457763672,255.0,128.0,,-0.016720480490732093,0.34551381903905065,-0.00011923621563365982,True,32.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-3692.02001953125,2340.949951171875,17.010000228881836,-773.6000061035156,-18487.80029296875,1.1999999731779099,-0.0,1.1999999731779099,-369.50000762939453,255.0,74.0,-0.009598187526246865,-1.530884912192804,-7.710047723976092e-05,True,24.731157113147038,True,False,10,12,,
40,2299,68,False,False,0,8635.406582358224,2543.969970703125,-2780.659912109375,122.33000183105469,16127.5,-4303.399963378906,7473.4002685546875,2249.600067138672,530.6999969482422,3885.2999877929688,0.0,-0.016398959276719662,-1.600921808942802,-0.8267948706300869,76561198039309853,enpitsu,26.0,2346.840087890625,-2769.6201171875,71.11000061035156,6949.2999267578125,-8542.5,2332.7000427246094,2711.6000366210938,-3802.6998901367188,-2904.4000244140625,128.0,128.0,False,0.0058504787704418,-0.7618001940177909,0.053342666855046655,True,6,8,61.0,False,False,,bf81d8692db,games5425898691,19.0,2850.52001953125,-409.1300048828125,17.010000228881836,-18480.699462890625,1741.3999938964844,2.3000000417232513,0.09999999776482582,0.0,1996.0000610351562,255.0,255.0,,0.009576448119685584,3.122219510154728,2.0530781943667224e-05,True,12,False,10,4.0,False,,TrapStoner,76561198099276943,12.0,4072.070068359375,-1752.550048828125,226.6699981689453,-524.3999862670898,-2774.5001220703125,-3426.400146484375,-1867.7000427246094,1207.699966430664,386.1000061035156,0.0,0.0,False,-0.6271275788931899,1.4644966114227815,-1.3686141071959501,True,70.0,False,20,4,12,,Faces,76561198355844717,6.0,2443.449951171875,855.0900268554688,17.010000228881836,-15926.600341796875,5684.69970703125,2.3000000417232513,-1.1999999731779099,0.3999999910593033,-1913.8999938964844,255.0,4.0,0.009606432501168214,2.7403044255707907,-0.00010950128050753444,True,255.0,False,6,8,12,,False
41,2367,70,False,False,0,9586.53349918745,2654.239990234375,-3764.909912109375,170.08999633789062,9124.89990234375,-1914.4000244140625,6676.099853515625,-398.80001068115234,-1690.5000305175781,5742.9998779296875,0.0,0.5548077627512125,-2.4492684760281733,-0.31934940012701185,bf81d8692db,games5425898691,19.0,2510.139892578125,-3783.6201171875,108.91999816894531,6808.900146484375,-13415.699462890625,2853.900146484375,842.6000213623047,-1355.5999755859375,-371.8000030517578,255.0,255.0,,0.009401893947753147,-0.9763519006516405,0.014034944341357491,True,10,14,35.0,False,False,,76561198039309853,enpitsu,25.0,2540.5400390625,-4020.719970703125,104.80000305175781,-1055.0,15160.799560546875,3330.5999755859375,-5296.7999267578125,553.8999938964844,-1373.5000610351562,255.0,128.0,False,0.2953598373682245,1.3910691080826083,-0.025095887489503966,True,10,False,7,206.0,False,,TrapStoner,76561198099276943,12.0,2988.409912109375,-2567.8798828125,18.31999969482422,-4057.7999877929688,-5837.80029296875,5.099999904632568,-3.1999999284744263,2.3999999463558197,-2190.0,255.0,0.0,False,0.017199608037719513,-2.178686845991955,-0.00010149266372781726,True,20.0,False,20,4,12,,Faces,76561198355844717,6.0,1069.8499755859375,472.3699951171875,17.010000228881836,-37.59999990463257,-11833.00048828125,2.0999999344348907,0.0,1.4000000059604645,-132.60000228881836,255.0,128.0,0.00954674383432956,-1.591539953627065,0.00017565482957495324,True,255.0,False,6,8,12,,False
42,2427,73,False,False,0,9967.896079888711,3552.02001953125,-3780.429931640625,101.70999908447266,-3466.6000366210938,2296.3999938964844,4166.700134277344,-2518.000030517578,-3801.0000610351562,-575.2000045776367,0.0,-1.2554156327706902,-2.4269716310590854,2.05798546528383,76561198039309853,enpitsu,25.0,3367.780029296875,-3709.110107421875,17.049999237060547,5372.0001220703125,632.9000091552734,3.1999999284744263,0.5999999865889549,1.1999999731779099,-2125.5999755859375,255.0,0.0,False,0.016771894630990956,0.10085926453069471,9.250743363678274e-06,True,8,10,191.0,False,False,,bf81d8692db,games5425898691,19.0,3907.25,-3247.43994140625,106.97000122070312,6517.9998779296875,3255.2999877929688,-7127.80029296875,-492.00000762939453,44.29999828338623,355.2000045776367,255.0,128.0,,0.5197812095199545,1.9033331133212699,-1.2830219028249008,True,14,False,10,35.0,False,,TrapStoner,76561198099276943,12.0,3284.06005859375,-2057.179931640625,18.31999969482422,11452.19970703125,-4695.4998779296875,4.900000095367432,0.0,0.09999999776482582,-1985.2000427246094,255.0,0.0,False,0.017004288543998,-0.42256237911421524,-0.00013243771715415234,True,20.0,False,20,4,12,,Faces,76561198355844717,6.0,2513.929931640625,-902.1300048828125,17.010000228881836,3428.3999633789062,-10203.099975585938,2.3000000417232513,0.5999999865889549,0.7000000029802322,1498.699951171875,128.0,255.0,0.00956609417490124,-1.2700990629427769,0.0004228970413463437,True,255.0,False,6,8,12,,False
43,2496,75,False,False,1,4080.0528899052083,-2703.89990234375,3219.699951171875,101.31999969482422,9732.899780273438,-5604.1998291015625,916.6999816894531,18.300000429153442,-192.90000915527344,-397.20001220703125,1.0,0.27716184262152793,0.8156122293611626,0.40105632605918295,76561198099276943,TrapStoner,13.0,-2853.919921875,3294.3798828125,18.34000015258789,7790.0,-4265.0,1.8000000715255737,-0.9000000357627869,0.5999999865889549,-253.4000015258789,255.0,128.0,False,-0.01695763505469398,-2.614881416807059,0.0002052431205142029,True,12,20,0.0,False,4,,76561198355844717,Faces,6.0,-600.9199829101562,2553.179931640625,17.010000228881836,10342.39990234375,-3032.7999877929688,2.3999999463558197,-0.09999999776482582,-0.0,-2377.4000549316406,255.0,6.0,False,-0.00955480582683159,-2.8011690606469153,1.6367312775927995e-05,True,12,6,8,191.0,False,,enpitsu,76561198039309853,25.0,-1664.1199951171875,4569.81982421875,17.049999237060547,5957.2998046875,-11585.0,-0.7000000029802322,0.19999999552965164,-0.29999999329447746,-2652.3001098632812,255.0,255.0,False,-0.01673231534880135,-1.9401643101849844,9.101616093727205e-05,True,128.0,False,10,False,8,,games5425898691,bf81d8692db,19.0,-1701.4599609375,3567.9599609375,17.0,44.20000076293945,7918.2000732421875,4.099999964237213,-1.0999999940395355,8.500000238418579,2399.7999572753906,255.0,255.0,-0.009415934940074686,1.5647412354357333,-0.0003911158396007093,True,5.0,False,False,10,14,,
44,2518,76,False,False,1,3646.4364657437104,-1888.5,2785.6298828125,93.19000244140625,18020.50048828125,-5392.0001220703125,2.3000000417232513,1395.2000427246094,519.7000122070312,969.1999816894531,1.0,1.095727385481428,1.5606998811829236,1.1412849101204612,76561198099276943,TrapStoner,13.0,-2124.510009765625,2788.610107421875,98.4000015258789,13543.1005859375,-7822.5,2588.699951171875,2143.8999938964844,5060.899963378906,199.69999313354492,255.0,128.0,True,-0.7034512942457753,-2.766872171692953,0.013296392621905262,True,13,22,,False,4,,76561198355844717,Faces,6.0,-229.24000549316406,1815.8499755859375,17.010000228881836,2135.5999755859375,-13197.2998046875,0.0,-0.0,0.09999999776482582,1753.3999633789062,255.0,255.0,,-0.009554883087530844,-1.7436574658951496,0.000291837939808195,True,12,6,8,178.50171193512534,True,,enpitsu,76561198039309853,25.0,-1431.949951171875,3512.070068359375,17.049999237060547,-402.59998321533203,-16615.30029296875,-1.899999976158142,-0.29999999329447746,-6.899999976158142,-1168.1999969482422,255.0,128.0,,-0.016787655325145458,-1.4804519634821445,0.00018811580731033158,True,81.01489900517208,True,11,False,8,,games5425898691,bf81d8692db,19.0,-1602.1600341796875,4321.10986328125,17.0,8769.69970703125,6745.5999755859375,3.700000047683716,-0.0,-0.0,-2382.899932861328,255.0,0.0,-0.009548986004399108,2.544262324108332,-1.229476938643997e-05,True,35.0,False,False,10,14,,
45,2527,76,False,False,1,3358.6943237536293,-1317.719970703125,2614.080078125,93.13999938964844,17125.699462890625,-5169.69970703125,0.0,1855.2000427246094,2487.2000122070312,969.1999816894531,1.0,1.1646203195993485,-3.1322131742478834,3.130321851918104,76561198099276943,TrapStoner,13.0,-1661.56005859375,2521.300048828125,107.2699966430664,13488.499755859375,-7797.39990234375,-156.8000030517578,2037.2999572753906,5108.0999755859375,76.99999809265137,255.0,128.0,False,0.033706996264635664,0.3790583594692393,3.127539184140086,True,13,22,,False,4,,76561198355844717,Faces,6.0,-11.670000076293945,1352.5400390625,17.010000228881836,8897.80029296875,-11500.799560546875,2.199999988079071,0.9000000357627869,-1.1999999731779099,1659.4999694824219,255.0,255.0,,-0.009594542969831463,-2.255722484466274,0.00012394874250095498,True,12,6,8,170.0,False,,enpitsu,76561198039309853,25.0,-1544.760009765625,2900.60009765625,54.45000076293945,-5160.7000732421875,-19236.8994140625,3277.60009765625,688.7000274658203,-233.4000015258789,151.899995803833,255.0,255.0,,-0.041073563329800375,-1.271915773266895,0.0015474904411549321,True,60.0,False,12,False,9,,games5425898691,bf81d8692db,19.0,-1254.1199951171875,4436.5400390625,17.0,11797.5,1066.9000244140625,3.6000001430511475,-3.400000035762787,-0.0,-1656.1000061035156,255.0,0.0,-0.009533304713973983,3.0640979059105877,-0.00011092470579382398,True,35.0,False,False,10,14,,
46,2565,78,False,True,1,3126.0732510607863,731.4600219726562,2018.260009765625,113.72000122070312,-3237.9998779296875,12383.800048828125,6628.599853515625,3260.8999633789062,4205.799865722656,2770.7000732421875,1.0,-0.04222377255777275,3.0247282321027957,-2.4842882622614466,76561198355844717,Faces,6.0,840.6599731445312,1882.219970703125,16.149999618530273,2305.2000427246094,9416.400146484375,77.39999771118164,34.100000858306885,86.19999885559082,-2416.4999389648438,255.0,128.0,False,-0.015301436800976894,1.7919119849871474,0.05343338737317648,True,8,12,146.0,False,6,,76561198099276943,TrapStoner,13.0,89.83000183105469,1288.1400146484375,111.83000183105469,14711.99951171875,-14101.300048828125,-166.39999389648438,4270.799865722656,3465.4998779296875,-14.500000476837158,255.0,128.0,False,-1.225882345521975,0.8817087299018967,-3.1337100616737223,True,24,4,15,,False,,enpitsu,76561198039309853,25.0,-1546.530029296875,-294.79998779296875,17.0,7733.699951171875,-20626.298828125,16.799999475479126,1.0999999940395355,-2.3999999463558197,2779.8001098632812,255.0,255.0,False,-0.016742136651977622,-2.082210718952935,-3.137921525881978e-05,True,60.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,3.7300000190734863,5282.60986328125,17.0,6710.2001953125,3787.6998901367188,3.799999952316284,0.7999999821186066,-0.3999999910593033,-2205.800018310547,128.0,0.0,-0.009702027469015122,2.6526711313602798,-4.2969845554390226e-05,True,35.0,False,False,10,14,,
47,2603,79,False,True,1,1511.4324443978705,267.739990234375,3765.330078125,434.5400085449219,-7387.9998779296875,23013.40087890625,6474.000244140625,2548.800048828125,4069.4000244140625,2587.0001220703125,1.0,-0.13319508575796007,1.4870577276111445,-0.7172899312041503,76561198355844717,Faces,6.0,356.30999755859375,3505.25,264.25,-9177.999877929688,20193.1005859375,3282.7999877929688,1968.5000610351562,3606.199951171875,2574.2001342773438,255.0,86.0,False,0.7326195162790662,1.0610086653144477,2.9649511327922315,True,9,14,68.61206857107017,True,6,,76561198099276943,TrapStoner,13.0,2403.60009765625,-303.75,18.329999923706055,19233.1005859375,-1427.7999877929688,3.100000023841858,-5.299999713897705,0.09999999776482582,1104.800033569336,255.0,128.0,False,-0.017053131985853676,-3.132264135854553,-6.335756745162456e-05,True,24,4,16,,False,,enpitsu,76561198039309853,25.0,-5.639999866485596,376.0899963378906,17.059999465942383,-330.99998474121094,19850.400390625,-4.300000071525574,-0.0,1.5999999642372131,449.70001220703125,255.0,128.0,False,-0.016792518368495803,1.5143295239126686,-0.0003042889739861743,True,0.0,True,12,False,10,,games5425898691,bf81d8692db,19.0,373.04998779296875,4623.5498046875,202.00999450683594,-2241.0000610351562,-9866.799926757812,3755.0,-1427.5999450683594,283.29999923706055,-1224.000015258789,255.0,85.0,0.7448118035993817,-0.48286060735326014,0.28422918739541936,True,9.924627811677999,True,False,10,16,,
48,2742,84,False,False,1,5054.215563139859,-1385.93994140625,630.25,128.8000030517578,-3483.900146484375,11590.400390625,8244.000244140625,5593.3001708984375,1389.7999572753906,-1668.0000305175781,1.0,1.5138427507021521,-1.400216103033276,1.8292410998498971,76561198099276943,TrapStoner,12.0,-1329.5400390625,437.6700134277344,18.31999969482422,-9582.000122070312,11964.7998046875,4.399999976158142,-3.1999999284744263,4.300000071525574,-870.5000305175781,128.0,128.0,False,-0.01714700215320979,0.9373405253978624,7.970914377732192e-06,True,16,24,121.0,False,4,,76561198355844717,Faces,6.0,-147.97999572753906,1424.4200439453125,17.010000228881836,8204.89990234375,-11446.600341796875,2.0999999344348907,0.7000000029802322,-0.7999999821186066,88.4000015258789,255.0,128.0,False,-0.009594587750638655,-2.2047850738601755,-0.00012042745585861342,True,14,8,10,0.0,False,,enpitsu,76561198039309853,25.0,-1158.47998046875,179.83999633789062,17.020000457763672,-4124.700012207031,9911.300048828125,5.899999737739563,2.3000000417232513,-5.5000001192092896,1326.6000366210938,255.0,128.0,False,-0.016685754593484786,1.1108024228359568,-0.00021484289502474892,True,0.0,False,14,False,12,,games5425898691,bf81d8692db,19.0,-2437.56005859375,4623.080078125,17.010000228881836,10429.300537109375,-5284.7998046875,2.3999999463558197,-0.0,-0.0,-2372.2999572753906,255.0,0.0,-0.009541682934563133,-2.609784105650452,-9.929991303498907e-06,True,255.0,False,False,12,16,,
49,2788,86,False,False,0,8081.244229113018,1948.68994140625,-2424.010009765625,630.8900146484375,-605.6999969482422,20431.700439453125,13180.0,3609.4000244140625,-873.6000061035156,-3177.0001220703125,0.0,0.8180405008936632,-0.4895057307899533,-0.7251098514207409,bf81d8692db,games5425898691,19.0,1965.489990234375,-2616.199951171875,446.739990234375,585.2999877929688,20430.6005859375,5094.599914550781,-5302.5,1209.4000244140625,818.6000061035156,255.0,94.0,,-0.73514661626694,1.5015522735801425,0.25079147296203214,True,13,18,220.55400439487988,True,False,,76561198039309853,enpitsu,25.0,2623.22998046875,-1867.050048828125,142.7899932861328,13467.80029296875,-11199.89990234375,1041.500015258789,4667.9998779296875,1906.7999267578125,-2196.1000061035156,255.0,,,0.3357468996546002,1.0428419358324905,-2.9062039982724754,True,16,False,13,,False,,TrapStoner,76561198099276943,13.0,2509.860107421875,-1917.699951171875,119.16999816894531,2373.300018310547,-5232.9998779296875,2.0999999344348907,-4893.0999755859375,2497.2000122070312,266.00000381469727,0.0,128.0,,-1.3481382040692225,-1.66897432633417,-0.3765918710804527,True,102.0,False,26,4,17,,Faces,76561198355844717,6.0,-1709.6800537109375,135.0800018310547,32.310001373291016,-3840.10009765625,15177.099609375,3160.7000732421875,0.0,0.09999999776482582,-2038.5000610351562,255.0,65.0,0.009563392915901468,1.7368524287658247,-1.5655439364693745e-05,,,False,8,10,15,,
50,2895,90,False,False,0,2629.1308328407704,1730.050048828125,5012.759765625,725.7999877929688,-1194.1000366210938,-10877.7001953125,-9634.89990234375,5933.699951171875,-493.49998474121094,-739.4999694824219,0.0,0.8786528856704966,-0.34294134158687617,-0.43029227505944684,bf81d8692db,games5425898691,19.0,1876.18994140625,4687.52001953125,690.75,2576.099853515625,17312.900390625,-68.89999866485596,-1238.1999969482422,-1279.3000030517578,5203.800048828125,255.0,229.0,,-0.25921134508523863,2.792692097184421,1.2244613232781496,True,15,20,73.54792265225484,True,False,,76561198039309853,enpitsu,25.0,1246.8499755859375,-3217.1201171875,17.059999465942383,1099.800033569336,13953.800048828125,1.2999999523162842,0.0,-1.4000000059604645,-148.100004196167,255.0,0.0,,0.016758339072355886,1.475167256825116,0.00016045637512000075,True,16,False,14,61.0,False,,TrapStoner,76561198099276943,12.0,2344.06005859375,965.3900146484375,97.19000244140625,-17235.10009765625,15049.69970703125,-154.7000026702881,-2579.1000366210938,-4857.39990234375,55.10000228881836,128.0,128.0,False,-0.28135848030477023,-0.48520717366660515,3.1311210036571744,True,243.0,False,28,4,19,,Faces,76561198355844717,6.0,-498.4800109863281,5002.5,17.0,14146.500244140625,2785.7998657226562,3.4999999403953552,-1.1999999731779099,0.0,-1310.0999450683594,255.0,0.0,0.00957455031490304,0.19628246738091565,-0.0002878602085823365,True,255.0,False,8,12,16,,
