,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
34,2574,69,False,True,0,3003.9771474059876,-626.4600219726562,2148.139892578125,93.0999984741211,-4.099999964237213,23380.400390625,171.8000030517578,-2789.5001220703125,-2292.2999572753906,-839.5999908447266,0.0,0.2796381812048574,-1.4470364258060224,-1.098307005895061,76561198380510545,Scapy,23.0,-700.6400146484375,1941.9300537109375,21.8799991607666,-41.30000114440918,22810.0,2949.2999267578125,-7.400000095367432,9.300000071525574,-708.4999847412109,255.0,5.0,False,0.009498562614843142,1.5822920997142367,3.933839940417017e-05,True,10,0.0,False,11,False,,1544103406048076041,KingOfTheDucks10,12.0,-571.469970703125,1158.1600341796875,16.989999771118164,13833.599853515625,14824.200439453125,4.399999976158142,2.0999999344348907,2.3999999463558197,-1500.3999328613281,249.0,127.0,False,0.009541238680872534,0.7399436204588935,6.0781520717365277e-05,True,103.0,False,8,8,False,,enpitsu,76561198039309853,26,-890.239990234375,2155.280029296875,46.25,18155.2001953125,11538.299560546875,3468.2998657226562,9.599999785423279,8.600000143051147,-930.6999969482422,255.0,128.0,False,0.017075747522503144,0.45049027855858403,0.0012504763815183316,True,139.0,False,10,2,5,,games5425898691,bf81d8692db,18.0,72.0,-915.0,64.51000213623047,685.0,22274.49951171875,2997.5,-5484.7998046875,-215.30000686645508,347.00000762939453,255.0,128.0,,0.14930999004789153,1.614759871741568,-0.0004840302883835179,True,12,False,9,31.0,False,
35,2575,69,False,False,1,7359.6313472108695,590.3099975585938,-2213.280029296875,96.5,-26458.798828125,-13770.30029296875,2437.5,1886.6999816894531,-1305.7000732421875,5543.900146484375,1.0,-0.19970607375236785,1.360632674683303,-1.0938432909936413,76561198039309853,enpitsu,26.0,747.239990234375,-2254.6201171875,73.80000305175781,-15832.7001953125,-12519.100341796875,2932.7999877929688,3541.7999267578125,3145.1998901367188,861.9000244140625,255.0,128.0,False,0.03386486603588679,-0.43507901205511823,-0.16803337448977693,True,5,139.0,False,10,2,,bf81d8692db,games5425898691,18.0,-77.69999694824219,729.1400146484375,86.93000030517578,-681.9999694824219,-22323.9990234375,2433.0999755859375,5492.39990234375,286.299991607666,26.700000762939453,255.0,128.0,,-0.7520029275792016,-1.6271727501669673,0.0030035479145740828,True,31.0,False,12,9,False,,Scapy,76561198380510545,23,700.6400146484375,-1941.9300537109375,21.8799991607666,41.30000114440918,-22810.0,2949.2999267578125,7.400000095367432,-9.300000071525574,-708.4999847412109,255.0,5.0,False,-0.009498562614843142,-1.5822920997142367,3.933839940417017e-05,True,0.0,False,11,False,10,,KingOfTheDucks10,1544103406048076041,12.0,449.25,-1273.68994140625,16.989999771118164,-15215.899658203125,-13201.800537109375,4.300000071525574,0.29999999329447746,0.19999999552965164,-454.39998626708984,242.0,128.0,False,-0.009562053049539524,-0.6718237650035792,0.00019001875649771744,True,8,False,8,103.0,False,
36,2683,73,False,False,0,5118.546488040568,3992.780029296875,3623.639892578125,1542.1700439453125,-7657.8997802734375,8034.1998291015625,6229.7998046875,-2230.800018310547,-115.50000190734863,5568.599853515625,0.0,0.35618235072197424,-2.66085570889552,-0.3207606399564139,1544103406048076041,KingOfTheDucks10,12.0,4078.97998046875,3504.590087890625,1410.9599609375,-1.5000000596046448,3240.8999633789062,9360.800170898438,-1995.5999755859375,0.0,-0.7999999821186066,255.0,224.0,,-1.2388400724015987,1.5416726234980136,-1.5430496349267988,True,8,255.0,False,8,False,,76561198380510545,Scapy,23.0,340.25,4418.259765625,468.7900085449219,3268.2998657226562,-11555.6005859375,-3843.9999389648438,2374.1000366210938,-4494.700012207031,2100.0,255.0,0.0,True,-0.21446410939216273,-1.0768694863616302,-1.6790160701221397,False,,False,12,12,False,,enpitsu,76561198039309853,26,2875.110107421875,4386.10009765625,17.049999237060547,6598.2000732421875,-3878.699951171875,2.5999999046325684,0.7999999821186066,-0.5000000074505806,400.99998474121094,128.0,0.0,,0.016654208041967086,-0.497803581504328,-0.0002864726799334785,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-2311.4599609375,5083.35986328125,93.33000183105469,16560.6005859375,-1436.9999694824219,-2458.6000061035156,-2236.999969482422,155.600004196167,345.49999237060547,255.0,128.0,,0.16051640108761456,-0.0923052868771481,1.1060795703052642,True,12,False,10,255.0,False,
37,2773,76,False,False,1,10198.51727899839,-1892.550048828125,-4669.8798828125,143.1999969482422,-8898.400268554688,14092.39990234375,1264.800033569336,640.1000213623047,5854.69970703125,-1145.2999877929688,1.0,-1.2635876372443418,-2.5855867448937513,-0.5089079574645348,76561198039309853,enpitsu,26.0,-1786.1099853515625,-4575.81005859375,17.049999237060547,-638.8000106811523,-7657.60009765625,2.5999999046325684,-0.09999999776482582,-1.1999999731779099,-540.2000045776367,255.0,0.0,,-0.016868128079733574,-1.4476538226115738,0.00021370989424756383,True,False,116.0,False,False,False,,bf81d8692db,games5425898691,18.0,-1835.8800048828125,-4767.9501953125,15.170000076293945,-13742.19970703125,5387.80029296875,76.19999885559082,420.60001373291016,250.30000686645508,-2145.2999877929688,255.0,52.0,,-0.050450154063683104,0.4412881602552281,0.08928588975770799,True,210.8365332772655,True,12,10,False,,Scapy,76561198380510545,22,-3496.6201171875,836.8300170898438,17.010000228881836,10795.899658203125,11260.0,2.5999999046325684,0.5999999865889549,0.3999999910593033,-2743.3999633789062,227.0,1.0,False,-0.009595169729718881,2.511483141516694,6.882266337292994e-05,True,255.0,False,14,False,16,,KingOfTheDucks10,1544103406048076041,12.0,-1723.02001953125,-5097.7998046875,958.4600219726562,10331.700439453125,-1138.3000183105469,-7017.0001220703125,-2626.199951171875,422.2999954223633,-1552.8999328613281,229.0,133.0,,-0.32496342977339304,2.9848379997756633,-1.5336473921098814,True,10,False,10,133.7052214889116,True,
38,2828,78,False,False,1,8459.41286632306,-3329.610107421875,-2188.429931640625,106.08000183105469,16139.300537109375,22178.9990234375,6905.5999755859375,-1655.2999877929688,-5722.39990234375,716.1000061035156,1.0,0.44271763360855587,1.5835541560901754,-0.3128335703950662,bf81d8692db,games5425898691,18.0,-3453.1201171875,-2248.050048828125,15.609999656677246,11315.50048828125,17626.400146484375,83.59999656677246,-144.89999771118164,96.49999618530273,-2973.699951171875,255.0,0.0,,0.014749068843180469,2.2811165756739773,-0.0015034579510845706,True,10,108.20664076138569,True,12,False,,76561198039309853,enpitsu,26.0,-1976.1500244140625,-4034.18994140625,17.049999237060547,11756.199951171875,2832.9998779296875,3.0000001192092896,-8.100000023841858,-1.5000000596046448,-667.9000091552734,255.0,128.0,False,-0.0166993686252057,2.9051016998583554,5.5238485339313784e-05,True,116.0,False,False,False,False,,Scapy,76561198380510545,22,-3660.97998046875,669.7100219726562,17.010000228881836,-2630.4998779296875,10879.69970703125,2.0999999344348907,-1.0000000149011612,4.300000071525574,-1191.500015258789,255.0,128.0,False,-0.009535404092985096,1.4029166047070862,0.00014383793696166292,True,255.0,False,14,False,16,,KingOfTheDucks10,1544103406048076041,12.0,-505.7099914550781,-4660.2998046875,17.010000228881836,-1093.6000061035156,9901.400146484375,-0.19999999552965164,-0.0,0.7999999821186066,12.200000286102295,255.0,128.0,,-0.00950095282492325,1.459129710460079,-4.971970318968827e-05,True,10,False,10,114.58684706687927,True,
39,2923,82,False,False,0,9903.97150407189,-1661.2900390625,-4734.35986328125,131.92999267578125,-26817.099609375,-4975.299987792969,8012.1002197265625,5350.999755859375,1736.4999389648438,2085.7000732421875,0.0,1.2197732182211218,-0.15290423110477774,1.1986061199470555,76561198380510545,Scapy,22.0,-1341.6800537109375,-4765.10986328125,17.010000228881836,-22278.701171875,-4411.600036621094,2.3999999463558197,0.0,0.19999999552965164,-2266.0000610351562,235.0,0.0,True,0.009610020425005908,-3.035334571377511,-0.00018586410112696772,True,16,145.0,False,14,False,,1544103406048076041,KingOfTheDucks10,12.0,822.27001953125,-2608.530029296875,17.010000228881836,12394.300537109375,-17245.50048828125,2.0999999344348907,0.09999999776482582,0.0,2043.8999938964844,255.0,255.0,,0.009541463056636662,-0.869267807521988,-1.0313809017011694e-05,False,48.0,False,12,12,False,,enpitsu,76561198039309853,26,-2472.77001953125,1172.739990234375,17.059999465942383,-17061.300048828125,-3034.5999145507812,1.5999999642372131,-5.099999904632568,-0.9000000357627869,486.8000030517578,255.0,255.0,False,0.016768758293276707,-2.971319154151634,0.00012621240901293914,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3626.25,71.04000091552734,17.010000228881836,-21066.4990234375,-2487.2000122070312,2.3000000417232513,0.19999999552965164,0.0,1973.5000610351562,255.0,255.0,,0.009583782279383089,-2.949829126665579,3.832380387728183e-05,True,14,False,12,255.0,False,
40,3021,85,False,True,1,4035.5081668320977,2814.81005859375,1589.8599853515625,219.11000061035156,-14348.900146484375,25129.599609375,-1039.1999816894531,689.8000335693359,-2299.2999267578125,5498.800048828125,1.0,0.6974575352475556,-2.071136069245323,2.9045819751775843,76561198039309853,enpitsu,26.0,2907.3701171875,1387.8199462890625,208.00999450683594,-365.9000015258789,16393.699951171875,1531.300048828125,44.80000019073486,185.20000457763672,5496.5997314453125,255.0,255.0,False,-0.0393759538151433,1.5001503426927223,0.0016207046015126237,True,3,103.0,False,4,False,,bf81d8692db,games5425898691,18.0,2199.35009765625,4938.1201171875,25.059999465942383,-11588.900146484375,14742.60009765625,-974.1999816894531,-4561.400146484375,3048.3999633789062,387.7000045776367,255.0,162.0,,0.0015472716524693188,0.6193349661154299,-0.5339832883249319,True,243.0,False,16,14,False,,Scapy,76561198380510545,22,2612.610107421875,4666.0,17.0,-10853.599853515625,6536.500244140625,3.3000001311302185,0.5000000074505806,-0.7000000029802322,-11.299999952316284,128.0,129.0,False,-0.009626558349968157,0.5456544759428995,6.824358714892675e-05,True,220.0,False,14,False,16,,KingOfTheDucks10,1544103406048076041,12.0,-496.260009765625,4273.02001953125,16.989999771118164,8922.60009765625,4870.899963378906,4.699999988079071,-0.19999999552965164,-0.5000000074505806,2325.2000427246094,255.0,179.0,,-0.00953348518056571,2.593282086329175,-3.199387639747914e-06,True,12,False,12,255.0,False,
41,3054,86,False,False,0,9444.521493667202,-1204.8499755859375,-4299.47021484375,118.7699966430664,21210.80078125,17986.600341796875,4275.7000732421875,3287.7999877929688,3338.0999755859375,3747.7999877929688,0.0,-0.14134909336708587,1.6069536500411712,-1.6021251481018992,76561198380510545,Scapy,22.0,-1336.31005859375,-4489.7001953125,89.05000305175781,16956.199951171875,13521.500244140625,3048.699951171875,412.00000762939453,3336.9000244140625,-35.999999046325684,255.0,176.0,True,0.15429410271034663,0.372907177933942,0.3391934888181732,True,17,154.23334212713345,True,16,False,,1544103406048076041,KingOfTheDucks10,12.0,-827.0900268554688,-4456.919921875,68.3499984741211,-20397.5,-736.6000366210938,3130.10009765625,79.89999771118164,-2738.599853515625,301.8000030517578,255.0,115.0,,0.06841221491243929,-3.027168561198522,0.001427271869726553,True,223.6864947759977,True,14,13,False,,enpitsu,76561198039309853,26,-2840.68994140625,-3401.070068359375,119.70999908447266,564.900016784668,-17249.000244140625,-3438.0999755859375,994.4000244140625,961.1000061035156,432.7000045776367,255.0,128.0,False,-0.1771299481111695,-0.8586244628502577,-0.2985311440877449,True,103.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,-871.1400146484375,-4544.259765625,17.020000457763672,1674.9000549316406,13029.69970703125,-3.799999952316284,-9.399999976158142,3.1999999284744263,2252.100067138672,255.0,239.0,,0.009677705429096625,1.5070056632983546,-4.161346093904195e-05,True,16,False,14,224.2173333860213,True,
42,3173,91,False,False,0,6138.919445948492,3964.419921875,1389.97998046875,937.739990234375,-7570.7000732421875,20044.49951171875,5646.9000244140625,-3545.10009765625,393.1999969482422,2236.999969482422,0.0,0.16015283215514994,3.0630920751358848,-0.7019461360507855,76561198380510545,Scapy,34.0,4079.010009765625,1183.239990234375,791.1900024414062,-5.199999809265137,15502.80029296875,9672.899780273438,-1481.6999816894531,1.2999999523162842,-0.09999999776482582,254.0,242.0,,-0.5478099408670096,1.55961919966831,-1.564816134374427,True,20,245.0,False,18,False,,1544103406048076041,KingOfTheDucks10,12.0,-3329.52001953125,1993.75,17.0,9712.000122070312,19170.699462890625,3.100000023841858,0.0,-0.09999999776482582,-823.1999969482422,176.0,94.0,,0.009568665839150904,1.0853975354497094,-8.18136758159028e-05,True,196.0,False,14,14,False,,enpitsu,76561198039309853,26,3098.679931640625,774.75,17.030000686645508,7047.60009765625,21891.59912109375,5.0,0.09999999776482582,0.29999999329447746,0.9000000357627869,255.0,128.0,,0.0167845653880589,1.2594610069476113,-3.151977797840688e-05,False,0.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-1055.260009765625,3987.81005859375,17.010000228881836,10366.199951171875,17876.800537109375,2.0999999344348907,0.3999999910593033,0.5999999865889549,-487.7000045776367,255.0,128.0,,0.009591207172934994,1.0018420413681923,0.00015244727922014267,True,18,False,16,155.0,False,
43,3254,94,False,False,1,9416.252559353517,-2056.85009765625,-3801.280029296875,136.41000366210938,-6970.30029296875,23252.7001953125,1978.2000732421875,-760.8999633789062,3756.099853515625,-4616.400146484375,1.0,0.275981945114179,2.6821143231552167,0.597471895066492,bf81d8692db,games5425898691,18.0,-1986.760009765625,-3944.909912109375,15.220000267028809,-7471.9000244140625,13498.299560546875,198.79999160766602,247.99999237060547,355.8000183105469,-2084.4000244140625,255.0,0.0,,-0.03453548430670335,1.1208448489003737,-0.013450405577108082,True,16,122.07664512306133,True,18,False,,76561198039309853,enpitsu,26.0,-1580.050048828125,-4820.22021484375,17.010000228881836,7241.400146484375,5788.0999755859375,13.700000047683716,-15.499999523162842,1.5000000596046448,65.39999961853027,255.0,128.0,,-0.01624824661972635,2.4581830715478086,0.0006655742891657591,True,255.0,False,6,6,False,,Scapy,76561198380510545,23,-3682.0400390625,-1549.510009765625,17.0,196.5999984741211,14098.499755859375,3.3000001311302185,-0.19999999552965164,0.3999999910593033,0.0,223.0,128.0,,-0.009574907072894294,1.5847330094520362,-3.620389486583529e-05,True,255.0,False,18,False,20,,KingOfTheDucks10,1544103406048076041,12.0,308.5,-2103.429931640625,17.0,-3851.9000244140625,15706.700439453125,0.7999999821186066,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.009560002270209676,1.3303125202481751,6.382802482700265e-05,True,14,False,14,198.8002151417476,True,
44,3294,95,False,False,0,5892.333721992623,2994.030029296875,714.25,128.91000366210938,7275.999755859375,5435.999755859375,8470.399780273438,3827.7999877929688,1433.6000061035156,-4392.300109863281,0.0,0.20873926549856084,1.3973262878986803,-1.4336790435284872,76561198380510545,Scapy,22.0,2959.0,565.530029296875,15.329999923706055,-8032.19970703125,3059.89990234375,-280.49999237060547,1001.2999725341797,-953.6000061035156,357.2999954223633,182.0,137.0,False,0.019169740396015773,2.4763235766296035,-0.03891380221973476,True,20,241.0,False,18,False,,1544103406048076041,KingOfTheDucks10,12.0,333.92999267578125,-625.1199951171875,17.0,1620.5999755859375,-19429.300537109375,3.1999999284744263,0.19999999552965164,-3.700000047683716,-1122.6000213623047,214.0,128.0,,0.00955418425280265,-1.5355890665700354,-3.782119731104561e-05,True,204.0,False,14,14,False,,enpitsu,76561198039309853,26,888.3099975585938,3239.949951171875,17.049999237060547,-991.3999938964844,-14949.89990234375,2.5,0.0,-0.9000000357627869,0.19999999552965164,255.0,0.0,,0.016776446651835007,-1.6369835034661258,-7.44758303450727e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,17.0,2790.14990234375,1094.3900146484375,112.12999725341797,5665.30029296875,-22078.89892578125,2742.9998779296875,-922.2000122070312,-231.5999984741211,254.20000076293945,255.0,128.0,,-0.21343357555663925,-1.2679360217770084,-0.004812974515050757,True,20,False,16,34.0,False,
45,3364,98,False,False,0,5445.67711633911,3561.389892578125,2011.5699462890625,228.47999572753906,12754.200439453125,26245.6005859375,-1306.9000244140625,-1902.5999450683594,1463.0000305175781,5499.000244140625,0.0,0.09800859221103342,-0.6226737402151336,0.03461856803595111,76561198380510545,Scapy,22.0,3482.260009765625,1864.22998046875,182.17999267578125,16309.300537109375,9794.199829101562,1314.2999267578125,-126.5999984741211,-4295.400085449219,3432.5,255.0,128.0,False,0.040549622199483736,0.8949541904148179,-0.9473925987329586,True,20,148.50367329453917,True,20,False,,1544103406048076041,KingOfTheDucks10,12.0,2093.340087890625,-475.8599853515625,17.0,3445.8999633789062,13842.099609375,3.1999999284744263,0.7000000029802322,2.3999999463558197,-745.0,223.0,128.0,,0.009576815278673677,1.2741657245747904,0.00012735610647564416,True,234.0,False,14,14,False,,enpitsu,76561198039309853,26,-424.45001220703125,4446.83984375,17.049999237060547,-2979.4000244140625,13263.399658203125,3.3000001311302185,-0.19999999552965164,0.7999999821186066,-2612.6998901367188,255.0,0.0,False,0.0167418638137229,1.686366673408556,-0.00022374338162264377,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,17.0,2658.409912109375,-4351.1201171875,16.989999771118164,-19123.900146484375,-10942.2998046875,3.4999999403953552,-0.09999999776482582,-0.19999999552965164,-1988.8999938964844,255.0,0.0,,0.009591314600028131,-2.6996108357874884,-4.034065916082438e-05,True,20,False,18,251.87185402839415,True,
46,3433,100,False,False,1,10348.394070067505,-1851.3499755859375,-4837.0400390625,329.2099914550781,-17170.10009765625,2496.300048828125,-5426.7999267578125,-759.1999816894531,-5699.7998046875,-1713.3000183105469,1.0,0.06896648650278214,0.2237960291064499,-1.4268293863114825,76561198039309853,enpitsu,26.0,-1695.219970703125,-4863.08984375,289.489990234375,-14794.3994140625,1723.699951171875,2493.5000610351562,227.60000228881836,419.0999984741211,63.29999923706055,255.0,128.0,,0.7559345365021884,0.37305074540510863,0.1162259516110249,True,6,203.0,False,8,False,,bf81d8692db,games5425898691,17.0,-415.6400146484375,0.36000001430511475,16.989999771118164,2911.6000366210938,-22814.89990234375,3.799999952316284,-2.3999999463558197,-0.09999999776482582,-7.300000190734863,255.0,128.0,,-0.009738550590370335,-1.6968896534943185,1.0873435237920171e-05,True,183.9539443241653,True,22,20,False,,Scapy,76561198380510545,23,-1486.52001953125,-4754.6298828125,16.989999771118164,21871.39892578125,-6639.6002197265625,4.799999892711639,-1.2999999523162842,0.5000000074505806,1759.9000549316406,255.0,240.0,,-0.009570270180900016,-2.8991532278844714,0.00017655032519787672,,2.0,False,20,False,20,,KingOfTheDucks10,1544103406048076041,12.0,-1570.030029296875,-2667.10009765625,17.0,10341.199951171875,-8188.900146484375,3.100000023841858,1.4000000059604645,-0.09999999776482582,155.79999923706055,128.0,126.0,,-0.009539707266069302,-2.4957451333816354,-0.00017155696650744253,True,14,False,14,255.0,False,
47,3490,102,False,False,1,9887.301395679702,-3533.31005859375,-3699.679931640625,113.58000183105469,-2967.0999145507812,20343.900146484375,1936.6999816894531,1663.800048828125,-818.0000305175781,2829.7000122070312,1.0,0.2597267147154999,0.23345409209544438,-1.0831651582819544,76561198039309853,enpitsu,26.0,-3540.56005859375,-3810.219970703125,16.15999984741211,-1461.0000610351562,16808.800048828125,-37.99999952316284,-271.200008392334,178.1999969482422,-1991.9999694824219,255.0,128.0,,-0.038349839377011155,1.5290788985822032,0.0331174902354999,True,6,120.0,False,8,False,,bf81d8692db,games5425898691,18.0,-2200.449951171875,-3394.669921875,16.989999771118164,-18011.800537109375,5984.1998291015625,4.799999892711639,-0.19999999552965164,0.29999999329447746,-1988.0000305175781,255.0,0.0,,-0.009604609331882097,0.39548704769073917,-3.719857881390313e-05,True,148.0,False,22,20,False,,Scapy,76561198380510545,23,2055.47998046875,-1951.5,64.31999969482422,14419.3994140625,17784.49951171875,-1708.3999633789062,-2114.7000122070312,1479.9000549316406,-7.799999713897705,255.0,128.0,False,0.49765456113423734,2.2554760494307042,0.0325469284363291,False,83.0,False,22,False,22,,KingOfTheDucks10,1544103406048076041,12.0,-1615.2900390625,-1565.1199951171875,17.0,-13740.699462890625,4575.5999755859375,1.1999999731779099,-0.5000000074505806,0.09999999776482582,0.09999999776482582,255.0,128.0,,-0.009561998879770568,0.32141146717335006,-4.709463655765772e-05,True,14,False,14,227.65345380639516,True,
48,3509,103,False,False,1,8759.692193055962,-3738.39990234375,-2293.340087890625,94.41000366210938,-2758.2000732421875,18500.899658203125,1444.4000244140625,-2201.699981689453,-1206.500015258789,2829.7000122070312,1.0,-0.7102541272331627,-1.9056733880600392,-1.384160404829445,76561198039309853,enpitsu,26.0,-3584.580078125,-2608.989990234375,17.049999237060547,-5753.499755859375,19272.900390625,-2.0999999344348907,1.0000000149011612,-3.6000001430511475,565.4999923706055,255.0,128.0,,-0.016794771157549192,1.2408080916839503,-0.000204539374958462,True,6,113.87095034507013,True,8,False,26.0,bf81d8692db,games5425898691,18.0,-2838.6298828125,-2412.419921875,16.989999771118164,-634.1999816894531,18784.300537109375,4.399999976158142,-0.0,-0.0,-340.29998779296875,255.0,128.0,,-0.009605356404279385,1.5696592023966434,0.00015805117946432953,True,133.0,False,22,20,False,,Scapy,76561198380510545,23,3050.25,-747.7100219726562,17.010000228881836,15242.900390625,16997.39990234375,2.0999999344348907,0.7999999821186066,0.7999999821186066,110.29999732971191,255.0,158.0,False,-0.009594186718633685,2.3098609798952614,5.570275584334519e-05,True,83.0,False,22,False,22,,KingOfTheDucks10,1544103406048076041,12.0,-2634.02001953125,-1287.25,17.0,-15904.49951171875,1027.300033569336,3.1999999284744263,-0.0,-0.19999999552965164,371.6999816894531,228.0,131.0,,-0.009543093037520378,0.03703849352448558,-0.00010660726982480638,True,14,False,14,217.0,False,
49,3524,103,False,False,1,8015.177029235011,-3878.3798828125,-1298.0400390625,105.93000030517578,401.8000030517578,22896.39892578125,1270.4000091552734,-3510.1998901367188,-201.8000030517578,-3061.300048828125,1.0,0.24411198660841166,2.838145512630428,-2.3305310159474617,76561198039309853,enpitsu,26.0,-3972.64990234375,-1510.7900390625,58.189998626708984,-6115.7000732421875,21859.599609375,3708.3999633789062,-190.20000457763672,3694.1000366210938,-49.89999771118164,255.0,0.0,,0.17816641009987252,1.2866520007473525,0.5726099201231348,True,6,66.85202563706265,True,8,False,,bf81d8692db,games5425898691,18.0,-2661.919921875,-1490.68994140625,16.989999771118164,6817.5,17126.099853515625,4.699999988079071,-0.5000000074505806,-1.0000000149011612,-1449.1999816894531,255.0,0.0,,-0.009588937623888787,1.9780145445631623,-0.00011793846939443861,True,133.0,False,22,20,False,,Scapy,76561198380510545,23,3444.429931640625,242.17999267578125,17.010000228881836,-4915.4998779296875,19976.700439453125,0.0,-0.0,-0.0,2165.2999877929688,255.0,255.0,False,-0.009600525262574103,1.2319680949981804,-6.0646742087883326e-05,True,245.62018913607446,True,22,False,22,,KingOfTheDucks10,1544103406048076041,12.0,-3530.320068359375,-1073.47998046875,46.13999938964844,-15868.499755859375,8530.800170898438,3459.7000122070312,180.79999923706055,340.49999237060547,536.1999893188477,241.0,200.0,,-0.0019130827818832855,0.5007338043004937,0.0007525181377012236,True,15,False,14,191.9134881522066,True,
50,3527,104,False,False,0,6294.638407138263,3880.909912109375,1040.780029296875,117.75,15839.000244140625,-1960.8999633789062,2633.5000610351562,-2047.1000671386719,2000.8999633789062,5272.9998779296875,0.0,-0.2268054872318534,-3.022998381654583,-2.690755041096189,1544103406048076041,KingOfTheDucks10,12.0,3666.050048828125,1000.5700073242188,78.11000061035156,16624.100341796875,-8915.999755859375,4155.899963378906,-666.9000244140625,-1258.3000183105469,1206.6000366210938,236.0,175.0,,-0.07777160506711518,-0.4232553884616047,-0.0017431420544561634,True,14,182.53577626905138,True,16,False,,76561198380510545,Scapy,23.0,-3317.860107421875,-528.8300170898438,17.010000228881836,11236.199951171875,-18220.999755859375,-0.09999999776482582,-0.7999999821186066,1.0999999940395355,1386.6000366210938,255.0,168.0,False,0.009599198304164582,-0.9440212442158669,-0.00012129766886885733,True,236.24247725291923,True,22,22,False,,enpitsu,76561198039309853,26,4036.840087890625,1179.010009765625,123.3499984741211,2490.500030517578,-22536.8994140625,3857.9998779296875,1460.0999450683594,-1494.1000366210938,-698.7000274658203,255.0,0.0,,-0.14951358585455893,-1.4551264961150947,0.9797165879932904,True,57.4743137539074,True,8,False,6,,games5425898691,bf81d8692db,18.0,2596.7900390625,1352.3599853515625,16.989999771118164,-8700.2001953125,-16077.7001953125,4.799999892711639,-0.29999999329447746,-0.5000000074505806,-1823.0999755859375,255.0,0.0,,0.009606326826084824,-2.119373389303709,-0.00011133081263494785,True,22,False,20,133.0,False,
