,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
0,170,0,False,False,1,5182.801145498549,18.579999923706055,32.0099983215332,102.76000213623047,5330.30029296875,30657.900390625,5669.000244140625,-3520.1998901367188,-261.3999938964844,-4851.700134277344,1.0,-0.11531195837073564,0.16111795191870665,0.32264802075260807,2535417705578699,MzT Escobar,9.0,91.33999633789062,-134.3000030517578,76.30000305175781,7020.30029296875,20125.899658203125,2506.0000610351562,-2515.500030517578,-1089.1000366210938,4576.600036621094,254.0,92.0,,-0.1542511772515783,1.238122034479635,0.3301780798382129,True,4,0.0,False,3,False,,2535433250893094,MzT Popey,9.0,-63.4900016784668,-184.97000122070312,96.16000366210938,-3052.2000122070312,22413.9990234375,4123.500061035156,-4799.599914550781,-1267.2000122070312,339.00001525878906,255.0,255.0,,-0.152819470611197,2.2531335217090547,-0.05191634359290635,True,4,False,3,0.0,False,,enpitsu,76561198039309853,28.0,-27.920000076293945,234.63999938964844,101.19000244140625,11533.1005859375,-19788.399658203125,2045.2000427246094,5297.1002197265625,-514.5999908447266,-1387.7000427246094,255.0,0.0,,-0.5546925660617544,-2.278245044418905,0.3209758169854031,True,2,0.0,False,1,False,,games5425898691,bf81d8692db,17.0,3462.469970703125,2459.550048828125,17.010000228881836,3242.9998779296875,14974.69970703125,2.199999988079071,0.5000000074505806,2.3999999463558197,1415.8000183105469,255.0,255.0,,-0.009596380824874262,1.7683767221211588,0.00012989595256860116,False,False,False,27.88005158978124,True,False,
1,171,0,False,False,1,5148.442867836096,2.740000009536743,69.63999938964844,100.27999877929688,-4267.200012207031,15614.89990234375,610.2999877929688,-3513.0999755859375,1932.5,4463.500061035156,1.0,-0.11049605165514197,0.19085796978653335,0.6886123984435611,2535433250893094,MzT Popey,9.0,-116.37000274658203,-42.75,145.55999755859375,-6462.8997802734375,12229.3994140625,5516.7999267578125,-4635.400085449219,-1988.9999389648438,-2192.2999572753906,255.0,255.0,,-0.12894475450264584,2.495740292617903,-0.3951087170168417,True,4,0.0,False,3,False,,2535417705578699,MzT Escobar,9.0,91.33999633789062,-134.3000030517578,76.30000305175781,7020.30029296875,20125.899658203125,2506.0000610351562,-2515.500030517578,-1089.1000366210938,4576.600036621094,254.0,92.0,,-0.1542511772515783,1.238122034479635,0.3301780798382129,True,4,False,3,0.0,False,,enpitsu,76561198039309853,28.0,88.48999786376953,156.47000122070312,104.27999877929688,13745.400390625,4373.399963378906,-330.09998321533203,3857.3001098632812,-971.9999694824219,-3798.0999755859375,255.0,0.0,,-0.944126305884669,-2.9818273150387857,1.917983012845757,True,2,0.0,False,1,False,,games5425898691,bf81d8692db,17.0,3483.090087890625,2598.419921875,17.010000228881836,1312.2000122070312,15453.800048828125,0.5000000074505806,-0.0,-0.9000000357627869,1889.4999694824219,255.0,255.0,,-0.009602067769593634,1.6094494324976905,0.00012726771511918896,False,False,False,24.798494659444337,True,False,
2,240,2,False,False,1,2539.341594525278,-787.5499877929688,3238.969970703125,93.11000061035156,16839.200439453125,14141.400146484375,730.2999877929688,-4938.900146484375,-1264.1999816894531,3163.599853515625,1.0,0.9461231745745119,-0.8542730621353427,2.6075590573706084,2535433250893094,MzT Popey,9.0,-958.5999755859375,3159.7099609375,72.66000366210938,11538.800048828125,11085.50048828125,3345.2999877929688,-277.5,2405.800018310547,-3070.5999755859375,255.0,2.0,,-0.07746752997075496,2.2431732275390153,0.007774258840417799,True,6,31.0,False,5,False,,2535417705578699,MzT Escobar,9.0,2268.110107421875,1150.56005859375,17.0,12517.19970703125,-5673.800048828125,3.3000001311302185,-0.9000000357627869,0.7000000029802322,-125.9000015258789,251.0,112.0,,-0.009551323946423872,-2.7167575480696255,4.274059926979766e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,28.0,823.6500244140625,355.010009765625,17.049999237060547,-4010.7000732421875,10065.900268554688,2.7000001072883606,-2.0999999344348907,5.5000001192092896,-1336.7999267578125,255.0,128.0,False,-0.016691331106346692,1.2611014226141748,0.00021941354234397895,True,2,31.0,False,2,False,,games5425898691,bf81d8692db,17.0,-120.63999938964844,3822.18994140625,98.76000213623047,-20129.89990234375,-10669.599609375,2889.1000366210938,-611.6999816894531,1015.9999847412109,552.2000122070312,255.0,128.0,,0.17932302995528046,-0.631310148952864,-0.00896906459796044,True,False,False,143.0,False,4,
3,245,2,False,False,0,8689.912716737923,503.9200134277344,-3436.409912109375,93.16999816894531,-9307.999877929688,15508.299560546875,2698.599853515625,-4209.4000244140625,-1563.0999755859375,3979.5999145507812,0.0,-1.0177725646793716,0.29237511245247455,-2.158332639505001,bf81d8692db,games5425898691,17.0,536.27001953125,-3598.389892578125,142.30999755859375,18707.7001953125,8525.10009765625,1763.699951171875,-3633.5000610351562,4114.100036621094,348.4000015258789,255.0,154.0,,0.39235924917847464,0.691166678606257,-0.026016310856310086,True,4,143.0,False,3,False,,76561198039309853,enpitsu,28.0,-767.3800048828125,-542.8599853515625,17.049999237060547,2827.9998779296875,-11210.799560546875,2.5999999046325684,-0.29999999329447746,1.4000000059604645,-83.00000190734863,255.0,128.0,False,0.01671606532656291,-1.333944006836307,0.00015262193985629246,True,2,False,2,27.758984942590036,True,,MzT Escobar,2535417705578699,9.0,-2487.530029296875,-1045.77001953125,17.0,-12502.099609375,6351.099853515625,3.3000001311302185,-0.19999999552965164,0.0,-375.99998474121094,249.0,105.0,,0.009595054664942773,2.662928567929066,-2.5635924339295387e-05,True,4,0.0,False,4,False,,MzT Popey,2535433250893094,9.0,795.47998046875,-3336.239990234375,117.04000091552734,-9826.799926757812,-10630.10009765625,570.2000045776367,-2035.5999755859375,-5066.099853515625,-663.4999847412109,254.0,0.0,,0.47531201271412094,-2.215901521084915,1.0125132478642058,True,False,5,31.0,False,6,
4,345,6,False,False,1,6106.646017603237,2037.6500244140625,-858.97998046875,135.9499969482422,-7218.800048828125,11966.199951171875,8061.099853515625,5109.4000244140625,3079.7000122070312,639.5999908447266,1.0,-1.313386139642752,2.5021256667637046,-2.336999016241404,2535417705578699,MzT Escobar,9.0,2156.68994140625,-1060.1700439453125,17.010000228881836,-7108.499755859375,7760.4998779296875,2.0999999344348907,-3.6000001430511475,4.000000059604645,-1003.8999938964844,248.0,128.0,,-0.009552767076192384,0.8647856427269998,-4.168143124326773e-05,True,4,255.0,False,4,False,,2535433250893094,MzT Popey,9.0,-2911.77001953125,1014.4600219726562,129.0800018310547,-13959.599609375,-18081.8994140625,-137.5,4532.5,-3113.900146484375,94.70000267028809,255.0,133.0,,-1.3486099968427636,2.0165795274196023,-2.995598319409698,True,8,False,7,0.0,False,,enpitsu,76561198039309853,28.0,-1088.72998046875,4523.64990234375,17.059999465942383,12844.000244140625,1752.8999328613281,2.0999999344348907,-0.3999999910593033,-0.0,-2318.2000732421875,255.0,128.0,False,-0.016727937724000164,3.070336217410393,4.021646411066189e-05,True,4,,False,4,False,,games5425898691,bf81d8692db,17.0,242.6999969482422,4266.3701171875,17.010000228881836,4367.39990234375,-12564.200439453125,2.3000000417232513,0.09999999776482582,-0.09999999776482582,-2265.500030517578,255.0,0.0,,-0.009563046542548546,-1.8374071365669213,-1.8502888126530692e-05,True,False,4,174.0,False,4,
5,390,8,False,False,1,4120.9418364047915,905.8800048828125,1019.0700073242188,574.489990234375,-5511.6998291015625,14005.10009765625,6419.2999267578125,-116.30000114440918,-806.3999938964844,1685.7000732421875,1.0,1.3731615923701608,-2.330372894882248,2.100834779551452,2535417705578699,MzT Escobar,9.0,872.77001953125,1017.8200073242188,423.5799865722656,-6186.9000244140625,12550.6005859375,3568.599853515625,2098.800048828125,803.1999969482422,5019.89990234375,254.0,10.0,,0.8726876688229556,2.4200063195573978,2.203757113840463,True,6,161.49872689606042,True,5,False,,2535433250893094,MzT Popey,9.0,-3288.260009765625,-1398.949951171875,17.059999465942383,14258.299560546875,2251.3999938964844,2.0000000298023224,-1.5000000596046448,0.09999999776482582,2137.5999450683594,254.0,225.0,False,-0.016766033967986264,2.920284997358294,0.00010957510737014482,True,8,False,8,255.0,False,,enpitsu,76561198039309853,28.0,-238.16000366210938,4313.669921875,17.059999465942383,-3909.8001098632812,5198.900146484375,1.899999976158142,-0.0,-0.19999999552965164,-2231.0000610351562,0.0,128.0,False,-0.016907377258722385,-1.9826792793412187,-4.5588242168967684e-05,True,4,31.0,False,4,False,,games5425898691,bf81d8692db,17.0,757.1900024414062,1754.510009765625,435.75,2705.5999755859375,-19146.300048828125,4941.000061035156,1203.3000183105469,-262.99999237060547,117.89999961853027,255.0,128.0,,0.8897432302053853,-1.2368977984352814,0.37170834515497364,True,False,4,102.00096350331461,True,6,
6,450,10,False,False,0,9190.0685558447,286.29998779296875,-3973.699951171875,425.3500061035156,10439.3994140625,2680.1998901367188,6753.699951171875,5803.599853515625,1383.9999389648438,633.6999893188477,0.0,-1.10984572286471,1.6294747302527808,0.6629261296393155,76561198039309853,enpitsu,28.0,227.32000732421875,-4011.739990234375,255.77999877929688,-1336.300048828125,13099.599609375,8.899999856948853,-4961.9000244140625,1324.9000549316406,-1968.2000732421875,255.0,128.0,False,-0.39925591046133946,1.6702094557584772,-0.004410233774633101,True,6,0.0,False,5,False,,bf81d8692db,games5425898691,17.0,-888.3400268554688,3156.60009765625,16.15999984741211,6820.2001953125,19521.199951171875,186.29999160766602,-24.200000762939453,20.0,-1880.3999328613281,255.0,0.0,,0.007775083701762882,1.1666841092291163,-0.0008606840820344948,True,6,False,6,95.0,False,,MzT Escobar,2535417705578699,9.0,412.6099853515625,-3854.1298828125,330.239990234375,7760.30029296875,-14409.3994140625,-1969.7999572753906,1279.1999816894531,-4131.400146484375,-1708.0000305175781,254.0,0.0,,-0.969864304502067,-2.2261090948379625,0.8610847253609314,True,6,76.0,False,6,False,,MzT Popey,2535433250893094,9.0,2410.429931640625,-415.7300109863281,17.059999465942383,8967.899780273438,5009.599914550781,2.199999988079071,0.0,0.0,2575.1998901367188,255.0,255.0,False,0.01670267570044863,0.5890289233775851,-6.932964594645531e-05,True,False,8,244.0,False,8,
7,532,13,False,False,1,4383.069992641165,-3100.919921875,3341.1298828125,309.45001220703125,13965.10009765625,8476.199951171875,10687.5,2943.699951171875,-4305.7000732421875,-2965.5999755859375,1.0,0.21101405492238884,2.06875446889874,0.6848907326842364,2535433250893094,MzT Popey,9.0,-3218.580078125,3285.64990234375,167.6199951171875,11101.099853515625,18520.2001953125,-67.8000020980835,275.40000915527344,-519.7999954223633,2541.300048828125,128.0,7.0,False,0.3604611050286548,1.4900498839518355,0.008284178770858073,True,10,174.0,False,9,False,,2535417705578699,MzT Escobar,9.0,-2761.39990234375,4386.7001953125,17.010000228881836,-15689.3994140625,-8140.8001708984375,2.0999999344348907,3.799999952316284,2.0999999344348907,1079.1999816894531,254.0,129.0,,-0.009591836275546757,-0.5340007075659641,5.533581394405811e-07,True,6,False,6,0.0,False,,enpitsu,76561198039309853,28.0,511.3399963378906,2453.030029296875,17.059999465942383,-9655.30029296875,6362.9998779296875,1.1999999731779099,1.7000000178813934,-1.0000000149011612,898.7999725341797,255.0,0.0,False,-0.016709997930286765,0.5181038378305208,-0.00031500994015552737,True,6,0.0,False,6,False,,games5425898691,bf81d8692db,17.0,-775.2100219726562,717.5800170898438,16.969999313354492,1531.199951171875,22948.5009765625,11.499999761581421,5.199999809265137,0.19999999552965164,8.600000143051147,255.0,128.0,,-0.009891675469575204,1.6363458855607516,-4.187380114706716e-05,True,False,8,39.0,False,8,
8,625,16,False,False,0,9559.298193940835,-812.1199951171875,-4418.93017578125,160.0500030517578,-16873.499755859375,-14309.100341796875,2064.2999267578125,-1501.9000244140625,-2172.100067138672,1177.699966430664,0.0,-0.24963549604066407,-0.3442082524329577,0.029868599748561275,bf81d8692db,games5425898691,17.0,-653.72998046875,-4228.2998046875,43.31999969482422,-9208.300170898438,-8886.099853515625,3404.1000366210938,192.09999084472656,-244.3000030517578,-1954.7999572753906,255.0,107.0,,0.014735906379284156,-2.506638182699324,-0.00017213315517550316,True,9,0.0,False,8,False,,76561198039309853,enpitsu,28.0,-253.50999450683594,-5311.81982421875,17.100000381469727,-2720.4998779296875,1625.0,-20.59999942779541,71.99999809265137,0.19999999552965164,4.399999976158142,255.0,128.0,False,0.017386909034777964,2.601598939983762,0.000992887212896082,True,6,False,6,61.0,False,,MzT Escobar,2535417705578699,9.0,-768.280029296875,-4158.8798828125,183.32000732421875,-12375.400390625,-14348.499755859375,2075.500030517578,389.59999084472656,5308.699951171875,-1384.1000366210938,255.0,255.0,,-0.37057271972446154,-1.4106258432288696,0.0575797375578471,True,8,114.4267440329316,True,7,False,,MzT Popey,2535433250893094,9.0,1169.969970703125,-4042.159912109375,17.049999237060547,-6550.8001708984375,10518.599853515625,3.100000023841858,1.1999999731779099,-2.0999999344348907,2194.1000366210938,254.0,191.0,False,0.016730306506290905,2.18241222211249,7.344354041034571e-05,True,False,10,174.0,False,10,
9,708,19,False,False,0,9032.20058736564,-3943.31005859375,-3362.6201171875,130.77999877929688,-3750.10009765625,3601.099853515625,3181.300048828125,-3370.7000732421875,-4796.9000244140625,1275.4000091552734,0.0,0.0905703001025635,-2.3290233890190284,-1.0328787083392776,bf81d8692db,games5425898691,17.0,-3974.18994140625,-3526.260009765625,56.5099983215332,-9986.799926757812,14534.3994140625,5628.599853515625,-667.9000091552734,5152.39990234375,-1742.8999328613281,255.0,0.0,,-0.35220774689542345,2.1289160563601772,0.47007445111462376,True,10,195.41009872190415,True,10,False,,76561198039309853,enpitsu,28.0,-3619.489990234375,-3351.489990234375,70.72000122070312,-13596.400146484375,13878.1005859375,-704.7000122070312,3660.4000854492188,4089.89990234375,-350.99998474121094,0.0,128.0,False,-1.226808617749379,2.224338742206293,0.17176357460057462,True,6,False,6,9.0,False,,MzT Escobar,2535417705578699,9.0,-3051.239990234375,-3529.4599609375,98.70999908447266,-1978.699951171875,17404.599609375,1280.8999633789062,-5335.7000732421875,1298.0999755859375,-307.2999954223633,255.0,85.0,,1.0208854039714288,2.006862731882586,0.5891893125384046,True,10,32.0,False,9,False,,MzT Popey,2535433250893094,9.0,-1674.72998046875,-18.739999771118164,17.049999237060547,-5843.900146484375,13868.800048828125,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,0.7999999821186066,128.0,128.0,False,0.0168345642757846,1.9697319247505125,9.401762097270441e-06,True,False,10,153.0,False,10,
