,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
10,974,19,False,False,1,2138.019598207818,2138.85009765625,3400.330078125,229.6199951171875,2058.000030517578,13833.599853515625,15030.6005859375,5295.3997802734375,-2765.4998779296875,-557.0999908447266,1.0,0.391700080848131,-0.7395392662342465,0.49713089644310765,2533274821298753,TotalRAWR,12.0,2102.72998046875,3171.5,119.48999786376953,3778.699951171875,18716.300048828125,-148.100004196167,-1131.500015258789,5374.5001220703125,-289.59999084472656,254.0,128.0,-0.05480265006987612,1.370893859230835,1.8408284243152007,True,6,0.0,False,5,False,,b14207431fb,xNeestah,14.0,3713.25,261.29998779296875,17.010000228881836,14205.30029296875,12903.00048828125,2.3000000417232513,4.699999988079071,5.0,851.6999816894531,188.0,215.0,False,-0.009598575509876998,2.3275314565016405,-3.8974368135834354e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27,2179.89990234375,3566.659912109375,122.43000030517578,14847.39990234375,-3971.0000610351562,3149.8001098632812,4679.100036621094,-1585.8999633789062,-2416.6000366210938,128.0,0.0,False,-0.025193298130047684,-2.7444023885499607,0.14525333007422192,True,73.0,False,1,False,2,,games5425898691,bf81d8692db,21.0,-2250.739990234375,-1891.699951171875,17.0,-11012.60009765625,16130.400390625,3.3000001311302185,-0.7999999821186066,1.2999999523162842,339.1999816894531,255.0,203.0,,-0.009595996676309806,0.9776991074524649,0.00010805472325880311,False,4,4,False,0.0,False,,
11,1063,23,False,False,1,2458.632862102507,2619.889892578125,3386.97998046875,680.1199951171875,-13921.199951171875,6536.400146484375,-833.3000183105469,521.5000152587891,-3401.7999267578125,4914.800109863281,1.0,0.7581403998577995,-1.4810959590086794,2.5088707192768314,b14207431fb,xNeestah,14.0,2719.840087890625,3319.590087890625,585.8400268554688,-3629.5999145507812,6985.10009765625,989.3000030517578,32.799999713897705,5336.400146484375,-1330.8999633789062,195.0,255.0,-0.9400965028043138,-0.15468280223361477,0.11795761410423033,True,4,169.0,False,False,False,,2533274821298753,TotalRAWR,13.0,2610.39990234375,3902.909912109375,21.170000076293945,-5031.700134277344,-1973.800048828125,-1041.1000061035156,-1827.7000427246094,157.10000038146973,3503.0999755859375,255.0,128.0,,0.036612903339640825,2.996932319422687,0.07059658854006473,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27,2234.969970703125,3742.31005859375,125.16000366210938,-18330.999755859375,-6246.500244140625,-144.60000038146973,-3471.0000610351562,-3837.7999877929688,-1863.5000610351562,128.0,128.0,,0.8458233572805681,-1.9876921242153842,-2.6052469350948866,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-1523.3299560546875,3943.1298828125,17.010000228881836,10707.80029296875,19481.600341796875,2.8999999165534973,-1.8000000715255737,-3.1999999284744263,7.599999904632568,255.0,128.0,,-0.009601161069722834,2.0724084882989713,0.00018645812697559597,True,6,6,False,219.0,False,,
12,1098,24,False,False,0,9328.020079758116,-897.0599975585938,-4188.02001953125,123.38999938964844,-12476.400146484375,21344.599609375,17108.699951171875,2194.7999572753906,5393.3001708984375,-1447.2000122070312,0.0,-0.929470931484966,1.5521886984124291,-2.4243542282069876,bf81d8692db,games5425898691,21.0,-741.510009765625,-4352.2900390625,21.90999984741211,-19823.399658203125,11284.7998046875,2946.199951171875,3.8999998569488525,-2.5,214.0999984741211,255.0,115.0,0.0095790888530651,2.6390926208017658,-2.4746653792709895e-05,True,7,156.38558279570708,True,6,False,,76561198039309853,enpitsu,27.0,-445.8699951171875,-3833.43994140625,17.059999465942383,2960.10009765625,-11780.50048828125,1.1999999731779099,0.29999999329447746,1.5999999642372131,-486.6999816894531,128.0,128.0,False,0.01680807857335568,-1.381441141593818,0.0003086074722093288,True,31.0,False,4,False,4,,xNeestah,b14207431fb,14,-1952.8399658203125,-4150.3701171875,171.44000244140625,6579.7998046875,-6341.400146484375,-7354.6002197265625,-1035.6999969482422,-1825.8000183105469,-77.10000038146973,200.0,137.0,,0.2623810871089885,0.22835152254842145,0.47440187086787233,True,145.0,False,False,False,4,,TotalRAWR,2533274821298753,13.0,-3365.820068359375,-3788.0400390625,17.0,-12993.399658203125,5112.099914550781,3.400000035762787,-1.0000000149011612,0.0,-1921.0000610351562,254.0,0.0,,0.009531806341674413,2.7349405645945457,-0.00017502978518683777,True,6,6,False,213.0,False,,
13,1198,27,False,False,0,4019.976634213303,-3455.1201171875,2039.8199462890625,105.19999694824219,5181.199951171875,7618.4002685546875,8465.10009765625,-4516.600036621094,3071.7001342773438,2482.5999450683594,0.0,1.0794058755757938,0.18798204338659982,0.6111739231583162,bf81d8692db,games5425898691,21.0,-3487.830078125,1858.489990234375,46.20000076293945,6147.7001953125,21652.2998046875,3471.7999267578125,1.1999999731779099,5.199999809265137,-345.8000183105469,255.0,128.0,0.00963616856956234,1.246709140636386,0.0005429244974122262,True,9,15.0,False,6,False,,76561198039309853,enpitsu,27.0,-2943.389892578125,-4082.75,17.059999465942383,-11405.899658203125,7265.30029296875,1.2999999523162842,-5.199999809265137,3.4999999403953552,-1291.9999694824219,255.0,0.0,False,0.016749396632609128,2.5010994195105534,0.0001684720651658122,True,31.0,False,4,False,4,,xNeestah,b14207431fb,14,-1954.550048828125,1700.050048828125,17.0,-568.6000061035156,21414.09912109375,3.3000001311302185,0.0,-0.29999999329447746,654.8999786376953,203.0,138.0,,0.009594111460324442,1.6257363300775447,-1.114639542726185e-05,True,137.0,False,4,False,6,,TotalRAWR,2533274821298753,12.0,-3223.429931640625,3433.1298828125,16.979999542236328,6838.800048828125,21959.69970703125,3.3000001311302185,0.0,-0.29999999329447746,-25.299999713897705,255.0,128.0,False,0.0095616030977962,1.2661771173315877,3.7471905402619205e-05,True,6,6,False,2.834477557930893,True,,
14,1278,30,False,False,1,7932.4536661013735,1400.0999755859375,-2776.419921875,478.7200012207031,-13005.10009765625,23556.201171875,-2507.7000427246094,-5184.0997314453125,-2765.8999633789062,1214.1999816894531,1.0,-0.7209932704263016,1.2429019744252199,2.1269178787247105,2533274821298753,TotalRAWR,13.0,1471.5999755859375,-2899.18994140625,376.3599853515625,-7095.999755859375,14663.499755859375,2830.2999877929688,1260.8000183105469,-2595.1998901367188,-4682.39990234375,255.0,235.0,0.585095488281093,0.8653821874755593,-1.0127055064666348,True,8,173.44844749409663,True,7,False,,b14207431fb,xNeestah,14.0,668.2999877929688,-2691.179931640625,17.0,8635.2001953125,17866.300048828125,1.0999999940395355,0.5999999865889549,1.0000000149011612,1428.6000061035156,255.0,213.0,False,-0.009605246307511157,1.997786024127233,0.0001581076632580488,True,36.77903680134847,True,6,False,4,,enpitsu,76561198039309853,27,2117.449951171875,963.47998046875,17.059999465942383,-9349.7998046875,-10556.300048828125,1.1999999731779099,-0.29999999329447746,-0.5999999865889549,0.09999999776482582,255.0,128.0,False,-0.016762615841007134,-0.8459642534298824,-5.6642512037339724e-05,True,92.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,2933.330078125,-4390.18994140625,48.13999938964844,5270.2001953125,9271.799926757812,3050.1998901367188,-449.0999984741211,257.09999084472656,313.29999923706055,255.0,153.0,,-0.022384598696063334,2.0776956664768287,0.0003099950828552964,True,12,7,False,15.0,False,,False
15,1300,31,False,False,1,6086.229475197509,377.5799865722656,-924.1099853515625,102.20999908447266,-10658.1005859375,19338.800048828125,4342.9998779296875,-5246.9000244140625,-2879.8001098632812,419.70001220703125,1.0,0.5845648124537317,1.569542395519834,2.5056212700599234,b14207431fb,xNeestah,14.0,268.05999755859375,-1065.7900390625,17.0,-12124.3994140625,18841.800537109375,3.6000001430511475,-0.9000000357627869,1.4000000059604645,-1809.7000122070312,204.0,0.0,-0.009584424600223051,1.0548194068516827,-0.00016954271885904603,True,6,0.0,False,4,False,,2533274821298753,TotalRAWR,13.0,901.5900268554688,-1732.300048828125,374.69000244140625,-7505.4998779296875,15359.89990234375,-1330.2000427246094,536.3999938964844,-1573.8999938964844,-1390.5999755859375,254.0,,,0.8742363151650898,0.6970171712541432,0.22623675366486834,True,171.0,False,8,False,8,,enpitsu,76561198039309853,27,1129.27001953125,371.07000732421875,17.059999465942383,-16373.399658203125,2160.7000732421875,-3.3000001311302185,-4.600000083446503,0.7999999821186066,-1795.0,255.0,128.0,,-0.016785522137644424,0.20206807738598329,2.807890706230191e-05,True,48.0845849975463,True,4,False,4,,games5425898691,bf81d8692db,21.0,3464.25,-3226.800048828125,82.8499984741211,6381.199951171875,13843.699951171875,-1126.8000030517578,-3206.099853515625,793.3999633789062,546.1000061035156,255.0,,,0.7845186510695449,2.2098078323475927,0.3996805842241628,True,12,8,False,15.0,False,,
16,1324,32,False,False,0,6083.721617854694,565.8800048828125,-765.469970703125,231.57000732421875,17689.100341796875,3364.2001342773438,4982.5,5580.0,-771.5000152587891,2065.800018310547,0.0,-1.081175291508395,-2.645736926968757,-2.5277515629693115,76561198039309853,enpitsu,27.0,569.77001953125,-895.9500122070312,174.4499969482422,21915.6005859375,-1714.9000549316406,1289.9000549316406,-4732.799987792969,510.40000915527344,2754.8001098632812,128.0,255.0,0.00011175391794440229,-0.3307617604053736,-0.633960765131512,True,6,0.0,False,5,False,,bf81d8692db,games5425898691,21.0,-3773.739990234375,1907.1099853515625,17.0,272.99999237060547,-16795.2001953125,3.400000035762787,0.0,1.5000000596046448,1344.2999267578125,255.0,203.0,,0.009588852873090118,-1.5265645652199544,0.00016631413085260922,True,0.0,False,12,False,8,,xNeestah,b14207431fb,14,624.52001953125,-509.25,17.0,14726.400146484375,-15573.499755859375,3.3000001311302185,0.9000000357627869,-0.7000000029802322,-748.7999725341797,204.0,120.0,,0.009582016713606102,-0.8241660563177706,-0.0001553330430689183,True,0.0,False,4,False,6,,TotalRAWR,2533274821298753,13.0,-179.25999450683594,308.510009765625,12.930000305175781,10741.600341796875,-12161.800537109375,277.1999931335449,73.89999866485596,-212.09999084472656,1718.9999389648438,255.0,255.0,,-0.001083523192294783,-0.6744445225378864,0.008926513584249564,True,8,8,False,171.0,False,,
17,1432,36,False,False,1,6661.65544931562,-3379.77001953125,31.6299991607666,707.6199951171875,2690.10009765625,12039.100341796875,2511.4999389648438,371.19998931884766,-5848.0999755859375,1288.800048828125,1.0,-0.23429242245249265,-2.1105653291127204,-0.2937595027314486,2533274821298753,TotalRAWR,13.0,-3426.780029296875,-107.94000244140625,546.4600219726562,7577.7001953125,3838.9999389648438,5445.3997802734375,-4647.099914550781,1685.0,1313.3999633789062,254.0,174.0,1.0115103683819635,-2.9669170045975197,1.456880964008778,True,10,24.563569850819086,True,9,False,,b14207431fb,xNeestah,14.0,-3627.909912109375,1.5499999523162842,458.4800109863281,4173.999938964844,397.7000045776367,-4616.000061035156,-2193.3999633789062,916.8000030517578,-130.10000228881836,198.0,139.0,,1.0016645800612742,-1.848224170511635,1.1977441187514697,True,244.0,False,8,False,4,,enpitsu,76561198039309853,27,-2241.31005859375,5059.14013671875,60.279998779296875,13125.899658203125,5335.4998779296875,5239.1998291015625,4748.0999755859375,1185.8000183105469,-1613.0000305175781,255.0,0.0,,0.40321558061516105,2.7540936662421083,0.7066857601830725,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,312.3900146484375,4664.990234375,17.010000228881836,-14946.8994140625,-6911.199951171875,0.5999999865889549,-0.0,-0.0,1715.8000183105469,255.0,239.0,,-0.009602600614966922,-0.4915353137765809,1.1501666214770712e-05,True,14,10,False,248.7154237301119,True,,False
18,1483,38,False,False,0,8210.894673188799,2945.02001953125,-2117.090087890625,139.9600067138672,13056.700439453125,19817.19970703125,13869.200439453125,5630.5999755859375,-1977.1000671386719,-621.8000030517578,0.0,-0.09457873607059485,1.160046469992437,-1.8801496979098193,bf81d8692db,games5425898691,21.0,2819.18994140625,-2349.93994140625,17.010000228881836,14477.60009765625,17871.700439453125,-0.29999999329447746,2.0999999344348907,2.7000001072883606,650.5999755859375,255.0,197.0,0.009585616545086233,0.9069061092292925,-2.775455741124632e-05,True,14,143.56015488921958,True,10,False,,76561198039309853,enpitsu,27.0,1334.8499755859375,-4741.0,17.049999237060547,-173.50000381469727,-1636.300048828125,2.8999999165534973,0.29999999329447746,-0.09999999776482582,-1080.199966430664,0.0,255.0,,0.01695531210938223,1.1886909303810662,-0.00012438248969496327,True,255.0,False,6,False,6,,xNeestah,b14207431fb,14,3613.68994140625,-583.5,17.010000228881836,7689.0997314453125,4070.10009765625,2.5,-0.09999999776482582,0.0,2441.300048828125,201.0,245.0,False,0.009556898194696007,0.5262863989912975,1.0034353499552343e-05,True,197.0,False,4,False,8,,TotalRAWR,2533274821298753,12.0,1729.0,-593.0999755859375,115.0,-9278.499755859375,-3970.4000854492188,-7953.499755859375,2672.5,250.9000015258789,-2039.1999816894531,254.0,0.0,False,0.6383701812175171,-2.079031924453966,0.4439457294755262,True,10,10,False,14.0,False,,
19,1602,42,False,False,1,9717.203518094906,-946.469970703125,-4400.93017578125,454.8399963378906,4396.600036621094,11415.899658203125,13445.400390625,5906.199951171875,303.6000061035156,1011.8000030517578,1.0,0.2886042417054797,-2.2792219311574904,-2.979676794076684,b14207431fb,xNeestah,14.0,-925.2000122070312,-4551.259765625,267.07000732421875,10978.499755859375,8290.999755859375,1698.9999389648438,-2150.800018310547,-1583.3000183105469,-2582.7999877929688,200.0,168.0,0.4757329297770342,1.6448236484316503,-0.6151800045239069,True,10,207.56896343026108,True,5,False,,2533274821298753,TotalRAWR,12.0,363.92999267578125,-4240.759765625,17.010000228881836,7289.000244140625,-12387.19970703125,1.899999976158142,0.29999999329447746,-0.7000000029802322,4.399999976158142,254.0,128.0,,-0.009572114186182172,-2.1032789755786316,-7.036342697979064e-05,True,14.0,False,12,False,12,,enpitsu,76561198039309853,27,-161.33999633789062,2042.2900390625,17.049999237060547,3606.300048828125,-13632.2998046875,2.5999999046325684,0.3999999910593033,-0.29999999329447746,0.0,255.0,,,-0.016738991036038,-1.8294441822155525,-3.895372659540143e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,-2006.800048828125,-4179.2998046875,615.9500122070312,3671.400146484375,-14653.499755859375,-4231.000061035156,1313.3999633789062,63.69999885559082,-309.3000030517578,255.0,128.0,,-0.2595055649703627,-1.556777393262069,1.7158660094478884,True,16,10,False,65.0,False,,False
20,1794,49,False,False,0,6818.4321252162335,-1558.7099609375,-1646.1500244140625,103.25,-2573.9999389648438,-5060.10009765625,4954.599914550781,5296.099853515625,-2694.1000366210938,831.9999694824219,0.0,0.07187251370686655,2.9495565110833457,0.4395997383832632,bf81d8692db,games5425898691,21.0,-1566.530029296875,-1936.469970703125,17.010000228881836,-12371.99951171875,14896.8994140625,-0.19999999552965164,4.099999964237213,-4.900000095367432,253.29999923706055,255.0,58.0,0.009596948237344381,2.2826859337975614,0.00010861121175449464,True,18,223.34354412940243,True,12,False,,76561198039309853,enpitsu,27.0,-119.37000274658203,1559.719970703125,17.049999237060547,2154.600067138672,-15688.699951171875,-2.0999999344348907,1.0999999940395355,-8.199999928474426,-814.1000366210938,255.0,0.0,False,0.016769153185686846,-1.476127778505933,8.401301763080991e-05,True,50.28840428013957,True,8,False,8,,xNeestah,b14207431fb,13,-1260.6800537109375,-4221.330078125,16.989999771118164,-22396.79931640625,-3852.7999877929688,2.0999999344348907,0.29999999329447746,0.0,-57.10000038146973,255.0,134.0,False,0.009596347959874267,-2.998121358882791,0.00020820833539648287,True,26.46694177196875,True,8,False,12,,TotalRAWR,2533274821298753,12.0,-2691.8701171875,3083.81005859375,17.0,-14789.3994140625,-11791.400146484375,3.400000035762787,0.5000000074505806,0.29999999329447746,2012.8999328613281,254.0,255.0,False,0.009548913162078832,-2.396751294989608,6.40466018451632e-05,True,12,12,False,140.0,False,,
21,1861,52,False,False,1,2629.543229732021,2143.31005859375,2825.110107421875,107.7300033569336,-18194.300537109375,-517.400016784668,6242.5,-2470.2999877929688,4278.599853515625,3404.4000244140625,1.0,-0.451911544995389,-2.6478565477097216,-1.5770379757248567,b14207431fb,xNeestah,15.0,2317.659912109375,2848.8798828125,16.989999771118164,-14927.2998046875,6722.8997802734375,2.3999999463558197,1.899999976158142,-0.9000000357627869,1894.2999267578125,255.0,255.0,-0.009586240907069783,0.3752253762966851,0.00019535935270891295,True,12,171.19846035331807,True,8,False,,2533274821298753,TotalRAWR,12.0,2520.260009765625,1636.969970703125,17.0,-2850.8999633789062,22822.39990234375,2.0999999344348907,-0.0,0.19999999552965164,0.09999999776482582,255.0,128.0,,-0.009571979073845747,1.4465010154547804,-2.3535547918663488e-05,True,6.0,False,12,False,12,,enpitsu,76561198039309853,27,-124.81999969482422,3805.830078125,17.049999237060547,5090.799865722656,21987.19970703125,3.1999999284744263,-0.0,0.09999999776482582,-2234.7000122070312,0.0,0.0,False,-0.01676032005767489,1.8813856175339547,-0.00022991228403441229,True,64.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,3707.43994140625,2707.27001953125,16.950000762939453,-7602.8997802734375,21517.7001953125,19.09999966621399,8.299999833106995,-38.09999942779541,909.3000030517578,255.0,242.0,,-0.009249185750748418,1.217939091553874,0.002369705802669625,True,18,12,False,154.0,False,,
22,1911,53,False,False,1,3123.7646105168187,-1098.8699951171875,2736.169921875,147.1300048828125,-15072.60009765625,6835.30029296875,2473.2000732421875,4445.0,-1709.4999694824219,3550.4000854492188,1.0,-0.1396412947912387,-2.030583495054588,-0.25155416758253646,b14207431fb,xNeestah,15.0,-1016.469970703125,2648.0,16.989999771118164,-13970.899658203125,6283.4002685546875,4.699999988079071,1.0000000149011612,-0.5000000074505806,-1560.7000732421875,128.0,62.0,-0.009633956333099112,0.4468498893519427,-0.00013651983384632102,True,12,76.0,False,8,False,,2533274821298753,TotalRAWR,13.0,-309.6099853515625,3692.1298828125,17.0,-22303.9990234375,2013.800048828125,0.7999999821186066,-0.19999999552965164,-0.09999999776482582,33.399999141693115,255.0,128.0,,-0.009551067702189595,0.08648002102201763,-2.9855712106479318e-05,False,18.221152569658013,True,12,False,12,,enpitsu,76561198039309853,27,-82.12000274658203,4535.83984375,17.049999237060547,-5859.5001220703125,7158.2000732421875,2.800000011920929,3.4999999403953552,-5.600000023841858,-1462.1000671386719,0.0,255.0,False,-0.01687051142531266,-2.0975315300971444,0.0001473607811673467,True,95.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,449.1300048828125,4864.0,17.010000228881836,-21560.90087890625,-1172.9000091552734,2.0999999344348907,-0.09999999776482582,-0.0,209.3000030517578,255.0,128.0,,-0.009597478482308578,-0.07558359967687857,-0.00010680655725474568,True,18,12,False,154.0,False,,
23,1938,54,False,False,1,3937.9979635626337,-2620.219970703125,3366.860107421875,149.10000610351562,-17488.900146484375,5163.699951171875,884.8999786376953,-608.6999893188477,1176.2000274658203,3496.099853515625,1.0,1.1373868848086426,-2.084582814420087,-0.9565871513748326,b14207431fb,xNeestah,15.0,-2522.719970703125,3333.550048828125,16.989999771118164,-18112.80029296875,4258.699951171875,7.799999713897705,16.100000143051147,3.3000001311302185,233.09999465942383,189.0,132.0,-0.009949720805682247,0.2232530371257279,0.0005730121327442518,True,12,38.0,False,8,False,,2533274821298753,TotalRAWR,13.0,-2507.639892578125,4124.97998046875,17.0,-22508.1005859375,4627.099914550781,3.1999999284744263,-2.199999988079071,0.9000000357627869,802.9000091552734,255.0,228.0,,-0.009601729496509072,0.1977254167070624,0.00011563710015207491,True,0.0,False,12,False,12,,enpitsu,76561198039309853,27,-1181.7900390625,5032.7998046875,143.5800018310547,-13301.99951171875,2480.800018310547,111.00000381469727,-313.1999969482422,671.5000152587891,-2683.900146484375,255.0,255.0,False,1.2331257664762294,0.8683221669478404,0.6747111749632431,True,95.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,-1009.9199829101562,5101.58984375,114.44999694824219,-1657.2999572753906,64.00000095367432,1066.500015258789,239.40000534057617,362.09999084472656,-120.60000419616699,255.0,255.0,,1.4295275306183244,0.2642693225290274,-1.284678184074344,True,18,12,False,154.0,False,,
24,1951,55,False,False,1,4555.941763448431,-3398.260009765625,3618.179931640625,149.75999450683594,-17067.39990234375,6863.800048828125,227.99999237060547,475.0,148.4000015258789,3522.39990234375,1.0,0.8575360869320583,2.190869774204691,-1.4434958662311352,b14207431fb,xNeestah,15.0,-3412.590087890625,3580.35009765625,16.8700008392334,-17057.5,6952.39990234375,-14.500000476837158,-26.500000953674316,-5.899999737739563,301.00000381469727,178.0,135.0,-0.012229400139414344,0.39069894837144353,0.0026891397301993082,True,12,38.0,False,8,False,,2533274821298753,TotalRAWR,13.0,-3587.0400390625,3963.080078125,17.0,-19543.199462890625,-9854.199829101562,3.100000023841858,-0.7999999821186066,-0.09999999776482582,163.60000610351562,254.0,128.0,,-0.00957879161575627,-0.4843185115774409,-0.00010682231515180488,True,255.0,False,12,False,12,,enpitsu,76561198039309853,27,-1645.1400146484375,5103.43017578125,198.92999267578125,-2480.0,67.69999980926514,4613.500061035156,316.9000053405762,-1786.4999389648438,-389.90001678466797,255.0,255.0,False,1.2588396072943084,0.03674441968302677,-1.5286112897136477,True,95.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,-1095.47998046875,5102.97998046875,222.38999938964844,-3698.2998657226562,-2.5999999046325684,2909.7000122070312,-3.1999999284744263,-2140.0,1.0000000149011612,255.0,255.0,,0.7683764602549116,0.013093669193264715,-1.5618175706921502,True,18,12,False,154.0,False,,
25,1959,55,False,False,1,4968.609097226329,-3897.489990234375,3832.510009765625,186.82000732421875,-17224.599609375,8762.100219726562,3069.2001342773438,-434.00001525878906,540.099983215332,3484.2001342773438,1.0,0.8780863486933274,1.3004596841894454,-1.2688901556859278,b14207431fb,xNeestah,15.0,-3912.9599609375,3779.6298828125,71.93000030517578,-16976.300048828125,7072.2998046875,3336.199951171875,118.00000190734863,1214.1000366210938,-1059.1999816894531,187.0,117.0,-0.06949564028003148,0.3701446805655332,0.29329630965554954,True,14,38.0,False,8,False,,2533274821298753,TotalRAWR,13.0,-4031.800048828125,3686.6201171875,116.5199966430664,-10280.2001953125,-11795.999755859375,11698.1005859375,719.5999908447266,5307.39990234375,1250.199966430664,255.0,255.0,,0.7005144404496012,-0.8629236585008182,-0.7285688049344221,True,255.0,False,12,False,12,,enpitsu,76561198039309853,27,-1756.75,5102.93994140625,327.7200012207031,-5541.300048828125,-3.4999999403953552,3573.5000610351562,-2.3000000417232513,-2343.699951171875,-1.1999999731779099,255.0,255.0,False,0.6207821312380036,0.020301828946748188,-1.559036771718539,True,95.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,-1270.280029296875,5102.97998046875,301.4700012207031,-6603.900146484375,-2.5999999046325684,2413.9999389648438,-2.0999999344348907,83.99999618530273,0.5999999865889549,255.0,128.0,,0.38992009985485354,0.010271799428076838,-1.5670224863812345,True,18,12,False,154.0,False,,
26,2015,57,False,False,0,10553.939127344638,3171.52001953125,-4598.6298828125,1817.1199951171875,-10657.60009765625,16095.899658203125,16041.099853515625,1083.3999633789062,-2986.199951171875,5090.0,0.0,-1.2153984284215658,-1.8799248441024963,-0.4187150368092106,76561198039309853,enpitsu,27.0,3147.070068359375,-4738.31005859375,1707.0,-4744.700012207031,8914.299926757812,10521.700439453125,537.0000076293945,-2848.0999755859375,3683.699951171875,128.0,255.0,-0.6079154635458207,0.9711628570531164,-1.6045200566931117,True,10,0.0,False,9,False,,bf81d8692db,games5425898691,21.0,2822.889892578125,-4843.990234375,1560.1400146484375,8274.89990234375,5283.800048828125,5823.599853515625,-120.60000419616699,742.3000335693359,93.00000190734863,255.0,128.0,,-0.300787189104002,0.12240029287023377,-1.6388162817705678,True,124.0,False,20,False,12,,xNeestah,b14207431fb,14,3355.489990234375,-4538.43994140625,1692.0999755859375,-12973.399658203125,72.89999961853027,4941.400146484375,-1597.2000122070312,-2461.1000061035156,4652.0001220703125,197.0,22.0,,-0.5044232827715254,-2.3356763666671574,2.032884849840287,True,0.0,False,9,False,16,,TotalRAWR,2533274821298753,12.0,2943.2900390625,-1453.1800537109375,17.010000228881836,-14450.10009765625,-5466.400146484375,2.0999999344348907,0.5000000074505806,0.0,1961.4999389648438,255.0,255.0,,0.009572665551540833,-2.7264543533354804,6.988272520773144e-05,True,12,12,False,255.0,False,,False
