,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
0,177,0.0,False,False,1,5197.709231858151,-65.88999938964844,32.06999969482422,90.73999786376953,-26424.3994140625,-10721.199951171875,245.20000457763672,-172.70000457763672,-462.5,-5979.6002197265625,1.0,-0.04295204680179546,0.34698364769165124,0.05850183927199333,76561198074512653,^1EGuk^7 ^1Jake,6.0,30.229999542236328,-139.00999450683594,75.80999755859375,-3693.0999755859375,19716.199951171875,2757.3001098632812,2983.599853515625,-658.1999969482422,4573.2000732421875,255.0,228.0,,-0.08009601027661396,1.5706491255578547,-0.01602897590940886,,4,False,3,0.0,False,,bb9d27eafcb,UPOC BabyJebus,10.0,-2634.330078125,-3943.580078125,17.010000228881836,-14431.099853515625,-6234.69970703125,2.0999999344348907,-0.7000000029802322,-1.5999999642372131,741.1000061035156,0.0,220.0,,-0.009874732759797717,-0.4105750410690179,0.0001329520348979928,True,False,False,False,0.0,False,,enpitsu,76561198039309853,25,9.3100004196167,239.10000610351562,85.23999786376953,530.9999847412109,-22935.6005859375,315.0,5498.499755859375,127.60000228881836,0.0,255.0,128.0,,-1.2354095480948277,-1.5940222596947267,1.951321911371062e-05,True,1,31.0,False,2,False,,games5425898691,bf81d8692db,19.0,-2643.8798828125,4155.72998046875,17.010000228881836,-18344.7998046875,7968.4002685546875,2.3000000417232513,0.5999999865889549,-0.09999999776482582,1928.800048828125,255.0,255.0,,-0.00959778729042555,0.3438724602154054,5.813628916913412e-05,True,0.0,False,False,False,False,
1,228,1.0,True,True,0,7973.654060466074,3988.919921875,-1162.1199951171875,712.8800048828125,-16793.599853515625,25843.89892578125,7172.1002197265625,2330.500030517578,3876.4999389648438,3942.0999145507812,0.0,-1.015509718330888,0.663447280678413,-1.7527211409625627,bf81d8692db,games5425898691,19.0,4079.010009765625,-1383.6600341796875,732.77001953125,-2.8999999165534973,22994.69970703125,489.90001678466797,-1889.2999267578125,-0.19999999552965164,-0.09999999776482582,255.0,255.0,,0.03404325239730401,1.5612074001357827,-1.5710903797711038,True,False,False,False,132.7944516110163,True,,76561198039309853,enpitsu,24.0,477.54998779296875,408.6600036621094,17.059999465942383,9854.600219726562,-3272.9000854492188,1.1999999731779099,-1.1999999731779099,0.19999999552965164,-93.99999618530273,255.0,0.0,,0.016701499396452223,-0.3317736490746916,0.00014111059583264487,True,2,False,2,31.0,False,,^1EGuk^7 ^1Jake,76561198074512653,5,791.8099975585938,-410.0299987792969,17.010000228881836,6616.7999267578125,5017.799987792969,2.0999999344348907,0.3999999910593033,0.3999999910593033,4.799999892711639,255.0,128.0,,0.00950942175753363,0.6496934104658633,-5.9269651947898964e-05,True,4,0.0,False,4,False,,UPOC BabyJebus,bb9d27eafcb,11.0,3890.340087890625,3106.0,25.350000381469727,-2713.699951171875,-4883.500061035156,-570.9000015258789,516.5999984741211,800.6999969482422,-2141.4999389648438,255.0,0.0,,0.0815018559751932,-2.0532103022714803,0.21969119470538787,True,221.0,False,False,False,False,
2,552,4.0,False,False,1,5159.284013159201,63.529998779296875,48.31999969482422,93.69999694824219,21414.3994140625,15900.400390625,342.99999237060547,-1803.8999938964844,695.1999664306641,-576.1000061035156,1.0,0.014315349919829285,0.01946989018316757,0.054653894112018916,bb9d27eafcb,UPOC BabyJebus,9.0,-125.25,-110.45999908447266,63.77000045776367,11783.599853515625,17959.599609375,-1680.0999450683594,-1023.1999969482422,2488.8999938964844,-2943.599853515625,255.0,0.0,False,0.41231583068661226,1.8392437192608002,-0.11558892759750661,True,4,False,4,22.32301930201951,True,,76561198074512653,^1EGuk^7 ^1Jake,5.0,-2252.699951171875,-4226.47021484375,17.010000228881836,-19249.100341796875,-4041.6000366210938,-0.29999999329447746,1.5000000596046448,-0.0,-194.79999542236328,255.0,112.0,,-0.009583306278898591,-0.18985633231569277,0.000148359814244836,True,False,False,False,9.0,False,,enpitsu,76561198039309853,24,-0.0,2658.25,17.049999237060547,-0.0,-13790.50048828125,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,255.0,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,True,False,146.0,False,False,False,,games5425898691,bf81d8692db,19.0,90.02999877929688,557.4000244140625,51.52000045776367,-115.20000457763672,-22847.2998046875,2636.099853515625,2470.7000732421875,144.89999771118164,510.0,255.0,128.0,,-0.04838734283310195,-1.6353782572641036,-0.0005364704356384195,True,31.0,False,False,3,4,
3,648,7.0,False,False,0,9608.520480694517,-3897.489990234375,-3987.68994140625,940.1900024414062,-775.0,15288.199462890625,2388.5000610351562,-4704.4000244140625,-2911.199951171875,-2322.2000122070312,0.0,0.7506379235781375,-1.6968125725739076,0.22165467864688618,76561198039309853,enpitsu,24.0,-3842.860107421875,-4188.169921875,857.8200073242188,-2456.999969482422,6999.7998046875,12150.0,-1194.7000122070312,-1247.9000091552734,-410.2000045776367,255.0,0.0,False,-1.0491729733437993,2.351837877270617,1.5400380805640346,True,2,False,False,255.0,False,,bf81d8692db,games5425898691,19.0,-3642.169921875,-478.44000244140625,16.989999771118164,982.5,-13255.0,4.600000083446503,-0.29999999329447746,3.100000023841858,962.6000213623047,255.0,128.0,,0.00957389307664773,-1.4289954429572689,-0.00018436462730660105,True,4,False,4,255.0,False,,^1EGuk^7 ^1Jake,76561198074512653,6,-1264.3399658203125,2331.2900390625,17.010000228881836,-18230.2001953125,-2626.7001342773438,2.3000000417232513,-0.3999999910593033,0.0,-1919.1000366210938,255.0,0.0,False,0.0095856043893614,-3.061992011140402,-5.561525426964381e-05,True,4,219.0,False,4,False,,UPOC BabyJebus,bb9d27eafcb,9.0,-1809.6700439453125,186.6999969482422,108.44999694824219,-6498.2000732421875,16096.199951171875,-95.20000457763672,-5226.199951171875,-1712.2999572753906,-64.0999984741211,255.0,128.0,False,1.559116332611214,0.2728932658449053,-1.6143920142131767,False,0.0,False,False,5,6,
4,717,10.0,False,True,1,5357.8466052054655,3620.360107421875,526.5,92.19000244140625,-17809.000244140625,21813.9990234375,-1289.2999267578125,2855.7998657226562,-3398.599853515625,2770.5999755859375,1.0,0.8664023825220378,-0.734733433554782,2.929002924548448,76561198074512653,^1EGuk^7 ^1Jake,6.0,3725.610107421875,309.1300048828125,98.0199966430664,-7188.0999755859375,18189.49951171875,2802.39990234375,255.0,-2133.3999633789062,1945.0999450683594,255.0,255.0,False,-0.009666413306565383,1.4368120589080595,-0.01608248476521276,True,6,False,5,194.0,False,,bb9d27eafcb,UPOC BabyJebus,14.0,2686.389892578125,-4697.5498046875,17.010000228881836,-13696.700439453125,-12509.200439453125,2.3000000417232513,0.29999999329447746,-0.0,-1993.9999389648438,255.0,0.0,,-0.009580971683838055,-0.6658376898929073,4.2176258051370275e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,24,3760.010009765625,2743.929931640625,1452.2900390625,-1506.0000610351562,-5461.5997314453125,-6422.2998046875,1493.9999389648438,4012.9000854492188,3214.5001220703125,128.0,128.0,False,0.2762146509846869,0.32556655988140704,-1.4648945036455299,True,False,255.0,False,2,False,,games5425898691,bf81d8692db,19.0,1143.1400146484375,2148.679931640625,16.989999771118164,-12774.49951171875,5805.4998779296875,4.799999892711639,-1.0999999940395355,0.3999999910593033,-1889.1000366210938,255.0,9.0,,-0.009582648255785108,0.46149004848772124,-0.00018419535740597746,True,255.0,False,False,4,4,
5,765,12.0,False,False,0,9025.565539002284,-950.6799926757812,-3885.39990234375,130.0800018310547,-19026.800537109375,-15885.10009765625,8357.2998046875,3771.6000366210938,3803.3999633789062,2703.2998657226562,0.0,-0.7251143217485653,1.5880618423849246,-0.017826755185669486,bf81d8692db,games5425898691,19.0,-745.5800170898438,-3843.1201171875,40.2599983215332,-7965.999755859375,-10600.2001953125,1946.6999816894531,2528.800048828125,3821.7001342773438,683.8999938964844,255.0,1.0,,-0.046537539937672845,-2.3998987454178153,-0.20353371657767674,True,6,False,4,213.0,False,,76561198039309853,enpitsu,24.0,-3413.550048828125,-1857.719970703125,17.059999465942383,6772.60009765625,2956.7999267578125,3.799999952316284,-1.1999999731779099,-0.09999999776482582,-2393.6000061035156,255.0,0.0,False,0.01662583431373422,0.41019836126460124,4.767091704188982e-05,True,False,False,2,255.0,False,,^1EGuk^7 ^1Jake,76561198074512653,5,-2213.8798828125,-2522.429931640625,17.010000228881836,11689.300537109375,4958.2000732421875,2.5999999046325684,-0.19999999552965164,0.0,2613.0999755859375,255.0,255.0,False,0.009578397971536874,0.5197742318100477,-6.002093365070791e-05,True,6,194.0,False,6,False,,UPOC BabyJebus,bb9d27eafcb,14.0,-1197.8900146484375,3603.64990234375,17.010000228881836,145.20000457763672,-10551.500244140625,2.5999999046325684,-0.29999999329447746,0.5999999865889549,2878.0999755859375,255.0,255.0,False,0.009572837363511154,-1.3883848529108533,0.00012472364829197843,True,255.0,False,False,6,6,
6,833,14.0,False,False,1,3455.7347989853,3951.800048828125,3526.25,269.5400085449219,-1502.2000122070312,27096.8994140625,-3713.2998657226562,-1750.8999633789062,2506.999969482422,4150.899963378906,1.0,0.28641251327918743,2.060667747086906,-1.3658143920315802,76561198074512653,^1EGuk^7 ^1Jake,5.0,3911.340087890625,3378.2900390625,277.1600036621094,1150.8999633789062,18498.699951171875,1871.7999267578125,-1107.3999786376953,-5359.2999267578125,548.1000137329102,255.0,250.0,False,0.2732111539666463,1.6313737242384203,-0.7770227797622553,True,8,False,7,106.02146224565406,True,,bb9d27eafcb,UPOC BabyJebus,13.0,2669.18994140625,-1722.9000244140625,17.010000228881836,3592.6998901367188,10103.099975585938,2.3999999463558197,-0.0,-1.0000000149011612,2301.4999389648438,255.0,255.0,False,-0.00955961609829841,1.8701506060469484,0.00010150128608246675,True,6,False,6,255.0,False,,enpitsu,76561198039309853,24,949.719970703125,3517.0400390625,17.059999465942383,-10733.900146484375,9132.19970703125,1.1999999731779099,0.5999999865889549,-0.5000000074505806,-114.30000305175781,255.0,0.0,False,-0.016778739272744477,0.7175342403572859,0.00010929764273164966,True,False,255.0,False,2,False,,games5425898691,bf81d8692db,19.0,3632.030029296875,3929.60009765625,15.670000076293945,2514.9000549316406,-19066.300048828125,236.20000839233398,172.00000762939453,-159.0999984741211,8.00000011920929,255.0,132.0,,0.0030829905392163394,-1.6943513379695956,-0.02134212301923171,True,153.51293756372186,True,False,6,6,
7,881,16.0,False,False,0,10191.881670837525,-1718.97998046875,-5018.60009765625,182.2100067138672,-12418.299560546875,14696.300048828125,5701.9000244140625,396.89998626708984,2762.39990234375,-5311.400146484375,0.0,-0.09719885020432073,1.3668839122875707,-1.4813635930722682,76561198039309853,enpitsu,24.0,-1587.5899658203125,-5089.4501953125,103.41999816894531,-9771.799926757812,-1985.2000427246094,1114.4000244140625,2221.6000366210938,-398.10001373291016,941.5000152587891,255.0,0.0,False,-0.16980240640879354,-3.0434269649554206,1.122458963813836,True,2,False,False,255.0,False,,bf81d8692db,games5425898691,19.0,-1332.8399658203125,-2970.219970703125,17.010000228881836,17615.999755859375,-9945.2001953125,2.0999999344348907,-2.3999999463558197,1.0000000149011612,-1001.1000061035156,255.0,6.0,,0.009610215902581763,-0.5255605370353007,-9.912080926215962e-05,True,6,False,6,118.0,False,,^1EGuk^7 ^1Jake,76561198074512653,6,-2592.72998046875,-4912.830078125,16.040000915527344,11958.299560546875,3976.6000366210938,15.399999618530273,447.59998321533203,-56.10000133514404,2361.7999267578125,255.0,255.0,False,0.0022668488459204276,0.4058768785390166,0.012886685030275279,True,8,107.0,False,8,False,,UPOC BabyJebus,bb9d27eafcb,13.0,-1308.8399658203125,-59.70000076293945,17.010000228881836,8135.10009765625,-8859.69970703125,2.3999999463558197,2.3000000417232513,0.7999999821186066,-1891.9000244140625,0.0,0.0,False,0.009785840811162124,-0.8886550040880437,-4.015650998166174e-05,True,212.0,False,False,6,6,
8,938,18.0,False,False,1,4194.5177486476005,3903.2900390625,2215.929931640625,303.95001220703125,1255.8999633789062,17026.99951171875,14786.800537109375,5038.900146484375,-1348.9999389648438,2964.5001220703125,1.0,-0.41030224913086827,2.217925020568137,-0.40522669161246,bb9d27eafcb,UPOC BabyJebus,9.0,3827.719970703125,2020.8699951171875,163.83999633789062,15360.799560546875,17084.49951171875,1078.0999755859375,-4224.89990234375,-3070.7998657226562,-1723.2000732421875,255.0,255.0,,0.354527694144283,2.490300545031695,-0.6560144718483406,True,8,False,7,92.0,False,,76561198074512653,^1EGuk^7 ^1Jake,6.0,1485.4200439453125,1661.030029296875,66.23999786376953,-731.6999816894531,-21490.400390625,-2088.300018310547,1048.0999755859375,1073.6000061035156,539.5000076293945,255.0,,,0.12814525845712363,-1.550448913199387,0.5818184872044613,True,10,False,10,92.0,False,,enpitsu,76561198039309853,24,3545.72998046875,3143.9599609375,17.030000686645508,-2783.2998657226562,-11367.7001953125,5.099999904632568,-0.5000000074505806,-0.5000000074505806,-647.5,255.0,0.0,,-0.01674369508393413,-1.2786760189609538,0.0002744959030651195,True,False,255.0,False,2,False,,games5425898691,bf81d8692db,19.0,2321.199951171875,4228.9599609375,17.010000228881836,4774.100036621094,-13189.599609375,2.3000000417232513,-0.09999999776482582,-0.0,-2157.5999450683594,255.0,0.0,,-0.009586589685413024,-1.852230180931391,-5.918654295996759e-06,True,149.0,False,False,6,6,
9,1044,22.0,False,False,0,10116.50918966959,-1595.1700439453125,-4952.31982421875,539.1599731445312,-13357.60009765625,-4424.100036621094,4582.0001220703125,-2158.800048828125,5166.6998291015625,-2154.9000549316406,0.0,1.0147667758365502,2.960965261206736,-2.618390487834298,bf81d8692db,games5425898691,19.0,-1450.9200439453125,-4954.06005859375,414.8800048828125,-6867.9998779296875,-9067.39990234375,170.49999237060547,-2697.60009765625,-3636.7001342773438,-3100.10009765625,255.0,16.0,,0.6509055623122895,2.7474525814701374,0.8299794730113377,True,8,False,6,64.41168157772351,True,,76561198039309853,enpitsu,25.0,-2311.22998046875,-4627.4599609375,17.040000915527344,4078.9999389648438,-3392.0001220703125,4.300000071525574,-0.3999999910593033,0.3999999910593033,2119.199981689453,255.0,255.0,,0.01663472092058742,-0.7424030956900606,9.568084363523106e-05,True,False,False,2,235.0,False,,^1EGuk^7 ^1Jake,76561198074512653,5,-290.8399963378906,-1478.260009765625,17.020000457763672,-4175.899963378906,-2249.7999572753906,0.9000000357627869,-0.09999999776482582,-0.29999999329447746,-2113.000030517578,255.0,0.0,False,0.009478473009628875,-2.5888200442472358,-6.482146195955357e-05,True,10,153.0,False,10,False,,UPOC BabyJebus,bb9d27eafcb,9.0,-3519.469970703125,-1972.0999755859375,17.0,177.5,20626.99951171875,0.9000000357627869,0.0,0.7000000029802322,17.59999990463257,255.0,128.0,,0.009589992056366776,1.564450735316565,-7.620450448763894e-05,True,36.80157419173949,True,False,8,8,
