,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
0,170,0.0,False,True,0,5157.956912916296,-6.5,59.31999969482422,96.2699966430664,-2585.4000854492188,24866.4990234375,2093.9999389648438,231.39999389648438,-34.100000858306885,-5995.3997802734375,0.0,-0.00031274097711956315,-0.21432305155006356,0.008340752091200655,2533274981809715,ZachHunt1350,10.0,-28.06999969482422,-136.82000732421875,82.79000091552734,-15732.2998046875,13896.8994140625,2309.9000549316406,-670.5000305175781,-5457.1002197265625,142.7999973297119,254.0,236.0,,0.48571094570994733,2.083871912348335,-0.40238315477815984,True,0.0,False,4,False,3,,2535458979001184,Entity i7,8.0,2638.830078125,-3897.85009765625,16.950000762939453,9847.39990234375,-10085.499877929688,16.799999475479126,3.700000047683716,13.600000143051147,-189.20000076293945,255.0,146.0,False,0.008894749907416549,-0.8309139245193048,0.0005280121093926761,True,16.0,False,4,4,False,,enpitsu,76561198039309853,29.0,-34.58000183105469,3662.2099609375,17.049999237060547,-1047.9000091552734,-9840.30029296875,3.1999999284744263,0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,False,0.01665389859908919,-1.6768855396629974,-3.6164587356398505e-05,True,116.0,False,False,False,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,19.0,-26.3799991607666,508.2799987792969,60.18000030517578,-2602.3001098632812,-21715.70068359375,2780.8999633789062,2352.7000427246094,-2599.7000122070312,-1558.3000183105469,128.0,79.0,0.07494267564136557,-1.7507715708841534,0.08280827904662029,True,31.0,False,4,False,3,,
1,172,0.0,False,False,1,5335.7924371192985,3.440000057220459,-120.61000061035156,128.2899932861328,-6256.6998291015625,20414.7998046875,11095.899658203125,5275.9002685546875,-58.29999923706055,2856.7999267578125,1.0,0.07045229858815706,0.35807940621578693,-0.152063768459218,30ede34f15234a558b3594e92eb7afb6,games5425898691,19.0,50.25,-309.17999267578125,82.69999694824219,2602.3001098632812,21715.70068359375,2184.7000122070312,-4283.399963378906,3439.2001342773438,271.9000053405762,128.0,111.0,,-0.6345878590587527,1.6541834427200255,0.43760964394327856,True,31.0,False,4,False,3,,76561198039309853,enpitsu,29.0,44.459999084472656,-3569.429931640625,17.049999237060547,1101.8000030517578,10348.499755859375,3.1999999284744263,-0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,False,-0.01665389859908919,1.6768855396629974,-3.6164587356398505e-05,True,116.0,False,False,False,False,,Entity i7,2535458979001184,8.0,-2730.449951171875,3988.719970703125,17.010000228881836,-10273.499755859375,9603.200073242188,3.3000001311302185,-0.19999999552965164,-3.1999999284744263,1595.5000305175781,254.0,255.0,False,-0.009417412820502971,0.7461597737808134,0.0003634757227139308,True,16.0,False,4,False,4,,ZachHunt1350,2533274981809715,10.0,28.06999969482422,136.82000732421875,82.79000091552734,15732.2998046875,-13896.8994140625,2309.9000549316406,670.5000305175781,5457.1002197265625,142.7999973297119,254.0,236.0,-0.48571094570994733,-2.083871912348335,-0.40238315477815984,True,0.0,False,4,False,3,,
2,263,3.0,False,False,0,9737.067332130184,1790.1300048828125,-4219.22998046875,184.3000030517578,-11625.799560546875,23324.29931640625,-811.6999816894531,-5439.000244140625,-1803.6000061035156,-1778.5000610351562,0.0,-0.6013103571187359,2.0830151752983745,-2.5001611315090613,2535458979001184,Entity i7,8.0,1965.52001953125,-4416.85009765625,83.08999633789062,-6999.89990234375,11577.60009765625,3103.699951171875,-4185.0,3240.4998779296875,-1494.7999572753906,128.0,0.0,False,0.03666459674311836,2.3435605010825293,0.22993446123173403,True,223.68873988428422,True,6,False,5,,2533274981809715,ZachHunt1350,10.0,-2868.7900390625,-1069.0899658203125,17.010000228881836,12688.299560546875,-7829.0997314453125,2.800000011920929,-0.19999999552965164,0.29999999329447746,2030.0999450683594,254.0,255.0,,0.009581671882652933,-0.4899444283634595,4.585716276141237e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,29.0,3477.72998046875,-509.239990234375,17.049999237060547,-6100.10009765625,-18285.10009765625,3.0000001192092896,0.5000000074505806,1.0999999940395355,-161.29999160766602,255.0,0.0,False,0.016845893197964035,-1.9102373564213941,0.000147553152955199,True,255.0,False,False,False,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,19.0,2860.669921875,-1050.18994140625,57.97999954223633,17623.399658203125,10528.699951171875,-1881.4999389648438,-1280.0999450683594,1975.2000427246094,51.90000057220459,255.0,156.0,-0.4843607354267122,0.563690776995387,-0.02348297098936661,False,0.0,False,6,False,6,,
3,320,5.0,False,False,0,5188.56943212479,-282.32000732421875,-12.149999618530273,99.19999694824219,8417.2998046875,11917.5,6341.199951171875,-5151.400146484375,-3055.1998901367188,-357.79998779296875,0.0,-0.6996634021377552,1.9050322204743815,-2.0177030969995253,2533274981809715,ZachHunt1350,10.0,-411.4800109863281,-15.369999885559082,17.010000228881836,4829.4000244140625,10670.400390625,2.5999999046325684,0.19999999552965164,-0.7000000029802322,-114.20000076293945,255.0,106.0,,0.009598969026001332,1.1480560979521777,-3.0899157835172134e-05,True,234.0,False,4,False,4,,2535458979001184,Entity i7,8.0,-139.5399932861328,-1175.8599853515625,17.010000228881836,-6695.10009765625,19083.199462890625,2.3999999463558197,0.19999999552965164,-0.5999999865889549,-5.0,254.0,128.0,,0.009571197792751252,1.9076150035309567,5.6294833943525835e-05,True,189.0,False,6,6,False,,enpitsu,76561198039309853,29.0,482.69000244140625,234.19000244140625,82.37999725341797,-16345.2001953125,15697.39990234375,3927.3001098632812,2.8999999165534973,-4.000000059604645,594.5999908447266,128.0,128.0,,0.017062550108694518,2.5227424857597684,-0.002028210579790069,True,120.0,False,2,False,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,19.0,3303.889892578125,2845.570068359375,39.20000076293945,-3620.0,22580.30029296875,-2453.9999389648438,-1772.8999328613281,-315.10000228881836,-0.5999999865889549,255.0,128.0,-0.29404690495218155,1.7473203511763709,-0.00026393354810270357,True,,False,8,False,8,,
4,372,7.0,False,False,0,3643.15802469384,1269.5699462890625,2210.340087890625,119.16999816894531,3837.0999145507812,18181.500244140625,-1853.8999938964844,-1037.699966430664,-3976.0000610351562,2990.5999755859375,0.0,-1.2474763266877866,-0.7324389831744499,0.8702230744604385,2533274981809715,ZachHunt1350,10.0,1310.510009765625,2063.969970703125,17.0,10603.900146484375,15320.999755859375,1.5999999642372131,0.3999999910593033,0.5000000074505806,1410.0999450683594,255.0,255.0,,0.009597674075885361,0.9832409668428069,0.00021303366566069503,False,170.46151387563316,True,4,False,4,,2535458979001184,Entity i7,8.0,222.67999267578125,1538.0699462890625,17.010000228881836,943.0999755859375,13611.400146484375,2.3999999463558197,0.0,0.7999999821186066,0.0,255.0,128.0,,0.009547670324494367,1.5016115358347484,-7.085360196318749e-05,True,189.0,False,6,6,False,,enpitsu,76561198039309853,29.0,-2873.570068359375,1983.9300537109375,16.940000534057617,2781.4999389648438,13073.199462890625,22.100000381469727,-0.9000000357627869,-2.0000000298023224,-678.7000274658203,255.0,128.0,,0.016679887303622763,1.2769695864291748,0.00040080166390700457,True,79.70618468458937,True,2,False,2,,games5425898691,30ede34f15234a558b3594e92eb7afb6,19.0,1709.2900390625,4954.1201171875,18.15999984741211,-5949.000244140625,420.6999969482422,22.300000190734863,77.30000019073486,-9.900000095367432,6.600000262260437,0.0,128.0,0.008178345142389241,3.0668657957931016,-0.04020965247756289,True,255.0,False,8,False,8,,
5,392,8.0,True,True,0,2741.9307592152422,1248.449951171875,3431.340087890625,157.60000610351562,-10283.499755859375,15117.099609375,5446.5997314453125,-1031.6999816894531,2516.0000610351562,5348.3001708984375,0.0,-0.6883049231274322,-2.1397030636937524,-0.4096365029995239,2533274981809715,ZachHunt1350,10.0,1346.56005859375,3420.080078125,21.989999771118164,-11219.000244140625,18721.300048828125,2994.5001220703125,11.499999761581421,-12.000000476837158,764.3000030517578,254.0,128.0,,0.009694695801422277,2.1708847957907227,-0.0008499751438617503,False,125.0,False,5,False,4,,2535458979001184,Entity i7,8.0,124.68000030517578,2553.719970703125,17.010000228881836,-8188.599853515625,11013.800048828125,2.7000001072883606,0.09999999776482582,-0.09999999776482582,2237.5,254.0,255.0,,0.009560312224590589,2.2759040995111675,2.1825578066783438e-05,True,189.0,False,6,6,False,,enpitsu,76561198039309853,29.0,-2352.409912109375,3192.72998046875,17.020000457763672,9531.099853515625,18641.300048828125,2.800000011920929,-0.09999999776482582,-0.09999999776482582,-1.5000000596046448,255.0,128.0,,0.016781968835893134,1.0979756880216576,1.426284476099277e-05,True,17.19915678424221,True,2,False,2,,games5425898691,30ede34f15234a558b3594e92eb7afb6,19.0,1534.31005859375,4924.2001953125,17.139999389648438,-5437.5,-2755.5999755859375,-66.79999828338623,-252.60000228881836,55.300002098083496,2060.399932861328,255.0,220.0,0.013924160587596357,-2.688924638922727,-0.006398696756991302,True,242.45890746834456,True,8,False,8,,
6,675,9.0,False,False,0,5137.5836472210385,-21.850000381469727,77.33000183105469,97.76000213623047,-6164.5001220703125,25078.30078125,1744.7000122070312,-1603.9999389648438,-651.1000061035156,-1419.1000366210938,0.0,-0.02295414225932021,-0.04670183093268024,-0.05294555773676541,2535458979001184,Entity i7,7.0,-8.670000076293945,-117.91999816894531,71.38999938964844,-10534.599609375,15709.7998046875,3237.6998901367188,1427.4000549316406,3562.39990234375,-3939.7000122070312,128.0,0.0,,-0.0791881322122859,1.8363021310607608,0.16506789333753003,True,0.0,False,6,False,4,,2533274981809715,ZachHunt1350,9.0,-2552.93994140625,-3962.669921875,17.010000228881836,-16920.999755859375,-5458.699951171875,2.800000011920929,-0.3999999910593033,-0.09999999776482582,-1656.1000061035156,254.0,0.0,,0.009594153719565816,-2.86554124045982,-0.00017600042089135307,True,0.0,False,False,False,False,,enpitsu,76561198039309853,29.0,-118.12000274658203,264.8999938964844,139.8000030517578,14331.700439453125,-17877.5,151.899995803833,4291.300048828125,3440.10009765625,0.0,255.0,128.0,,1.5498337588499511,2.244429012171414,3.139503382364071,True,0.0,False,2,False,1,,games5425898691,30ede34f15234a558b3594e92eb7afb6,19.0,2718.8798828125,3865.52001953125,17.010000228881836,14911.99951171875,9277.39990234375,2.800000011920929,-1.0000000149011612,-0.19999999552965164,1849.6000671386719,128.0,255.0,0.009627724119254966,0.615012269840911,0.0001085379118874596,True,0.0,False,False,False,False,,
7,676,9.0,False,False,1,5304.582845604123,-1.7100000381469727,-88.06999969482422,94.02999877929688,-14158.299560546875,13555.799560546875,4012.7999877929688,-4132.099914550781,-3883.2000732421875,1961.0000610351562,1.0,-0.06236322911183652,-0.04615430958533359,0.06117648388618913,76561198039309853,enpitsu,30.0,118.12000274658203,-264.8999938964844,139.8000030517578,-14331.700439453125,17877.5,151.899995803833,-4291.300048828125,-3440.10009765625,0.0,255.0,128.0,,-1.5498337588499511,-2.244429012171414,3.139503382364071,True,0.0,False,2,False,1,,30ede34f15234a558b3594e92eb7afb6,games5425898691,19.0,-2718.8798828125,-3865.52001953125,17.010000228881836,-14911.99951171875,-9277.39990234375,2.800000011920929,1.0000000149011612,0.19999999552965164,1849.6000671386719,128.0,255.0,,-0.009627724119254966,-0.615012269840911,0.0001085379118874596,True,0.0,False,False,False,False,,Entity i7,2535458979001184,7.0,29.950000762939453,62.79999923706055,81.7300033569336,2232.5999450683594,-17361.099853515625,3020.8999633789062,-98.29999923706055,-5232.5,-1691.300048828125,128.0,0.0,,0.13887928432688365,-1.7064068949016198,0.33077991443537647,True,0.0,False,6,False,5,,ZachHunt1350,2533274981809715,9.0,2695.89990234375,3998.27001953125,17.010000228881836,17310.799560546875,3211.099853515625,2.800000011920929,0.7999999821186066,-0.0,-1865.5999755859375,254.0,0.0,-0.009599964370797296,3.014949912193515,-7.782159422318369e-05,True,0.0,False,False,False,False,,
8,677,9.0,False,False,0,5128.400644235398,95.51000213623047,108.36000061035156,96.63999938964844,29369.29931640625,-2329.2999267578125,1429.7000122070312,1121.1000061035156,52.39999771118164,5894.000244140625,0.0,0.15426577897969648,0.21350542816936427,0.16283069955840987,2535458979001184,Entity i7,7.0,-29.950000762939453,-62.79999923706055,81.7300033569336,-2232.5999450683594,17361.099853515625,3020.8999633789062,98.29999923706055,5232.5,-1691.300048828125,128.0,0.0,,-0.13887928432688365,1.7064068949016198,0.33077991443537647,True,0.0,False,6,False,5,,2533274981809715,ZachHunt1350,9.0,-2695.89990234375,-3998.27001953125,17.010000228881836,-17310.799560546875,-3211.099853515625,2.800000011920929,-0.7999999821186066,0.0,-1865.5999755859375,254.0,0.0,,0.009599964370797296,-3.014949912193515,-7.782159422318369e-05,True,0.0,False,False,False,False,,enpitsu,76561198039309853,29.0,-23.389999389648438,165.6300048828125,154.61000061035156,9850.399780273438,-6726.7999267578125,3233.800048828125,4577.200012207031,868.7999725341797,2922.9998779296875,255.0,128.0,,0.9574628747994647,2.1557994539875156,3.0597347309218734,True,0.0,False,2,False,1,,games5425898691,30ede34f15234a558b3594e92eb7afb6,19.0,2833.889892578125,3950.75,17.010000228881836,12838.800048828125,10971.99951171875,2.800000011920929,-0.5999999865889549,-0.3999999910593033,1911.9999694824219,128.0,255.0,0.00963401641329212,0.7721371351504598,6.66104344682675e-05,True,0.0,False,False,False,False,,
9,807,14.0,False,False,1,6601.8146682330735,-3920.449951171875,624.9400024414062,1123.9000244140625,12845.2001953125,684.3000030517578,6881.400146484375,5493.699951171875,1453.2000732421875,-1925.0999450683594,1.0,0.5135443157123566,-2.4551839244915996,1.626739313750944,76561198039309853,enpitsu,29.0,-4009.570068359375,674.9400024414062,997.030029296875,10498.00048828125,9643.599853515625,7515.4998779296875,-3135.4998779296875,3585.4998779296875,2749.89990234375,128.0,0.0,,0.5476529273332356,1.531908070211335,1.6755859717869157,True,226.0,False,4,False,3,,30ede34f15234a558b3594e92eb7afb6,games5425898691,19.0,-4082.139892578125,1510.31005859375,759.4400024414062,-805.5999755859375,11796.99951171875,1866.1000061035156,-1723.800048828125,2043.2000732421875,3037.7999877929688,255.0,255.0,,-0.6041411657427156,-1.5550815225415562,-1.5510443014853221,True,89.0,False,False,4,False,,Entity i7,2535458979001184,8.0,3217.169921875,1676.2900390625,17.010000228881836,-8714.299926757812,14893.800048828125,2.3999999463558197,-0.29999999329447746,0.5000000074505806,0.09999999776482582,255.0,128.0,,-0.009564011711563599,1.0413596385372617,-5.5486945108664395e-05,True,255.0,False,8,False,8,,ZachHunt1350,2533274981809715,10.0,-603.9500122070312,4476.009765625,17.010000228881836,-11254.49951171875,-7642.7001953125,2.5999999046325684,-0.5000000074505806,-0.29999999329447746,337.2999954223633,254.0,128.0,-0.009579903137609147,-0.633627144069847,-0.00021448706315486946,True,255.0,False,False,False,False,,
