,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
38,2198,64,False,False,0,1421.7956286113624,279.8699951171875,4340.72998046875,391.489990234375,-1500.0999450683594,23768.9990234375,14111.8994140625,5170.8001708984375,2998.2998657226562,-521.5000152587891,0.0,1.3681089973278295,-0.8998198789419525,1.4617926193454915,76561198039309853,enpitsu,25.0,287.7900085449219,4233.1201171875,261.739990234375,-5784.69970703125,19688.800048828125,-2012.5999450683594,481.89998626708984,-5216.5997314453125,-1674.4000244140625,255.0,0.0,0.2959907910841124,3.140771652911728,-0.12583735786616693,True,9,2,10,54.0,False,,bf81d8692db,games5425898691,20.0,-3101.659912109375,3690.800048828125,17.010000228881836,-3009.1000366210938,-13558.199462890625,2.3000000417232513,0.0,0.3999999910593033,2164.600067138672,255.0,255.0,,0.009578416877208127,-1.7271634717253221,6.079264631141407e-05,True,16,16,255.0,False,False,,Neotos,76561198033127403,7,245.47000122070312,4343.43017578125,232.07000732421875,-879.1000366210938,-5283.699951171875,-236.70000076293945,-4191.400146484375,1158.3999633789062,3367.3001098632812,240.0,34.0,,-0.618147671192821,1.5402645357365623,0.5004994004464832,True,16,6,,False,11,,Nerfable,76561197982140705,7.0,2998.010009765625,4203.18994140625,17.049999237060547,-3656.400146484375,11982.60009765625,3.400000035762787,0.0,0.0,2482.7999877929688,255.0,255.0,False,0.016748009494018987,1.9498525684746737,-3.45541410849748e-05,True,8,False,10,255.0,False,,False
39,2278,67,False,True,1,6681.635374876739,63.97999954223633,-1489.6300048828125,479.54998779296875,1395.2000427246094,27463.60107421875,1465.8000183105469,630.0,-5367.7001953125,2605.7000732421875,1.0,-0.24194468991774906,2.653201043420931,1.4334322355651652,76561197982140705,Nerfable,7.0,31.6299991607666,-1685.3399658203125,342.3399963378906,14050.50048828125,18152.19970703125,1442.4000549316406,-703.0999755859375,-176.29999160766602,99.49999809265137,128.0,126.0,0.9051885364285512,1.5014572640216641,-0.5953101266550862,True,8,False,12,139.54369892612576,True,,76561198033127403,Neotos,7.0,-11.680000305175781,-4804.919921875,17.059999465942383,-8601.699829101562,1911.9000244140625,1.899999976158142,0.29999999329447746,-0.0,-2459.600067138672,238.0,0.0,,-0.016681298519026246,0.2518508518440697,2.532823885891486e-05,True,16,12,31.0,False,6,,enpitsu,76561198039309853,25,812.6500244140625,-4913.06005859375,17.0,4491.700134277344,10992.5,11.59999966621399,-18.09999942779541,-14.40000057220459,-2356.9000244140625,255.0,0.0,False,-0.016080559673143157,2.015765188405337,0.0012354696356465182,True,10,2,54.0,False,10,,games5425898691,bf81d8692db,20.0,293.510009765625,-1146.6400146484375,325.5400085449219,-11831.99951171875,-176.29999160766602,3909.2001342773438,3653.699951171875,2545.0999450683594,-2811.199951171875,255.0,233.0,,0.5488113455151254,-1.615796278406795,-1.2287649443638171,True,17,False,18,189.12408617235,True,,False
40,2280,67,False,False,0,4000.6446942829916,-65.58000183105469,1226.489990234375,498.7799987792969,19126.800537109375,-7039.5001220703125,11605.999755859375,5070.0,-803.3999633789062,-3106.199951171875,0.0,-0.11314688011697718,-2.4699752223906124,1.1297049449802854,bf81d8692db,games5425898691,20.0,-194.75,1151.6800537109375,357.4599914550781,11899.7998046875,964.0000152587891,3747.7999877929688,-1117.6000213623047,-3046.0000610351562,-4440.899963378906,255.0,235.0,-0.38458543321585514,1.3035089177995167,-1.5992053449817374,True,17,False,18,182.9320688657863,True,,76561198039309853,enpitsu,25.0,-859.719970703125,4825.8798828125,17.049999237060547,-6567.9998779296875,-9962.000122070312,3.400000035762787,5.600000023841858,2.7000001072883606,-2367.7999877929688,255.0,128.0,False,0.016548207024280042,-2.212744846228337,0.0003434252172700139,True,10,10,54.0,False,2,,Neotos,76561198033127403,7,82.33000183105469,4780.77001953125,17.059999465942383,8316.199951171875,-3708.3999633789062,1.899999976158142,0.0,0.0,-2450.0,238.0,0.0,,0.016686404130068472,-0.45640304199467535,-3.996297627380811e-06,True,16,6,31.0,False,12,,Nerfable,76561197982140705,7.0,-235.0,1416.47998046875,348.6000061035156,-13304.000244140625,-18282.5,206.5999984741211,1849.7000122070312,1773.5000610351562,233.79999160766602,128.0,128.0,False,-0.6531910968928748,-1.211376334623461,-0.9049675853603362,True,8,False,12,133.35168161956207,True,,
41,2439,73,False,False,0,6874.362810849396,797.1900024414062,-1522.5799560546875,473.1600036621094,-4793.800048828125,13904.599609375,10887.80029296875,2622.0001220703125,-4950.7000732421875,2148.0999755859375,0.0,0.25545155612047576,1.7649361866668547,-2.849565605994538,76561198039309853,enpitsu,25.0,904.0,-1603.6099853515625,272.45001220703125,17800.400390625,9049.7998046875,1484.4000244140625,-2407.4000549316406,-2819.89990234375,-4062.2000122070312,255.0,255.0,-0.9267296327892771,0.8187287031940456,-1.0511759935716454,True,11,2,12,159.0,False,,bf81d8692db,games5425898691,20.0,1799.0899658203125,-5083.0,90.79000091552734,-14838.900146484375,-1212.0999908447266,2219.7000122070312,-1759.1000366210938,-1931.3999938964844,-824.4000244140625,255.0,0.0,,-0.1377618705268417,-3.062498337200371,1.0657013934362027,True,18,18,255.0,False,False,,Neotos,76561198033127403,7,734.9500122070312,-1279.280029296875,158.6999969482422,-3897.0001220703125,-19449.49951171875,3023.2000732421875,-908.3000183105469,-2008.3999633789062,2260.5999755859375,242.0,0.0,,-0.4745888717836229,-1.2643918730718144,-0.38499229468805957,True,18,6,37.0,False,12,,Nerfable,76561197982140705,7.0,-2679.47998046875,-1569.719970703125,17.049999237060547,10107.7001953125,11785.10009765625,-1.0999999940395355,0.29999999329447746,0.19999999552965164,-2030.3999328613281,255.0,0.0,False,0.016795680389245952,0.8045972541116293,-2.372000346239168e-05,True,8,False,12,204.0,False,,
42,2603,79,False,False,0,940.5233796353118,-1827.72998046875,5011.68994140625,150.49000549316406,-7399.2999267578125,8856.300048828125,2555.2999877929688,3065.4000854492188,-3442.39990234375,3840.7998657226562,0.0,1.4664460765435214,2.6657558589975254,1.0151533672531137,76561198039309853,enpitsu,25.0,-1773.0899658203125,4854.60986328125,106.30000305175781,-4146.600036621094,5540.0,1232.300033569336,1815.7000732421875,5151.199951171875,-646.3999938964844,128.0,0.0,-0.6917328329744428,1.63221471810493,0.9756976931411743,True,13,2,14,31.0,False,,bf81d8692db,games5425898691,20.0,-1082.56005859375,493.19000244140625,17.010000228881836,-5133.2000732421875,20786.39892578125,2.0999999344348907,0.09999999776482582,-0.29999999329447746,0.0,255.0,128.0,,0.009602422390052944,1.8128973109733986,3.829685738718081e-05,True,20,20,159.0,False,False,,Neotos,76561198033127403,7,-1451.719970703125,-1214.2900390625,17.049999237060547,3972.3001098632812,12660.6005859375,2.5999999046325684,-0.09999999776482582,-0.7999999821186066,0.0,219.0,128.0,,0.016752638084996444,1.2667476314567905,7.311818393265513e-05,True,18,6,98.0,False,12,,Nerfable,76561197982140705,7.0,-745.9000244140625,5049.490234375,17.040000915527344,-10627.80029296875,-2224.199981689453,3.8999998569488525,0.7000000029802322,0.0,-11.399999856948853,255.0,128.0,False,0.016681309256309486,-2.9368449808492585,5.9629773545053845e-05,True,8,4,14,74.0,False,,
43,2641,80,False,False,1,9726.389719038989,2470.10009765625,-4458.169921875,126.51000213623047,16518.900146484375,5007.60009765625,4853.699951171875,-824.1000366210938,-5394.6002197265625,-2493.699951171875,1.0,0.3491630895211434,-0.00595309566529842,-0.6372198139914401,76561197982140705,Nerfable,7.0,2272.969970703125,-4507.41015625,17.030000686645508,15132.5,5207.39990234375,5.099999904632568,-0.0,0.09999999776482582,-113.19999694824219,255.0,128.0,-0.016765688308944475,2.8196813125188718,4.944991248069274e-05,True,8,4,14,15.0,False,,76561198033127403,Neotos,7.0,856.8900146484375,-680.8400268554688,17.049999237060547,-4221.199951171875,-13454.300537109375,2.5999999046325684,0.19999999552965164,0.5999999865889549,0.0,226.0,,,-0.016765410927148276,-1.2667475665659094,5.5722971077249116e-05,True,18,12,98.0,False,6,,enpitsu,76561198039309853,25,1997.6300048828125,-4967.56982421875,41.7599983215332,1736.4999389648438,2335.500030517578,-2379.9000549316406,-5182.80029296875,-1810.0,333.69998931884766,255.0,128.0,,0.07577135735178664,2.2082602200532686,0.1258683419121693,True,14,2,0.0,True,14,,games5425898691,bf81d8692db,20.0,2298.25,-3217.0,17.010000228881836,10239.000244140625,-18579.49951171875,2.0999999344348907,1.2999999523162842,-2.7000001072883606,965.5999755859375,255.0,255.0,,-0.009595494756302269,-2.0806884599643434,0.00011970239963161786,True,20,False,20,190.0,False,,
44,2687,82,False,False,1,8826.279804080634,3826.830078125,-3185.469970703125,150.92999267578125,-6030.3997802734375,17390.0,5202.80029296875,2410.0999450683594,1370.3999328613281,-954.3000030517578,1.0,-0.11316639593474583,2.5735670360310428,-2.690494238073993,76561197982140705,Nerfable,7.0,3897.570068359375,-3333.139892578125,55.08000183105469,-4816.9000244140625,15443.199462890625,1679.1000366210938,-20.09999990463257,870.2999877929688,841.3999938964844,255.0,124.0,-0.11156809189451217,1.265418113625512,-0.33868211802322595,True,8,4,15,214.24145367837716,True,,76561198033127403,Neotos,7.0,1087.2900390625,-2586.159912109375,17.049999237060547,10551.400146484375,1287.7999877929688,3.400000035762787,0.19999999552965164,-0.0,2425.0,239.0,255.0,False,-0.01672383135056643,2.961788807242019,-2.5368142047542462e-05,True,18,12,98.0,False,6,,enpitsu,76561198039309853,25,2735.7900390625,-3511.590087890625,17.049999237060547,5640.8001708984375,12040.699462890625,2.5999999046325684,-0.19999999552965164,-0.3999999910593033,-23.80000114440918,255.0,255.0,,-0.016735404548724842,2.011890761367764,4.805599672145591e-05,True,16,2,0.0,False,15,,games5425898691,bf81d8692db,20.0,4019.639892578125,-2917.929931640625,100.19999694824219,-5509.4000244140625,13453.1005859375,-6527.8997802734375,-1526.6000366210938,3717.5,947.6999664306641,128.0,255.0,,-0.48041448570355316,1.09259734151158,-0.7466972908628381,True,20,False,20,190.0,False,,False
45,2726,83,False,False,1,6205.432890889838,2968.39990234375,-709.1500244140625,224.27000427246094,-7752.60009765625,24489.89990234375,4562.799987792969,2395.800018310547,1266.6999816894531,-890.1999664306641,1.0,-0.4669017082439348,2.4312622826203034,1.6238122753645325,76561197982140705,Nerfable,7.0,2967.300048828125,-773.3900146484375,105.5199966430664,-9923.900146484375,20048.900146484375,472.00000762939453,-5243.0999755859375,-450.0,-1598.9999389648438,255.0,100.0,-0.7411254681417785,0.9871259002708043,0.11822512625285791,True,9,4,18,158.66802570384039,True,,76561198033127403,Neotos,7.0,1125.3499755859375,-1087.8599853515625,17.049999237060547,-7671.099853515625,12935.400390625,2.5999999046325684,-0.29999999329447746,0.5000000074505806,16.49999976158142,240.0,128.0,False,-0.016776448423688622,1.0334478586493185,-5.773116607411417e-05,True,18,12,67.0,False,6,,enpitsu,76561198039309853,25,3070.280029296875,-1030.6300048828125,16.6299991607666,3636.400146484375,16749.3994140625,79.49999809265137,12.200000286102295,-13.200000524520874,-57.89999961853027,255.0,0.0,,-0.017507824922137396,1.794224957462051,0.0006463236307559217,True,18,2,0.0,False,16,,games5425898691,bf81d8692db,20.0,3033.2099609375,-648.8099975585938,80.77999877929688,-1731.3999938964844,9364.600219726562,3189.5001220703125,4800.299987792969,2567.0001220703125,785.5000305175781,255.0,141.0,,0.1924278400426037,0.9630688974452999,-0.015870927537378402,True,21,False,22,161.0,False,,False
46,2727,83,False,False,0,4949.10482698544,-2943.050048828125,634.0900268554688,241.0800018310547,12424.300537109375,-9766.599731445312,9821.599731445312,3359.2001342773438,740.4000091552734,-4915.899963378906,0.0,0.4682414824590746,-2.4901542659149163,1.6605776475931968,bf81d8692db,games5425898691,20.0,-3015.6201171875,553.8200073242188,108.94999694824219,1875.5000305175781,-10651.8994140625,2202.100067138672,-500.60001373291016,-93.00000190734863,-4965.5999755859375,255.0,146.0,-0.8520652036547648,-0.9195700569114735,-0.12634152282068775,True,21,False,22,161.0,False,,76561198039309853,enpitsu,25.0,-3082.6201171875,974.760009765625,21.809999465942383,-3740.7000732421875,-16781.600341796875,3060.0,-8.899999856948853,9.800000190734863,-38.90000104904175,255.0,0.0,,0.017127022277824984,-1.7957481556500376,0.00038428407195968136,True,18,16,0.0,False,2,,Neotos,76561198033127403,7,-1048.4300537109375,958.6199951171875,17.049999237060547,7701.6998291015625,-12916.199951171875,2.5999999046325684,0.29999999329447746,-0.5000000074505806,3.700000047683716,240.0,128.0,False,0.016776470957476985,-1.0326164332573022,-5.075682730154673e-05,True,18,6,67.0,False,12,,Nerfable,76561197982140705,7.0,-2967.300048828125,773.3900146484375,105.5199966430664,9923.900146484375,-20048.900146484375,472.00000762939453,5243.0999755859375,450.0,-1598.9999389648438,255.0,100.0,False,0.7411254681417785,-0.9871259002708043,0.11822512625285791,True,9,4,18,155.53721290506346,True,,
47,2813,86,False,False,0,7594.763173956921,755.0399780273438,-2273.1298828125,97.43000030517578,8251.599731445312,-7208.599853515625,6235.8001708984375,3653.0999755859375,4181.700134277344,-2273.2000732421875,0.0,0.41747746369954775,-2.417125436199699,1.634340561804675,bf81d8692db,games5425898691,20.0,698.6099853515625,-2507.179931640625,272.32000732421875,21858.40087890625,-7154.4000244140625,-145.10000228881836,-2819.4000244140625,2878.599853515625,-3743.5000610351562,255.0,128.0,-0.6726068149984368,-1.1041114704604509,-2.7288238625707457,True,23,False,24,0.0,False,,76561198039309853,enpitsu,25.0,-1722.9200439453125,-4558.7998046875,17.030000686645508,21615.90087890625,-1386.0000610351562,5.099999904632568,-3.400000035762787,0.09999999776482582,632.400016784668,255.0,128.0,,0.016773231785896636,-0.026129270620809556,-6.268582244627806e-05,True,18,18,246.0,False,2,,Neotos,76561198033127403,7,-69.87999725341797,-2804.949951171875,370.57000732421875,-3688.2000732421875,-17981.600341796875,-653.6000061035156,105.20000457763672,-2275.800018310547,2943.3999633789062,240.0,128.0,False,-0.776394453206871,-1.1651372958549238,-1.198446550346365,True,20,6,0.0,False,14,,Nerfable,76561197982140705,7.0,-1112.31005859375,-3780.31005859375,17.059999465942383,12938.699951171875,4995.400085449219,1.2999999523162842,0.7000000029802322,0.29999999329447746,22.999999523162842,255.0,128.0,False,0.016750820951298304,0.37136932513048204,-7.555569370502762e-05,True,10,4,18,204.0,False,,
48,2858,88,False,False,1,3440.99643635923,-2096.429931640625,3441.22998046875,236.2100067138672,-19027.5,15908.199462890625,3523.5000610351562,-3019.5999145507812,2980.2999877929688,-4242.5,1.0,0.9296569674141426,1.7077015064425276,-2.2949382349805365,76561197982140705,Nerfable,7.0,-1934.68994140625,3323.72998046875,120.45999908447266,-22795.0,2379.499969482422,1929.7999572753906,59.89999771118164,226.8000030517578,-1347.1000671386719,255.0,0.0,-0.00020943040826950155,0.2676746382199432,-0.00042557196503800304,True,10,4,20,135.94660650273806,True,,76561198033127403,Neotos,7.0,1070.1600341796875,4650.97021484375,17.049999237060547,9466.199951171875,-7324.6002197265625,3.3000001311302185,-0.0,0.09999999776482582,-2368.6000061035156,239.0,0.0,False,-0.016716938102736275,-2.422674662498168,-5.854227069944167e-06,False,20,14,0.0,False,6,,enpitsu,76561198039309853,25,-1856.56005859375,3764.7900390625,94.86000061035156,-21883.701171875,-6515.0,2754.5001220703125,549.5000076293945,-3623.5000610351562,-296.200008392334,255.0,0.0,,-0.22627041575810747,-0.5731267111289006,0.014098382514455457,True,20,2,184.0,False,19,,games5425898691,bf81d8692db,20.0,-3384.110107421875,3555.110107421875,17.010000228881836,1110.999984741211,2972.3001098632812,2.0999999344348907,0.7999999821186066,-1.0000000149011612,-1547.7000427246094,255.0,25.0,,-0.009563572601765219,1.8315633058121168,-7.4998053645399015e-06,True,24,False,24,0.0,False,,False
49,2929,90,False,False,0,8323.572814201312,2021.300048828125,-2655.590087890625,118.3499984741211,5053.399963378906,21555.2001953125,6988.599853515625,1590.5000305175781,-5700.8001708984375,-985.0,0.0,0.632045537902831,2.9676193142781173,-1.6765867573866644,bf81d8692db,games5425898691,20.0,1924.52001953125,-2851.840087890625,17.010000228881836,1127.7999877929688,19854.000244140625,0.0,0.0,0.5000000074505806,-1771.6000366210938,255.0,0.0,0.009604961807125317,1.464984450461387,-0.00011898883292018906,True,24,False,24,176.77476998298403,True,,76561198039309853,enpitsu,25.0,3883.3701171875,-3915.85009765625,43.939998626708984,-10145.499877929688,4608.299865722656,-6072.8997802734375,2850.5999755859375,4493.599853515625,-1389.2999267578125,255.0,0.0,,0.4799870013928239,2.691259843697767,-0.021597076926230998,True,20,20,184.0,False,2,,Neotos,76561198033127403,7,-1235.5,-1770.6700439453125,17.049999237060547,7512.7001953125,10942.5,3.100000023841858,0.7999999821186066,1.2999999523162842,-1901.199951171875,240.0,0.0,False,0.01673538667465637,0.9473026007299733,-0.0002789488449436635,True,20,6,,False,14,,Nerfable,76561197982140705,7.0,2642.8701171875,-2570.679931640625,78.95999908447266,-12062.2998046875,13267.900390625,3360.2999877929688,-0.19999999552965164,0.19999999552965164,-159.49999809265137,255.0,128.0,,0.016750287341746408,2.264936599465939,0.0004362399956389147,True,10,4,22,0.0,False,,
50,3031,94,False,False,0,4479.4052321276,3501.179931640625,4285.669921875,137.5800018310547,-10077.2998046875,12633.499755859375,3555.2999877929688,-4785.899963378906,-663.1999969482422,2657.0001220703125,0.0,-0.8934451318047241,-2.3496015038854936,0.9254175402190168,bf81d8692db,games5425898691,20.0,3679.639892578125,4250.91015625,82.33999633789062,-6778.499755859375,12564.000244140625,3499.5001220703125,2019.1999816894531,-1412.7999877929688,191.00000381469727,255.0,180.0,-0.3084525516373199,2.0258723644707533,-0.6715535933281888,True,24,False,24,255.0,False,,76561198039309853,enpitsu,25.0,-58.130001068115234,1586.5899658203125,17.049999237060547,-14302.7001953125,14663.199462890625,3.0000001192092896,-1.5000000596046448,0.5999999865889549,-1790.5999755859375,0.0,0.0,,0.01678670695965207,2.2949398950933233,-0.00018483240957289929,True,22,22,156.0,False,2,,Neotos,76561198033127403,7,-40.029998779296875,4229.85986328125,17.049999237060547,2194.499969482422,17929.89990234375,3.100000023841858,0.0,0.09999999776482582,-1851.6999816894531,128.0,0.0,True,0.016784197850005688,1.4069140493566907,-0.00023013259511779358,True,22,6,61.0,False,16,,Nerfable,76561197982140705,7.0,-2848.909912109375,3357.280029296875,17.049999237060547,-5540.5999755859375,21067.60009765625,2.5999999046325684,0.0,-0.5000000074505806,5.199999809265137,255.0,128.0,,0.016772635381204996,1.8271558920272917,3.855089724543467e-05,True,14,4,24,0.0,False,,
51,3054,95,False,False,0,3474.5819108235046,2576.679931640625,5025.0498046875,243.02999877929688,-11279.200439453125,260.40000915527344,-525.099983215332,-1642.8999328613281,-1260.8999633789062,-5631.199951171875,0.0,0.9320553897708646,0.6891377125797356,-2.1173486052075097,bf81d8692db,games5425898691,20.0,2707.080078125,5023.169921875,165.64999389648438,-18123.499755859375,1778.699951171875,-391.19998931884766,2516.4999389648438,-4646.400146484375,-1525.5999755859375,255.0,215.0,0.23888445583408965,1.2506416571759043,-2.6117151599417414,True,25,False,26,255.0,False,,76561198039309853,enpitsu,25.0,-260.489990234375,2507.699951171875,17.049999237060547,2199.7999572753906,10054.299926757812,2.5999999046325684,0.0,-0.5000000074505806,-4.300000071525574,128.0,0.0,,0.016711632178153465,1.3547403630000927,4.4782136211066114e-05,True,22,22,156.0,False,2,,Neotos,76561198033127403,7,381.3999938964844,4887.39013671875,17.049999237060547,7294.000244140625,30.59999942779541,2.5,-0.5999999865889549,-0.19999999552965164,-41.599998474121094,241.0,128.0,False,0.016686401214128448,-0.0025188684299956464,7.069887484897527e-05,True,22,6,61.0,False,16,,Nerfable,76561197982140705,7.0,-2488.35009765625,4807.89990234375,17.049999237060547,15172.39990234375,10549.599609375,2.5,0.7000000029802322,0.0,-247.19999313354492,255.0,159.0,False,0.01679154738647943,0.5680811663023916,0.0002542500024544532,True,14,4,24,255.0,False,,
52,3055,95,False,False,0,3421.7413549333255,2523.820068359375,5025.35009765625,243.58999633789062,-18375.699462890625,-1183.1999969482422,594.3999862670898,532.2000122070312,2479.4000244140625,-5437.7001953125,0.0,0.9862441158567722,0.5651579128410066,-2.0368517072145957,bf81d8692db,games5425898691,20.0,2707.080078125,5023.169921875,165.64999389648438,-18123.499755859375,1778.699951171875,-391.19998931884766,2516.4999389648438,-4646.400146484375,-1525.5999755859375,255.0,215.0,0.23888445583408965,1.2506416571759043,-2.6117151599417414,True,25,False,26,255.0,False,,76561198039309853,enpitsu,25.0,-241.14999389648438,2593.219970703125,17.049999237060547,2620.4998779296875,10346.99951171875,3.1999999284744263,-1.5000000596046448,-6.9999998807907104,-815.1999664306641,128.0,0.0,,0.016706259581394066,1.340379316843989,-0.00012069297204947579,True,22,22,156.0,False,2,,Neotos,76561198033127403,7,444.4800109863281,4890.27978515625,17.049999237060547,7749.6002197265625,749.1000366210938,3.4999999403953552,1.5999999642372131,-0.09999999776482582,1560.5999755859375,241.0,255.0,False,0.016683721144188302,0.0605169673833369,0.00033766885337997433,True,22,6,61.0,False,16,,Nerfable,76561197982140705,7.0,-2361.679931640625,4890.77978515625,17.049999237060547,14700.30029296875,9054.199829101562,2.7000001072883606,-7.799999713897705,1.0000000149011612,-785.1000213623047,14.0,0.0,False,0.016918818680694354,0.5440659639435818,-3.56261663224822e-05,True,14,4,24,255.0,False,,
53,3073,96,False,False,0,2254.380616830754,1348.6400146484375,4930.66015625,153.85000610351562,-14046.600341796875,-19316.8994140625,12078.900146484375,1494.1999816894531,5679.5001220703125,1228.8999938964844,0.0,0.7152836630482461,1.9317035602618209,3.133262880772817,bf81d8692db,games5425898691,20.0,1540.4000244140625,5010.43994140625,140.6999969482422,-18922.7001953125,-378.10001373291016,-1697.2999572753906,1279.8999786376953,-2592.6998901367188,197.39999771118164,255.0,128.0,0.4107411088096289,-3.0620604651389725,-0.4440385961918852,True,26,False,26,236.19007323377875,True,,76561198039309853,enpitsu,25.0,13.5,3132.5400390625,17.049999237060547,4293.999938964844,6747.1002197265625,3.400000035762787,1.8000000715255737,1.5000000596046448,-2254.4000244140625,255.0,0.0,,0.016727545669189808,1.0101531903746783,-0.0002507613191258876,True,22,22,156.0,False,2,,Neotos,76561198033127403,7,1179.8599853515625,5001.06005859375,100.01000213623047,15097.2998046875,1030.4000091552734,3296.7001342773438,3148.9999389648438,-1482.8999328613281,-650.4000091552734,241.0,0.0,False,-0.1459759463711083,-0.1694737259132465,0.2409351646181278,True,24,6,17.125703229699084,True,16,,Nerfable,76561197982140705,7.0,-1461.969970703125,5017.759765625,33.25,14096.300048828125,-255.20000457763672,-143.59999656677246,-216.00000381469727,-13.500000238418579,32.200000286102295,255.0,128.0,False,0.024922326403828406,-0.0013318039325752261,0.42921962884580395,True,14,4,24,255.0,False,,
54,3219,101,False,False,0,10701.692114577569,2549.169921875,-4991.97998046875,205.3800048828125,26240.80078125,-2039.2999267578125,9388.200073242188,1254.5999908447266,-3268.0999755859375,4872.900085449219,0.0,-0.5871733287110442,2.930917547465264,-1.0036967792599085,76561198039309853,enpitsu,25.0,2260.760009765625,-4946.35986328125,125.04000091552734,18180.50048828125,-8374.199829101562,3705.7000732421875,1.2999999523162842,0.5000000074505806,669.3000030517578,128.0,128.0,0.017107399992468124,-0.16963789653387723,-0.0017415228771147234,True,24,2,26,128.0,False,,bf81d8692db,games5425898691,20.0,-1791.3900146484375,-3192.889892578125,17.010000228881836,-2508.800048828125,-20258.299560546875,2.0999999344348907,-0.19999999552965164,-0.5999999865889549,1.1999999731779099,255.0,128.0,,0.009604878494202076,-1.6938251330663374,-5.651344474816252e-05,True,30,30,204.0,False,False,,Neotos,76561198033127403,7,1928.0699462890625,-626.8400268554688,17.049999237060547,-5345.999755859375,-10328.299560546875,3.3000001311302185,-2.3999999463558197,1.4000000059604645,2136.6000366210938,128.0,255.0,,0.01704463526159776,-1.9990371402128422,7.261008841175452e-05,True,26,6,213.0,False,20,,Nerfable,76561197982140705,7.0,3258.409912109375,-3390.52001953125,17.049999237060547,16968.699951171875,667.9000091552734,3.1999999284744263,0.09999999776482582,0.0,2293.0999755859375,255.0,255.0,False,0.016778008507344917,0.14189360256832612,-8.946106578182513e-05,True,16,4,26,183.0,False,,False
