,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
31,2600,88,False,False,1,1801.5857154715518,-21.3700008392334,3589.469970703125,93.13999938964844,-2676.4999389648438,-4655.199890136719,0.0,5101.600036621094,-2933.0999755859375,1022.6999664306641,1.0,-0.4382231517334527,-2.4101865039764387,2.3425764294242035,76561198050018480,iSaniiro,4.0,85.52999877929688,3383.830078125,22.030000686645508,-9394.199829101562,8842.899780273438,2999.1000366210938,0.19999999552965164,0.29999999329447746,-2321.4999389648438,255.0,0.0,False,-0.016729122168817674,0.8189371413246446,-3.26462805247167e-05,True,21,14,4,190.0,False,,76561198007234559,Darkcreed,5.0,942.8699951171875,3215.22998046875,18.649999618530273,-14898.00048828125,-7215.0,2.199999988079071,-0.5000000074505806,-0.0,-1839.2999267578125,255.0,0.0,,-0.0059845822303266905,-0.4031565460236489,-0.00010404660448807009,12,24.0,False,26,8,True,,enpitsu,76561198039309853,26.0,548.1500244140625,5479.97998046875,22.030000686645508,-7955.0,-4689.700012207031,-182.60000228881836,-6.299999952316284,-49.60000038146973,1035.8999633789062,0.0,128.0,False,-0.035585998968842555,-0.5052808704957845,-0.03450986966267963,True,16,False,26,0.0,False,,games5425898691,bf81d8692db,20.0,-263.6400146484375,5040.4501953125,17.010000228881836,6201.199951171875,-7357.5,2.5,0.19999999552965164,-0.0,-2441.7999267578125,255.0,0.0,,-0.00951802094924634,-2.2231958174748505,-1.7968791934470588e-05,True,90.0,False,26,False,32,
32,2645,90,False,False,0,10075.61286521581,1539.0400390625,-4636.93994140625,119.70999908447266,20175.799560546875,2686.6000366210938,2341.999969482422,-5937.2998046875,833.1999969482422,-231.29999160766602,0.0,1.0269063511558552,0.4841116816789848,-2.538738413639328,bf81d8692db,games5425898691,20.0,1365.0799560546875,-4619.0498046875,16.350000381469727,12036.099853515625,-2143.300018310547,-796.5000152587891,-1421.300048828125,1388.800048828125,3584.2001342773438,255.0,255.0,,0.019189268190431857,-0.137462989334323,-0.013396830266549656,True,32,26,False,80.59292033154479,True,,76561198039309853,enpitsu,26.0,459.7900085449219,-4986.8798828125,17.040000915527344,10135.10009765625,3093.0999755859375,3.8999998569488525,0.29999999329447746,1.4000000059604645,-300.2000045776367,128.0,128.0,False,0.01677348783279954,0.27307519288450166,0.00011000054749640682,16,0.0,False,26,False,True,,Darkcreed,76561198007234559,5.0,1654.1700439453125,-2987.5400390625,18.649999618530273,13304.89990234375,13540.899658203125,0.7000000029802322,-1.0999999940395355,-0.9000000357627869,652.7999877929688,255.0,128.0,,0.005970879241180553,0.8481499660875323,-0.00012775358860118223,False,12,8,26,8.037926907180472,True,,iSaniiro,76561198050018480,4.0,1075.050048828125,-4734.5400390625,173.6300048828125,6732.19970703125,-8586.500244140625,-3917.9998779296875,1833.5000610351562,1359.9000549316406,3773.2000732421875,255.0,255.0,False,-0.40593282355056826,-1.721628238905588,-0.45938753746278327,True,190.0,False,14,6,22,
33,2700,92,False,False,0,9977.672006914197,3996.35009765625,-3555.909912109375,497.2200012207031,-4589.599914550781,20262.7001953125,4093.2998657226562,-1892.7000427246094,-2164.2999267578125,-117.29999542236328,0.0,0.8189500216471136,-0.6166511876151338,2.8784230651283185,bf81d8692db,games5425898691,21.0,4074.610107421875,-3691.719970703125,469.5299987792969,1398.800048828125,15189.69970703125,8389.7998046875,-3082.39990234375,509.0999984741211,1379.9000549316406,255.0,255.0,,-0.4279840636955524,1.4892320435056985,-1.6014363848887625,True,32,26,False,201.75576782995654,True,,76561198039309853,enpitsu,26.0,1936.219970703125,-3500.1298828125,17.040000915527344,-3640.4000854492188,9231.900024414062,5.699999928474426,-57.10000038146973,133.1999969482422,-1456.6999816894531,255.0,255.0,False,0.016974443076361114,1.987489185930668,0.002075792248952251,16,31.0,False,26,False,True,,Darkcreed,76561198007234559,6.0,3713.919921875,421.05999755859375,18.649999618530273,1023.6000061035156,16457.099609375,2.5999999046325684,0.0,0.0,3216.199951171875,255.0,255.0,False,0.005961792468579359,2.3995943833639948,1.3603081197963487e-05,True,12,8,26,255.0,False,,iSaniiro,76561198050018480,4.0,1820.7900390625,-3451.0400390625,17.040000915527344,-4973.599853515625,16868.00048828125,-2.3000000417232513,-3.6000001430511475,13.799999952316284,733.4999847412109,255.0,128.0,False,0.016827483644667036,1.9043575441008962,0.0007825078578032495,False,133.67189657303595,True,14,6,22,
34,2745,93,False,False,1,6353.196978314428,-3262.179931640625,336.6000061035156,289.79998779296875,938.3999633789062,20538.798828125,2488.000030517578,1898.2000732421875,1290.2999877929688,2775.4998779296875,1.0,-0.8169662539228767,-2.380314319140992,-0.4521077454680445,76561198007234559,Darkcreed,6.0,-3254.669921875,166.9499969482422,211.30999755859375,-3493.0999755859375,13217.5,2221.4999389648438,-1661.6000366210938,-3620.0,-3792.60009765625,255.0,128.0,False,0.3496625032836713,1.2768581763071063,-0.8057377586388096,True,28,13,8,200.0,False,,76561198050018480,iSaniiro,4.0,-2007.7900390625,481.0899963378906,17.040000915527344,-922.6000213623047,-18004.100341796875,3.8999998569488525,-0.0,-0.19999999552965164,16.90000057220459,255.0,128.0,False,-0.01677415942516071,-1.5215392391033582,-2.4045016554810705e-05,14,190.0,False,22,6,True,,enpitsu,76561198039309853,26.0,-197.07000732421875,3181.419921875,17.040000915527344,12613.399658203125,-2718.9999389648438,4.300000071525574,0.3999999910593033,-0.3999999910593033,-3110.7000732421875,255.0,0.0,False,-0.016756038593167443,-2.5442808246555244,-8.396807949333912e-05,True,16,False,26,31.0,False,,games5425898691,bf81d8692db,21.0,-2525.860107421875,1264.4200439453125,17.0,12667.7001953125,-17815.999755859375,3.4999999403953552,0.7000000029802322,-1.0000000149011612,-1601.7999267578125,255.0,38.0,,-0.00958627263433863,-2.14294761548576,-0.0001465881499378864,True,123.0,False,26,False,32,
35,2845,97,False,False,0,10693.505254793388,2454.1298828125,-5015.18017578125,506.5,15251.800537109375,4369.89990234375,12486.800537109375,2908.2998657226562,-1029.3000030517578,5145.999755859375,0.0,-1.145706706397197,-2.5067927110197696,-1.8721754663862284,76561198039309853,enpitsu,26.0,2341.260009765625,-5040.97998046875,350.7300109863281,11876.700439453125,3349.5001220703125,7138.3001708984375,2350.8999633789062,804.1000366210938,-2236.0000610351562,255.0,128.0,False,-0.7275528756049614,-0.14571028216856657,-1.4575126646097685,True,28,17,False,36.0,False,,bf81d8692db,games5425898691,21.0,-3010.199951171875,-4079.3701171875,17.010000228881836,-6641.5997314453125,-20299.100341796875,2.3000000417232513,0.3999999910593033,0.09999999776482582,1949.7999572753906,128.0,255.0,,0.009626755417499168,-1.8114850365246205,4.2395329056816907e-05,28,255.0,False,34,False,True,,Darkcreed,76561198007234559,6.0,3017.7099609375,-3675.25,18.6299991607666,-9802.7001953125,4765.299987792969,4.900000095367432,-0.09999999776482582,0.0,-2372.4000549316406,255.0,0.0,,0.005938949477608404,2.634706090584028,-2.8028079228321572e-05,True,14,8,28,188.0,False,,iSaniiro,76561198050018480,4.0,1990.3199462890625,119.33000183105469,17.040000915527344,10066.099853515625,-8839.099731445312,3.799999952316284,2.3999999463558197,-2.3000000417232513,-866.2000274658203,202.0,128.0,False,0.016763470159066415,-0.7783545211679422,0.00019827734630040338,True,220.0,False,14,6,22,
36,2943,100,False,True,1,5495.550793705663,-3634.610107421875,2029.5899658203125,459.3699951171875,13781.600341796875,13706.099853515625,7442.1002197265625,2852.9998779296875,948.0000305175781,-5192.39990234375,1.0,0.7407604335090252,0.9828804362344165,-1.7162000769779655,76561198050018480,iSaniiro,4.0,-3673.25,1954.0400390625,311.1600036621094,441.19998931884766,12780.50048828125,465.49999237060547,3444.5001220703125,-1230.2999877929688,3651.9000244140625,255.0,0.0,False,0.5333404123000179,1.6229942998220075,0.7874950671593499,True,24,15,6,166.0,False,,76561198007234559,Darkcreed,5.0,-2919.35009765625,765.2100219726562,18.6299991607666,-6796.9000244140625,9768.099975585938,4.600000083446503,0.19999999552965164,-0.7999999821186066,-7.599999904632568,255.0,128.0,False,-0.005939890693720213,0.9639802931590049,7.683901670836608e-05,14,219.0,False,28,8,True,,enpitsu,76561198039309853,26.0,-3491.8701171875,2171.139892578125,186.49000549316406,-7632.19970703125,-19565.699462890625,82.79999732971191,1893.0000305175781,-5099.800109863281,-810.6999969482422,255.0,0.0,False,-0.8518912948374229,-1.6863792887449853,1.27432462908733,True,19,False,30,0.0,False,,games5425898691,bf81d8692db,20.0,-115.9000015258789,5174.85009765625,17.0,-3199.4000244140625,-1611.300048828125,3.1999999284744263,3.3000001311302185,1.5000000596046448,619.5999908447266,255.0,128.0,,-0.009486231180035361,-0.4507335462422657,-2.2481113637120293e-05,True,247.0,False,28,False,34,
37,2996,102,False,False,0,9829.220243472355,1191.06005859375,-4465.08984375,703.72998046875,15807.5,13784.7998046875,3271.0000610351562,-435.0,-4627.900085449219,3793.800048828125,0.0,-0.5183674822762661,0.13042903490383714,-1.2961783413880943,bf81d8692db,games5425898691,21.0,993.9000244140625,-4634.91015625,636.5900268554688,9314.299926757812,10074.000244140625,5108.900146484375,-3589.2001342773438,3448.599853515625,-2339.600067138672,255.0,160.0,,0.25183122097869065,0.6841559274553827,-0.4654245431409037,True,36,29,False,147.15204298880795,True,,76561198039309853,enpitsu,26.0,3263.840087890625,951.1099853515625,17.06999969482422,-11465.50048828125,236.10000610351562,1.2999999523162842,0.3999999910593033,0.7000000029802322,3620.2999877929688,255.0,255.0,False,0.016727931410679475,-2.3934185639903194,6.997207550331656e-05,20,0.0,False,30,False,True,,Darkcreed,76561198007234559,6.0,1255.050048828125,-3118.090087890625,18.6299991607666,-19682.60009765625,-3201.099853515625,4.600000083446503,0.7999999821186066,-0.09999999776482582,-163.09999465942383,128.0,128.0,False,0.005978758714214035,-2.9986097688554656,0.00011986877106619897,True,14,8,28,135.0,False,,iSaniiro,76561198050018480,4.0,3376.860107421875,-4223.18994140625,17.059999465942383,-8238.200073242188,-5781.500244140625,2.3000000417232513,-2.0999999344348907,0.09999999776482582,-2181.1000061035156,255.0,0.0,False,0.016781053661051693,-2.549169668001967,-0.00018631190879850838,True,166.0,False,16,6,24,
38,3087,106,False,False,0,7159.38766261368,2735.909912109375,-1029.77001953125,117.8499984741211,-11466.400146484375,21655.50048828125,5726.300048828125,5647.80029296875,-764.8000335693359,-475.6999969482422,0.0,0.16021921350299126,-2.3033599505298104,0.047207077738336115,bf81d8692db,games5425898691,21.0,2790.300048828125,-1204.06005859375,16.989999771118164,-10436.600341796875,19362.80029296875,2.199999988079071,1.1999999731779099,-2.199999988079071,814.0000152587891,255.0,137.0,,0.009589829548172698,2.1228590540485883,-0.0001223598213003129,True,36,30,False,32.79506243941605,True,,76561198039309853,enpitsu,26.0,1729.199951171875,-1501.25,17.06999969482422,-12478.699951171875,-6567.7001953125,0.0,0.5000000074505806,0.09999999776482582,0.0,255.0,0.0,,0.016767975286089785,-2.657139299673003,3.630798832727315e-05,20,243.0,False,30,False,True,,Darkcreed,76561198007234559,6.0,2145.25,-560.0399780273438,47.810001373291016,18364.3994140625,-7991.400146484375,3464.1000366210938,173.1999969482422,377.40001678466797,-148.69999885559082,255.0,128.0,,0.014652590182356708,-0.43362019847923283,0.00013666326715145504,True,14,8,29,103.81441739041318,True,,iSaniiro,76561198050018480,4.0,3711.429931640625,-726.6699829101562,17.059999465942383,-262.60000228881836,16116.600341796875,1.2999999523162842,0.0,0.5999999865889549,0.09999999776482582,255.0,128.0,,0.016770664045292906,1.58712401794605,-5.388884112637057e-05,True,162.0,False,16,6,24,
39,3176,109,True,True,0,310.7641907419696,-585.3099975585938,5133.2099609375,129.0800018310547,-8928.800048828125,25815.30029296875,3581.9000244140625,837.3999786376953,-5220.10009765625,2837.0001220703125,0.0,0.36156612606979344,1.9522926913680387,2.6539915141867194,bf81d8692db,games5425898691,20.0,-553.9099731445312,4881.06982421875,17.010000228881836,1921.7999267578125,22153.20068359375,2.5,0.0,-0.3999999910593033,-2328.9999389648438,255.0,0.0,True,0.009600297134196224,1.3837147222237096,-9.604223626844948e-05,True,38,32,False,0.0,False,,76561198039309853,enpitsu,26.0,-1317.68994140625,-679.4400024414062,17.06999969482422,-2471.7999267578125,1747.5,0.0,0.3999999910593033,-0.3999999910593033,0.0,128.0,128.0,False,0.016853111870312992,2.5262151414009297,3.905835581271601e-05,20,243.0,False,30,False,True,,Darkcreed,76561198007234559,6.0,3207.070068359375,-1152.010009765625,18.6299991607666,-10058.900146484375,17858.1005859375,3.100000023841858,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.005994548708870653,2.0837840879508205,-6.050538635970736e-05,True,16,8,30,1.072636463308878,True,,iSaniiro,76561198050018480,4.0,-48.83000183105469,4550.39990234375,17.059999465942383,-16563.900146484375,15701.199951171875,1.4000000059604645,4.699999988079071,-4.000000059604645,1131.9999694824219,214.0,128.0,,0.01678907730137734,2.4371671599638085,3.1145102484419626e-05,True,5.0,False,16,6,24,
40,3430,109,False,False,0,5143.0198151280365,-104.62999725341797,58.22999954223633,109.80000305175781,-30763.1005859375,11086.99951171875,5685.9002685546875,3627.60009765625,-733.6000061035156,4722.39990234375,0.0,0.05113977589735239,-0.33761679715636056,0.1365842601702659,76561198039309853,enpitsu,26.0,53.29999923706055,-89.33999633789062,101.33000183105469,-8937.19970703125,18341.500244140625,409.3000030517578,-5297.9998779296875,301.70000076293945,1445.5000305175781,255.0,0.0,,0.8364009224859308,2.6394008816110683,1.013427196397672,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,20.0,-2896.60009765625,-4134.10009765625,17.010000228881836,-17871.8994140625,-1187.9000091552734,2.3000000417232513,-0.3999999910593033,-0.09999999776482582,-1931.199951171875,255.0,0.0,,0.009575829337013116,-3.140562496065282,-5.441110348766171e-05,False,255.0,False,False,False,True,40.0,Darkcreed,76561198007234559,5.0,-15.989999771118164,4271.4599609375,18.649999618530273,332.7000045776367,10414.100341796875,2.0000000298023224,0.0,3.8999998569488525,1365.8999633789062,0.0,128.0,,0.00600095808103733,-1.4866862916441677,0.00020670309801841557,True,False,False,False,116.0,False,,iSaniiro,76561198050018480,4.0,37.95000076293945,198.33999633789062,70.30999755859375,4375.199890136719,-15419.599609375,3050.2999877929688,-4851.099853515625,2564.4000244140625,-373.69998931884766,255.0,0.0,,-0.03253682914845981,-1.1869533855616239,-0.07244523018271701,True,0.0,False,3,False,4,
41,3546,113,False,False,1,8704.766710075031,-245.25,-3489.6298828125,116.41999816894531,7529.1998291015625,11516.300048828125,8249.69970703125,4293.500061035156,-2334.1000366210938,-3481.0000610351562,1.0,0.6609969948805253,0.05213831169091496,0.2557133395566614,76561198007234559,Darkcreed,5.0,-355.20001220703125,-3663.409912109375,18.649999618530273,-2479.2999267578125,17495.899658203125,0.7999999821186066,-0.0,0.3999999910593033,-1948.2000732421875,255.0,0.0,,-0.0059872933157311976,1.4941450239072285,-3.7645962270615745e-05,True,False,False,False,41.67962165545393,True,,76561198050018480,iSaniiro,4.0,-3680.3701171875,-915.3499755859375,17.059999465942383,6891.7999267578125,-14447.7001953125,1.4000000059604645,-0.7000000029802322,1.4000000059604645,614.0000152587891,255.0,128.0,,-0.016783037115689684,-2.0548918955017874,-0.00014730817430032314,6,255.0,False,6,False,True,,enpitsu,76561198039309853,26.0,3662.10009765625,-457.70001220703125,17.059999465942383,-4024.5999145507812,-1524.7999572753906,1.899999976158142,-0.19999999552965164,-0.09999999776482582,-1988.9999389648438,255.0,0.0,,-0.016629607341715903,-0.41608429046275314,-7.900158776728033e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,20.0,-246.1199951171875,1705.4599609375,17.010000228881836,3933.599853515625,-11840.2001953125,2.3999999463558197,-0.0,-0.7000000029802322,-2290.2000427246094,255.0,0.0,,-0.009566983580168928,-1.8333175373227744,-6.831346757602351e-05,True,181.0,False,False,False,False,
42,3611,116,False,True,1,6018.6348135647595,1466.6600341796875,-851.52001953125,225.2899932861328,-6542.19970703125,22801.0009765625,5399.0997314453125,4558.800048828125,-1936.3999938964844,-3386.300048828125,1.0,0.26910444254188404,0.4299155577752895,-1.140587828167638,76561198007234559,Darkcreed,5.0,1538.0699462890625,-885.489990234375,111.5999984741211,-1587.5,21356.10107421875,941.2999725341797,135.600004196167,-2938.599853515625,4647.099914550781,255.0,128.0,,-0.8154725386137246,1.4343153468645842,-0.062281517418615505,True,4,3,False,8.0,False,,76561198050018480,iSaniiro,4.0,-1809.1600341796875,-4185.7900390625,17.059999465942383,8157.8997802734375,-13720.899658203125,1.5000000596046448,2.8999999165534973,-4.900000095367432,544.0000152587891,255.0,255.0,,-0.01677638857775092,-2.101711498064419,6.224466340294084e-05,6,255.0,False,6,False,True,,enpitsu,76561198039309853,26.0,1727.8699951171875,219.41000366210938,17.059999465942383,-11350.0,-3643.699951171875,2.0000000298023224,-0.7000000029802322,-0.19999999552965164,-2328.9999389648438,255.0,0.0,False,-0.016715184384362897,-0.2578118451213491,-6.913851897151824e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,20.0,-696.0499877929688,2526.8798828125,17.010000228881836,5896.300048828125,12448.1005859375,2.0999999344348907,-0.29999999329447746,-1.0999999940395355,432.09999084472656,255.0,128.0,,-0.009579897029101921,1.975262838637406,-0.0001495890014832682,True,181.0,False,False,False,False,
43,3658,117,False,False,0,7973.966811517044,-375.17999267578125,-2816.93994140625,203.75,7157.7001953125,15790.50048828125,-2312.899932861328,-187.70000457763672,2305.2999877929688,-5536.199951171875,0.0,-0.7540152688721669,-0.24995462620084813,1.1250921828368856,bf81d8692db,games5425898691,20.0,-412.3399963378906,-3019.389892578125,191.6300048828125,2369.7999572753906,6469.89990234375,1643.5000610351562,416.50001525878906,5302.19970703125,1400.8999633789062,255.0,0.0,,-0.24874616979613526,1.4491962646052197,1.624310787528393,True,4,3,False,149.66612472841814,True,,76561198039309853,enpitsu,26.0,-331.94000244140625,-1828.0,17.059999465942383,4197.300109863281,-13461.800537109375,1.1999999731779099,-0.09999999776482582,0.5999999865889549,-8.600000143051147,255.0,128.0,False,0.016774885947918858,-1.269666462778912,6.0165637704987846e-05,2,255.0,False,2,False,True,,Darkcreed,76561198007234559,5.0,-1694.1700439453125,-2473.72998046875,18.639999389648438,-14430.899658203125,-11175.400390625,3.4999999403953552,-0.09999999776482582,0.0,-2001.3999938964844,255.0,0.0,,0.005969780985417226,-2.5562449197320665,-9.78663725905074e-06,True,4,False,4,8.0,False,,iSaniiro,76561198050018480,4.0,338.3500061035156,3548.93994140625,17.059999465942383,-1240.5999755859375,-5449.89990234375,1.1999999731779099,0.5999999865889549,-0.09999999776482582,0.0,97.0,128.0,,0.017274598814488163,-1.7946325430828816,1.0198851454768876e-06,True,255.0,False,6,False,6,
44,3667,118,False,False,0,7549.277100669078,-149.6199951171875,-2372.2900390625,121.20999908447266,12633.1005859375,-14691.099853515625,10072.39990234375,-5440.10009765625,2359.600067138672,915.0,0.0,-0.5617927393921486,-1.5136616155449558,0.4438376269068968,76561198039309853,enpitsu,26.0,-223.9600067138672,-2175.820068359375,17.059999465942383,4176.199951171875,-13468.900146484375,1.1999999731779099,-0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,False,0.016774899383313852,-1.2701489034581857,5.6118531357593464e-05,True,2,2,False,255.0,False,,bf81d8692db,games5425898691,20.0,-323.55999755859375,-2894.2900390625,187.1999969482422,2660.4000854492188,4074.1000366210938,-153.100004196167,870.8000183105469,5389.7998046875,664.4999694824219,255.0,0.0,,-0.10667825853199113,1.447877922262784,-2.1472396221187218,3,143.0,False,4,False,True,,Darkcreed,76561198007234559,5.0,-2256.3701171875,-2655.35009765625,18.639999389648438,-17052.39990234375,407.2999954223633,3.4999999403953552,0.0,-0.29999999329447746,-1988.800048828125,255.0,0.0,,0.0059475631971404935,3.047920270473255,2.9076432666766863e-05,True,4,False,4,8.0,False,,iSaniiro,76561198050018480,4.0,299.1499938964844,3363.389892578125,17.059999465942383,-927.2000122070312,-7564.7998046875,2.199999988079071,-0.3999999910593033,-2.0000000298023224,1577.4000549316406,255.0,255.0,,0.01667006012642044,-1.7286680917657382,0.00030396381390975814,True,255.0,False,6,False,6,
45,3790,122,False,False,0,9627.86651386099,3949.0400390625,-3179.93994140625,265.70001220703125,-4298.0999755859375,19589.300537109375,5277.0001220703125,3135.2999877929688,3061.7999267578125,3092.6998901367188,0.0,-0.6710064173256867,1.4969369387840208,2.671340247542744,76561198039309853,enpitsu,26.0,4002.550048828125,-3392.300048828125,130.5,-437.09999084472656,16066.8994140625,4551.7999267578125,-298.6000061035156,-5388.3001708984375,1061.6000366210938,128.0,255.0,False,-0.14775956713870023,1.2920213914578214,-0.3575748328086353,True,4,3,False,224.0,False,,bf81d8692db,games5425898691,20.0,1856.3299560546875,-3807.22998046875,17.010000228881836,-5829.89990234375,8362.999877929688,2.3999999463558197,-0.19999999552965164,0.0,2383.699951171875,255.0,255.0,,0.009518428795582456,2.2314925097690916,-2.6735900559474334e-05,4,205.0,False,4,False,True,,Darkcreed,76561198007234559,5.0,-1780.719970703125,4358.85009765625,18.649999618530273,18668.199462890625,-4260.199890136719,0.7999999821186066,-3.100000023841858,0.29999999329447746,-979.4999694824219,255.0,0.0,False,0.006003873712705184,-0.22746739072277164,-6.13657390204968e-05,True,6,False,6,245.62153985423427,True,,iSaniiro,76561198050018480,4.0,3886.699951171875,-2849.2900390625,227.9199981689453,10770.799560546875,-20277.099609375,1351.7999267578125,589.0000152587891,4168.399963378906,-448.1999969482422,255.0,242.0,,-0.2891818672688203,-1.2588104989044762,-0.08238768422760985,True,170.41935487460069,True,9,False,10,
46,3792,122,False,False,1,5238.960393683054,-3933.14990234375,3108.739990234375,295.0199890136719,-146.8000030517578,25583.89892578125,10642.39990234375,3667.5,-773.3000183105469,-2809.5001220703125,1.0,0.7616494421584796,-1.4759489489557456,2.8602113340634214,76561198050018480,iSaniiro,4.0,-3886.699951171875,2849.2900390625,227.9199981689453,-10770.799560546875,20277.099609375,1351.7999267578125,-589.0000152587891,-4168.399963378906,-448.1999969482422,255.0,242.0,,0.2891818672688203,1.2588104989044762,-0.08238768422760985,True,10,9,False,168.0,False,,76561198007234559,Darkcreed,5.0,1780.719970703125,-4358.85009765625,18.649999618530273,-18668.199462890625,4260.199890136719,0.7999999821186066,3.100000023841858,-0.29999999329447746,-979.4999694824219,255.0,0.0,False,-0.006003873712705184,0.22746739072277164,-6.13657390204968e-05,6,239.36595259174226,True,6,False,True,,enpitsu,76561198039309853,26.0,-4002.330078125,3257.60009765625,163.75999450683594,-634.900016784668,-15702.80029296875,3087.0999145507812,2303.8999938964844,4352.9998779296875,-2447.899932861328,128.0,255.0,False,0.12244314378255416,-1.2790851291322125,-0.9276094391889437,True,3,False,4,224.0,False,,games5425898691,bf81d8692db,20.0,-1799.8800048828125,3742.550048828125,17.010000228881836,7515.8001708984375,-7214.1998291015625,2.3999999463558197,0.19999999552965164,-0.0,2380.800018310547,255.0,255.0,,-0.009527541988506824,-2.4299259042692873,-2.442246962021584e-05,True,205.0,False,4,False,4,
47,3862,125,False,False,0,10219.652608215232,1163.3199462890625,-4870.02001953125,403.1499938964844,12265.699462890625,-17858.199462890625,2524.7000122070312,-985.5999755859375,-644.5999908447266,5844.4000244140625,0.0,0.14395533430965796,1.6956426944032472,2.7479959629094304,bf81d8692db,games5425898691,20.0,1003.5399780273438,-4677.1201171875,313.67999267578125,6104.000244140625,-12203.00048828125,3197.2000122070312,3401.9000244140625,2530.8999633789062,-1268.3999633789062,255.0,54.0,,-0.22754561702441833,-0.5739778596782432,-0.37170937761699424,True,6,5,False,145.48324291424095,True,,76561198039309853,enpitsu,26.0,3041.35009765625,-4240.7998046875,17.059999465942383,-11389.300537109375,-3962.9000854492188,1.2999999523162842,0.7000000029802322,0.0,-10.199999809265137,255.0,128.0,,0.01669253415014444,-2.8080886980262325,5.7820317564950165e-05,4,255.0,False,4,False,True,,Darkcreed,76561198007234559,5.0,474.5799865722656,-490.42999267578125,18.649999618530273,4422.200012207031,-21025.30029296875,2.199999988079071,0.0,-0.9000000357627869,1350.8999633789062,255.0,255.0,,0.0059706076233151315,-1.344616921924852,0.00016365133851675378,True,6,False,6,213.0,False,,iSaniiro,76561198050018480,4.0,3426.860107421875,-3016.8798828125,17.049999237060547,-5227.60009765625,-7391.199951171875,2.5999999046325684,3.3000001311302185,2.5999999046325684,987.3999786376953,128.0,128.0,,0.016770806013385323,-2.129761859506305,-0.0002252128679731306,True,168.0,False,10,False,10,
