,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
31,2618,70.0,False,False,1,4278.904796262979,3263.669921875,1575.8499755859375,253.10000610351562,-5708.0999755859375,20614.29931640625,153.90000343322754,3086.7001342773438,2440.500030517578,-4529.4000244140625,1.0,-0.27180767673587825,0.33572915044238655,-2.906789530419816,bf81d8692db,games5425898691,24.0,3269.02001953125,1452.68994140625,177.07000732421875,-9611.199951171875,13161.800537109375,1613.9999389648438,-64.20000076293945,-5432.80029296875,854.1999816894531,255.0,128.0,,-0.2066180333262134,0.5386891342157466,-0.38384412222236186,True,174.31917434866713,True,12,False,11,,76561198039309853,enpitsu,26.0,3845.969970703125,3180.179931640625,19.0,1765.8000183105469,-14020.799560546875,83.99999618530273,-44.20000076293945,-257.8000068664551,1514.1999816894531,255.0,128.0,,-0.011141190206855327,-1.7068095471883955,0.05914602997732636,True,6,False,6,234.0,False,,O'Clock,76561197967107537,9.0,302.32000732421875,5147.56005859375,17.0,938.4999847412109,-844.8999786376953,3.1999999284744263,-0.5999999865889549,-0.0,0.0,128.0,128.0,False,-0.009684653919642197,-2.408622918247042,4.463078564189988e-05,True,233.0,False,False,14,12,,Sharyn,76561198009871928,30.0,,,,,,,,,,,,,,,,True,,,,,,
32,2669,72.0,False,False,0,10238.058985368047,-2351.14990234375,-4994.1201171875,116.70999908447266,-25676.99951171875,630.2999877929688,6539.1998291015625,5604.2999267578125,1970.8999633789062,-840.5999755859375,0.0,-0.3436201226724364,1.8708708961105671,-2.022664929389169,76561197967107537,O'Clock,9.0,-2129.330078125,-5040.93017578125,44.7599983215332,-18420.999755859375,-5744.4000244140625,3811.0000610351562,-5467.1002197265625,-395.40000915527344,451.50001525878906,255.0,78.0,False,-0.25784831944586917,-2.770740744873604,0.5063489014670158,True,132.72341509275543,True,14,False,12,,76561198009871928,Sharyn,30.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,-3553.8798828125,-386.7799987792969,17.059999465942383,7719.89990234375,13554.100341796875,1.899999976158142,0.5000000074505806,0.09999999776482582,-3048.2000732421875,255.0,0.0,True,0.016773177533031095,0.4942946329661143,-8.007870751837413e-05,True,211.0,False,False,6,6,,games5425898691,bf81d8692db,24.0,-1196.510009765625,-3425.449951171875,17.010000228881836,14053.699951171875,3552.0001220703125,2.5,0.0,0.0,2098.300018310547,255.0,255.0,,0.009586795921368968,0.313980667435356,-6.372560473320382e-06,True,12,False,12,159.0,False,
33,2718,73.0,False,False,0,8521.087890948087,-3916.5,-2827.780029296875,186.64999389648438,6254.6002197265625,18136.600341796875,1566.300048828125,4931.000061035156,3177.6998901367188,1259.4000244140625,0.0,-1.3996641970534838,0.06089597620921575,3.105499851766875,76561197967107537,O'Clock,9.0,-3981.9599609375,-2861.429931640625,64.97000122070312,-1703.8999938964844,18843.00048828125,1009.8000335693359,-975.8000183105469,325.6999969482422,-1300.0999450683594,43.0,0.0,False,-0.027066718756117884,1.6335607237219123,0.6453033293390008,True,91.0,False,14,False,12,,76561198009871928,Sharyn,30.0,2500.429931640625,-3991.85009765625,17.049999237060547,-8865.30029296875,4242.799987792969,3.400000035762787,0.0,0.0,2414.9000549316406,255.0,255.0,,0.016676681316204506,2.739425556390649,-2.270716129410291e-06,True,False,False,False,85.0,False,,enpitsu,76561198039309853,26.0,-3266.830078125,160.44000244140625,17.059999465942383,-8638.499755859375,-3941.7001342773438,1.899999976158142,-6.3999998569488525,-2.0000000298023224,440.29998779296875,128.0,255.0,False,0.01667199919826554,-2.7937197355520937,0.0006015437098803291,True,170.0,False,False,6,6,,games5425898691,bf81d8692db,24.0,-2446.919921875,-1780.9599609375,17.010000228881836,-22210.90087890625,3302.7999877929688,1.899999976158142,-0.5000000074505806,0.0,11.499999761581421,255.0,128.0,,0.009597903245543746,2.9954392115602126,-4.81150694125732e-05,True,12,False,12,95.0,False,
34,2749,75.0,False,False,1,4781.476048615797,3298.889892578125,1006.1599731445312,167.64999389648438,10154.000244140625,14486.500244140625,8620.10009765625,3958.599853515625,-1745.0999450683594,-4157.300109863281,1.0,0.16743953011875506,-1.4693443984040875,2.15385809259152,76561198039309853,enpitsu,26.0,3198.5400390625,815.3200073242188,74.56999969482422,-3714.5999145507812,11635.2001953125,1992.2999572753906,-2616.099853515625,-269.7999954223633,1251.2999725341797,128.0,0.0,False,-0.12804147039429137,1.168375538341258,0.011264951947592972,True,209.0,False,8,False,7,,bf81d8692db,games5425898691,24.0,4079.010009765625,1468.800048828125,542.0399780273438,-11.200000047683716,-10823.599853515625,7252.60009765625,2218.800048828125,11.399999856948853,7.300000190734863,255.0,0.0,,0.5500038505619048,-1.5811552945564802,1.565578706716585,True,12,False,12,95.0,False,,O'Clock,76561197967107537,9.0,3358.0400390625,1288.6500244140625,21.950000762939453,-7223.4002685546875,-18651.800537109375,2998.900146484375,-0.09999999776482582,-0.7999999821186066,7.200000286102295,255.0,128.0,False,-0.009594265116169901,-1.2022730388625236,-7.300166739062501e-05,True,22.06400005279047,True,False,15,12,,Sharyn,76561198009871928,30.0,-1156.4599609375,4225.72998046875,17.049999237060547,13191.8994140625,2917.2000122070312,2.5999999046325684,-2.8999999165534973,-0.3999999910593033,348.6000061035156,255.0,128.0,,-0.01674812580344678,2.9126410392277013,4.13255915588926e-05,True,False,False,False,116.0,False,
35,2823,77.0,False,False,0,9411.104155763223,-2922.72998046875,-4050.280029296875,220.67999267578125,-4437.39990234375,25446.99951171875,12455.699462890625,4432.60009765625,2203.9999389648438,-3390.1998901367188,0.0,1.29352786519104,0.4689586938589436,2.719013769475543,76561198009871928,Sharyn,30.0,-2809.409912109375,-4282.4501953125,123.05000305175781,-13581.800537109375,18401.400146484375,2433.000030517578,-3435.10009765625,4268.2000732421875,-481.8000030517578,255.0,0.0,,0.040617960806888585,2.2121669690625283,0.6545590361093873,True,19.340567742624593,True,4,False,3,,76561197967107537,O'Clock,9.0,-538.1300048828125,2164.9599609375,82.95999908447266,16646.8994140625,-15751.700439453125,1855.5000305175781,4552.0001220703125,3082.39990234375,-163.1999969482422,255.0,99.0,,0.774346242080376,-1.0045302315075226,-0.0222740905889056,False,15,False,18,2.0,False,,enpitsu,76561198039309853,26.0,-1908.9000244140625,-597.1900024414062,17.049999237060547,-6514.5001220703125,-10445.50048828125,2.5,0.5000000074505806,-0.19999999552965164,-0.7999999821186066,255.0,0.0,,0.016684083730750334,-2.1285883961492624,7.907743479384915e-06,True,188.0,False,False,8,8,,games5425898691,bf81d8692db,24.0,-3253.93994140625,3760.1201171875,17.0,9455.0,20596.59912109375,3.4999999403953552,0.09999999776482582,1.0000000149011612,-1907.7999877929688,255.0,0.0,,0.009573627201976869,1.0706626221170195,-9.867545095990263e-05,True,12,False,12,0.0,False,
36,2976,83.0,False,False,1,9779.286106278134,1492.2900390625,-4621.08984375,330.6700134277344,4115.7000732421875,-927.5,4096.099853515625,-2271.1000061035156,-2453.800048828125,4981.9000244140625,1.0,-0.43353315776012163,-1.6338836164469595,-2.6381704975451212,76561198039309853,enpitsu,26.0,1358.6400146484375,-4616.1201171875,221.82000732421875,-976.6999816894531,-9775.999755859375,2634.89990234375,-4392.099914550781,3110.10009765625,-1134.000015258789,128.0,255.0,,0.26505449008213855,-2.587797612965083,-0.9001777396150046,True,147.0,False,10,False,9,,bf81d8692db,games5425898691,24.0,1950.75,-5014.0400390625,29.459999084472656,-16466.700439453125,4997.200012207031,-2068.9999389648438,4376.700134277344,430.0,1283.0000305175781,255.0,247.0,,-0.12935731404025655,0.3062397323102213,0.3906603381840099,True,12,False,12,201.0,False,,O'Clock,76561197967107537,9.0,-248.85000610351562,2126.989990234375,15.760000228881836,11185.799560546875,-16682.7001953125,86.89999580383301,-83.80000114440918,3.700000047683716,-1111.9999694824219,255.0,0.0,False,-0.016257506840121838,-2.1612713330917077,0.003915630562749537,True,255.0,False,False,20,18,,Sharyn,76561198009871928,30.0,2435.72998046875,-3551.97998046875,17.049999237060547,-13763.399658203125,-8812.80029296875,2.8999999165534973,0.29999999329447746,-5.299999713897705,-1540.8999633789062,115.0,32.0,False,-0.01686695744574977,-0.526722955160653,-0.00011783964656597382,True,4,False,4,0.0,False,
37,3025,85.0,False,False,0,1338.7893026754464,-2198.81005859375,4831.7099609375,152.91000366210938,-3774.5999145507812,12642.7001953125,7453.800048828125,3773.5000610351562,-422.59998321533203,3375.1998901367188,0.0,-0.11943139034773816,-0.4770145526272241,2.9135736611131495,76561198009871928,Sharyn,30.0,-2179.469970703125,4635.10009765625,42.540000915527344,-2299.4000244140625,9803.900146484375,3019.2001342773438,-196.90000534057617,2212.899932861328,-2187.7999877929688,255.0,128.0,False,0.012227313942979129,1.766637457671138,0.038346446528611376,True,0.0,False,5,False,4,,76561197967107537,O'Clock,9.0,-535.8400268554688,1139.760009765625,17.010000228881836,-118.59999656677246,18397.5,2.0000000298023224,-0.29999999329447746,-0.5000000074505806,0.0,128.0,128.0,False,0.009620604149362366,1.577248099833446,4.629456823934309e-05,True,18,False,20,255.0,False,,enpitsu,76561198039309853,26.0,-1204.3900146484375,4994.830078125,22.809999465942383,-3405.4998779296875,354.70001220703125,283.6000061035156,450.40000915527344,354.59999084472656,-434.00001525878906,128.0,128.0,False,-0.07326151948673625,2.987790460745018,-0.11265608058111139,True,147.0,False,False,10,10,,games5425898691,bf81d8692db,24.0,-650.260009765625,3299.360107421875,17.010000228881836,6204.000244140625,-11495.400390625,2.3999999463558197,0.0,0.09999999776482582,2284.2999267578125,255.0,255.0,,0.009560701274203796,-1.0090196555823714,2.68458726266807e-05,True,12,False,12,201.0,False,
38,3072,86.0,False,False,1,9175.23666898403,2539.840087890625,-3886.780029296875,128.47000122070312,8673.699951171875,21358.89892578125,6471.500244140625,494.39998626708984,-1829.4000244140625,354.00001525878906,1.0,0.10703446348823607,0.21362893852160206,-2.486488524741431,76561198039309853,enpitsu,26.0,2490.090087890625,-4042.360107421875,63.54999923706055,6320.9002685546875,18724.100341796875,2676.7999267578125,-1661.300048828125,-2363.000030517578,4680.299987792969,255.0,128.0,,-0.05547488970788377,1.9224904422450928,-0.03214630233865471,True,48.0,False,12,False,11,,bf81d8692db,games5425898691,24.0,-500.3900146484375,-4236.27978515625,17.010000228881836,6582.5,-11583.499755859375,2.3000000417232513,-0.19999999552965164,0.19999999552965164,2250.800018310547,255.0,255.0,,-0.009576701226979914,-2.153245711336973,4.3085198938117375e-05,True,12,False,12,201.0,False,,O'Clock,76561197967107537,9.0,1319.760009765625,-1970.510009765625,17.010000228881836,4168.800048828125,10290.50048828125,2.0999999344348907,-0.9000000357627869,-3.100000023841858,981.2999725341797,255.0,128.0,,-0.009556332773101145,1.8899926920582573,-0.00020910525659973233,True,255.0,False,False,20,18,,Sharyn,76561198009871928,30.0,2279.14990234375,-4489.41015625,17.049999237060547,-507.79998779296875,8279.89990234375,2.5999999046325684,-0.3999999910593033,-0.3999999910593033,-7.699999809265137,255.0,128.0,,-0.016623492731134545,1.510631850422044,3.461512370142719e-05,True,4,False,6,,False,
39,3130,88.0,False,False,1,5665.089019365451,3812.070068359375,283.07000732421875,93.11000061035156,-4982.099914550781,12430.899658203125,2932.9000854492188,-4443.0999755859375,-2101.6000366210938,-3441.099853515625,1.0,0.4475600582576635,-1.5736128790921646,0.4415651071918429,76561198039309853,enpitsu,26.0,3641.5400390625,5.150000095367432,17.049999237060547,1158.7000274658203,18213.00048828125,3.0000001192092896,0.19999999552965164,1.2999999523162842,-1830.0,255.0,0.0,,-0.016841865593649127,1.6850249620136402,-0.00015291666594592838,True,255.0,False,12,False,12,,bf81d8692db,games5425898691,24.0,1147.6400146484375,-2356.43994140625,47.77000045776367,5867.7001953125,17017.2998046875,-2088.000030517578,-2090.399932861328,422.5,47.89999961853027,255.0,128.0,,0.41611485504963597,1.8002310546458944,0.03262489779714731,True,14,False,14,232.0,False,,O'Clock,76561197967107537,9.0,739.0999755859375,894.22998046875,17.010000228881836,-8656.400146484375,13678.599853515625,2.0999999344348907,-0.29999999329447746,0.5999999865889549,0.5999999865889549,255.0,128.0,,-0.009599851913384744,1.0064574402431368,-6.869807088410726e-05,True,232.0,False,False,20,18,,Sharyn,76561198009871928,30.0,3222.800048828125,-1712.530029296875,19.540000915527344,7761.7999267578125,15151.300048828125,-2122.7999877929688,-265.79999923706055,-214.89999771118164,-128.69999885559082,255.0,128.0,,-0.04383234267896424,2.109391009741467,0.01002728628591173,True,6,False,8,,False,
40,3170,90.0,False,False,1,3883.2477823171803,3134.409912109375,1966.81005859375,95.9800033569336,-3859.1000366210938,9485.2001953125,853.1999969482422,-5382.39990234375,-2215.2999877929688,-1456.300048828125,1.0,0.03964832364557396,1.193133863845049,2.7344849027363223,76561198039309853,enpitsu,26.0,3334.2900390625,2011.219970703125,17.020000457763672,-17882.5,6724.7998046875,3.0000001192092896,1.899999976158142,-3.3000001311302185,1845.0,128.0,128.0,,-0.01664447009833248,0.3084593208602002,0.0002677898159278611,True,208.0,False,12,False,12,,bf81d8692db,games5425898691,24.0,603.4299926757812,420.4700012207031,17.0,-14796.099853515625,12505.50048828125,3.3000001311302185,-0.09999999776482582,-0.0,350.29998779296875,255.0,128.0,,-0.00958640772201308,0.6669800555102642,-0.0001637293215698871,True,14,False,14,240.0,False,,O'Clock,76561197967107537,9.0,119.30000305175781,3178.570068359375,17.010000228881836,4432.5,13853.599853515625,2.3000000417232513,0.09999999776482582,0.7000000029802322,-1885.7000732421875,128.0,0.0,,-0.009653434210934307,1.926416928115988,-0.0001147097698608087,True,246.0,False,False,20,18,,Sharyn,76561198009871928,30.0,3819.139892578125,815.760009765625,137.75999450683594,1993.800048828125,21561.69921875,-146.40000343322754,-5487.7001953125,366.3999938964844,11.799999475479126,255.0,128.0,,0.7224785000923842,-1.5059926815642442,3.1387080764805644,True,7,False,10,,False,
41,3216,92.0,False,False,1,3213.6753826984113,-70.16999816894531,2075.0,292.9700012207031,-10812.80029296875,14237.60009765625,5907.80029296875,-2714.7000122070312,-1119.1000366210938,4555.400085449219,1.0,0.9402125929493138,0.10621106506334435,-0.297895728342515,bf81d8692db,games5425898691,24.0,-86.01000213623047,1957.219970703125,124.44999694824219,-2345.399932861328,2468.000030517578,2890.1998901367188,-634.7000122070312,-5421.500244140625,-673.6000061035156,255.0,224.0,,0.8082402196166195,3.095210381003794,-0.021640365121278295,True,255.0,False,16,False,15,,76561198039309853,enpitsu,26.0,1354.6800537109375,759.3400268554688,17.059999465942383,-10935.6005859375,-8940.700073242188,1.899999976158142,-1.0999999940395355,-0.7999999821186066,-2030.3999328613281,255.0,0.0,,-0.016786815161589204,-0.6395499695879748,-0.00015258727858033378,True,12,False,12,208.0,False,,O'Clock,76561197967107537,9.0,932.1099853515625,4320.39013671875,17.010000228881836,-8902.100219726562,6611.6998291015625,2.3999999463558197,0.19999999552965164,-0.19999999552965164,2343.2000732421875,255.0,239.0,False,-0.009551772463695587,0.579190674645921,-3.4057688477145987e-06,True,246.0,False,False,20,18,,Sharyn,76561198009871928,30.0,3000.360107421875,4085.1201171875,17.049999237060547,-12534.7998046875,15699.3994140625,3.0000001192092896,0.3999999910593033,-0.3999999910593033,1488.6000061035156,255.0,219.0,,-0.01678323833458541,0.8437285316615944,4.243903713928544e-05,True,8,False,10,255.0,False,
42,3268,93.0,False,False,0,10247.49045086563,2053.110107421875,-4673.9599609375,243.13999938964844,23618.1005859375,1100.8999633789062,3436.6000366210938,5379.2999267578125,-2453.000030517578,1022.2000122070312,0.0,-1.2592081165792413,0.8559450021516971,2.791693955664047,76561197967107537,O'Clock,9.0,1964.050048828125,-4752.77001953125,168.00999450683594,21729.3994140625,3062.9000854492188,1317.7000427246094,-3443.2000732421875,4263.900146484375,-461.30001068115234,255.0,128.0,False,0.592728626439475,0.6371411991071569,-0.04167262825664192,True,187.56657219445833,True,22,False,19,,76561198009871928,Sharyn,30.0,-387.80999755859375,-5086.93994140625,17.049999237060547,7860.999755859375,-1484.9000549316406,3.400000035762787,2.800000011920929,-1.0000000149011612,1414.6000671386719,255.0,255.0,,0.01667738129602891,-0.21850347319513877,0.00029273147556447036,True,8,False,10,255.0,False,,enpitsu,76561198039309853,26.0,1495.219970703125,93.0199966430664,79.51000213623047,17480.400390625,7676.9000244140625,-1074.4000244140625,-1675.8000183105469,3231.7999267578125,11.100000143051147,255.0,0.0,,-0.8897135387235071,0.47448243494787656,0.005036435645760033,True,239.0,False,False,14,14,,games5425898691,bf81d8692db,24.0,770.6799926757812,-2414.699951171875,17.010000228881836,8635.30029296875,-27.59999990463257,2.3999999463558197,-0.09999999776482582,0.0,2490.500030517578,255.0,251.0,,0.00951216799720666,0.03353084385894854,1.3810014854422048e-05,True,16,False,16,255.0,False,
43,3283,94.0,False,False,0,10615.553342956435,3323.139892578125,-4601.08984375,332.7900085449219,1848.9999389648438,15134.200439453125,419.0999984741211,1781.1000061035156,-1508.3000183105469,-5527.39990234375,0.0,1.1131392256382606,-0.8887026065529322,0.6503805099173534,76561197967107537,O'Clock,9.0,3102.39990234375,-4583.669921875,166.60000610351562,21957.19970703125,3214.4000244140625,-141.30000114440918,-3314.89990234375,4383.599853515625,-210.9000015258789,255.0,128.0,False,-1.1878928490077305,-2.589587074113025,-3.038767729628636,True,184.0,False,22,False,19,,76561198009871928,Sharyn,30.0,60.59000015258789,-4937.83984375,17.049999237060547,4197.200012207031,3558.0999755859375,2.5999999046325684,-1.0999999940395355,3.700000047683716,86.80000305175781,0.0,128.0,,0.017094549131168646,0.7187911775257754,-0.00014149275418441867,True,8,False,10,255.0,False,,enpitsu,76561198039309853,26.0,2506.570068359375,432.6300048828125,17.049999237060547,18337.39990234375,-8.500000238418579,8.100000023841858,0.7999999821186066,-4.1999998688697815,-2698.3999633789062,255.0,0.0,False,0.016989602962595288,-0.1292752487556328,-0.0001968768908360841,True,235.74170312061105,True,False,14,14,,games5425898691,bf81d8692db,24.0,1305.030029296875,-2317.639892578125,17.010000228881836,11257.099609375,2405.800018310547,2.0999999344348907,0.5000000074505806,0.19999999552965164,0.09999999776482582,255.0,128.0,,0.0095367614383817,0.21060021496375325,-4.989881302371139e-05,True,16,False,16,251.74170312061105,True,
44,3317,95.0,False,False,1,4983.5248453705335,-3543.85009765625,2876.5400390625,165.99000549316406,-21885.0,14598.1005859375,7077.39990234375,5859.4000244140625,675.8000183105469,1099.800033569336,1.0,0.23494432583540853,2.1757914978239166,-0.038639302523504705,bf81d8692db,games5425898691,24.0,-3376.719970703125,2724.39990234375,94.70999908447266,-20318.299560546875,8022.39990234375,2615.4998779296875,-123.29999923706055,-66.10000133514404,-974.7000122070312,255.0,36.0,,0.06723772180870362,0.549290033914602,0.006429506654689983,True,185.46443852301567,True,18,False,16,,76561198039309853,enpitsu,26.0,-3382.31005859375,1105.949951171875,17.059999465942383,-242.09999084472656,5624.89990234375,1.2999999523162842,3.400000035762787,-0.5000000074505806,-45.300002098083496,255.0,,,-0.01727442413609793,1.5366584176275808,7.359906434821534e-05,True,14,False,14,194.0,False,,O'Clock,76561197967107537,9.0,-3982.14990234375,3364.8798828125,63.31999969482422,7899.5001220703125,-13505.699462890625,-6209.0997314453125,85.9000015258789,-4290.7000732421875,-92.10000038146973,255.0,155.0,,-0.3664702582498514,-2.1226120360319456,-0.5332805331984295,True,152.0,False,False,22,20,,Sharyn,76561198009871928,30.0,248.72999572753906,5211.669921875,17.049999237060547,-1080.0,-953.7999725341797,2.5999999046325684,1.0000000149011612,-1.0000000149011612,0.0,255.0,,,-0.016461781865936036,-0.7234377053328056,1.63300656658252e-05,True,8,False,10,255.0,False,
45,3372,97.0,False,False,0,10535.853627560442,1887.4000244140625,-5021.5400390625,293.3800048828125,23074.19921875,-21867.60009765625,3752.5,-603.3000183105469,-1844.7000122070312,-2779.8001098632812,0.0,-0.45109741137640036,2.39511333368504,0.33066477007357864,76561198009871928,Sharyn,30.0,1705.449951171875,-4929.2099609375,200.0,18737.19970703125,-8871.599731445312,2815.8999633789062,3972.39990234375,89.60000038146973,704.3000030517578,255.0,34.0,,-0.42572401896942014,-0.37581049204340755,0.13417630879900586,True,192.47073572169066,True,12,False,9,,76561197967107537,O'Clock,9.0,1200.25,-2776.580078125,111.25,-18115.400390625,-8386.500244140625,-145.10000228881836,2936.0000610351562,-4650.5999755859375,25.399999618530273,255.0,128.0,,-0.8230685576632587,0.5179946245005008,-3.11163885727321,True,21,False,24,152.0,False,,enpitsu,76561198039309853,26.0,2514.580078125,-680.8900146484375,17.059999465942383,4208.999938964844,12166.8994140625,1.899999976158142,0.29999999329447746,1.4000000059604645,-2090.2999877929688,255.0,0.0,,0.016736630386646426,1.2024742375715396,-0.00018401319927439184,True,176.0,False,False,14,14,,games5425898691,bf81d8692db,24.0,2523.469970703125,-4437.9599609375,99.22000122070312,-20348.900146484375,-7559.4000244140625,2413.8999938964844,-107.79999732971191,685.8000183105469,1466.1000061035156,255.0,255.0,,-0.14962312197817199,-2.661641393175115,-0.013403902756344519,True,16,False,20,236.48157421747845,True,
46,3435,100.0,False,True,1,5490.337143432069,-3681.5,2108.449951171875,94.73999786376953,15715.0,15922.5,2529.199981689453,1519.4999694824219,2046.3999938964844,-5431.5997314453125,1.0,1.1466624542100645,0.7728646049195007,-0.15255809361452025,76561198039309853,enpitsu,26.0,-3764.949951171875,1941.5999755859375,65.83000183105469,-1579.7999572753906,14067.19970703125,2790.7998657226562,-1240.8999633789062,-13.600000143051147,-2705.8999633789062,255.0,0.0,False,-0.08345488281302543,1.7321291733941409,-0.008650449459554961,True,135.0,False,16,False,15,,bf81d8692db,games5425898691,25.0,127.94999694824219,4172.5498046875,17.010000228881836,5312.5,-10772.900390625,2.3999999463558197,-0.5000000074505806,1.1999999731779099,2162.7999877929688,255.0,255.0,,-0.009556940878826248,-2.0658836211142306,0.0001725479362191429,True,16,False,20,246.0,False,,O'Clock,76561197967107537,9.0,-827.0999755859375,4879.93017578125,17.010000228881836,-6628.499755859375,1064.1999816894531,2.0999999344348907,-0.5000000074505806,-0.29999999329447746,96.70000076293945,0.0,128.0,False,-0.009918532577445729,0.14270282211929422,-8.691870153101375e-05,True,152.0,False,False,24,22,,Sharyn,76561198009871928,30.0,-3004.60009765625,4991.06982421875,668.0499877929688,6590.999755859375,3586.7001342773438,1093.1999969482422,-1238.499984741211,2108.9999389648438,-875.9999847412109,255.0,0.0,,0.17041442388310357,2.616848547746872,1.565626810862838,True,10,False,12,181.0,False,
47,3476,101.0,False,False,0,9743.735332649721,1474.0799560546875,-4311.08984375,107.33999633789062,-519.3000030517578,15308.399658203125,8187.39990234375,1734.6000671386719,-3989.89990234375,4131.700134277344,0.0,0.3363147388912446,2.278733050655259,0.769169087306822,76561197967107537,O'Clock,9.0,1409.4300537109375,-4472.27978515625,17.010000228881836,13512.60009765625,5641.400146484375,0.0,4.300000071525574,1.8000000715255737,-1575.8000183105469,255.0,128.0,False,0.009598521135550231,0.355332615602943,-0.000189397534411839,True,73.61733360700713,True,24,False,22,,76561198009871928,Sharyn,30.0,1607.800048828125,-4728.9599609375,16.860000610351562,-7582.19970703125,13730.799560546875,48.89999866485596,-103.69999885559082,14.09999966621399,-495.60001373291016,255.0,128.0,,0.012402464907554043,2.036408161827744,-0.003496861665820192,True,10,False,12,116.93666246116807,True,,enpitsu,76561198039309853,26.0,3057.110107421875,-3793.89990234375,17.059999465942383,-11553.599853515625,-6382.39990234375,4.799999892711639,2.3999999463558197,-0.5000000074505806,-2663.599853515625,255.0,0.0,False,0.016644963294242393,-2.7394917368731,-4.7453901855185525e-06,True,165.0,False,False,16,16,,games5425898691,bf81d8692db,25.0,-1256.3599853515625,-2940.7099609375,17.010000228881836,5406.300048828125,11796.800537109375,2.0999999344348907,0.09999999776482582,0.29999999329447746,-528.3000183105469,255.0,128.0,,0.009570953070937766,1.0933215280631399,0.00022257628086828806,True,16,False,20,246.0,False,
48,3537,103.0,False,True,0,6590.335817013888,1364.0899658203125,-1050.6800537109375,309.54998779296875,-5178.900146484375,25327.099609375,3393.800048828125,5464.6002197265625,-646.6000366210938,2391.3999938964844,0.0,0.47900959102115465,2.5089615429856127,0.2888238947860602,76561198009871928,Sharyn,30.0,1403.3800048828125,-1218.6700439453125,167.35000610351562,-594.3000030517578,22866.79931640625,2398.800048828125,-1444.4999694824219,49.89999771118164,99.60000038146973,227.0,109.0,,-0.46417440272408417,1.7733806867467867,-0.02180946221961363,True,43.73194831673817,True,14,False,11,,76561197967107537,O'Clock,9.0,2292.570068359375,-3028.659912109375,17.010000228881836,-2519.7000122070312,-7186.7999267578125,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,False,0.009478691709897047,-1.9080382514516339,3.4818072699203405e-05,True,22,False,24,100.0,False,,enpitsu,76561198039309853,26.0,1168.77001953125,-1311.6300048828125,17.020000457763672,7780.0,21644.09912109375,2.7000001072883606,0.0,0.0,-2048.000030517578,255.0,0.0,False,0.016764516411268412,1.1467635048574476,4.774314258721187e-06,True,0.0,True,False,16,16,,games5425898691,bf81d8692db,24.0,-262.6099853515625,892.2100219726562,53.220001220703125,-182.5,22836.39892578125,-2037.4000549316406,-2174.199981689453,-232.39999771118164,14.199999570846558,255.0,128.0,,-0.42519601875550966,1.6744063229851198,0.007775381689792563,True,18,False,22,197.0,False,
