,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,shot_taker_handbrake
35,2245,66,False,False,1,4746.628177112728,-549.010009765625,618.6699829101562,708.5999755859375,-3865.1998901367188,23369.599609375,1191.2000274658203,1283.0999755859375,611.3000106811523,5829.1998291015625,1.0,0.7154308406125804,-2.0833740396033247,0.485142199406016,b936195fd2b,francpetarda,10.0,-584.0499877929688,460.8800048828125,608.8699951171875,1777.4000549316406,8213.300170898438,2151.9000244140625,869.8000335693359,-3252.9998779296875,4307.799987792969,128.0,189.0,0.8190080245418299,2.1938771845521203,0.5695061720968557,True,10,6,4,185.71757443233204,True,,be246fadccb,Miško_Kranjec,8.0,1093.6400146484375,-2233.7099609375,17.010000228881836,-352.40001678466797,2313.699951171875,2.0999999344348907,-0.29999999329447746,-0.09999999776482582,1371.7999267578125,255.0,255.0,False,-0.009484367078920107,1.5824429390929073,0.00014313823397606767,True,214.0,False,18,False,16,,enpitsu,76561198039309853,26.0,652.0,1069.8499755859375,17.040000915527344,-8245.30029296875,20701.298828125,3.799999952316284,0.09999999776482582,-0.09999999776482582,-0.5000000074505806,255.0,128.0,False,-0.016784273923948236,1.1918181875644736,1.8420391681957254e-05,True,4,2,False,198.0,False,,games5425898691,bf81d8692db,20.0,1404.5899658203125,865.22998046875,96.4800033569336,-6449.69970703125,20532.5,-167.90000915527344,-5366.300048828125,-1205.1000213623047,-18.700000047683716,255.0,116.0,,-0.8793420902316351,-1.7958365936803604,-3.1348188102872134,True,126.0,False,False,15,16,,False
36,2282,67,False,False,0,9054.041070947957,1065.4300537109375,-3699.030029296875,296.94000244140625,10194.099731445312,-29816.10107421875,549.5000076293945,2969.5001220703125,-3955.2999877929688,1706.6999816894531,0.0,-0.38743534636677707,-2.697244994184662,0.7700680949500962,76561198039309853,enpitsu,26.0,986.2899780273438,-3584.169921875,180.1999969482422,10760.899658203125,-19660.799560546875,-392.79998779296875,5083.900146484375,-2053.800048828125,-430.09998321533203,,0.0,0.07045452118724554,-0.5553329879934294,1.2254928984711173,True,6,3,False,187.0,False,,bf81d8692db,games5425898691,20.0,-571.5700073242188,-3690.260009765625,17.010000228881836,5131.9000244140625,-22394.3994140625,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,27.40000009536743,255.0,142.0,,0.009639337665087249,-1.3467256612698182,3.266233234576834e-05,True,109.0,False,16,False,16,,francpetarda,b936195fd2b,10.0,354.2799987792969,-1626.9000244140625,506.4700012207031,-1790.5000305175781,-9206.900024414062,-4839.800109863281,-2017.2000122070312,-2689.2999267578125,838.7999725341797,,128.0,,0.32793671704605387,-0.014119431067062158,0.06367257100416115,True,10,6,4,174.0,False,,Miško_Kranjec,be246fadccb,8.0,-343.2200012207031,1409.8399658203125,17.010000228881836,11315.0,-6736.9000244140625,1.899999976158142,0.3999999910593033,-0.3999999910593033,0.0,255.0,,,0.00958037486991987,-0.537010621128461,-5.660125735677937e-05,True,196.0,False,False,16,18,,
37,2299,68,False,False,0,10283.127652909103,1601.300048828125,-4835.27978515625,258.489990234375,-478.49998474121094,-16015.699462890625,9752.000122070312,-4321.600036621094,-744.4999694824219,-4095.0,0.0,0.6434245136613099,-0.8572938749072962,2.7436121596050302,76561198039309853,enpitsu,26.0,1625.3499755859375,-4739.85986328125,163.27000427246094,11624.3994140625,-16388.800048828125,-2086.3999938964844,-3481.7001342773438,2134.1000366210938,3391.400146484375,,128.0,0.1465914014514989,-0.41049315379661677,-1.1698170681612678,True,6,4,False,187.0,False,,bf81d8692db,games5425898691,20.0,150.27000427246094,-4712.10009765625,17.010000228881836,18551.400146484375,-7840.7000732421875,2.3000000417232513,0.19999999552965164,0.0,1981.4999389648438,128.0,255.0,,0.009623883656574966,-0.32192515324734505,-4.9455783159903026e-06,True,109.0,False,16,False,16,,francpetarda,b936195fd2b,9.0,237.14999389648438,-2232.830078125,45.61000061035156,-1713.2000732421875,-9199.000244140625,-9083.800048828125,-389.59999084472656,-96.40000343322754,724.0000152587891,242.0,230.0,,-0.40106732693388963,0.13095157572845748,-0.36283683461572713,True,10,6,4,174.0,False,,Miško_Kranjec,be246fadccb,8.0,207.14999389648438,841.5399780273438,17.010000228881836,9209.69970703125,-10331.099853515625,2.3000000417232513,-0.7999999821186066,1.1999999731779099,1935.2999877929688,255.0,255.0,,0.00957869863560886,-0.8103253293315269,0.00022975395395365768,True,227.0,False,False,16,18,,
38,2356,70,False,True,1,3249.9371756035725,-1726.219970703125,3220.090087890625,142.39999389648438,6876.500244140625,14637.5,3289.2999267578125,1426.300048828125,2645.0,-5193.0999755859375,1.0,1.0092757894977367,1.208940946251376,2.1187442960058465,b936195fd2b,francpetarda,9.0,-1784.1199951171875,3080.7099609375,46.59000015258789,-7830.8001708984375,9915.499877929688,2059.600067138672,-2207.899932861328,-1318.0999755859375,1383.800048828125,211.0,24.0,-0.05559100505697822,0.9903194263018237,0.0013936845162908673,True,12,6,4,120.0,False,,be246fadccb,Miško_Kranjec,8.0,-1011.7999877929688,1677.199951171875,17.010000228881836,6636.5997314453125,12426.099853515625,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,-58.400001525878906,255.0,128.0,,-0.00958002137927387,2.0692476597647618,8.884405195139316e-05,True,236.0,False,18,False,16,,enpitsu,76561198039309853,26.0,-1906.239990234375,3532.27001953125,82.83000183105469,16345.699462890625,-12436.8994140625,3520.1998901367188,560.099983215332,747.6999664306641,29.700000286102295,255.0,128.0,False,-0.05567363190110301,-2.4999321036958158,1.7060739523512092e-05,True,8,5,False,89.0,False,,games5425898691,bf81d8692db,20.0,-3221.85009765625,4821.0400390625,255.3000030517578,6610.5999755859375,7649.89990234375,9094.69970703125,698.6000061035156,3769.5999145507812,-102.89999961853027,255.0,0.0,,0.7291542408588172,2.3351688907877457,1.5213902047532086,True,255.0,False,False,16,16,,
39,2359,70,False,False,0,8826.608296189612,1624.2099609375,-3319.169921875,189.22999572753906,-22352.19970703125,7047.8997802734375,10236.900024414062,5485.7000732421875,2008.5000610351562,1368.2000732421875,0.0,-0.8972739743369267,-1.66660519005832,2.256323142484254,76561198039309853,enpitsu,26.0,1848.52001953125,-3488.43994140625,93.44000244140625,-18185.50048828125,13782.5,2885.7000732421875,-2857.7999877929688,-3827.0001220703125,27.899999618530273,255.0,128.0,0.13848016820494322,2.500889775605785,8.119448614428879e-05,True,8,5,False,89.0,False,,bf81d8692db,games5425898691,20.0,3157.0,-4882.22021484375,323.07000732421875,-8410.30029296875,-7337.60009765625,7292.9998779296875,1954.9000549316406,-1173.0999755859375,-1092.0999908447266,255.0,0.0,,-0.5477973708668934,-2.422912031531002,1.6025285070339226,True,251.9088601809676,True,16,False,16,,francpetarda,b936195fd2b,9.0,1830.510009765625,-3156.6298828125,58.68000030517578,4325.0,-15768.699951171875,1621.3999938964844,5497.19970703125,-164.40000534057617,52.800002098083496,231.0,13.0,,0.26622058329247655,-0.9169422022657822,0.059340561388541005,True,12,7,4,120.0,False,,Miško_Kranjec,be246fadccb,8.0,955.9199829101562,-1780.5,17.010000228881836,-6741.9000244140625,-12380.30029296875,2.0999999344348907,0.3999999910593033,0.5000000074505806,-14.900000095367432,255.0,128.0,,0.009580124197175084,-2.071731864931481,7.694439847623129e-05,True,236.0,False,False,16,18,,False
40,2449,73,False,False,0,6777.091908129899,-3239.820068359375,-1218.8900146484375,113.95999908447266,-4861.300048828125,30166.39892578125,479.0999984741211,-2771.300048828125,2136.9000244140625,-4873.699951171875,0.0,-0.28150574339690093,-1.1445480773047405,2.963432924756343,76561198039309853,enpitsu,26.0,-3194.010009765625,-1335.9599609375,71.76000213623047,-5918.3001708984375,16826.700439453125,2169.1000366210938,-4123.500061035156,2107.7999877929688,-2967.0001220703125,255.0,0.0,0.1600670019330787,1.9199295104144998,0.11888550957733938,True,10,7,False,44.0,False,,bf81d8692db,games5425898691,20.0,-2109.0,-1689.699951171875,16.989999771118164,-4981.099853515625,21038.5009765625,4.799999892711639,-0.19999999552965164,0.09999999776482582,-1991.1000061035156,255.0,0.0,,0.009566630024957005,1.725573759285685,-1.5749822856650433e-05,True,243.0,False,16,False,16,,francpetarda,b936195fd2b,10.0,3339.47998046875,-1805.239990234375,69.94999694824219,3423.900146484375,21310.70068359375,-2050.7000732421875,-1932.2999572753906,858.0000305175781,-591.8000030517578,255.0,80.0,,-0.3636319277470298,1.4101792779904327,-0.11415693402991714,True,14,10,4,46.0,False,,Miško_Kranjec,be246fadccb,8.0,-3058.919921875,-878.6799926757812,75.19000244140625,-11343.800048828125,-14898.900146484375,3275.1998901367188,1961.9999694824219,415.60001373291016,3162.60009765625,255.0,255.0,,0.020661464419909514,-2.1923569219953682,-0.011444623558224037,True,174.0,False,False,17,20,,False
41,2451,73,False,False,1,4776.674784770552,3317.070068359375,1022.3499755859375,118.83000183105469,30416.201171875,-11752.60009765625,2983.900146484375,412.2999954223633,-25.899999141693115,-5985.7000732421875,1.0,0.41861830058943744,1.6884617885885134,2.7830460492392777,be246fadccb,Miško_Kranjec,8.0,3154.590087890625,1007.27001953125,101.7300033569336,9284.600219726562,12596.600341796875,2538.2000732421875,-4693.399963378906,-2810.1998901367188,-569.1999816894531,255.0,255.0,-0.34505969610282616,2.1979431544427777,-0.5126098513690421,True,20,17,False,174.0,False,,b936195fd2b,francpetarda,10.0,-3370.919921875,1609.6099853515625,48.27000045776367,-3434.89990234375,-21367.60009765625,-2628.800048828125,1432.8999328613281,-717.2000122070312,-810.6999969482422,255.0,106.0,,0.20165888375840368,-1.3307242349243324,-0.07125469128993173,True,46.0,False,14,4,10,,enpitsu,76561198039309853,26.0,3194.010009765625,1335.9599609375,71.76000213623047,5918.3001708984375,-16826.700439453125,2169.1000366210938,4123.500061035156,-2107.7999877929688,-2967.0001220703125,255.0,0.0,False,-0.1600670019330787,-1.9199295104144998,0.11888550957733938,True,10,7,False,44.0,False,,games5425898691,bf81d8692db,20.0,2135.090087890625,1495.449951171875,16.989999771118164,1064.5999908447266,-21210.2001953125,4.799999892711639,0.09999999776482582,-0.0,-2004.4000244140625,255.0,0.0,,-0.009575694237883481,-1.5422886720490976,-1.4416635494173996e-05,True,243.0,False,False,16,16,,
42,2604,79,False,False,1,6859.345997683032,33.939998626708984,-1664.9599609375,731.9600219726562,11631.199951171875,23810.10009765625,3168.800048828125,2180.800018310547,-4094.2999267578125,379.59999084472656,1.0,-0.7643751061112743,-0.3251977775402655,-1.8188837296778835,b936195fd2b,francpetarda,10.0,-65.9800033569336,-1830.449951171875,710.9400024414062,4952.39990234375,13892.2998046875,2542.4000549316406,-3646.7999267578125,2265.0,-785.0,128.0,101.0,-0.34736000963651975,1.8933522260614517,0.5268899477808947,True,16,10,6,163.39570744575985,True,,be246fadccb,Miško_Kranjec,8.0,173.39999389648438,-3165.169921875,17.010000228881836,-4284.100036621094,14960.30029296875,2.0000000298023224,-0.19999999552965164,1.0000000149011612,-565.9999847412109,255.0,128.0,False,-0.009591712236145798,1.3441726148703128,0.0001931273486807637,True,234.0,False,22,False,20,,enpitsu,76561198039309853,26.0,1025.9000244140625,-28.030000686645508,17.059999465942383,-13089.7998046875,4702.0001220703125,1.899999976158142,-0.7000000029802322,0.19999999552965164,-2176.1000061035156,255.0,0.0,,-0.016750355453264833,0.4034233492976068,-8.287920849206652e-05,True,10,8,False,31.0,False,,games5425898691,bf81d8692db,20.0,-504.1000061035156,-1781.52001953125,385.489990234375,11906.099853515625,4068.2998657226562,4702.300109863281,186.5999984741211,-224.79999542236328,25.799999237060547,255.0,101.0,,1.078439408900863,2.2899197224143073,-0.3708826228831301,True,195.50984933812126,True,False,16,18,,
43,2724,83,True,True,1,1279.501154177299,1853.77001953125,4291.58984375,173.0800018310547,-24498.1005859375,17960.899658203125,3641.4999389648438,5071.199951171875,-2779.5001220703125,1598.800048828125,1.0,0.5467828353253135,0.9309281883894295,-0.9406454562359928,b936195fd2b,francpetarda,10.0,2023.56005859375,4086.52001953125,121.41999816894531,-11578.800048828125,17713.800048828125,273.799991607666,1080.1000213623047,-5379.4000244140625,380.2000045776367,255.0,255.0,-0.1270835467877394,1.3136306732297587,-1.276222382015803,True,18,11,6,98.0,False,,be246fadccb,Miško_Kranjec,8.0,1438.68994140625,1635.18994140625,17.010000228881836,-7126.7999267578125,16829.49951171875,2.199999988079071,-0.7999999821186066,2.0000000298023224,1158.1999969482422,255.0,255.0,False,-0.00958540166229545,1.1638874561706385,0.00020920322231269336,True,214.0,False,22,False,20,,enpitsu,76561198039309853,26.0,2323.1201171875,5001.89013671875,30.950000762939453,-12988.399658203125,-4812.799987792969,1303.6000061035156,-2870.2999877929688,-35.39999961853027,688.0999755859375,0.0,128.0,False,-0.08691611883173328,-0.3575739267565352,-0.36290326419265395,True,12,8,False,223.66725176893257,True,,games5425898691,bf81d8692db,20.0,2748.68994140625,2836.02001953125,16.989999771118164,-10427.099609375,20398.199462890625,4.600000083446503,-0.0,0.09999999776482582,116.99999809265137,255.0,128.0,,-0.009596083251119056,1.085864582750995,-6.29719527381026e-05,True,56.0,False,False,16,18,,False
44,2992,84,False,False,0,5159.968264890343,-88.80000305175781,43.560001373291016,91.98999786376953,-17981.199951171875,7739.7998046875,426.1000061035156,11.200000047683716,1699.1000366210938,4453.999938964844,0.0,0.3181523632759214,-0.20736799565583833,0.1645428805440225,76561198039309853,enpitsu,26.0,-19.739999771118164,-69.75,104.66999816894531,-9828.900146484375,3410.7998657226562,522.0000076293945,-4755.0,-2009.4999694824219,1897.7000427246094,255.0,128.0,1.2272828447748851,-1.113096444595017,3.108721507093717,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,20.0,2960.52001953125,-4126.35986328125,17.010000228881836,17570.6005859375,1169.1000366210938,2.3000000417232513,-0.29999999329447746,0.0,1955.8999633789062,255.0,255.0,,0.00959509733527412,0.13570457562841842,4.1030291068488165e-05,True,255.0,False,False,False,False,50.0,francpetarda,b936195fd2b,10.0,-79.23999786376953,2072.2900390625,17.010000228881836,-538.6999893188477,-13279.200439453125,2.0999999344348907,0.0,-0.09999999776482582,59.80000019073486,255.0,128.0,,0.009567870659335294,-1.6043384356120696,-4.602138410866441e-05,True,False,False,False,116.0,False,,Miško_Kranjec,be246fadccb,8.0,40.540000915527344,170.94000244140625,135.0399932861328,11623.800048828125,-2139.499969482422,5835.30029296875,2255.7000732421875,1932.5,-4628.900146484375,255.0,128.0,,0.1245364134509683,-1.9919212760894418,-0.38758820257049326,True,0.0,False,False,3,4,,
45,3068,86,False,False,1,7485.131833630424,4001.35009765625,-1670.5799560546875,279.739990234375,-470.40000915527344,5706.099853515625,11701.800537109375,-801.2000274658203,5939.2999267578125,286.200008392334,1.0,-0.47437146940090386,-2.251422765524861,-1.09581726644999,b936195fd2b,francpetarda,10.0,4060.550048828125,-1836.280029296875,154.14999389648438,7625.3997802734375,2532.2000122070312,14468.199462890625,-394.3000030517578,-5438.699951171875,717.0999908447266,255.0,255.0,1.1144545320194967,2.8100831245753306,-0.3080118656429145,True,False,False,False,0.0,True,,be246fadccb,Miško_Kranjec,9.0,-3317.169921875,-65.69999694824219,17.0,-11946.99951171875,-7006.9000244140625,3.6000001430511475,0.5000000074505806,0.19999999552965164,2184.2999267578125,255.0,255.0,,-0.00957841012799725,-0.5948136289324221,6.371018376070197e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26.0,3499.14990234375,-105.48999786376953,16.760000228881836,2370.7000732421875,7680.10009765625,60.19999980926514,-10.099999904632568,20.899999141693115,-690.2999877929688,255.0,0.0,False,-0.015930626175049242,1.5980286367800203,-0.001773582009954611,True,4,4,False,255.0,False,,games5425898691,bf81d8692db,20.0,-832.469970703125,3476.77001953125,42.650001525878906,18342.39990234375,6704.2999267578125,-2349.600067138672,-818.1999969482422,1703.6000061035156,13.200000524520874,255.0,128.0,,0.32483687527944494,2.696275631201712,0.00814493435834276,True,255.0,False,False,4,4,,
46,3080,87,False,False,1,7251.342227869763,3978.409912109375,-1423.5899658203125,714.469970703125,-3174.5999145507812,10341.099853515625,8811.599731445312,-1071.1000061035156,5335.2001953125,2527.4000549316406,1.0,0.05183038587871047,-1.0753673001085553,2.5003161283931887,b936195fd2b,francpetarda,10.0,4078.97998046875,-1593.5699462890625,678.6900024414062,-4.000000059604645,9744.600219726562,8960.499877929688,-2196.0000610351562,5.199999809265137,-4.1999998688697815,229.0,255.0,0.6991084353994889,1.5827901096569168,-1.56307786126184,True,False,False,False,0.0,False,,be246fadccb,Miško_Kranjec,9.0,-3614.590087890625,-534.6300048828125,17.0,-1256.9000244140625,-13261.400146484375,3.6000001430511475,0.19999999552965164,0.09999999776482582,2264.2999267578125,255.0,255.0,,-0.009545389681504734,-1.5443811395126827,1.1262862138678458e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26.0,3712.489990234375,260.0799865722656,17.049999237060547,7921.199951171875,4605.4998779296875,3.700000047683716,0.5000000074505806,-0.0,-3037.9000854492188,255.0,0.0,False,-0.01671731167132043,2.787851475507465,-4.261448475990665e-05,True,4,4,False,245.570253902866,True,,games5425898691,bf81d8692db,20.0,-129.4199981689453,3834.199951171875,17.010000228881836,15262.5,11680.2001953125,2.5999999046325684,0.5000000074505806,-0.7000000029802322,340.8000183105469,255.0,128.0,,-0.009651169198788551,2.4557419108779817,-0.00015736004753637468,True,255.0,False,False,4,4,,
47,3126,89,False,False,1,5479.936326191129,3440.179931640625,286.4599914550781,1283.489990234375,-5818.599853515625,9276.300048828125,6889.1998291015625,-1625.5999755859375,3796.199951171875,1931.6000366210938,1.0,-1.117822603256713,-2.391573526065359,-0.738306155727636,b936195fd2b,francpetarda,10.0,3456.360107421875,266.1300048828125,1155.8800048828125,-6703.3001708984375,8933.599853515625,-938.4999847412109,4667.200012207031,-2792.6998901367188,816.6999816894531,255.0,255.0,0.25605668613193544,1.3468323045834556,2.5023547295348663,True,4,3,False,,False,,be246fadccb,Miško_Kranjec,9.0,-3268.219970703125,-2866.780029296875,92.4800033569336,-2721.199951171875,-17931.400146484375,-154.7000026702881,5080.10009765625,-2092.5,-251.20000839233398,128.0,255.0,,1.1152025605026084,2.0550782044992513,-3.081190753561175,False,,False,6,False,5,,enpitsu,76561198039309853,26.0,3333.10009765625,-333.30999755859375,863.4600219726562,-8480.399780273438,-1640.8999633789062,-425.0,-1060.8999633789062,-4535.899963378906,-173.4000015258789,0.0,128.0,,0.30041802036646487,-2.045473069858407,0.3832035520783305,True,6,6,False,174.0,False,,games5425898691,bf81d8692db,20.0,2655.639892578125,4590.669921875,17.010000228881836,14320.6005859375,-10274.69970703125,2.199999988079071,0.09999999776482582,-0.0,-1909.1999816894531,255.0,0.0,,-0.009606184229021467,-2.4554775091812697,-3.407277883119598e-05,True,255.0,False,False,4,4,,
48,3264,94,False,False,0,9362.769694501063,-1180.3699951171875,-4218.4501953125,560.239990234375,-5726.5997314453125,14078.199462890625,11385.10009765625,5489.5001220703125,2007.5,1354.2999267578125,0.0,0.5098748003494237,-0.19843035950246252,0.8178162939327939,bf81d8692db,games5425898691,20.0,-1128.43994140625,-4337.02001953125,417.04998779296875,-4377.5,8495.0,2159.9000549316406,-3277.5,-1456.300048828125,-4169.700012207031,255.0,128.0,-0.10059229864327472,1.9885417458186676,-0.73613555378022,True,6,5,False,163.23390965307917,True,,76561198039309853,enpitsu,26.0,-875.780029296875,-4896.6298828125,17.030000686645508,3570.10009765625,-9094.299926757812,5.099999904632568,0.5000000074505806,0.09999999776482582,0.0,0.0,128.0,False,0.01727823845669321,-1.1966882315820546,-6.610603761636377e-06,True,25.0,False,6,False,6,,francpetarda,b936195fd2b,9.0,-53.220001220703125,-5097.7099609375,30.649999618530273,12699.000244140625,-7274.7998046875,-2420.2000427246094,1502.5,567.2000122070312,1113.8999938964844,255.0,128.0,False,-0.3009689014886825,-0.407053980090666,-0.11122304180958267,True,6,4,False,,False,,Miško_Kranjec,be246fadccb,8.0,-1260.56005859375,-1312.1700439453125,17.010000228881836,-2320.399932861328,-6345.30029296875,2.0999999344348907,-1.8000000715255737,1.1999999731779099,-179.0999984741211,128.0,128.0,,0.009795000839167147,-1.944507554614196,0.00014364479276625434,True,255.0,False,False,8,8,,
49,3361,97,False,False,0,5128.327049747784,-3111.610107421875,514.97998046875,510.94000244140625,-12342.19970703125,26472.60009765625,1349.7999572753906,5219.1998291015625,1743.3000183105469,1361.3999938964844,0.0,-0.18287842252050102,1.2814003201058528,2.935048255277463,bf81d8692db,games5425898691,20.0,-3024.300048828125,322.4200134277344,381.0899963378906,-10814.89990234375,20063.800048828125,3078.900146484375,-4503.299865722656,-2983.2998657226562,-1034.1000366210938,255.0,132.0,-0.19486340831208557,2.1936927042803456,-0.19481165705933468,True,8,7,False,8.79953522323281,True,,76561198039309853,enpitsu,26.0,-774.1400146484375,-5105.60986328125,17.899999618530273,4658.299865722656,485.2000045776367,-585.9999847412109,-100.79999923706055,-1800.5000305175781,-1731.3999938964844,255.0,128.0,False,-0.000873040924544564,3.012157013170335,0.03616614881097842,True,18.718202075650616,True,6,False,6,,francpetarda,b936195fd2b,9.0,3546.669921875,-876.52001953125,94.94000244140625,8041.300048828125,19686.8994140625,-561.5999984741211,-3416.300048828125,-2309.2999267578125,880.8000183105469,255.0,255.0,False,-0.4396939420876686,0.6635491877339473,1.1300773871281489,True,10,8,False,,False,,Miško_Kranjec,be246fadccb,8.0,-2532.14990234375,1054.0,17.010000228881836,3949.5999145507812,14876.99951171875,2.0999999344348907,-0.29999999329447746,-0.29999999329447746,-2052.7999877929688,255.0,0.0,False,0.009572541952732487,1.2429482071827374,4.0571325843709214e-05,True,209.0,False,False,8,8,,
50,3445,100,False,False,1,10184.788197372065,2155.260009765625,-4966.64013671875,156.42999267578125,-15857.2998046875,7368.599853515625,-1024.000015258789,-2801.0000610351562,1961.199951171875,-2393.800048828125,1.0,-0.11384021156630363,-1.2498044252504237,-0.21579960069211399,be246fadccb,Miško_Kranjec,9.0,2249.8798828125,-5089.91015625,104.08999633789062,-16120.30029296875,-772.7999877929688,1765.7000732421875,-2085.8999633789062,-2068.0999755859375,-1578.9999389648438,255.0,0.0,0.08120296445763854,-0.03610786713487847,1.197812126665188,True,8,8,False,220.65385787717756,True,,b936195fd2b,francpetarda,10.0,-2649.10009765625,-4022.5,17.010000228881836,13928.900146484375,-0.29999999329447746,-0.19999999552965164,3.700000047683716,0.5000000074505806,-520.6999969482422,255.0,128.0,,-0.00953358212240759,-3.116651486845572,1.5985539942568416e-05,True,229.97827071015553,True,12,False,10,,enpitsu,76561198039309853,26.0,2956.949951171875,3582.889892578125,17.049999237060547,-2928.2000732421875,-14314.200439453125,-1.7000000178813934,1.4000000059604645,7.900000214576721,-991.2000274658203,255.0,0.0,False,-0.016779427419737276,-1.3667740300106617,-0.000160776126688221,True,6,6,False,214.3412988288428,True,,games5425898691,bf81d8692db,20.0,2245.1201171875,-4828.169921875,43.31999969482422,-13584.3994140625,-8317.60009765625,3402.7999877929688,4.1999998688697815,2.0999999344348907,-2141.9000244140625,255.0,0.0,,-0.009592941754976212,-0.4237743519678347,-0.00029268932950554574,True,,False,False,8,9,,False
51,3447,100,False,False,0,1119.0455660956097,-1995.489990234375,4931.7099609375,168.72000122070312,25469.599609375,1738.0000305175781,5752.80029296875,3639.2001342773438,1226.6999816894531,-4609.800109863281,0.0,-0.15071771735768216,0.9350726847830139,-0.13923761534544027,bf81d8692db,games5425898691,20.0,-2133.760009765625,4894.490234375,71.06999969482422,13296.600341796875,7745.9002685546875,3390.1998901367188,-868.8999938964844,1708.3999633789062,-3832.39990234375,255.0,0.0,0.10989521969450006,0.16291079128953567,-0.021686759624741207,True,9,8,False,,False,,76561198039309853,enpitsu,26.0,-2933.10009765625,-3486.199951171875,17.049999237060547,4145.0,14620.50048828125,-1.5000000596046448,0.3999999910593033,1.5000000596046448,-1690.0999450683594,255.0,0.0,False,0.016770741416252868,1.2697717028798061,-0.00029016042514426205,True,208.0061162928099,True,6,False,6,,francpetarda,b936195fd2b,10.0,2553.64990234375,4024.139892578125,17.010000228881836,-14600.50048828125,417.79998779296875,-0.19999999552965164,0.0,-0.5000000074505806,-153.90000343322754,255.0,128.0,,0.009569662694221019,3.0982419356896576,0.00011091147561842574,True,12,10,False,223.64308817412262,True,,Miško_Kranjec,be246fadccb,9.0,-2111.77001953125,5090.10009765625,108.08000183105469,16879.100341796875,-408.4000015258789,-676.2000274658203,-207.09999084472656,1863.2000732421875,-698.6000061035156,255.0,0.0,False,0.0871549153809203,-0.034583905030317164,1.24305198558085,True,214.31867534114465,True,False,8,8,,
