,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,shot_taker_handbrake
36,2558,68,False,False,0,9836.002617338312,3036.739990234375,-3875.570068359375,473.6600036621094,-10622.900390625,6705.9002685546875,5659.0997314453125,2596.7999267578125,5408.3001708984375,77.8000020980835,0.0,0.4922675714614528,2.332493681687552,1.7828091803294277,bf81d8692db,games5425898691,19.0,3141.360107421875,-3971.75,293.8999938964844,-10325.899658203125,554.0999984741211,4243.0999755859375,-116.30000114440918,-2755.7000732421875,52.39999771118164,255.0,128.0,-0.9170339855668818,3.074786896449271,0.0022096259565926157,True,False,7,188.02430115720279,True,8,,76561198039309853,enpitsu,27.0,3264.139892578125,4246.490234375,16.950000762939453,-7391.5997314453125,-2264.2999267578125,26.19999885559082,22.40000009536743,-17.899999618530273,1189.800033569336,255.0,255.0,,0.01537253435292793,-2.8863690670059516,0.0016406833381545241,True,0.0,False,4,4,False,,HarvM77,2535473491471165,9.0,3586.7900390625,-2060.2099609375,17.049999237060547,-3368.2998657226562,-14331.400146484375,3.6000001430511475,-0.5000000074505806,-2.0000000298023224,-1846.9000244140625,220.0,18.0,False,0.01677128963246638,-1.8460870178551774,-0.00014336352115392747,True,140.0,False,6,False,6,,Maxwell6873,2533274960909038,9.0,2454.580078125,-1947.1700439453125,17.010000228881836,448.4000015258789,-17687.2998046875,2.7000001072883606,0.0,2.0999999344348907,-1400.8000183105469,255.0,0.0,,0.009597981923787255,-1.5680904013715393,-0.00011671557545968772,True,138.0,False,4,False,4,,
37,2620,70,False,False,1,3159.663100735707,-716.8800048828125,2423.0,101.66999816894531,7560.9002685546875,3924.4000244140625,6732.1002197265625,2612.5,5200.7000732421875,541.5999984741211,1.0,0.30035844053984084,-2.382136023906469,2.0591517738207092,2535473491471165,HarvM77,9.0,-803.989990234375,2295.090087890625,17.040000915527344,12493.199462890625,1091.9000244140625,3.3000001311302185,-2.5,3.6000001430511475,-125.9000015258789,255.0,128.0,-0.016777516218975927,3.069028658324085,0.00017172163938942834,True,False,6,153.0,False,6,,2533274960909038,Maxwell6873,8.0,-485.17999267578125,2322.909912109375,55.43000030517578,20489.09912109375,1685.2000427246094,1155.6999969482422,18.899999856948853,169.50000762939453,3715.8999633789062,136.0,211.0,,-0.046896699454879516,2.5519445768368487,-0.0019700556703673524,True,138.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-1757.3699951171875,-2131.97998046875,17.059999465942383,5647.1002197265625,13542.2998046875,-2.3000000417232513,-0.0,0.7999999821186066,2.0999999344348907,255.0,255.0,,-0.01677469552493216,1.965572647984801,-4.0229772034732175e-05,True,12.218718392874607,True,4,False,4,,games5425898691,bf81d8692db,19.0,-629.6500244140625,4730.52001953125,17.010000228881836,9118.900146484375,8692.19970703125,2.8999999165534973,0.5999999865889549,0.5999999865889549,-2275.500030517578,255.0,0.0,,-0.00956372290639514,2.4378630407411754,-8.057070050463593e-05,True,167.0,False,False,8,8,,False
38,2660,72,False,False,1,2217.4086881748194,358.989990234375,2988.60009765625,382.3999938964844,3870.5999755859375,13871.500244140625,3512.60009765625,-2820.5999755859375,3255.7000732421875,582.0999908447266,1.0,-1.2197526228848037,-0.13267149271171333,-0.7150554839388668,2535473491471165,HarvM77,9.0,369.4100036621094,2806.139892578125,253.9499969482422,4355.10009765625,8807.000122070312,3810.5999755859375,2037.5,1198.0999755859375,2625.1998901367188,128.0,128.0,0.4158212321293452,1.3552651467022583,-0.04192066848930283,True,4,6,118.55231848070702,True,8,,2533274960909038,Maxwell6873,8.0,799.0700073242188,2714.2900390625,17.010000228881836,2712.2000122070312,6558.800048828125,2.8999999165534973,-0.0,0.09999999776482582,-2447.100067138672,254.0,0.0,,-0.009505639155202245,1.9705667558195425,-3.41400352304035e-05,False,138.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-2713.030029296875,-590.280029296875,17.059999465942383,-14936.99951171875,2430.5999755859375,1.8000000715255737,-0.5000000074505806,-0.0,3.6000001430511475,255.0,0.0,,-0.01676908365622844,0.16084238750468688,-4.7128663089215575e-05,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,502.489990234375,3535.52001953125,119.06999969482422,3719.2999267578125,-18621.199951171875,2011.3999938964844,-2303.3999633789062,-799.4000244140625,-936.2999725341797,255.0,0.0,,0.6161370485651514,-1.6285739582047964,0.04500737271465381,True,95.00116978922199,True,False,8,10,,
39,2705,73,False,False,1,116.65066833188392,929.1199951171875,5028.14990234375,111.31999969482422,-1373.3000183105469,-265.10000228881836,7522.8997802734375,-5596.6998291015625,-2141.7999267578125,-298.6000061035156,1.0,-0.5859276821829612,-0.8342862659328273,-0.2859275063501343,2535473491471165,HarvM77,9.0,974.8599853515625,5028.6201171875,233.83999633789062,5267.60009765625,12553.699951171875,-4465.5999755859375,-2254.600067138672,-1615.5000305175781,-4749.4000244140625,128.0,128.0,-1.0885297906137603,-2.3742278261566496,-0.48490406316367457,True,4,6,4.477815215305629,True,8,,2533274960909038,Maxwell6873,8.0,1810.77001953125,3949.9599609375,17.010000228881836,-1278.1999969482422,6720.30029296875,3.100000023841858,-0.5999999865889549,-0.29999999329447746,1713.800048828125,1.0,255.0,,-0.009877468281992959,1.3379915347131415,-5.868060807398199e-05,True,138.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-3239.85009765625,1332.7900390625,17.059999465942383,11794.3994140625,17480.999755859375,-3.1999999284744263,-0.5000000074505806,-1.1999999731779099,-76.50000095367432,255.0,128.0,,-0.016801300230297574,2.1720831969233796,8.685559553042721e-05,True,164.16838729253382,True,4,False,4,,games5425898691,bf81d8692db,19.0,94.79000091552734,99.31999969482422,15.649999618530273,244.0999984741211,-22304.19921875,7.5,174.0999984741211,94.60000038146973,1030.5999755859375,255.0,255.0,,-0.011832845929291558,-1.6249744022361146,0.012578217919434118,True,64.0,False,False,10,10,,
40,2755,75,True,True,1,1178.7693368854543,-281.7900085449219,5091.9599609375,96.45999908447266,-14782.19970703125,20393.00048828125,5529.4000244140625,4496.499938964844,-2059.499969482422,-38.09999942779541,1.0,1.4179264787531334,-1.018900564660634,0.9609647372691783,2533274960909038,Maxwell6873,9.0,-242.9199981689453,4968.18017578125,16.40999984741211,-13295.699462890625,14765.899658203125,88.90000343322754,102.60000228881836,943.7999725341797,-3255.7000732421875,255.0,128.0,0.030601096824859425,0.9674122442390763,0.03492692591861848,True,4,False,45.80461067794472,True,4,,2535473491471165,HarvM77,9.0,308.3900146484375,4822.9501953125,17.059999465942383,-11492.5,1372.7999877929688,2.5,1.7000000178813934,-0.3999999910593033,2059.1000366210938,255.0,255.0,,-0.016686569067785706,0.09833985155589478,0.0002537427624960405,True,0.0,False,8,6,4,,enpitsu,76561198039309853,27.0,-898.5599975585938,4860.22998046875,17.059999465942383,15956.99951171875,15541.600341796875,2.0999999344348907,4.300000071525574,4.900000095367432,-1413.699951171875,128.0,128.0,,-0.016820551709255237,2.434775551930142,-3.396863576108527e-05,True,84.0,False,5,False,4,,games5425898691,bf81d8692db,19.0,2807.929931640625,432.1499938964844,17.020000457763672,10237.39990234375,20361.199951171875,1.2999999523162842,0.29999999329447746,0.5999999865889549,32.30000019073486,255.0,128.0,,-0.009598254202303378,2.0326365802711894,-7.787195776739031e-05,True,0.0,False,False,10,10,,
41,3012,75,False,False,1,5226.70886959974,-42.22999954223633,-1.809999942779541,92.80000305175781,-2287.5,1149.000015258789,-736.9999694824219,979.4999694824219,318.0999946594238,-5592.19970703125,1.0,-0.021824627351714004,1.1861568718669662,-0.12296597882997913,2533274960909038,Maxwell6873,8.0,-44.470001220703125,-140.74000549316406,119.86000061035156,-7456.7999267578125,-2464.2999267578125,1237.2000122070312,-4226.099853515625,-3099.8001098632812,-1667.4000549316406,255.0,134.0,-1.0227927693541607,-1.6507839910145168,3.0680020639093133,True,False,3,0.0,False,4,,2535473491471165,HarvM77,8.0,-3036.3798828125,-4130.47998046875,17.049999237060547,-16933.599853515625,-5227.80029296875,4.1999998688697815,-1.1999999731779099,-0.19999999552965164,-2835.10009765625,255.0,0.0,False,-0.016776350248161074,-0.14121099423178912,-0.00022510591553054373,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,17.329999923706055,117.05999755859375,134.32000732421875,3888.800048828125,286.70000076293945,926.1000061035156,4693.500061035156,630.9000015258789,-2796.7999267578125,255.0,0.0,,-0.8496160035812588,2.3261487808524013,2.9319242380131456,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,3057.550048828125,4050.590087890625,17.010000228881836,16123.699951171875,-1249.8999786376953,2.800000011920929,0.19999999552965164,-0.0,-1951.300048828125,128.0,0.0,,-0.009651770538980217,-2.9982086619007227,-3.8688835234952354e-05,True,255.0,False,False,False,False,,
42,3019,76,False,False,1,5215.822274498309,-86.97000122070312,17.639999389648438,93.22000122070312,-1616.6999816894531,620.6999969482422,85.39999961853027,-447.00000762939453,-1479.2999267578125,-5592.19970703125,1.0,0.07255650882606461,2.5345216777756785,-0.3137580153607236,2533274960909038,Maxwell6873,8.0,-249.10000610351562,-216.35000610351562,133.27999877929688,-7436.7999267578125,-2845.7998657226562,-136.99999809265137,-5445.4998779296875,-324.1999816894531,-700.8999633789062,254.0,255.0,0.9201952685115062,-1.4605616498220684,-2.972885393987132,True,False,3,0.0,False,4,,2535473491471165,HarvM77,8.0,-3443.419921875,-4102.2998046875,17.049999237060547,-13094.3994140625,7039.1998291015625,4.000000059604645,-0.5000000074505806,0.3999999910593033,-2617.60009765625,255.0,0.0,False,-0.016790501770041603,0.6257563598453253,7.390969142952209e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,112.5,125.19000244140625,138.72000122070312,3996.400146484375,380.2000045776367,-152.60000228881836,4892.799987792969,25.09999990463257,-2511.7999267578125,255.0,128.0,,0.15644913689617246,2.753081787644635,-2.030185189021006,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,3482.010009765625,3880.02001953125,17.010000228881836,11655.899658203125,-9465.30029296875,2.800000011920929,0.3999999910593033,-0.09999999776482582,-2050.2000427246094,255.0,0.0,,-0.009574578092057195,-2.3921503925986145,-4.979838597420149e-05,True,255.0,False,False,False,False,,
43,3069,77,False,False,1,5172.596682635784,-356.1199951171875,121.23999786376953,96.3499984741211,9717.2998046875,7797.60009765625,4348.599853515625,-885.8999633789062,-3876.6000366210938,-2628.900146484375,1.0,0.17878175655218034,0.7963475829008992,0.14827325214837386,2533274960909038,Maxwell6873,8.0,-486.3800048828125,10.449999809265137,17.010000228881836,7850.2001953125,5228.0999755859375,3.100000023841858,1.0999999940395355,0.9000000357627869,-2363.300018310547,255.0,0.0,-0.009526023152057785,2.5847367492547106,-0.00013290638116802977,True,False,4,0.0,False,4,,2535473491471165,HarvM77,9.0,-3006.179931640625,-1615.449951171875,17.049999237060547,9430.900268554688,12265.10009765625,3.100000023841858,-1.2999999523162842,-2.0000000298023224,-322.99999237060547,255.0,75.0,False,-0.016794630823825433,2.2243879291547484,-2.920519249196532e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,208.99000549316406,571.8400268554688,19.520000457763672,-8402.2998046875,2954.5001220703125,2960.2999877929688,-4.4999998807907104,1.1999999731779099,1968.0000305175781,128.0,0.0,,-0.016887250574111508,-2.997761318255339,-6.447416784363114e-05,True,0.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,1549.9599609375,2373.659912109375,17.010000228881836,-21995.400390625,5857.0001220703125,2.5,0.7000000029802322,-0.0,-27.999999523162842,255.0,128.0,,-0.009614393425415233,0.263780303409333,6.874669031048742e-05,True,177.0,False,False,False,False,,
44,3107,79,False,False,1,3979.382604868926,937.1300048828125,1160.8299560546875,99.52999877929688,7153.3001708984375,6350.999755859375,2425.7000732421875,-3959.5001220703125,2049.499969482422,-2628.900146484375,1.0,0.06972041079824816,0.9326657630697655,0.25140549763823883,2533274960909038,Maxwell6873,8.0,1035.219970703125,1000.8200073242188,104.22000122070312,12869.69970703125,9771.799926757812,-479.0999984741211,-3518.699951171875,3089.1000366210938,619.900016784668,128.0,116.0,1.0706585603164234,-3.1246674549036424,0.8505246357931318,True,False,6,0.0,False,6,,2535473491471165,HarvM77,9.0,-1157.47998046875,-604.1599731445312,17.049999237060547,14022.2998046875,4923.800048828125,3.4999999403953552,0.7000000029802322,0.19999999552965164,-1671.7999267578125,255.0,0.0,False,-0.01678179049240664,2.8256617404315145,-0.0002385033126549112,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-943.2899780273438,72.66999816894531,25.260000228881836,-7675.10009765625,-3719.8001098632812,-2481.300048828125,5312.39990234375,1133.0000305175781,-862.5,128.0,255.0,,0.11937814420449303,-2.969490599640683,-0.22819784075251018,True,31.0,False,4,False,4,18.0,games5425898691,bf81d8692db,19.0,-37.560001373291016,961.4099731445312,17.010000228881836,10342.7001953125,-13394.7998046875,2.800000011920929,0.09999999776482582,-0.0,1986.6999816894531,255.0,255.0,,-0.009569963098517148,-2.298322500873117,-5.800591447979197e-06,True,207.0,False,False,False,False,,
45,3129,80,False,False,1,3523.7544189708237,1507.5,1669.7099609375,98.62999725341797,5683.3001708984375,5539.69970703125,1260.5000305175781,-4087.9000854492188,3974.8001098632812,-1867.7999877929688,1.0,-0.13758043412399987,-0.2891965128699791,-1.413236011534586,2533274960909038,Maxwell6873,8.0,1853.8800048828125,1675.0,17.010000228881836,2841.6000366210938,5888.2000732421875,3.100000023841858,-2.3000000417232513,0.7000000029802322,1966.6999816894531,79.0,255.0,-0.009684842042113537,1.9914803287517207,-9.396789336972836e-05,True,False,6,,False,6,,2535473491471165,HarvM77,9.0,-123.80000305175781,-809.0700073242188,17.049999237060547,15579.100341796875,-2493.0999755859375,-0.3999999910593033,-0.7000000029802322,-0.0,2021.300048828125,255.0,255.0,,-0.01678494222498823,-3.040020644370899,2.732420930609924e-05,True,229.91920859582964,True,False,False,False,,enpitsu,76561198039309853,27.0,-1017.0800170898438,51.91999816894531,17.059999465942383,4940.299987792969,-395.40000915527344,2.0999999344348907,-0.3999999910593033,0.19999999552965164,2078.699951171875,255.0,255.0,,-0.01662348361790442,-3.0032035664229277,7.547849681981219e-05,True,31.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,1171.219970703125,783.02001953125,17.010000228881836,17514.7998046875,10522.099609375,0.5999999865889549,-0.3999999910593033,-0.0,2003.3000183105469,255.0,255.0,,-0.009579060775508111,2.5255618730048135,5.268664855920788e-05,True,159.99363456746585,True,False,False,False,,
46,3140,80,False,False,1,3358.1826159193306,1724.68994140625,1885.6700439453125,99.48999786376953,-3505.10009765625,6473.2000732421875,2655.1998901367188,-2175.5999755859375,2858.3999633789062,1255.5999755859375,1.0,0.4431089449210551,1.4930029946170857,0.7091513743618215,2533274960909038,Maxwell6873,8.0,1862.1700439453125,1841.5799560546875,16.59000015258789,-928.7999725341797,5329.6002197265625,-490.9000015258789,-2107.899932861328,379.50000762939453,-14.299999475479126,255.0,255.0,-0.02574789419220172,1.3140418812005312,0.007632168551347982,True,False,6,,False,6,,2535473491471165,HarvM77,9.0,531.4400024414062,-630.6699829101562,17.049999237060547,13205.899658203125,9390.999755859375,3.100000023841858,0.5000000074505806,0.29999999329447746,456.5999984741211,254.0,128.0,,-0.016776210516402407,2.4808989608543044,-0.00024133328439061315,True,224.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-751.4600219726562,171.36000061035156,17.059999465942383,5332.2998046875,6381.400146484375,2.5,-0.19999999552965164,-0.0,2476.999969482422,255.0,128.0,,-0.016666056196557345,2.2422544978514987,1.0757189374337323e-05,True,31.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,1689.6800537109375,1562.5799560546875,17.010000228881836,5973.4002685546875,22210.70068359375,0.0,0.19999999552965164,1.4000000059604645,232.70000457763672,255.0,128.0,,-0.009596065920834762,1.8070534234828664,-0.00019386851074447225,True,125.54818053143005,True,False,False,False,,
47,3143,80,False,False,0,7143.5438397560565,-1686.1500244140625,-1959.7099609375,125.52999877929688,9108.800048828125,-17507.7001953125,6105.30029296875,-3677.9998779296875,-1705.0,4423.0999755859375,0.0,-0.29235637018368527,-1.431122265289784,1.0458957147588228,bf81d8692db,games5425898691,19.0,-1743.8399658203125,-1767.0999755859375,17.010000228881836,-6207.80029296875,-22146.298828125,0.29999999329447746,0.0,0.3999999910593033,-1262.699966430664,255.0,0.0,0.009595014398205788,-1.8561164062760525,-0.0002759849895059876,True,False,False,116.15756552450125,True,False,,76561198039309853,enpitsu,27.0,708.7999877929688,-237.13999938964844,17.059999465942383,-4023.9999389648438,-7800.8001708984375,2.5,0.09999999776482582,0.0,2476.4999389648438,255.0,128.0,,0.016678320639223476,-2.015095891240879,1.0675926055317413e-05,True,31.0,False,4,4,False,,HarvM77,2535473491471165,9.0,-649.5499877929688,540.8599853515625,17.049999237060547,-12695.899658203125,-10032.2998046875,3.100000023841858,-0.7999999821186066,-0.5999999865889549,121.89999580383301,255.0,128.0,,0.016779177181595457,-2.459046931747448,-0.00012625010456403251,True,224.0,False,False,False,False,,Maxwell6873,2533274960909038,8.0,-1849.800048828125,-1882.219970703125,16.709999084472656,2161.300048828125,-5518.800048828125,50.0,-207.80000686645508,100.10000228881836,1708.800048828125,254.0,255.0,,0.01832677281416589,-1.2323410998521178,0.0110652321668897,True,,False,False,6,6,,
48,3189,82,False,False,0,9952.467475734627,-188.10000610351562,-4787.259765625,239.1999969482422,9853.300170898438,-1009.4999694824219,2686.099853515625,2655.7000732421875,-3171.300048828125,4346.199951171875,0.0,0.05587529548847039,2.795421387856975,-0.5437427712171878,bf81d8692db,games5425898691,19.0,-164.0800018310547,-4890.8798828125,137.63999938964844,18706.800537109375,-6075.0,1972.8999328613281,-5460.2001953125,-64.80000019073486,-656.5000152587891,255.0,255.0,-0.12564462884778482,0.07266368779538626,-0.7837992456153555,True,False,3,8.0,False,4,,76561198039309853,enpitsu,27.0,379.2099914550781,-2292.5,17.059999465942383,-2034.6000671386719,-13952.39990234375,1.899999976158142,0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,,0.01674224263525014,-1.7156123989756793,-3.63094174967417e-05,True,31.0,False,4,4,False,,HarvM77,2535473491471165,9.0,-602.6300048828125,-2132.070068359375,17.049999237060547,13414.300537109375,-15756.500244140625,3.1999999284744263,-0.5999999865889549,0.9000000357627869,320.0,255.0,128.0,,0.01677405822814864,-0.8426533584688436,-7.449912690262505e-05,True,201.0,False,False,False,False,,Maxwell6873,2533274960909038,8.0,,,,,,,,,,,,,,,,True,,,,,,,
49,3285,85,False,False,0,10471.48129746508,2282.679931640625,-4837.3701171875,95.80000305175781,15806.600341796875,-1284.1999816894531,2027.2000122070312,-1229.5999908447266,828.8999938964844,205.59999465942383,0.0,-0.7806555681920452,-2.7259282126453224,-0.7056148780845054,bf81d8692db,games5425898691,19.0,2122.60009765625,-4789.669921875,16.90999984741211,12420.6005859375,505.49999237060547,85.60000419616699,355.9000015258789,-1245.6999969482422,-1700.2000427246094,255.0,128.0,-0.0180529964398343,0.007751314406483963,0.007326670210092931,True,False,4,8.0,False,4,,76561198039309853,enpitsu,27.0,,,,,,,,,,,,,,,,True,,,,,,,HarvM77,2535473491471165,9.0,3424.070068359375,-3562.4599609375,17.049999237060547,-6319.4000244140625,2109.4000244140625,3.4999999403953552,-1.7000000178813934,0.3999999910593033,-1818.0999755859375,255.0,0.0,False,0.016672858695276842,2.8905431721318307,-0.0003801944073289303,True,255.0,False,False,False,False,,Maxwell6873,2533274960909038,9.0,-3322.949951171875,4476.08984375,29.600000381469727,-1554.1999816894531,9184.500122070312,2168.9999389648438,2575.5999755859375,2288.5000610351562,-2574.5999145507812,254.0,0.0,,-0.2606967863829034,1.712317379062083,0.13975138888921745,True,255.0,False,False,False,False,,
50,3306,86,False,False,0,10677.696781164297,3212.139892578125,-4715.77978515625,325.5199890136719,4753.0999755859375,6829.2999267578125,4377.300109863281,93.99999618530273,4288.699951171875,-4194.89990234375,0.0,-0.050940189039571676,-0.3876840851993048,2.299261021724757,bf81d8692db,games5425898691,19.0,3070.47998046875,-4871.93994140625,91.0199966430664,10709.89990234375,-326.30001068115234,7577.5,-2747.6998901367188,-3210.5999755859375,716.6000366210938,255.0,128.0,-0.6596187587522513,-0.053719636148736136,-0.5342951176366594,True,False,4,8.0,False,4,,76561198039309853,enpitsu,27.0,-2757.260009765625,-4473.27001953125,17.059999465942383,-3905.4000854492188,4342.0001220703125,2.3999999463558197,0.0,0.0,2227.4000549316406,255.0,255.0,,0.016636041012993423,2.2718753933110634,4.698655852481179e-05,True,85.0,False,False,False,False,,HarvM77,2535473491471165,9.0,3205.239990234375,-3025.06005859375,17.049999237060547,4276.700134277344,9330.0,3.700000047683716,-0.19999999552965164,0.0,-2381.199951171875,255.0,0.0,False,0.016672559438139813,1.093639460151068,1.2336355793224101e-05,True,255.0,False,False,False,False,,Maxwell6873,2533274960909038,9.0,-2680.449951171875,5036.0498046875,51.06999969482422,14784.3994140625,3108.0999755859375,-610.099983215332,-439.39998626708984,-1696.300048828125,-1213.6000061035156,255.0,128.0,,0.017136481237047533,0.1972009912352466,0.6576829759792578,True,223.68605607299395,True,False,False,False,,
51,3333,87,False,False,0,10257.70479878601,3654.5,-4053.1201171875,436.94000244140625,-3341.6000366210938,14901.700439453125,-3431.0000610351562,641.6999816894531,4979.2999267578125,3285.4000854492188,0.0,-0.3703312711236463,0.060408991096534574,2.386241935912776,bf81d8692db,games5425898691,19.0,3773.06005859375,-4188.759765625,455.42999267578125,5092.200012207031,17245.2001953125,-5146.199951171875,-3592.0001220703125,354.0999984741211,-763.4999847412109,255.0,215.0,0.6541002111595619,0.7179053628801405,-1.6208577821136783,True,False,5,8.0,False,6,,76561198039309853,enpitsu,27.0,-3304.929931640625,-4008.27001953125,17.059999465942383,2218.699951171875,5607.5,2.8999999165534973,1.1999999731779099,-1.4000000059604645,-2423.000030517578,255.0,0.0,False,0.016793901978441078,1.1367232371370777,5.472453381509614e-05,True,255.0,False,False,False,False,,HarvM77,2535473491471165,9.0,4003.8798828125,-2485.830078125,86.44999694824219,990.0,3236.199951171875,934.8999786376953,-1034.4000244140625,-694.3000030517578,913.1999969482422,142.0,255.0,False,-0.3653275327362795,1.198939894264596,-0.6743735353627475,True,255.0,False,False,False,False,,Maxwell6873,2533274960909038,9.0,-834.739990234375,4878.580078125,16.93000030517578,22601.298828125,-4263.500061035156,17.300000190734863,44.49999809265137,-2.199999988079071,-3.0000001192092896,255.0,128.0,,0.009234807106583648,-0.18659349260670813,-0.0023541572055006854,True,139.03378090550822,True,False,False,False,,
52,3375,88,False,False,1,5156.893223685703,-3318.070068359375,2167.60009765625,239.80999755859375,4931.400146484375,4685.7000732421875,5259.89990234375,5419.6002197265625,338.3000183105469,1731.0000610351562,1.0,0.6324019281172407,3.0919142261945654,-2.654584811516604,2535473491471165,HarvM77,9.0,-3366.60009765625,2016.1099853515625,158.86000061035156,6711.199951171875,208.50000381469727,643.6000061035156,102.39999771118164,65.50000190734863,3872.60009765625,128.0,128.0,-0.024188274437526507,1.812383692980319,0.02589488881400967,True,False,False,245.63448623944356,True,4,,2533274960909038,Maxwell6873,8.0,-2453.919921875,-4296.75,17.0,-15335.899658203125,14696.400146484375,3.799999952316284,0.5999999865889549,-0.5000000074505806,-238.70000839233398,254.0,128.0,,-0.009601644670538614,0.790994002374491,0.00015963284887338336,True,142.0,False,False,False,False,,enpitsu,76561198039309853,27.0,1951.8800048828125,4294.27978515625,17.059999465942383,-11810.999755859375,5729.7998046875,1.899999976158142,0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,False,-0.01670171644305741,0.4516960659732221,5.3891386466290356e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-3912.330078125,1975.81005859375,28.020000457763672,10655.799560546875,-2844.5999145507812,-3560.2999877929688,-219.59999084472656,-5183.4002685546875,470.40000915527344,255.0,128.0,,-0.2848335217510368,-2.95661969953314,-0.057744634399766355,True,8.0,False,False,6,6,,False
53,3426,90,False,False,1,3948.411032798711,-2429.330078125,3011.1201171875,94.12999725341797,3410.4000854492188,1742.7999877929688,4031.400146484375,-1910.0,3737.39990234375,1731.0000610351562,1.0,0.1303616890563787,2.7651223997463887,1.5257148711859245,2535473491471165,HarvM77,9.0,-2118.39990234375,2918.219970703125,47.33000183105469,5794.6002197265625,8842.39990234375,195.79999923706055,88.10000419616699,-8.500000238418579,-798.8999938964844,254.0,0.0,-0.04421500405732491,-0.9179785098540082,0.024050163576065167,True,False,False,196.0,False,4,,2533274960909038,Maxwell6873,8.0,-3694.0,-906.5499877929688,17.010000228881836,-760.5000305175781,22810.400390625,2.5999999046325684,-0.0,-0.0,219.20000076293945,255.0,128.0,,-0.009589198180616817,1.5160498231675157,-0.00011142985978241339,True,104.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-7.059999942779541,5018.5400390625,17.059999465942383,-6983.699951171875,-4685.0,-3.0000001192092896,0.09999999776482582,-0.0,3.0000001192092896,128.0,128.0,False,-0.01665291188675624,-0.5924242857909989,1.1498191242546106e-05,True,232.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-2098.239990234375,2794.35009765625,16.950000762939453,6775.10009765625,9946.599731445312,-0.3999999910593033,-55.50000190734863,-48.89999866485596,-85.20000457763672,255.0,128.0,,-0.008847486349159097,2.181896958329356,0.001241245128620762,True,8.0,False,False,6,6,,
