,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
33,2421,81.0,False,False,0,5904.352712625458,3315.159912109375,1001.4600219726562,105.87000274658203,-20196.800537109375,12264.3994140625,8483.099975585938,3365.7000732421875,4392.5,2318.800048828125,0.0,-0.5751143209087091,-2.336543664325771,1.7541268980413764,76561198039309853,enpitsu,25.0,3455.169921875,926.2000122070312,85.91000366210938,-8404.299926757812,15046.500244140625,1381.199951171875,262.00000762939453,-4921.9000244140625,2440.500030517578,255.0,255.0,,0.4825933883477609,2.394581681361254,-0.36412939431555236,True,238.0,False,False,30,27,,bf81d8692db,games5425898691,19.0,1948.68994140625,-1327.6099853515625,47.77000045776367,-14624.7998046875,10928.299560546875,-2088.000030517578,-1228.0999755859375,-1744.1999816894531,23.900001049041748,255.0,128.0,,-0.41575787247754387,2.5081656295088806,0.018574888244263794,True,255.0,False,False,12,18,,Advenger31,bc023f3e8cb,7,3179.530029296875,1136.8800048828125,121.37000274658203,13044.100341796875,-12294.7998046875,2805.0,4821.700134277344,26.099998950958252,-2645.7998657226562,255.0,3.0,,0.3603648347684295,-0.7406081119532657,0.32976888950889577,True,40,33,0.0,False,False,,Bibz,76561197971038608,7.0,-3089.419921875,4187.77001953125,17.010000228881836,5952.60009765625,20545.6005859375,2.3000000417232513,-0.09999999776482582,0.0,-1998.8999938964844,255.0,0.0,0.00956992787836042,1.210540671744356,2.152002972959363e-06,True,36,24,8,255.0,False,,
34,2422,81.0,False,False,1,7412.2427364017685,-3310.090087890625,-963.2899780273438,109.66999816894531,-2832.7999877929688,16002.5,2956.400146484375,-2738.0999755859375,-3996.9000244140625,-2472.2000122070312,1.0,0.5403764353868115,2.033007918397963,1.320073364182636,bc023f3e8cb,Advenger31,7.0,-3179.530029296875,-1136.8800048828125,121.37000274658203,-13044.100341796875,12294.7998046875,2805.0,-4821.700134277344,-26.099998950958252,-2645.7998657226562,255.0,3.0,,-0.3603648347684295,0.7406081119532657,0.32976888950889577,True,0.0,False,False,40,33,,76561197971038608,Bibz,7.0,3025.06005859375,-4352.06982421875,17.010000228881836,-9125.499877929688,-18960.10009765625,2.3000000417232513,-0.0,-0.0,-2008.0000305175781,255.0,0.0,,-0.009588258891765972,-1.0434994545433232,-1.9868965023666795e-05,True,255.0,False,8,24,36,,enpitsu,76561198039309853,25,-3455.169921875,-926.2000122070312,85.91000366210938,8404.299926757812,-15046.500244140625,1381.199951171875,-262.00000762939453,4921.9000244140625,2440.500030517578,255.0,255.0,,-0.4825933883477609,-2.394581681361254,-0.36412939431555236,True,30,27,238.0,False,False,,games5425898691,bf81d8692db,19.0,-1948.68994140625,1327.6099853515625,47.77000045776367,14624.7998046875,-10928.299560546875,-2088.000030517578,1228.0999755859375,1744.1999816894531,23.900001049041748,255.0,128.0,0.41575787247754387,-2.5081656295088806,0.018574888244263794,True,18,12,False,255.0,False,,
35,2511,84.0,False,False,0,9485.457149959293,3975.219970703125,-2999.110107421875,166.25,9565.999755859375,14831.500244140625,13163.699951171875,-3060.4000854492188,5092.9998779296875,-833.3000183105469,0.0,0.2078508182394975,-2.577573365835432,1.9120200459742875,bf81d8692db,games5425898691,19.0,3906.219970703125,-3199.25,82.20999908447266,19206.700439453125,1926.7999267578125,3664.4000244140625,2184.7999572753906,-2556.9000244140625,4343.900146484375,255.0,255.0,,-0.18739646054222728,0.7329994254932679,0.024716448298143814,True,151.0,False,False,19,12,,76561198039309853,enpitsu,25.0,1850.1400146484375,639.969970703125,17.049999237060547,-10099.69970703125,-9020.800170898438,2.5999999046325684,0.7000000029802322,0.0,0.0,255.0,128.0,,0.01670183738113529,-2.412567362959777,3.847295586103854e-05,True,238.0,False,False,28,30,,Advenger31,bc023f3e8cb,7,4062.22998046875,-2002.4599609375,173.91000366210938,1951.0000610351562,-9922.999877929688,5740.3997802734375,-1573.800048828125,-2581.4999389648438,392.00000762939453,255.0,250.0,,-0.6055271219753993,-1.2987425929724354,1.120228115067346,True,42,36,,False,False,,Bibz,76561197971038608,7.0,1495.780029296875,2394.8798828125,93.77999877929688,10741.500244140625,-20210.899658203125,-533.4000015258789,4080.10009765625,2211.1000061035156,1.7000000178813934,128.0,128.0,-1.2110469222340836,-1.0754749076270496,0.0013706587530704505,True,38,26,8,213.0,False,,
36,2692,91.0,False,False,1,9982.861620008527,-3763.909912109375,-3688.52001953125,120.19000244140625,4885.0,9900.30029296875,4253.900146484375,5243.800048828125,-388.6000061035156,-2186.4999389648438,1.0,0.15976999348055515,-2.6949443704953997,-2.5253015363932376,76561197971038608,Bibz,7.0,-3803.47998046875,-3834.0400390625,18.75,973.3000183105469,7019.4000244140625,-495.09998321533203,382.5,-1235.0,-2388.5000610351562,255.0,0.0,,-0.03344419055238506,1.727869212941633,0.06426159206529566,True,178.0,False,8,38,26,,bc023f3e8cb,Advenger31,7.0,-188.00999450683594,-4911.4501953125,17.010000228881836,3800.1998901367188,-4605.5999755859375,2.0999999344348907,-0.5999999865889549,0.5000000074505806,-874.8000335693359,0.0,128.0,False,-0.009687214717922589,0.7369811174281377,0.0001514720586161053,True,31.0,False,False,38,44,,enpitsu,76561198039309853,25,-2145.159912109375,-66.86000061035156,17.049999237060547,-1145.1000213623047,-9349.600219726562,2.5999999046325684,0.5000000074505806,-0.3999999910593033,7.599999904632568,128.0,128.0,False,-0.01681372498288016,-1.450086325602875,-3.008801564608135e-05,True,30,28,255.0,False,False,,games5425898691,bf81d8692db,19.0,-2150.31005859375,-2142.929931640625,17.010000228881836,-8829.299926757812,-399.1999816894531,2.0999999344348907,3.8999998569488525,0.29999999329447746,1066.6000366210938,255.0,128.0,-0.009535093610667362,-0.10547996974104666,-0.0002043591859614085,True,22,14,False,65.0,False,,
37,2720,92.0,False,False,0,4888.284711976541,3380.1201171875,2771.429931640625,298.3699951171875,20024.89990234375,3352.39990234375,18716.800537109375,3307.9998779296875,-3405.4998779296875,-3668.599853515625,0.0,-0.2312678564039078,2.97504692313503,-3.128727084044392,bf81d8692db,games5425898691,19.0,3222.219970703125,2672.010009765625,167.35000610351562,9502.100219726562,11323.299560546875,1231.9999694824219,-4109.100036621094,-2031.9999694824219,-3038.900146484375,255.0,181.0,,-0.3004693642114969,0.7408346422893565,-0.5712149086705012,True,24.315079514698315,True,False,24,15,,76561198039309853,enpitsu,25.0,2204.9599609375,536.0999755859375,17.049999237060547,-364.00001525878906,-1388.3999633789062,2.5999999046325684,0.7999999821186066,-0.7000000029802322,-113.4000015258789,255.0,128.0,False,0.016769131423130298,1.2764974582372803,0.00011369441026148712,True,255.0,False,False,28,30,,Advenger31,bc023f3e8cb,7,153.27000427246094,5002.7900390625,17.010000228881836,5685.9002685546875,-3489.8001098632812,2.0000000298023224,0.5999999865889549,-0.19999999552965164,8.399999737739563,255.0,128.0,False,0.00949516096242931,-0.5491627555133078,-5.732477885370052e-05,True,44,38,31.0,False,False,,Bibz,76561197971038608,7.0,3408.110107421875,2910.9599609375,154.44000244140625,-8006.9000244140625,-15040.6005859375,3202.5,4132.60009765625,-2394.1000366210938,-586.3000106811523,255.0,128.0,0.13159724089385358,-2.1121343191406243,-0.0024403451045071334,True,40,27,8,158.0,False,,
38,2827,96.0,False,False,0,1431.354698219543,-24.489999771118164,4004.550048828125,546.9199829101562,-16964.7998046875,5281.099853515625,2100.7000732421875,5850.8001708984375,-463.4000015258789,-1245.8000183105469,0.0,0.12997737690459188,0.5927128515392022,-2.1052211649902275,76561198039309853,enpitsu,25.0,51.7400016784668,3938.56005859375,388.5899963378906,-3937.60009765625,18579.69970703125,539.1999816894531,-52.69999980926514,-1605.8000183105469,1662.2999572753906,128.0,128.0,,-0.7679743127399586,1.4992625410036018,-0.015705569708954058,True,184.0,False,False,32,28,,bf81d8692db,games5425898691,19.0,2595.8701171875,4056.139892578125,17.010000228881836,-11578.199462890625,-5707.60009765625,2.0999999344348907,3.3000001311302185,1.7000000178813934,1182.300033569336,255.0,128.0,,0.009560408424574233,-2.611819836385216,-0.0001512189435539485,True,255.0,False,False,16,24,,Advenger31,bc023f3e8cb,7,-28.65999984741211,4119.68017578125,380.6000061035156,1135.999984741211,-9282.60009765625,1855.0,2435.399932861328,-212.90000915527344,-344.7999954223633,128.0,128.0,,-1.4286925677057618,-0.2392784572522209,-1.6175762342277347,True,46,39,0.0,False,False,,Bibz,76561197971038608,7.0,2822.85009765625,4177.18017578125,17.0,-16941.800537109375,-895.9999847412109,3.3000001311302185,-1.0000000149011612,-0.09999999776482582,76.70000076293945,255.0,128.0,0.009583455717956333,-3.0785326726476447,-9.175175672099706e-05,True,40,28,8,123.0,False,,
39,2922,99.0,False,False,0,2808.124784704396,-3403.89990234375,3876.669921875,286.4599914550781,-17279.89990234375,25041.59912109375,-577.400016784668,-830.6999969482422,-4929.5001220703125,-3317.9998779296875,0.0,1.0585480186144645,1.1535864903838162,2.098603546306254,bf81d8692db,games5425898691,19.0,-3325.7900390625,3724.840087890625,242.60000610351562,-14051.99951171875,13929.69970703125,1370.0999450683594,796.2999725341797,-3184.5001220703125,4412.9998779296875,255.0,196.0,,-0.11068245644703605,1.9978740407336844,-0.0829034392918757,True,174.74100638717732,True,False,26,17,,76561198039309853,enpitsu,25.0,-3362.3798828125,4030.949951171875,16.979999542236328,-17073.00048828125,-9813.099975585938,-9.900000095367432,-57.39999771118164,-81.09999656677246,2597.3001098632812,255.0,0.0,,0.014615978822945418,-2.522724900519073,-0.003783416823697733,True,219.05446018711214,True,False,28,32,,Advenger31,bc023f3e8cb,7,-537.1400146484375,4897.85009765625,17.0,-4314.4000244140625,1095.8000183105469,3.3000001311302185,0.29999999329447746,-1.0000000149011612,1296.0000610351562,16.0,128.0,False,0.009784085501192695,-2.912918894814511,-0.00013081208370314138,True,46,40,0.0,False,False,,Bibz,76561197971038608,7.0,-3530.679931640625,4030.969970703125,48.040000915527344,-17759.300537109375,-11441.99951171875,1879.1999816894531,-143.90000343322754,-1273.1999969482422,-1385.8000183105469,255.0,128.0,0.06253407306243032,-2.5799026565302685,0.1511664546094038,True,40,28,8,90.0,False,,
40,3011,103.0,False,False,1,6761.131426242757,-33.529998779296875,-1556.9300537109375,100.66000366210938,-17361.700439453125,4055.7000732421875,1347.2999572753906,-5008.299865722656,-482.5,-1351.0000610351562,1.0,0.32970011419798345,1.2914029642393456,1.3042318989689414,bc023f3e8cb,Advenger31,7.0,104.29000091552734,-1525.5,16.979999542236328,-14405.400390625,2414.7999572753906,88.19999694824219,-19.700000286102295,192.39999771118164,2431.999969482422,255.0,255.0,False,0.014129959540347795,0.07339319896429233,0.009064717941271911,True,12.13998290031187,True,False,48,42,,76561197971038608,Bibz,7.0,3151.800048828125,-2402.219970703125,17.010000228881836,-14018.900146484375,1478.8999938964844,2.0999999344348907,0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,,-0.009558310640764046,0.1051243214617999,3.195711244517705e-05,True,120.0,False,8,28,40,,enpitsu,76561198039309853,25,258.7200012207031,-1044.93994140625,17.030000686645508,-22346.99951171875,-5127.60009765625,5.400000214576721,0.3999999910593033,0.09999999776482582,1491.6999816894531,255.0,255.0,False,-0.016779657708962715,-0.2542353946007983,0.0002464397363359656,True,33,28,46.0,False,False,,games5425898691,bf81d8692db,19.0,2308.949951171875,-2343.64990234375,90.04000091552734,-2692.0999145507812,20962.5,-76.10000133514404,-5459.1998291015625,-668.3999633789062,-1.1999999731779099,255.0,128.0,-1.4787722017733549,1.4513853373690622,-0.0024286449505496856,True,28,19,False,93.0,False,,
41,3024,103.0,False,False,1,6736.1164104587415,-850.5999755859375,-1365.739990234375,94.33000183105469,-16180.30029296875,4025.1998901367188,923.0999755859375,-4920.199890136719,-3032.7999877929688,-1351.0000610351562,1.0,-0.9973199170713789,-2.0028772915131032,-1.0885511173126465,bc023f3e8cb,Advenger31,7.0,-639.9199829101562,-1605.1500244140625,29.139999389648438,-15895.50048828125,-5158.3001708984375,1030.8999633789062,-1966.4999389648438,-3080.4000854492188,-160.59999465942383,231.0,29.0,False,-0.244034087731431,-0.272041000498263,-0.21107385233987058,True,0.0,False,False,49,42,,76561197971038608,Bibz,7.0,2438.300048828125,-2432.550048828125,17.010000228881836,-14043.1005859375,-534.7000122070312,2.3000000417232513,0.5999999865889549,-0.09999999776482582,-1589.4000244140625,255.0,0.0,,-0.009558375916913962,-0.027001091807763063,-0.0002432270141464442,True,120.0,False,8,28,40,,enpitsu,76561198039309853,25,-618.6900024414062,-1508.6800537109375,140.4199981689453,-16784.200439453125,-8540.399780273438,2037.2999572753906,5209.1998291015625,1759.2999267578125,-137.10000038146973,128.0,128.0,False,-0.7919475631855175,-0.566888020888169,-1.023498509126955,True,34,29,76.0,False,False,,games5425898691,bf81d8692db,19.0,2177.280029296875,-1317.739990234375,81.91000366210938,-2667.9000854492188,20780.90087890625,-382.20001220703125,-4835.299987792969,-591.8000030517578,-0.5999999865889549,255.0,128.0,1.3355830487381664,1.4480810500703152,-0.0008772059820355292,True,28,20,False,93.0,False,,
42,3075,105.0,False,False,1,7243.325141484823,-3436.6298828125,-664.6599731445312,93.1500015258789,-11542.2998046875,3337.3001098632812,0.0,-1909.7999572753906,-5680.0,-298.4000015258789,1.0,-0.9170073392027129,-0.08899749994363264,2.1268730111025023,bc023f3e8cb,Advenger31,7.0,-3349.81005859375,-985.6799926757812,17.010000228881836,-3171.7001342773438,10385.10009765625,2.5,-0.19999999552965164,0.09999999776482582,-2241.999969482422,128.0,0.0,,-0.009629736613768638,1.3327278647767333,-1.6224036874818458e-05,True,,False,False,50,44,,76561197971038608,Bibz,7.0,38.0,-1532.3900146484375,17.010000228881836,-8577.000122070312,10711.199951171875,2.3000000417232513,-0.0,-0.0,-2214.7999572753906,255.0,0.0,,-0.009562380971358614,0.9627461114358518,-2.2321496302359966e-05,True,151.0,False,8,28,40,,enpitsu,76561198039309853,25,-3933.75,-2435.9599609375,35.650001525878906,-14255.799560546875,13082.900390625,4911.600036621094,192.00000762939453,5416.9000244140625,-932.7999877929688,255.0,0.0,,0.29286302848268503,0.7661665290660203,0.2936456480833066,True,34,30,25.925316277370662,True,False,,games5425898691,bf81d8692db,19.0,583.3599853515625,2307.199951171875,20.690000534057617,-12321.700439453125,19065.999755859375,-1985.7000732421875,-2808.599853515625,-2201.999969482422,-1898.6000061035156,255.0,214.0,0.0938091568592578,1.0105516166497006,0.013311420592787436,True,30,22,False,123.0,False,,
43,3126,107.0,False,False,1,7311.819529310712,-3996.030029296875,-294.2200012207031,401.4599914550781,4816.099853515625,1544.2999267578125,3482.60009765625,-5086.199951171875,-931.2999725341797,3043.3999633789062,1.0,0.5142692334601432,-0.16666314586945366,2.082848191206952,bc023f3e8cb,Advenger31,7.0,-4078.669921875,-345.70001220703125,276.0799865722656,145.50000190734863,-6678.4002685546875,1315.5999755859375,549.0999984741211,2391.9000244140625,329.00001525878906,128.0,255.0,False,0.029323923239620776,-1.5685187989320828,-1.6064769661892047,True,255.0,False,False,50,44,,76561197971038608,Bibz,7.0,-1711.9000244140625,-468.17999267578125,17.010000228881836,-6966.099853515625,-9878.699951171875,2.3000000417232513,0.5000000074505806,0.7999999821186066,-1432.2000122070312,255.0,0.0,,-0.009543790265584773,-0.9748146588692602,-0.0003692918681593889,True,125.0,False,8,28,40,,enpitsu,76561198039309853,25,-3574.820068359375,901.4099731445312,17.049999237060547,-3352.0999145507812,9833.800048828125,3.700000047683716,-0.0,0.09999999776482582,2713.2998657226562,255.0,255.0,False,-0.016636842033695146,-0.1044455887920501,-6.497313415151421e-05,True,34,30,25.0,False,False,,games5425898691,bf81d8692db,19.0,-2920.260009765625,4051.360107421875,17.010000228881836,-17290.50048828125,10497.80029296875,2.3000000417232513,-0.7000000029802322,0.29999999329447746,-1912.7000427246094,128.0,0.0,-0.00963430511807703,0.6138460774315618,-8.235317568872075e-05,True,30,22,False,255.0,False,,
44,3163,108.0,False,False,1,6730.7348769999235,-3395.7099609375,-44.97999954223633,277.7699890136719,-8328.099975585938,16195.0,-2751.099853515625,-2728.3999633789062,1023.6000061035156,-5244.69970703125,1.0,0.5709857167808815,0.08880589442278633,-2.4196006140887416,76561197971038608,Bibz,7.0,-3308.919921875,-199.86000061035156,213.02000427246094,-13961.8994140625,1871.3999938964844,1420.5999755859375,4224.599914550781,-793.1999969482422,-3431.099853515625,255.0,255.0,,0.4311947835199427,0.060130133606631116,-0.8559970383546275,True,106.0,False,8,42,29,,bc023f3e8cb,Advenger31,7.0,-3922.699951171875,-1734.8399658203125,33.45000076293945,5136.300048828125,-12451.700439453125,-1855.3999328613281,356.1000061035156,-2331.9000244140625,-250.59999465942383,255.0,128.0,False,-0.1498380508036622,-1.9825490365241596,-0.3460461684917047,True,255.0,False,False,44,50,,enpitsu,76561198039309853,25,-3439.330078125,467.9100036621094,76.19999694824219,583.8999938964844,-13542.39990234375,2992.5,2860.2999877929688,-736.8000030517578,-3184.2999267578125,255.0,0.0,False,-0.1283474217746749,-1.717197540919868,-0.003668160062688477,True,36,31,0.0,False,False,,games5425898691,bf81d8692db,19.0,-2305.199951171875,5103.080078125,462.1400146484375,13626.700439453125,-26.600000858306885,-3611.300048828125,-0.19999999552965164,1976.9999694824219,18.300000429153442,255.0,0.0,-0.27868759510925256,3.132712865020809,1.5733559073512695,True,30,22,False,255.0,False,,
45,3167,108.0,False,False,0,6894.299926873426,3511.64990234375,-161.32000732421875,241.13999938964844,21183.00048828125,1198.499984741211,5602.39990234375,3469.4000244140625,505.29998779296875,-4868.999938964844,0.0,-0.4074595013027825,-1.1390838763328863,-1.96278603363094,76561198039309853,enpitsu,25.0,3429.510009765625,-241.33999633789062,113.48999786376953,-595.6999969482422,13635.10009765625,436.8000030517578,-3808.599853515625,3810.7000732421875,-1105.4000091552734,255.0,0.0,False,0.8667006392561258,1.9818405243241113,1.0708131429771104,True,0.0,False,False,36,31,,bf81d8692db,games5425898691,19.0,2110.9599609375,-5102.97998046875,377.9800109863281,-12152.39990234375,2.8999999165534973,-7432.2998046875,-1.1999999731779099,-2097.5999450683594,1.0000000149011612,255.0,0.0,,0.5881000913926857,-3.130180579029706,1.5770766722174414,True,255.0,False,False,22,30,,Advenger31,bc023f3e8cb,7,3869.510009765625,1860.6800537109375,20.299999237060547,-5443.599853515625,12694.200439453125,-710.9999847412109,-139.0999984741211,2026.300048828125,-164.20000076293945,255.0,128.0,False,0.06393686306677286,1.990043302944709,-0.12711351541902324,True,50,44,255.0,False,False,,Bibz,76561197971038608,7.0,3425.5,184.24000549316406,220.30999755859375,14012.39990234375,-1881.1000061035156,74.40000057220459,-2426.6000366210938,2403.2000732421875,-4311.099853515625,255.0,255.0,-0.26454384140911774,-0.3814064140102843,-1.2445391867960638,True,42,29,8,106.0,False,,
46,3233,111.0,False,False,1,5890.405860840509,-1585.0999755859375,-202.3800048828125,219.1699981689453,3907.2000122070312,20913.00048828125,11232.39990234375,5753.699951171875,1687.7999877929688,212.99999237060547,1.0,0.8661368658038819,-0.07402866727537176,0.1572702754832932,bc023f3e8cb,Advenger31,7.0,-1587.0899658203125,-436.19000244140625,79.16999816894531,6497.2998046875,21801.99951171875,3150.10009765625,63.80000114440918,-12.699999809265137,571.1000061035156,128.0,240.0,False,-0.008292921266170438,1.8401786485080827,0.00017736984383192906,True,141.0,False,False,52,44,,76561197971038608,Bibz,7.0,-3378.2099609375,708.0700073242188,17.010000228881836,10986.199951171875,6477.1002197265625,2.0999999344348907,-0.0,2.5,102.89999961853027,255.0,128.0,,-0.009442494519856905,2.5950086839107676,-0.00012657789453710702,True,106.0,False,8,30,42,,enpitsu,76561198039309853,25,-1954.1099853515625,-982.1300048828125,17.059999465942383,10630.699462890625,8669.7998046875,1.1999999731779099,0.3999999910593033,0.5999999865889549,0.09999999776482582,255.0,255.0,False,-0.01672706429458048,2.45739736514403,-6.228095909126547e-05,True,36,32,21.559337600584954,True,False,,games5425898691,bf81d8692db,19.0,-1490.949951171875,1084.27001953125,16.989999771118164,4088.599853515625,-22633.60107421875,2.199999988079071,-0.09999999776482582,1.0999999940395355,718.7000274658203,255.0,167.0,-0.009583600240199388,-1.769786410866043,8.2603140602453e-05,True,30,22,False,143.98076541193072,True,,
47,3326,114.0,True,True,1,1604.5289963671835,-412.4100036621094,4211.25,240.85000610351562,1762.7000427246094,24195.90087890625,-14813.00048828125,-5217.7001953125,109.20000076293945,2960.2999877929688,1.0,-0.0004340958021574887,-0.7881307774023293,-1.1140974688021115,76561197971038608,Bibz,7.0,-404.2799987792969,4009.699951171875,316.1700134277344,10067.5,18064.000244140625,-111.80000305175781,-1249.7000122070312,3229.8001098632812,4272.699890136719,255.0,255.0,,0.15938601266816171,1.1396033294218129,1.5676080508101498,True,24.652172242441484,True,8,44,31,,bc023f3e8cb,Advenger31,7.0,-484.5199890136719,2270.389892578125,17.0,7131.300048828125,5054.800109863281,3.400000035762787,0.19999999552965164,0.19999999552965164,87.39999771118164,255.0,157.0,,-0.009517920983458885,2.5283241095645437,5.403138221366508e-05,True,141.0,False,False,44,52,,enpitsu,76561198039309853,25,-894.6799926757812,2563.77001953125,16.479999542236328,-2036.7999267578125,397.5,88.00000190734863,2.7000001072883606,18.99999976158142,-219.50000762939453,255.0,128.0,,-0.01732693387459759,-0.40358495118964915,0.0008189434331680925,True,38,34,,False,False,,games5425898691,bf81d8692db,19.0,-646.8900146484375,3752.169921875,16.989999771118164,-5072.699890136719,22179.599609375,4.799999892711639,-0.29999999329447746,0.5000000074505806,-1914.7000122070312,255.0,0.0,-0.009577165194942318,1.416772215701133,-5.68008154291425e-05,True,30,22,False,0.0,False,,
48,3594,115.0,False,True,1,5187.817155112497,4.940000057220459,29.280000686645508,101.31999969482422,2539.4000244140625,22930.2001953125,6274.4000244140625,3644.7000122070312,-2364.199981689453,4106.199951171875,1.0,-0.04143828215901945,-0.06723909921057065,-0.05938153925488272,76561197971038608,Bibz,7.0,-60.25,-218.52999877929688,17.010000228881836,12371.600341796875,14861.8994140625,2.199999988079071,-1.0999999940395355,-1.4000000059604645,1558.9999389648438,255.0,255.0,,-0.009591039257404066,2.243509413504684,0.0003159429243319053,True,0.0,False,False,False,False,,bc023f3e8cb,Advenger31,7.0,-3.990000009536743,-1726.5,16.940000534057617,-28.599998950958252,16631.400146484375,20.499999523162842,4.900000095367432,-0.7999999821186066,-0.3999999910593033,255.0,128.0,,-0.009872441805652327,1.5691426378819964,4.631069164457845e-05,True,100.0,False,False,4,4,,enpitsu,76561198039309853,25,-0.0,2749.93994140625,17.049999237060547,-0.0,-10255.799560546875,2.5999999046325684,1.1999999731779099,-0.0,0.0,255.0,,,-0.01679255475695622,-1.570790418417784,-1.0953225119661844e-07,True,2,2,146.0,False,False,,games5425898691,bf81d8692db,19.0,75.54000091552734,560.3699951171875,60.18000030517578,582.2000122070312,-22626.69921875,2779.5001220703125,2782.60009765625,46.70000076293945,493.6000061035156,128.0,117.0,-0.0719094775868025,-1.6800180430089837,0.00192945986206451,True,4,3,False,31.0,False,,
49,3596,115.0,False,False,0,5370.731244207534,-5.550000190734863,-156.39999389648438,179.25999450683594,8342.19970703125,12480.10009765625,15102.099609375,5868.0999755859375,72.1999979019165,-1248.8999938964844,0.0,0.15862371453305432,0.30766003619481813,0.0066347596706292115,bf81d8692db,games5425898691,19.0,-80.93000030517578,-352.9100036621094,82.68000030517578,-582.2000122070312,22626.69921875,2183.300018310547,-5499.7998046875,-39.700000286102295,-20.899999141693115,128.0,104.0,,0.7005771825924559,1.7323712422850936,0.0913940801037014,True,31.0,False,False,4,3,,76561198039309853,enpitsu,25.0,0.0,-2657.89990234375,17.049999237060547,0.0,10049.400024414062,2.5999999046325684,0.9000000357627869,0.0,0.0,255.0,,,0.016800184117066904,1.570790546605632,7.521199000873907e-06,True,146.0,False,False,2,2,,Advenger31,bc023f3e8cb,7,4.179999828338623,1574.0400390625,17.010000228881836,-0.19999999552965164,-16631.199951171875,2.8999999165534973,-1.0000000149011612,0.5999999865889549,-71.79999828338623,255.0,113.0,,0.00965885244583842,-1.570316123035039,-5.310542479463735e-06,True,4,4,100.0,False,False,,Bibz,76561197971038608,7.0,-38.290000915527344,86.77999877929688,16.309999465942383,-9005.30029296875,-14470.2001953125,71.5999984741211,213.29999923706055,-145.20000457763672,2563.3999633789062,255.0,255.0,-0.006866508755822435,-2.0165656014453397,-0.002269121173629453,True,False,False,False,0.0,False,,
