,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
43,2974,83.0,False,False,1,3194.5354309063814,2834.929931640625,2601.179931640625,229.4600067138672,-10543.1005859375,20443.800048828125,-1028.0000305175781,-66.79999828338623,-2031.4999389648438,-5645.2001953125,1.0,-0.7672289033784382,-0.14995421099695463,-1.9945340630423922,bf81d8692db,games5425898691,20.0,2934.590087890625,2540.10009765625,126.7699966430664,1674.7000122070312,1490.8000183105469,2835.4998779296875,488.3000183105469,-5478.2000732421875,-8.299999833106995,255.0,59.0,,0.7937895056927892,-2.9155961319042523,0.19628487849236192,True,10,False,129.0,False,9,,76561198039309853,enpitsu,25.0,3059.320068359375,-409.7099914550781,17.040000915527344,20024.100341796875,6085.2001953125,5.099999904632568,-1.0999999940395355,-0.3999999910593033,2766.4999389648438,255.0,255.0,False,-0.01677040765323812,2.651423035528202,0.00020723116710214513,True,48.0,False,6,False,6,,DenniN,76561198186600047,6.0,372.4800109863281,4693.419921875,17.0,7724.89990234375,2381.9000244140625,3.799999952316284,0.29999999329447746,-0.0,-1612.8999328613281,255.0,128.0,False,-0.009518712643729067,-2.9805384775122796,0.00011403947121286327,True,242.0,False,False,False,False,,dk.kars,76561198119273035,4.0,-200.5500030517578,1452.0899658203125,21.68000030517578,-8965.30029296875,14982.80029296875,-1864.7999572753906,1964.4000244140625,-5135.4998779296875,131.99999809265137,255.0,153.0,,-0.025488587883545542,1.2329925777944817,0.21896749997342363,False,218.0,False,12,10,4,
44,3011,85.0,False,False,0,10184.722093068887,-1565.550048828125,-5022.68994140625,157.36000061035156,-13005.899658203125,7143.900146484375,1736.199951171875,592.400016784668,-2337.5,5494.000244140625,0.0,0.9318449651124836,-1.333971945340443,-1.3213070330334822,76561198186600047,DenniN,6.0,-1445.1099853515625,-4975.60986328125,218.83999633789062,-13611.800537109375,-6581.6998291015625,5793.2000732421875,-3970.1998901367188,-776.2999725341797,3726.099853515625,255.0,128.0,True,-0.08467330920408647,-2.7538613634211355,0.0017286031290250576,True,4,False,188.7401206493378,True,3,,76561198119273035,dk.kars,4.0,1028.93994140625,-4219.1201171875,16.18000030517578,2357.2999572753906,-20533.40087890625,-82.89999961853027,187.99999237060547,115.29999732971191,-214.20000076293945,128.0,0.0,False,0.02704263228218653,-1.4442302984171056,0.00539116803815751,True,248.0,False,14,4,12,,enpitsu,76561198039309853,25.0,-3141.4599609375,90.95999908447266,17.049999237060547,2817.5,9242.2998046875,3.100000023841858,-0.19999999552965164,-1.0999999940395355,779.8000335693359,255.0,128.0,False,0.01668075224212451,1.3319243290967926,-0.0003343414538504232,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,-3396.409912109375,-2875.840087890625,17.020000457763672,-4427.200012207031,-5173.800048828125,3.8999998569488525,5.5000001192092896,2.5,2418.0999755859375,255.0,255.0,,0.009393250439696181,-2.2782437532236526,0.00032958834207810685,True,129.0,False,10,10,False,
45,3061,87.0,False,False,1,3349.0452218926594,3968.169921875,3806.6298828125,567.5599975585938,-4945.10009765625,-8397.5,9732.7001953125,1050.4000091552734,1.0000000149011612,5907.2998046875,1.0,-0.7225161763648129,-2.717688843125643,-2.3896959944782523,bf81d8692db,games5425898691,20.0,4050.469970703125,3819.5,393.5,1580.5999755859375,-6421.300048828125,8772.80029296875,-2273.9999389648438,-290.3000068664551,-850.5000305175781,255.0,255.0,,0.9748590680661954,-1.820189677725505,1.5751966358285334,True,10,False,107.0,False,10,,76561198039309853,enpitsu,25.0,2009.9100341796875,-865.8699951171875,17.049999237060547,-4037.60009765625,10189.89990234375,3.100000023841858,-0.0,-0.7000000029802322,-515.099983215332,128.0,128.0,,-0.01683278940038791,1.2428471839812327,0.0002950674407138943,True,255.0,False,6,False,6,,DenniN,76561198186600047,5.0,3170.489990234375,4868.169921875,275.80999755859375,6310.8001708984375,-6092.9998779296875,-1658.0999755859375,1568.5000610351562,1978.5000610351562,-575.099983215332,255.0,15.0,False,-0.23608443249180905,-2.3846949991386794,1.5604660026658281,True,171.0,False,4,4,False,,dk.kars,76561198119273035,4.0,182.52999877929688,5268.97021484375,16.719999313354492,2568.0999755859375,-8226.699829101562,26.700000762939453,32.89999961853027,10.700000524520874,-19.299999475479126,255.0,128.0,,-0.011987011643123312,-1.8698709603450212,-0.00033893771760572884,True,248.0,False,14,12,4,
46,3138,89.0,False,False,0,6911.408814628655,-2645.3701171875,-1546.3499755859375,713.969970703125,9665.999755859375,21097.19970703125,510.99998474121094,1003.3999633789062,5906.9000244140625,-317.09999084472656,0.0,0.5170042855668197,0.5597028957604642,-2.3044740400375585,76561198119273035,dk.kars,4.0,-2720.81005859375,-1656.949951171875,578.0499877929688,-13882.80029296875,17457.900390625,2211.3999938964844,-116.40000343322754,1201.6999816894531,-794.3000030517578,255.0,128.0,,-0.9762831382914475,1.4382925287322985,0.8030744517649456,True,16,6,135.0,False,12,,76561198186600047,DenniN,5.0,-1164.199951171875,-2884.5,17.010000228881836,2421.699981689453,12770.10009765625,2.8999999165534973,0.0,0.0,2294.7999572753906,255.0,255.0,False,0.009569161470198815,1.4510679347017121,-3.015882225458791e-07,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-1682.780029296875,933.530029296875,17.049999237060547,2068.5000610351562,9640.900268554688,3.0000001192092896,-0.19999999552965164,-1.0999999940395355,50.39999961853027,0.0,128.0,,0.016877748906288518,-1.7702495936100604,-0.0001398559418686804,True,244.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,-2419.18994140625,-4261.77001953125,17.010000228881836,14318.800048828125,5104.800109863281,2.7000001072883606,-0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,,0.009559933436253405,0.34246026673971736,2.709723251311017e-05,True,107.0,False,10,10,False,
47,3185,91.0,False,False,1,6976.049332963734,1061.75,-1834.0799560546875,201.11000061035156,-2403.5000610351562,12021.500244140625,10787.7001953125,4854.599914550781,-2796.300048828125,2147.7000427246094,1.0,-0.2502542403111141,-2.5480097687843855,2.0542813847251047,76561198039309853,enpitsu,25.0,1050.8299560546875,-1929.0699462890625,111.43000030517578,2865.10009765625,3991.6000366210938,-289.7999954223633,4676.600036621094,-87.89999961853027,-2893.2000732421875,255.0,255.0,,-0.8140629030980594,2.9151818197395016,-1.0363796215978414,True,8,False,217.0,False,7,,bf81d8692db,games5425898691,20.0,408.7699890136719,2803.02001953125,17.010000228881836,-11427.900390625,-9037.5,2.7000001072883606,0.19999999552965164,0.09999999776482582,-3.1999999284744263,255.0,128.0,,-0.009594636980265102,-0.6685898181029691,4.870795611435416e-05,True,169.0,False,10,False,10,,DenniN,76561198186600047,5.0,197.6999969482422,1492.0999755859375,17.010000228881836,-12298.00048828125,-4929.4000244140625,2.8999999165534973,0.5000000074505806,0.09999999776482582,2111.999969482422,218.0,242.0,False,-0.00956894412103772,-0.4442604776603309,2.0833076538725938e-05,True,255.0,False,4,4,False,,dk.kars,76561198119273035,4.0,4076.35009765625,-500.79998779296875,246.97000122070312,53.20000171661377,-453.80001068115234,1085.8999633789062,890.2999877929688,-113.99999618530273,-25.799999237060547,255.0,0.0,,1.5019879240440936,-2.8967640162828414,0.24240062835529608,True,135.0,False,16,12,6,
48,3267,94.0,False,False,0,6717.481582022669,-395.6300048828125,-1558.8199462890625,473.2099914550781,-11075.2001953125,14182.39990234375,-1477.8999328613281,-306.00000381469727,4305.199890136719,-4167.900085449219,0.0,-0.12005071290483503,1.9242089653576824,1.244210775711864,76561198186600047,DenniN,6.0,-247.8000030517578,-1723.3399658203125,419.8800048828125,-14646.400146484375,7041.199951171875,3097.9998779296875,-4400.7000732421875,-1416.0000610351562,2979.5999145507812,255.0,66.0,True,0.02216362729237076,2.7933293375772372,0.8361155433530132,True,6,False,148.75998269357993,True,5,,76561198119273035,dk.kars,4.0,-2897.669921875,-503.8599853515625,113.94999694824219,7948.900146484375,-15296.8994140625,-208.79999160766602,3742.0999145507812,3799.5999145507812,489.39998626708984,128.0,128.0,,-1.0670728202250228,-2.0354680746830955,1.2332744112688743,True,135.0,False,18,6,14,,enpitsu,76561198039309853,25.0,-489.9200134277344,-1257.2099609375,262.95001220703125,4648.299865722656,-22373.1005859375,2614.7000122070312,4072.2000122070312,-2057.7999877929688,3071.099853515625,255.0,128.0,,-0.34748966390493413,-1.2450064715789035,0.5943465656300945,True,106.0,False,10,9,False,,games5425898691,bf81d8692db,20.0,702.6599731445312,-2221.169921875,17.010000228881836,-10203.599853515625,-65.70000171661377,3.0000001192092896,0.29999999329447746,-0.09999999776482582,-2382.4000549316406,255.0,0.0,,0.00952515247945364,3.096288174257643,3.7818780160092036e-05,True,169.0,False,10,10,False,
49,3393,99.0,False,False,0,3511.715956749447,-3504.89990234375,2789.300048828125,93.13999938964844,-3092.0999145507812,4587.39990234375,0.0,-4972.200012207031,-3351.4999389648438,-209.79999542236328,0.0,-0.3740375855362419,-1.417680676781869,-1.8003863452619826,76561198119273035,dk.kars,4.0,-3551.889892578125,2924.429931640625,17.06999969482422,11228.00048828125,6540.10009765625,4.799999892711639,3.6000001430511475,16.399999856948853,-1924.1999816894531,0.0,0.0,,0.016632487293394834,0.4619049103191793,-0.0006167327793040444,True,18,6,72.0,False,14,,76561198186600047,DenniN,5.0,-1786.5999755859375,1535.9000244140625,16.989999771118164,9654.000244140625,17341.800537109375,5.199999809265137,-0.3999999910593033,-0.5000000074505806,1453.3000183105469,128.0,228.0,False,0.009631028587748907,1.1081194723797363,9.066555706687829e-05,True,175.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3756.8798828125,-2806.610107421875,17.059999465942383,-71.70000076293945,22929.29931640625,-3.400000035762787,0.0,1.5000000596046448,85.39999961853027,255.0,128.0,,0.016785760250315036,1.5826382316305545,-9.141320160576454e-05,True,173.5638882780588,True,10,10,False,,games5425898691,bf81d8692db,20.0,-1066.6199951171875,4706.06982421875,17.010000228881836,-15146.99951171875,-6493.499755859375,2.5999999046325684,-2.8999999165534973,-1.4000000059604645,760.1999664306641,255.0,230.0,,0.009576859333598331,-2.7335306888039574,6.989606130242736e-05,True,137.0,False,12,12,False,
50,3398,99.0,False,False,0,3499.109220255095,-3560.97998046875,2872.47998046875,93.13999938964844,-3050.0,4525.5999755859375,0.0,-4959.5001220703125,-3342.5,-205.10000228881836,0.0,-1.1401550135410219,-2.4421631933021337,-0.5491138525949434,76561198119273035,dk.kars,4.0,-3402.31005859375,2982.0,17.06999969482422,6554.2999267578125,1235.8999633789062,1.7000000178813934,1.0999999940395355,0.19999999552965164,-1717.8999328613281,0.0,0.0,,0.017266495210817072,0.15244329498495232,-1.7776452982551043e-05,True,18,6,72.0,False,14,,76561198186600047,DenniN,5.0,-1674.52001953125,1801.989990234375,16.989999771118164,5468.599853515625,17961.500244140625,5.199999809265137,0.0,-0.19999999552965164,1464.1000366210938,128.0,223.0,False,0.009657078656842746,1.3285997416077582,3.1450640453528006e-05,True,175.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3752.77001953125,-2460.510009765625,17.059999465942383,-365.60001373291016,22996.99951171875,-3.400000035762787,0.0,0.7999999821186066,11.799999475479126,255.0,128.0,,0.01678594420900848,1.5879411614042287,-4.690563530873314e-05,True,157.90258071755852,True,10,10,False,,games5425898691,bf81d8692db,20.0,-1307.8599853515625,4578.02001953125,17.010000228881836,-13729.000244140625,-8857.7001953125,2.7000001072883606,1.0999999940395355,0.7000000029802322,990.1999664306641,255.0,176.0,,0.009598669541958756,-2.52793942038566,-2.0415893522177895e-05,True,137.0,False,12,12,False,
51,3409,99.0,False,False,0,3481.3020118318364,-3684.919921875,3056.39990234375,93.13999938964844,-3020.5999755859375,4483.299865722656,0.0,-4913.299865722656,-3310.2999877929688,-205.10000228881836,0.0,0.7526866378462632,2.679903036571425,1.4817686870889053,76561198119273035,dk.kars,4.0,-3325.590087890625,2987.8798828125,17.06999969482422,2402.4000549316406,94.30000305175781,0.9000000357627869,3.700000047683716,0.0,301.8000030517578,255.0,232.0,,0.016589740918928862,-0.011075592989437449,5.3793084059902984e-05,True,18,6,72.0,False,14,,76561198186600047,DenniN,5.0,-1506.760009765625,2545.389892578125,16.989999771118164,7304.4000244140625,16030.999755859375,5.299999713897705,0.0,0.09999999776482582,-1707.8999328613281,255.0,15.0,False,0.009592576533536127,1.0857128520900685,-1.5482612713904094e-05,False,175.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3735.610107421875,-1479.780029296875,17.059999465942383,-410.8000183105469,22996.298828125,-3.400000035762787,0.0,0.7999999821186066,0.09999999776482582,255.0,128.0,,0.016785959731925006,1.5886822948592394,-4.068446537631501e-05,True,139.0,False,10,10,False,,games5425898691,bf81d8692db,20.0,-1868.969970703125,4183.490234375,17.010000228881836,-15022.19970703125,-6248.4002685546875,0.7999999821186066,-0.29999999329447746,-0.19999999552965164,-1978.5000610351562,255.0,0.0,,0.009586613461418893,-2.8080206953992204,-4.372666425840491e-05,True,161.75745397742077,True,12,12,False,
52,3441,100.0,False,False,1,9169.57443545309,3985.02001953125,-3493.60009765625,199.30999755859375,4569.100036621094,17404.89990234375,12674.69970703125,5354.4000244140625,-1858.0999755859375,1968.9999389648438,1.0,-0.733268991124156,2.879331768820342,2.5264189740167935,bf81d8692db,games5425898691,20.0,3987.4599609375,-3634.110107421875,65.47000122070312,10972.7001953125,13356.99951171875,7904.4000244140625,-629.0000152587891,-4697.099914550781,2493.9999389648438,255.0,255.0,,0.4165893829644651,2.2122399531743295,-0.543501690793374,True,12,False,220.5402235446438,True,12,,76561198039309853,enpitsu,25.0,-3125.89990234375,-1107.989990234375,17.059999465942383,9886.300048828125,-20330.999755859375,1.899999976158142,-0.0,-0.19999999552965164,2.3000000417232513,255.0,128.0,,-0.016782265479338015,-2.0236721086473146,-1.6967686759929966e-05,True,255.0,False,10,False,10,,DenniN,76561198186600047,5.0,-147.5800018310547,-2666.330078125,16.989999771118164,-10742.19970703125,15805.400390625,3.0000001192092896,-0.09999999776482582,-0.0,-1764.4999694824219,255.0,14.0,False,-0.009589525323573786,1.0365741155610517,-9.828837874471693e-06,True,166.39316980300416,True,6,6,False,,dk.kars,76561198119273035,4.0,3229.580078125,-3512.0400390625,17.06999969482422,7759.2999267578125,-4318.999938964844,1.4000000059604645,-0.0,-0.0,2475.8999633789062,255.0,255.0,False,-0.01666883077827323,-2.6673921039828454,7.000092739225124e-06,True,72.0,False,18,14,6,
53,3541,104.0,False,False,1,4084.4683363833733,3383.699951171875,1900.52001953125,111.12999725341797,-271.8000030517578,16918.199462890625,12888.900146484375,665.9999847412109,-4715.400085449219,-3649.7000122070312,1.0,-0.28616291554451984,3.0422245832909383,-0.9915987990804193,bf81d8692db,games5425898691,20.0,3604.06005859375,1826.1800537109375,17.010000228881836,-12767.60009765625,11036.400146484375,6.600000262260437,13.700000047683716,-20.59999942779541,1988.3000183105469,255.0,255.0,,-0.009248936740673641,0.6474909288771807,0.001226933722300093,True,12,False,149.19663647426074,True,12,,76561198039309853,enpitsu,25.0,-301.1400146484375,-5644.759765625,28.540000915527344,1.0000000149011612,0.7999999821186066,0.09999999776482582,-0.5999999865889549,-0.7000000029802322,0.0,128.0,128.0,False,-0.0559475023736305,1.470911519946611,0.003974061117658189,True,255.0,False,10,False,10,,DenniN,76561198186600047,5.0,-916.1599731445312,4560.0400390625,17.010000228881836,14155.2001953125,12039.3994140625,2.7000001072883606,-3.1999999284744263,-3.100000023841858,-650.9999847412109,255.0,0.0,False,-0.009599528679672167,2.401916873648515,-0.0002997829036606898,True,168.0,False,8,8,False,,dk.kars,76561198119273035,4.0,3275.429931640625,1887.8599853515625,15.390000343322754,-4372.39990234375,22440.70068359375,-182.09999084472656,394.7999954223633,-5372.60009765625,1108.7000274658203,255.0,128.0,False,-0.029946597341353017,1.473758171051906,-0.07204449707633732,True,33.0,False,20,16,6,
54,3634,107.0,False,False,0,10041.191447497848,-1468.4599609375,-4884.85986328125,403.5400085449219,-17223.199462890625,5242.9998779296875,-3259.5999145507812,1523.2000732421875,-5665.4998779296875,1257.2000122070312,0.0,0.5348087139649431,2.077985427457703,0.27534223189581364,76561198186600047,DenniN,5.0,-1339.97998046875,-4916.2001953125,346.6000061035156,-7179.89990234375,568.3000183105469,3569.4000244140625,522.400016784668,3294.7000122070312,-4146.7999267578125,255.0,128.0,True,-0.9746573518696529,3.047388747745811,-0.11550729724899354,True,10,4,92.84935060624152,True,8,,76561198119273035,dk.kars,4.0,-1639.4000244140625,-5018.14990234375,579.1300048828125,-3533.9999389648438,1286.6000366210938,-153.4000015258789,-3964.1000366210938,-49.40000057220459,3812.2000122070312,0.0,79.0,False,-0.07600487500311032,2.0932963095097894,-2.3463951569944355,True,33.0,False,22,6,17,,enpitsu,76561198039309853,25.0,33.310001373291016,3558.030029296875,17.059999465942383,448.6000061035156,-13948.00048828125,1.8000000715255737,0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,0.016734446785988975,-1.5386217202629737,-5.124614172754017e-05,True,255.0,False,10,10,False,,games5425898691,bf81d8692db,20.0,-1546.75,-4447.22021484375,299.17999267578125,8843.699951171875,-16670.699462890625,3168.699951171875,1707.7999877929688,4091.7999267578125,-2940.2999877929688,255.0,159.0,,-0.5476359079569595,-0.2232674486750014,-0.7488641037151003,True,53.941832170691555,True,14,13,False,
55,3727,111.0,False,False,0,8444.976356592912,-3936.7099609375,-2738.56005859375,141.8800048828125,-5275.9002685546875,19105.50048828125,6577.9998779296875,480.40000915527344,5752.0001220703125,1638.0000305175781,0.0,0.11768116564472797,0.19422923156115343,-1.7678298294488184,76561198186600047,DenniN,5.0,-3887.27001953125,-2856.489990234375,22.889999389648438,-7557.39990234375,13535.30029296875,678.0999755859375,-266.9000053405762,3506.400146484375,-844.7000122070312,255.0,128.0,False,-0.11210308437686597,2.0920453721665244,0.13806319511915283,False,10,4,214.0,False,8,,76561198119273035,dk.kars,4.0,-2160.1201171875,-4091.679931640625,17.059999465942383,11633.399658203125,1484.7999572753906,2.3999999463558197,2.0999999344348907,0.19999999552965164,-2154.499969482422,255.0,21.0,False,0.016716125118378167,0.08420232052540215,-0.00010036487514464276,False,33.0,False,22,6,18,,enpitsu,76561198039309853,25.0,30.989999771118164,4208.81005859375,17.059999465942383,7937.60009765625,6143.0999755859375,1.5000000596046448,0.0,0.0,-425.6999969482422,0.0,0.0,True,0.01684815181525987,-2.7966151480138843,0.00013698968774776562,True,255.0,False,10,10,False,,games5425898691,bf81d8692db,20.0,-17.0,-4014.85009765625,97.44999694824219,146.5999984741211,15017.5,-165.10000228881836,-5323.800048828125,1366.0000610351562,-201.90000534057617,255.0,128.0,,0.5641767607479911,-2.0212743895665937,3.0658720984862784,True,59.0,False,16,15,False,
56,3787,113.0,False,False,0,5035.612185955115,-3613.169921875,900.3800048828125,96.19000244140625,11507.900390625,12711.300048828125,741.3999938964844,-6.600000262260437,1477.2000122070312,1842.5999450683594,0.0,0.5276643376959281,0.044340902425513,-1.2426934865666144,76561198186600047,DenniN,5.0,-3776.159912109375,919.1799926757812,15.270000457763672,10532.7001953125,12795.400390625,222.99999237060547,-107.5,-328.4000015258789,-1208.0000305175781,255.0,120.0,False,0.004425167487394003,0.8279519930253753,-0.007536890092206798,False,10,4,130.78064527050142,True,8,,76561198119273035,dk.kars,4.0,-1286.5699462890625,-2167.18994140625,17.059999465942383,-12938.1005859375,3427.0001220703125,2.3999999463558197,-0.09999999776482582,0.0,2279.7000122070312,255.0,255.0,False,0.016741644178795315,2.9476023981144266,-1.9129917460558445e-05,True,95.0,False,22,6,18,,enpitsu,76561198039309853,25.0,-240.60000610351562,4806.3701171875,17.059999465942383,-3907.9000854492188,1293.0000305175781,1.899999976158142,0.9000000357627869,-1.0000000149011612,1862.1000671386719,128.0,128.0,False,0.017103442187721564,-2.7638316662780484,-0.0001413954021535563,True,255.0,False,10,10,False,,games5425898691,bf81d8692db,20.0,11.399999618530273,-158.6199951171875,16.290000915527344,3.100000023841858,20180.699462890625,-651.1000061035156,-1853.3999633789062,-3.6000001430511475,-60.19999980926514,255.0,128.0,,-0.00241109282790726,1.5686476218590795,-0.00018814472798166804,True,120.0,False,18,18,False,
57,3805,114.0,False,False,0,3886.573982564147,-2686.760009765625,1690.56005859375,93.66000366210938,18324.200439453125,12909.7998046875,633.8000106811523,-1101.6999816894531,57.30000019073486,2321.7999267578125,0.0,1.3716784642485276,2.0183238909700116,-0.6787033560085928,76561198186600047,DenniN,5.0,-2824.14990234375,1608.31005859375,16.989999771118164,17926.099853515625,9218.900146484375,4.000000059604645,238.89999389648438,-455.0,1245.8999633789062,255.0,255.0,False,-0.0007581786494109919,0.47281843716101857,0.0005442819668616843,False,10,4,94.40603859706593,True,8,,76561198119273035,dk.kars,4.0,-2143.06005859375,-2028.8900146484375,17.059999465942383,-10202.999877929688,8423.499755859375,2.5,-0.29999999329447746,0.19999999552965164,-2288.8999938964844,255.0,0.0,False,0.01674542424416447,2.3873989080381754,-4.612466105516319e-05,True,125.0,False,22,6,18,,enpitsu,76561198039309853,25.0,-296.3599853515625,4818.39013671875,17.059999465942383,-315.9000015258789,-193.60000610351562,1.899999976158142,0.19999999552965164,-0.5000000074505806,-103.59999656677246,128.0,128.0,False,0.0168198813119791,-2.52293018565148,5.728278487625939e-05,True,255.0,False,10,10,False,,games5425898691,bf81d8692db,20.0,-121.5,1296.8199462890625,16.989999771118164,-9926.599731445312,20747.5,2.8999999165534973,0.19999999552965164,-0.5999999865889549,1935.0999450683594,255.0,248.0,,0.009591224313277202,2.0919645449297293,3.8650064986352946e-05,True,100.3424859867301,True,18,18,False,
58,3817,114.0,False,False,0,3115.4851648675485,-1951.75,2208.85009765625,93.12000274658203,17466.400146484375,12339.69970703125,130.6999969482422,-2226.9000244140625,1785.8000183105469,2321.7999267578125,0.0,0.9769791058421837,-1.9295257019139265,0.7123923559625356,76561198186600047,DenniN,5.0,-2180.31005859375,2206.43994140625,16.979999542236328,14498.599853515625,17854.599609375,4.099999964237213,1.4000000059604645,1.5000000596046448,-1462.1000671386719,255.0,8.0,False,0.009605118007048939,0.8620161601719204,-0.0002918944378583724,False,10,4,56.826735450375494,True,8,,76561198119273035,dk.kars,4.0,-2344.590087890625,-1556.050048828125,17.059999465942383,797.7999877929688,12902.2998046875,2.5,0.0,0.0,-2320.8999633789062,255.0,0.0,False,0.0167260539419676,1.4447869042943149,-7.959113863168996e-06,True,125.0,False,22,6,18,,enpitsu,76561198039309853,25.0,-278.9100036621094,4829.35009765625,17.059999465942383,1915.0999450683594,1438.9999389648438,1.8000000715255737,0.3999999910593033,0.0,94.79999542236328,0.0,128.0,False,0.016976011050999114,-2.478923018305087,-4.199716974415076e-05,True,255.0,False,10,10,False,,games5425898691,bf81d8692db,20.0,-738.7999877929688,2050.639892578125,16.989999771118164,-17287.19970703125,15170.699462890625,2.7000001072883606,-0.29999999329447746,0.09999999776482582,133.90000343322754,255.0,128.0,,0.009586196512334427,2.4358042847125696,-8.700052818477379e-05,True,62.76318284003966,True,18,18,False,
59,3823,114.0,False,False,0,2713.809636808839,-1536.0999755859375,2502.760009765625,93.13999938964844,16915.999755859375,11973.900146484375,0.0,-2979.4000244140625,2942.3001098632812,2321.7999267578125,0.0,0.24971076844397405,-1.6444537143709792,0.20402118161994315,76561198186600047,DenniN,5.0,-1764.5999755859375,2571.320068359375,42.70000076293945,18887.60009765625,12711.400146484375,3266.9000244140625,710.8000183105469,452.20001220703125,-1871.300048828125,255.0,10.0,True,0.011183513569124285,0.4433008507622771,0.014006483090939567,False,11,4,38.031440663081376,True,8,,76561198119273035,dk.kars,4.0,-2283.909912109375,-1340.6600341796875,17.059999465942383,5797.8997802734375,11446.300048828125,2.5,0.0,0.0,-2328.2000732421875,255.0,0.0,False,0.016737450281613504,1.0379178224221604,1.0918847444393452e-05,True,125.0,False,22,6,18,,enpitsu,76561198039309853,25.0,-229.69000244140625,4867.72021484375,17.059999465942383,3593.2998657226562,2824.7000122070312,1.8000000715255737,-0.19999999552965164,0.0,1.899999976158142,0.0,128.0,False,0.01697959141801522,-2.474973357508514,-1.866724375883521e-05,True,255.0,False,10,10,False,,games5425898691,bf81d8692db,20.0,-1191.6400146484375,2437.909912109375,16.989999771118164,-17261.800537109375,15190.899658203125,4.900000095367432,-2.199999988079071,1.899999976158142,-383.3000183105469,255.0,147.0,,0.009593927811748046,2.4044023603828117,-9.11016255440591e-05,True,47.0,False,18,18,False,
