,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,803,23,False,False,0,4180.0582131584215,-3933.64990234375,2268.489990234375,148.72999572753906,4914.4000244140625,-17760.999755859375,-6157.5,739.5999908447266,-3332.9998779296875,-4290.199890136719,0.0,0.14418149319524326,1.994807626003834,-2.7822787212761897,bf81d8692db,games5425898691,20.0,-4076.320068359375,2387.429931640625,236.52000427246094,998.1999969482422,-11187.900390625,-10248.499755859375,-1521.7999267578125,-2860.2999877929688,348.8999938964844,255.0,74.0,,0.7216242281337508,-1.485772289216648,-1.4588778371539899,True,232.9535054519612,True,8,8,False,,76561198039309853,enpitsu,25.0,-3803.739990234375,42.400001525878906,17.06999969482422,-2145.0,8524.199829101562,17.59999990463257,38.399999141693115,64.0999984741211,-737.6000213623047,255.0,128.0,False,0.01620034937618947,1.7488094221224335,0.0010320906095580952,True,10,255.0,False,False,8,,YT-shocxk,be9b8dd5cfb,15,-2295.389892578125,4857.56982421875,15.640000343322754,3176.7999267578125,-9137.000122070312,244.3000030517578,182.5,8.100000023841858,2296.300048828125,255.0,255.0,False,-0.0012012940740269771,-1.2108531219794267,-0.00341347797090686,True,18,189.0,False,20,False,,EVIL-2-Y,5627679971258560558,31.0,2304.18994140625,4607.72998046875,16.399999618530273,0.5999999865889549,-2.199999988079071,77.1999979019165,12.999999523162842,0.9000000357627869,0.0,,127.0,,0.015911244058095294,-1.4944893164035138,4.1962815017960234e-06,True,False,False,False,85.0,False,
11,819,23,False,False,0,4632.418422352253,-3596.06005859375,1375.8299560546875,93.33999633789062,5630.7000732421875,-14407.19970703125,374.0999984741211,5014.800109863281,1188.3999633789062,-3072.3001098632812,0.0,0.08570463392863654,-1.0906922242471622,-1.421094603808858,bf81d8692db,games5425898691,20.0,-3854.030029296875,1528.800048828125,18.81999969482422,186.49999618530273,-16553.699951171875,52.89999961853027,-15.399999618530273,36.09999895095825,-1300.8000183105469,255.0,103.0,,0.006315149578106999,-1.6133291699867913,-0.06527037532636422,True,222.0,False,8,8,False,,76561198039309853,enpitsu,25.0,-3783.800048828125,489.5799865722656,16.850000381469727,4528.900146484375,8929.400024414062,-35.999999046325684,62.10000038146973,-97.5,-2371.300048828125,255.0,128.0,False,0.015718632864544144,1.0568054573703825,-0.002924074325107243,True,10,242.43696334541488,True,False,8,,YT-shocxk,be9b8dd5cfb,15,-1876.1500244140625,4376.009765625,17.010000228881836,9539.600219726562,-7382.8997802734375,2.0999999344348907,0.7000000029802322,-0.19999999552965164,39.20000076293945,255.0,128.0,False,0.009546441781079537,-0.6529399118997022,-8.258680370227712e-05,True,18,189.0,False,20,False,,EVIL-2-Y,5627679971258560558,30.0,2347.25,4524.39013671875,17.049999237060547,2852.9000854492188,-3940.7000732421875,-1.1999999731779099,-0.29999999329447746,-0.3999999910593033,1952.2999572753906,255.0,255.0,,0.01667348675122299,-1.0132997493025206,8.188971346875864e-05,False,False,False,False,72.43696334541485,True,
12,829,24,False,False,0,4863.946300324827,-3389.389892578125,963.760009765625,135.3800048828125,5860.999755859375,9918.099975585938,7739.7998046875,5342.19970703125,-1174.7000122070312,2465.8999633789062,0.0,0.9273182418805557,2.1610581562944087,2.4274430713123145,76561198039309853,enpitsu,25.0,-3405.6201171875,796.510009765625,15.220000267028809,10459.49951171875,6015.7000732421875,112.29999542236328,-24.100000858306885,-281.299991607666,-204.40000534057617,255.0,255.0,,0.0401974184075026,0.5432596202424487,0.014193544596490653,True,236.0,False,8,10,False,,bf81d8692db,games5425898691,20.0,-3893.929931640625,967.3300170898438,25.899999618530273,-1057.2000122070312,-16394.000244140625,216.29999160766602,282.09999084472656,522.599983215332,1007.3999786376953,255.0,253.0,,-0.0015532689979137352,-1.6469521930333388,-0.22597361163245439,True,8,222.0,False,False,8,,YT-shocxk,be9b8dd5cfb,15,-1480.31005859375,4099.89013671875,17.010000228881836,11757.7001953125,-4154.800109863281,2.5999999046325684,-0.5000000074505806,0.09999999776482582,2825.4000854492188,255.0,255.0,False,0.00956745576423116,-0.21314976449269568,0.00012127400158719577,True,18,219.0,False,20,False,,EVIL-2-Y,5627679971258560558,30.0,2519.02001953125,4356.240234375,17.049999237060547,6816.9000244140625,-4190.400085449219,3.400000035762787,-0.7999999821186066,0.5000000074505806,2240.2000427246094,212.0,255.0,,0.016701964715506525,-0.5513831295756397,0.00015842597954936202,True,False,False,False,69.0,False,
13,892,26,False,False,0,2298.9557546239907,-2068.860107421875,3162.72998046875,194.17999267578125,22575.30029296875,12105.899658203125,5259.69970703125,1824.2999267578125,-3057.3001098632812,4829.5001220703125,0.0,0.20554749387064095,2.2345777884448492,1.5340552875771427,76561198039309853,enpitsu,25.0,-2353.1201171875,3040.9599609375,77.83999633789062,17515.899658203125,9198.300170898438,3214.2001342773438,-1351.9999694824219,2993.800048828125,-385.9000015258789,255.0,128.0,,0.1348938680605277,0.4122960625441449,0.00022808321684003808,True,203.0,False,9,12,False,,bf81d8692db,games5425898691,20.0,-1021.0399780273438,495.5899963378906,17.0,13875.2001953125,16917.900390625,0.9000000357627869,0.29999999329447746,0.3999999910593033,152.70000457763672,255.0,128.0,,0.009599258265591867,0.9007889067882144,-0.00011033858416336898,True,8,188.18029271146304,True,False,8,,YT-shocxk,be9b8dd5cfb,15,-682.8699951171875,5203.7001953125,16.989999771118164,-2718.5000610351562,-5038.999938964844,4.799999892711639,0.19999999552965164,0.19999999552965164,2260.399932861328,255.0,255.0,False,0.009502317171413886,-2.0933854433722274,6.517552406022959e-05,True,18,219.0,False,20,False,,EVIL-2-Y,5627679971258560558,30.0,1320.949951171875,4253.10986328125,17.049999237060547,-12753.699951171875,4945.5999755859375,2.5999999046325684,-1.899999976158142,0.5000000074505806,158.100004196167,128.0,150.0,False,0.01684853058503792,2.7764780920037193,-5.473934968916631e-05,True,False,False,False,212.0,False,
14,1082,33,False,False,0,5948.142415171654,-2569.8798828125,-567.760009765625,101.12999725341797,5200.4998779296875,-2401.699981689453,2646.099853515625,5111.000061035156,-1320.5000305175781,-2851.9000244140625,0.0,-0.6409609679476549,1.291274122315905,-0.02427933073915841,76561198039309853,enpitsu,25.0,-2706.050048828125,-561.010009765625,16.690000534057617,-400.29998779296875,4430.899963378906,-190.49999237060547,385.29998779296875,92.60000228881836,-1975.0999450683594,0.0,128.0,False,0.009373462919352255,1.5739843552047652,0.0019528317702606982,True,194.0,False,10,12,False,,bf81d8692db,games5425898691,20.0,-466.5199890136719,-4216.93017578125,17.0,-19639.49951171875,-3741.099853515625,3.3000001311302185,0.7999999821186066,0.0,-122.29999542236328,255.0,128.0,,0.009591197760321328,-2.967901502489638,0.00011482943042065271,True,8,238.0,False,False,8,,YT-shocxk,be9b8dd5cfb,16,-2802.85009765625,2815.280029296875,17.020000457763672,-4175.799865722656,12465.799560546875,1.5000000596046448,0.0,0.3999999910593033,-3144.7000122070312,255.0,0.0,False,0.009577765739764769,1.6767087721656226,-8.825404869143489e-05,True,20,225.0,False,22,False,,EVIL-2-Y,5627679971258560558,42.0,-2947.25,2717.43994140625,17.049999237060547,7003.599853515625,-5019.5001220703125,3.400000035762787,-0.29999999329447746,0.19999999552965164,2414.9000549316406,211.0,255.0,False,0.016716273768699743,-0.5940713358699543,3.4377044184093185e-05,True,4,4,False,255.0,False,
15,1129,35,False,False,0,6231.391650240436,-1842.68994140625,-1019.0599975585938,94.41000366210938,3206.0000610351562,-2944.2999267578125,393.49998474121094,3230.10009765625,3517.39990234375,-2851.9000244140625,0.0,1.359059888378903,-2.075128194021998,1.5125195010081718,76561198039309853,enpitsu,25.0,-2014.25,-1246.0400390625,17.049999237060547,8247.39990234375,-6356.300048828125,3.0000001192092896,-0.09999999776482582,0.09999999776482582,-2651.300048828125,128.0,128.0,False,0.016836414723243747,1.6455949596519115,-4.196013445142925e-05,True,194.0,False,10,12,False,,bf81d8692db,games5425898691,20.0,-1759.4000244140625,-2133.64990234375,17.0,9250.399780273438,16267.7001953125,3.4999999403953552,0.19999999552965164,0.19999999552965164,-1937.2000122070312,255.0,0.0,,0.009605186200831988,0.9875504158585242,-3.1557443849240296e-05,True,8,250.0,False,False,8,,YT-shocxk,be9b8dd5cfb,16,-1297.97998046875,4212.31982421875,17.020000457763672,13149.49951171875,4045.10009765625,1.0999999940395355,0.9000000357627869,0.19999999552965164,-1913.5000610351562,255.0,0.0,,0.009572003070374634,0.26819924475175966,-0.00021655197802187366,True,20,225.0,False,22,False,,EVIL-2-Y,5627679971258560558,42.0,-1482.4000244140625,2942.2099609375,17.049999237060547,9155.599975585938,-6814.2999267578125,3.1999999284744263,0.0,0.0,-2342.5,149.0,0.0,,0.01675191995114621,-0.6972110770228155,-9.673149024608531e-06,True,4,4,False,232.0,False,
16,1148,35,False,False,0,6355.544949015893,-1607.530029296875,-1175.5899658203125,108.72000122070312,5663.4002685546875,7428.800048828125,3100.10009765625,4808.2000732421875,2308.9999389648438,-2747.5,0.0,-0.5453225759102982,0.04270601715628254,2.029328300459362,76561198039309853,enpitsu,25.0,-1656.010009765625,-1335.1500244140625,16.520000457763672,3629.4000244140625,6271.400146484375,30.799999237060547,86.70000076293945,148.69999885559082,1352.7000427246094,255.0,128.0,False,0.015700695613740174,1.0983220514990277,-0.010473792650749115,True,150.12858508222845,True,10,12,False,,bf81d8692db,games5425898691,20.0,-897.9099731445312,-1261.9100341796875,17.0,13360.30029296875,11450.50048828125,3.4999999403953552,1.0000000149011612,1.0000000149011612,-1847.7999877929688,255.0,0.0,,0.009588595806634376,0.6550924148632653,-0.00013209042977456627,True,8,250.0,False,False,8,,YT-shocxk,be9b8dd5cfb,16,-708.4500122070312,4025.9599609375,17.020000457763672,3739.89990234375,-7881.400146484375,0.7000000029802322,-0.5000000074505806,1.4000000059604645,-103.99999618530273,255.0,128.0,False,0.009516562720032328,-1.1432788739417241,0.00014526089984027613,True,20,225.0,False,22,False,,EVIL-2-Y,5627679971258560558,114.0,-1219.4100341796875,2410.449951171875,17.049999237060547,1130.2999877929688,-5580.3997802734375,2.5999999046325684,-1.7000000178813934,2.8999999165534973,487.00000762939453,211.0,128.0,,0.016752301180895185,-1.3855473748843525,0.00013859814457586032,True,4,4,False,223.0,False,
17,1177,36,False,False,0,5569.472428300741,-1034.0999755859375,-427.760009765625,100.16999816894531,4953.500061035156,5380.9002685546875,1785.8000183105469,-162.60000228881836,3759.2999267578125,-2747.5,0.0,-0.46357498329356217,0.2467143390421554,1.7338092046698235,76561198039309853,enpitsu,25.0,-1060.469970703125,-739.1199951171875,17.040000915527344,5686.199951171875,2853.5000610351562,3.799999952316284,0.3999999910593033,-1.899999976158142,-0.09999999776482582,255.0,128.0,False,0.016753646785187724,0.4650478849930775,2.555796471549176e-05,True,141.0,False,10,12,False,,bf81d8692db,games5425898691,20.0,671.02001953125,-839.9000244140625,17.0,15868.1005859375,2478.5000610351562,3.4999999403953552,-1.5000000596046448,-0.09999999776482582,1570.0,255.0,255.0,,0.009594471430103672,0.17064894584660492,0.00031708822203384155,True,8,255.0,False,False,8,,YT-shocxk,be9b8dd5cfb,16,-91.12000274658203,3812.580078125,17.020000457763672,6554.0997314453125,6921.199951171875,1.2999999523162842,0.0,0.0,2455.800018310547,255.0,255.0,False,0.00952791563090258,0.8609487509045731,4.15305578883886e-08,True,20,225.0,False,22,False,,EVIL-2-Y,5627679971258560558,114.0,-1018.6099853515625,1844.8900146484375,17.049999237060547,1923.0999755859375,-4532.0001220703125,2.5999999046325684,-0.5000000074505806,-0.29999999329447746,50.300002098083496,205.0,128.0,,0.016739168422805897,-1.1654314025090609,-4.167855739007898e-05,True,4,4,False,223.0,False,
18,1202,37,False,False,0,5125.611339078447,-603.3499755859375,22.75,99.8499984741211,-3686.9000244140625,12789.49951171875,3413.0999755859375,1253.3999633789062,3677.9000854492188,3567.0999145507812,0.0,-0.9677640977654234,2.6892257958339534,0.8321991415384897,76561198039309853,enpitsu,25.0,-501.6000061035156,-111.08999633789062,17.040000915527344,1807.8999328613281,13390.999755859375,0.3999999910593033,-0.19999999552965164,-0.5000000074505806,2273.0999755859375,128.0,255.0,False,0.016737610980202478,1.494687081187178,4.220594247921856e-05,True,105.0,False,10,12,False,,bf81d8692db,games5425898691,20.0,2079.3798828125,-687.27001953125,17.0,13496.700439453125,-5259.2999267578125,3.6000001430511475,0.0,0.19999999552965164,-2035.2000427246094,128.0,0.0,,0.009629814930331769,-0.43734974364846874,-1.2345156334514083e-05,True,8,255.0,False,False,8,,YT-shocxk,be9b8dd5cfb,16,6.71999979019165,4563.3798828125,17.020000457763672,-2645.7998657226562,2718.699951171875,1.2999999523162842,0.09999999776482582,0.0,3165.10009765625,255.0,255.0,False,0.009503349546106706,-2.526660476004434,7.338441248656691e-07,True,20,255.0,False,22,False,,EVIL-2-Y,5627679971258560558,114.0,-502.4200134277344,1523.8900146484375,17.049999237060547,8831.900024414062,1300.8000183105469,-0.7999999821186066,-4.4999998807907104,-1.5999999642372131,-946.9999694824219,255.0,5.0,,0.016697915891526166,0.19694566067334396,-0.000502570698216951,True,4,4,False,208.72515274632363,True,
19,1255,39,False,False,0,2880.787702706204,-1167.97998046875,2272.080078125,118.79000091552734,8695.0,11256.400146484375,3434.7000122070312,478.10001373291016,-3390.0,-4927.300109863281,0.0,-0.6494857200376571,2.5098815396860825,-1.4589031889684974,76561198039309853,enpitsu,25.0,-1326.5799560546875,2204.199951171875,17.049999237060547,5143.599853515625,17120.10009765625,-1.5000000596046448,0.19999999552965164,1.8000000715255737,-1855.0999450683594,255.0,0.0,False,0.01677434697937378,1.228208819999608,-0.00011437186223306046,True,61.0,False,10,12,False,,bf81d8692db,games5425898691,20.0,955.0399780273438,-1531.8800048828125,17.0,-12369.3994140625,6084.1998291015625,3.400000035762787,2.7000001072883606,-1.0000000149011612,-1196.500015258789,255.0,18.0,,0.00958858336430659,2.67484796504268,-8.891165599191036e-05,True,8,255.0,False,False,8,,YT-shocxk,be9b8dd5cfb,16,-1013.5,2551.4599609375,152.3699951171875,-12824.100341796875,-19088.699951171875,403.4000015258789,-1100.1000213623047,-5388.3001708984375,-75.10000228881836,128.0,0.0,True,0.013657292146662663,-1.7723325014597955,1.305699443678174,True,21,132.77696373642127,True,24,False,,EVIL-2-Y,5627679971258560558,114.0,88.08999633789062,1394.5899658203125,17.049999237060547,62.30000019073486,-84.39999580383301,2.7000001072883606,0.5999999865889549,-1.0000000149011612,0.5999999865889549,128.0,128.0,,0.016855403967058917,0.6377672569650624,2.8572208035098818e-06,True,6,4,4,195.0,False,
20,1256,39,False,False,1,7422.612945197959,1150.4599609375,-2278.25,127.56999969482422,9562.999877929688,27131.201171875,-446.89998626708984,2470.5999755859375,1160.0,5343.2000732421875,1.0,0.5475143516696471,-2.511384279969144,-1.5097189396808617,be9b8dd5cfb,YT-shocxk,16.0,1013.5,-2551.4599609375,152.3699951171875,12824.100341796875,19088.699951171875,403.4000015258789,1100.1000213623047,5388.3001708984375,-75.10000228881836,128.0,0.0,True,-0.013657292146662663,1.7723325014597955,1.305699443678174,True,129.6923528691773,True,21,24,False,,5627679971258560558,EVIL-2-Y,114.0,-88.08999633789062,-1394.5899658203125,17.049999237060547,-62.30000019073486,84.39999580383301,2.7000001072883606,-0.5999999865889549,1.0000000149011612,0.5999999865889549,128.0,128.0,,-0.016855403967058917,-0.6377672569650624,2.8572208035098818e-06,True,6,195.0,False,4,4,,enpitsu,76561198039309853,25,1276.3499755859375,-2339.3701171875,16.559999465942383,-7218.3001708984375,-15530.10009765625,68.60000133514404,13.200000524520874,-34.30000066757202,-1997.4000549316406,255.0,0.0,False,-0.015329120977042756,-1.0645700644289742,-0.001396003995235095,True,10,61.0,False,12,False,,games5425898691,bf81d8692db,20.0,-955.0399780273438,1531.8800048828125,17.0,12369.3994140625,-6084.1998291015625,3.400000035762787,-2.7000001072883606,1.0000000149011612,-1196.500015258789,255.0,18.0,,-0.00958858336430659,-2.67484796504268,-8.891165599191036e-05,True,8,False,8,255.0,False,
21,1351,43,False,False,0,9991.929509262734,-3364.68994140625,-4542.16015625,611.75,1374.4000244140625,8148.2000732421875,9199.89990234375,-3718.599853515625,-4060.7000732421875,-2383.6000061035156,0.0,0.18487483777036573,-1.8902831351482698,-2.8146649978829275,bf81d8692db,games5425898691,20.0,-3350.489990234375,-4690.0498046875,663.4000244140625,-1676.6999816894531,1776.3999938964844,17564.000244140625,-3213.2998657226562,-1663.0999755859375,-603.4000015258789,255.0,0.0,,-1.3237437923052215,2.2749956447647945,1.6408122909005873,True,203.0,False,8,8,False,,76561198039309853,enpitsu,25.0,102.08000183105469,-821.2100219726562,112.87000274658203,-2127.4000549316406,-18068.699951171875,-151.899995803833,5201.7999267578125,-1369.6000671386719,1146.6000366210938,255.0,128.0,False,-0.34956411390373515,1.391088199139542,2.9178337907139067,True,14,20.0,False,False,11,,YT-shocxk,be9b8dd5cfb,17,-4078.969970703125,-2019.4300537109375,1100.6600341796875,0.9000000357627869,-7579.6002197265625,2704.4000244140625,2473.300018310547,0.0,0.0,255.0,255.0,False,-0.35564822277846103,-1.5809592968200876,-1.5672404334927748,True,22,211.0,False,24,False,,EVIL-2-Y,5627679971258560558,78.0,202.3699951171875,-557.77001953125,75.41000366210938,-1032.5,-10242.80029296875,-16.699999570846558,1759.2999267578125,-484.00001525878906,-2975.7998657226562,128.0,128.0,,0.014849086472836148,1.3857778897672342,-0.8093955750831351,True,6,4,4,225.0,False,
22,1435,46,True,False,0,7580.937088919887,-2961.919921875,-2154.010009765625,343.9200134277344,8949.099731445312,21117.60009765625,9171.699829101562,-865.0,-5933.800048828125,-202.90000915527344,0.0,0.39883270438795776,-1.7791966909333627,3.1340930887145433,bf81d8692db,games5425898691,20.0,-2982.699951171875,-2219.409912109375,183.24000549316406,16731.800537109375,12288.299560546875,1139.7000122070312,-290.2000045776367,-1210.4000091552734,900.5999755859375,255.0,86.0,,-0.6479380538484344,1.064665282063655,-0.10804701037695358,True,159.03797004043415,True,9,10,False,,76561198039309853,enpitsu,25.0,-1051.0999755859375,-3561.429931640625,17.049999237060547,-3347.9000854492188,12816.99951171875,2.5999999046325684,-0.09999999776482582,0.9000000357627869,-601.8999862670898,255.0,255.0,False,0.01674398483841292,1.7792130201636565,0.00023994510644116868,True,14,81.0,False,False,12,,YT-shocxk,be9b8dd5cfb,17,-1302.8199462890625,-3948.919921875,595.1099853515625,14339.69970703125,-4649.4000244140625,-7948.599853515625,-42.30000019073486,115.60000419616699,-44.60000038146973,0.0,128.0,,0.25766947783312216,-0.23083179550637253,-0.5331052049205253,True,24,143.0,False,26,False,,EVIL-2-Y,5627679971258560558,44.0,-154.80999755859375,3.0199999809265137,17.049999237060547,-13205.999755859375,-1367.2000122070312,3.100000023841858,-0.19999999552965164,0.0,2280.800018310547,222.0,255.0,False,0.01674659266314283,-2.9736810054215295,-1.4576887287401163e-05,True,6,4,4,177.0,False,
23,1790,50,False,False,1,5194.903192611657,3.259999990463257,22.3799991607666,96.18000030517578,7113.0999755859375,27511.39892578125,3835.2999877929688,958.3000183105469,-16.00000023841858,-804.4999694824219,1.0,-0.00010815893160621732,0.006695439384790137,-0.007979331822059735,be9b8dd5cfb,YT-shocxk,13.0,-38.709999084472656,-148.1699981689453,52.4900016784668,-4816.9000244140625,18250.30029296875,2066.7999267578125,1071.2999725341797,4307.799987792969,-3247.2000122070312,128.0,0.0,True,0.01829283363033843,1.2783720269600232,0.23623719866042736,False,0.0,False,5,6,False,,5627679971258560558,EVIL-2-Y,88.0,-0.0,-1747.550048828125,17.049999237060547,-0.0,20813.89892578125,2.5,-0.7999999821186066,-0.0,0.0,128.0,,,-0.016792614032409822,1.5708023903835984,-5.025715243977007e-08,True,False,16.0,False,False,False,,enpitsu,76561198039309853,25,-247.67999267578125,381.0799865722656,107.18000030517578,18007.900390625,-14115.999755859375,2184.499969482422,262.2999954223633,5365.9002685546875,1177.7999877929688,255.0,255.0,,-0.6337002705046854,-2.2046415330146782,-0.494303004155799,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,20.0,-1970.97998046875,3627.320068359375,17.010000228881836,-18413.199462890625,9985.399780273438,1.899999976158142,0.7000000029802322,-0.3999999910593033,-43.80000114440918,255.0,128.0,,-0.009595464433391163,0.5025664933025377,8.212675971877612e-05,True,False,False,False,0.0,False,
24,2007,58,False,False,1,1740.3898873233204,2623.22998046875,4926.3798828125,141.75,-21647.5,1847.2000122070312,5754.89990234375,130.20000457763672,3633.0999755859375,3998.2000732421875,1.0,0.22685552894286398,0.24350098270574158,1.3436903548244017,be9b8dd5cfb,YT-shocxk,13.0,2822.489990234375,4887.5498046875,46.439998626708984,-16248.199462890625,11116.700439453125,2853.599853515625,-589.1999816894531,167.09999084472656,2072.2000122070312,128.0,255.0,False,-0.04984010536293915,0.4934143220322422,-0.11020637863339648,True,150.0,False,6,8,False,,5627679971258560558,EVIL-2-Y,97.0,4078.929931640625,1471.8199462890625,1262.77001953125,-1.7000000178813934,-5549.1998291015625,7866.199951171875,-929.8000335693359,-5.899999737739563,8.100000023841858,221.0,255.0,,0.9523249327479854,-1.599635317386307,1.5474675748717321,False,False,,False,False,False,,enpitsu,76561198039309853,25,2013.0400390625,4905.080078125,110.68000030517578,3468.800048828125,-1617.8999328613281,1671.9999694824219,-1224.3000030517578,3484.4000244140625,-432.5,255.0,128.0,False,-0.2354226513901503,2.9084092498693073,0.045479617157976236,True,5,255.0,False,6,False,,games5425898691,bf81d8692db,20.0,-268.510009765625,5247.31982421875,17.030000686645508,-1253.7999725341797,315.6999969482422,-0.5000000074505806,-0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.009260276563014385,-2.8947714922654115,2.0121161518073685e-05,True,False,False,False,255.0,False,
25,2145,63,False,False,0,10214.65064478306,3953.989990234375,-3849.81005859375,308.0400085449219,147.10000038146973,13527.60009765625,11313.299560546875,569.7999954223633,2660.2999877929688,-5347.60009765625,0.0,0.14845088933750214,1.3674017976258686,1.0888264189277637,bf81d8692db,games5425898691,20.0,3904.659912109375,-3909.7900390625,149.75999450683594,7233.800048828125,4887.300109863281,4069.2001342773438,-486.6999816894531,3906.4999389648438,-3840.7998657226562,255.0,39.0,,0.6389947224532317,-0.16671336337398368,0.3932126012793666,True,220.54633975028995,True,5,6,False,,76561198039309853,enpitsu,25.0,279.05999755859375,-4896.419921875,17.059999465942383,9927.2998046875,9329.099731445312,1.899999976158142,0.0,-0.09999999776482582,2252.899932861328,255.0,128.0,False,0.01675190589708582,0.8191957479161421,9.41529909494546e-06,True,6,255.0,False,False,6,,YT-shocxk,be9b8dd5cfb,13,3622.320068359375,51.52000045776367,16.989999771118164,13999.300537109375,17332.19970703125,5.0,0.0,-0.09999999776482582,2762.5,255.0,255.0,False,0.009591087089128347,1.0589923669513945,0.00015615323708890943,True,8,255.0,False,10,False,,EVIL-2-Y,5627679971258560558,240.0,-2228.9599609375,1043.0899658203125,17.049999237060547,-3519.89990234375,-5438.900146484375,2.8999999165534973,-0.19999999552965164,-0.19999999552965164,1687.2999572753906,26.0,51.0,,0.01686749897787465,1.1725089409266911,4.383108608113217e-05,True,4,False,4,31.0,False,
26,2230,66,False,False,1,7166.241307646499,-3985.070068359375,-106.91999816894531,638.0599975585938,6941.9000244140625,25951.59912109375,10094.7998046875,5030.7000732421875,-3259.8001098632812,-253.99999618530273,1.0,-0.29572468542341723,-1.6289347699550178,1.0487318957073586,be9b8dd5cfb,YT-shocxk,13.0,-4029.8798828125,-340.6199951171875,521.1900024414062,7978.3001708984375,21364.7998046875,2981.4999389648438,-1295.2000427246094,4400.199890136719,3034.8001098632812,255.0,0.0,True,0.026531693118424418,1.4877538233815772,1.710898033030425,True,107.77018495785289,True,9,12,False,,5627679971258560558,EVIL-2-Y,240.0,2269.530029296875,33.5099983215332,17.049999237060547,-1523.2000732421875,-6016.199951171875,-0.9000000357627869,-0.5000000074505806,-1.5000000596046448,-2008.3000183105469,255.0,0.0,,-0.016648744877982714,-1.3674544646036986,-0.00023376033099732318,True,6,6.36744078513115,True,False,6,,enpitsu,76561198039309853,25,-1085.489990234375,1676.6099853515625,17.059999465942383,11362.900390625,5829.5001220703125,2.0999999344348907,-0.0,-0.0,2333.000030517578,255.0,255.0,False,-0.016728273937592564,2.6036740480447316,-5.791709335250884e-06,True,6,255.0,False,6,False,,games5425898691,bf81d8692db,20.0,-3053.64990234375,4582.0400390625,16.5,12315.400390625,2679.7000122070312,-142.89999961853027,-625.9000015258789,-470.60001373291016,-2270.800018310547,255.0,0.0,,-0.008713298704569456,2.9967888029167327,-0.004317288686348179,True,6,False,6,213.0,False,
